Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2013-06-03,5000.00,Adult Social Care,Stockport Metropolitan Borough,,
2013-06-03,799.45,Childrens Services,Bs Project Services Ltd T/A,,
2013-06-03,713.58,Regeneration Finance,Bs Project Services Ltd T/A,,
2013-06-03,214889.64,Adult Social Care,Central Manchester University Hosp,,
2013-06-03,1598.45,Chief Executives,Reed Employment Plc,,
2013-06-03,3813.11,Childrens Services,Sanctuary Social Care,,
2013-06-03,1371.24,Childrens Services,Sanctuary Social Care,,
2013-06-03,1312.64,Childrens Services,Sanctuary Social Care,,
2013-06-03,913.15,Childrens Services,Sanctuary Social Care,,
2013-06-03,904.80,Childrens Services,Sanctuary Social Care,,
2013-06-03,730.52,Childrens Services,Sanctuary Social Care,,
2013-06-03,730.52,Childrens Services,Sanctuary Social Care,,
2013-06-03,521.15,Childrens Services,Sanctuary Social Care,,
2013-06-03,512.40,Childrens Services,Sanctuary Social Care,,
2013-06-03,1831.20,Chief Executives,Sanctuary Social Care,,
2013-06-03,809.93,Chief Executives,TechNET IT Recruitment Ltd,,
2013-06-03,50280.48,Corporate Services,Manchester Working Ltd,,
2013-06-03,6672.37,Corporate Services,Bruntwood Estates Alpha,,
2013-06-03,6079.69,Corporate Services,Bruntwood Estates Alpha,,
2013-06-03,10980.48,Corporate Services,Bruntwood 2000 Alpha Portfolio Ltd,,
2013-06-03,2534.08,Adult Social Care,Mosscare Housing Ltd,,
2013-06-03,1560.56,Adult Social Care,Mosscare Housing Ltd,,
2013-06-03,1179.75,Adult Social Care,Willow Park Housing Trust,,
2013-06-03,1172.60,Adult Social Care,Willow Park Housing Trust,,
2013-06-03,1074.32,Adult Social Care,Willow Park Housing Trust,,
2013-06-03,1037.79,Adult Social Care,Willow Park Housing Trust,,
2013-06-03,1025.83,Adult Social Care,Willow Park Housing Trust,,
2013-06-03,1004.51,Adult Social Care,Willow Park Housing Trust,,
2013-06-03,1004.51,Adult Social Care,Willow Park Housing Trust,,
2013-06-03,1004.51,Adult Social Care,Willow Park Housing Trust,,
2013-06-03,888.03,Adult Social Care,Willow Park Housing Trust,,
2013-06-03,888.03,Adult Social Care,Willow Park Housing Trust,,
