Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2015-08-03,1174.30,Manchester Leisure,Manchester Central,,
2015-08-03,1174.29,Manchester Leisure,Manchester Central,,
2015-08-03,1600.00,Manchester Leisure,Sokka Circus Franchising Ltd,,
2015-08-03,588.00,Hospitality + Trading Services,Rigby Taylor Ltd,,
2015-08-03,1655.00,Hospitality + Trading Services,BEARDSWORTHS LTD,,
2015-08-03,1337.92,Hospitality + Trading Services,Marshalls Mono Ltd,,
2015-08-03,1368.48,Environment and Operations,Resolve Personnel Ltd,,
2015-08-03,1127.65,Environment and Operations,Resolve Personnel Ltd,,
2015-08-03,582.20,Environment and Operations,Resolve Personnel Ltd,,
2015-08-03,507.48,Environment and Operations,Resolve Personnel Ltd,,
2015-08-03,723.10,Adult Social Care,Reed Employment Plc,,
2015-08-03,626.33,Adult Social Care,Routes Healthcare (North) Ltd,,
2015-08-03,570.73,Adult Social Care,Routes Healthcare (North) Ltd,,
2015-08-03,2160.53,Adult Social Care,SRA Cover Staff Ltd,,
2015-08-03,978.89,Adult Social Care,SRA Cover Staff Ltd,,
2015-08-03,796.20,Adult Social Care,SRA Cover Staff Ltd,,
2015-08-03,704.70,Adult Social Care,SRA Cover Staff Ltd,,
2015-08-03,692.00,Adult Social Care,SRA Cover Staff Ltd,,
2015-08-03,584.25,Adult Social Care,SRA Cover Staff Ltd,,
2015-08-03,692.91,Adult Social Care,Resolve Personnel Ltd,,
2015-08-03,839.20,Adult Social Care,Hencewell,,
2015-08-03,509.00,Adult Social Care,Anglia DNA Services Ltd,,
2015-08-03,1000.00,Adult Social Care,Redacted Personal Information,,
2015-08-03,3075.00,Adult Social Care,Redacted Personal Information,,
2015-08-03,7100.00,Adult Social Care,Redacted Personal Information,,
2015-08-03,13093.72,Adult Social Care,G & A Taylor Hotels Ltd,,
2015-08-03,2101.00,Adult Social Care,Failsworth School,,
2015-08-03,2100.00,Adult Social Care,Pennine Care In Patient Services,,
2015-08-03,3356.00,Adult Social Care,Hazel Grove High School,,
2015-08-03,2100.00,Adult Social Care,Fairhaven Priory,,
2015-08-03,388586.00,Adult Social Care,Central Manchester University Hosp,,
2015-08-03,801.72,Adult Social Care,HCL Social Care,,
2015-08-03,110983.50,Adult Social Care,Tameside Metropolitan Bouough,,
2015-08-03,2403.84,Corporate Services,City Car Club Ltd,,
2015-08-03,1145.00,Corporate Services,Mail Solutions,,
2015-08-03,93500.00,Housing General Fund,Slater Heelis Collier Littler Solic,,
2015-08-03,960.00,Housing General Fund,Slater Heelis Collier Littler Solic,,
2015-08-03,4077.55,Chief Executives,Reed Employment Plc,,
2015-08-03,2500.00,Chief Executives,Rullion Resource Limited,,
2015-08-03,4968.45,Chief Executives,SRA Cover Staff Ltd,,
2015-08-03,48745.40,Chief Executives,Resolve Personnel Ltd,,
2015-08-03,505.08,Chief Executives,Resolve Personnel Ltd,,
2015-08-03,2647.05,Chief Executives,Reed Employment Plc,,
2015-08-03,2587.50,Chief Executives,Reed Employment Plc,,
2015-08-03,1724.00,Chief Executives,Rullion Resource Limited,,
2015-08-04,2941.25,Manchester Leisure,Peoples History Museum(TRADING),,
2015-08-04,4000.00,Manchester Leisure,Manchester Jewish Museum,,
2015-08-04,600.00,Manchester Leisure,Eastlands Trust Limited,,
2015-08-04,1241.40,Manchester Leisure,Clearview Event Services Limited,,
2015-08-04,1241.40,Manchester Leisure,Clearview Event Services Limited,,
2015-08-04,1241.40,Manchester Leisure,Clearview Event Services Limited,,
2015-08-04,1241.40,Manchester Leisure,Clearview Event Services Limited,,
2015-08-04,840.00,Manchester Leisure,Chorley Borough Council,,
2015-08-04,610.72,Manchester Leisure,Askews and Holts,,
2015-08-04,574.76,Manchester Leisure,Askews and Holts,,
2015-08-04,597.90,Libraries and Theatres,Manchester Central,,
2015-08-04,58524.25,Hospitality + Trading Services,Manchester Van Hire Ltd,,
2015-08-04,81186.26,Hospitality + Trading Services,Winners Contract Hire Ltd,,
2015-08-04,7622.00,Hospitality + Trading Services,Specialist Vehicle rental,,
2015-08-04,10678.37,Hospitality + Trading Services,Marshalls Mono Ltd,,
2015-08-04,1403.00,Hospitality + Trading Services,Asd Metal Services,,
2015-08-04,31671.32,Hospitality + Trading Services,Rosgal Ltd,,
2015-08-04,6477.35,Hospitality + Trading Services,Rosgal Ltd,,
2015-08-04,16167.05,Hospitality + Trading Services,F.R.Sharrock Ltd,,
2015-08-04,1038.50,Hospitality + Trading Services,R & M Developments Ltd,,
2015-08-04,706.79,Hospitality + Trading Services,R & M Developments Ltd,,
2015-08-04,1200.00,Environment and Operations,The Ancoats Canal Project,,
2015-08-04,3200.00,Environment and Operations,Express Solicitors,,
2015-08-04,5024.05,Environment and Operations,Lester Aldridge LLP,,
2015-08-04,1800.00,Environment and Operations,Redacted Personal Information,,
2015-08-04,750.00,Environment and Operations,Redacted Personal Information,,
2015-08-04,6500.00,Environment and Operations,Smith Jones Solicitors,,
2015-08-04,1062.00,Environment and Operations,KWLC (UK) Ltd,,
2015-08-04,767.00,Environment and Operations,KWLC (UK) Ltd,,
2015-08-04,627.00,Environment and Operations,Department For Work & Pensions,,
2015-08-04,1667.92,Adult Social Care,SRA Cover Staff Ltd,,
2015-08-04,1211.00,Adult Social Care,SRA Cover Staff Ltd,,
2015-08-04,836.91,Adult Social Care,SRA Cover Staff Ltd,,
2015-08-04,731.66,Adult Social Care,SRA Cover Staff Ltd,,
2015-08-04,639.89,Adult Social Care,SRA Cover Staff Ltd,,
2015-08-04,583.88,Adult Social Care,SRA Cover Staff Ltd,,
2015-08-04,519.00,Adult Social Care,SRA Cover Staff Ltd,,
2015-08-04,4725.00,Adult Social Care,Northern Way Properties Limited,,
2015-08-04,4725.00,Adult Social Care,Northern Way Properties Limited,,
2015-08-04,2940.00,Adult Social Care,Manchester Communication Academy,,
2015-08-04,47914.00,Adult Social Care,Communitytransportservices.co.uk,,
2015-08-04,35039.50,Adult Social Care,Communitytransportservices.co.uk,,
2015-08-04,28806.00,Adult Social Care,Communitytransportservices.co.uk,,
2015-08-04,1555.40,Adult Social Care,Banner Business Services Ltd,,
2015-08-04,833.14,Adult Social Care,Findel Education Ltd,,
2015-08-04,1024.00,Adult Social Care,Wythenshawe Community Initiative,,
2015-08-04,1093.91,Adult Social Care,Anson Cabin Project,,
2015-08-04,1250.00,Adult Social Care,JBS-R Associates,,
2015-08-04,1000.00,Adult Social Care,Manchester People First,,
2015-08-04,3300.00,Adult Social Care,Blackburn With Darwen Borough Counc,,
2015-08-04,525.00,Adult Social Care,Pennine Care In Patient Services,,
2015-08-04,1156.25,Adult Social Care,HCL Social Care,,
2015-08-04,182833.33,Adult Social Care,Careers Solutions,,
2015-08-04,182833.33,Adult Social Care,Careers Solutions,,
2015-08-04,320000.00,Adult Social Care,One Education Ltd,,
2015-08-04,200000.00,Adult Social Care,One Education Ltd,,
2015-08-04,16770.00,Adult Social Care,The Youth Justice Board,,
2015-08-04,15407.00,Adult Social Care,The Youth Justice Board,,
2015-08-04,9443.00,Adult Social Care,The Youth Justice Board,,
2015-08-04,5310.00,Adult Social Care,The Youth Justice Board,,
2015-08-04,5310.00,Adult Social Care,The Youth Justice Board,,
2015-08-04,5310.00,Adult Social Care,The Youth Justice Board,,
2015-08-04,5310.00,Adult Social Care,The Youth Justice Board,,
2015-08-04,2301.00,Adult Social Care,The Youth Justice Board,,
2015-08-04,994.00,Adult Social Care,The Youth Justice Board,,
2015-08-04,26665.43,Adult Social Care,Care Concepts Ltd,,
2015-08-04,26665.43,Adult Social Care,Care Concepts Ltd,,
2015-08-04,14380.40,Corporate Services,Street Cars,,
2015-08-04,21943.85,Corporate Services,Trainline.com Limited,,
2015-08-04,550.00,Corporate Services,Stagecoach Manchester,,
2015-08-04,550.00,Corporate Services,Stagecoach Manchester,,
2015-08-04,550.00,Corporate Services,Stagecoach Manchester,,
2015-08-04,1186.63,Corporate Services,Vodafone (Ex C&W),,
2015-08-04,4680.00,Corporate Services,Northgate Information Solutions Ltd,,
2015-08-04,5265.77,Housing Revenue Account,Wrekin Windows,,
2015-08-04,4605.41,Housing Revenue Account,Wrekin Windows,,
