Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2018-06-01,3400.00,Corporate Services,The University Of Law Limited,,
2018-06-01,344000.00,General Fund,Department of Energy & Climate Chan,,
2018-06-01,1954.67,Adult Social Care,Commercial Real Estates Management,,
2018-06-01,720.93,Adult Social Care,Commercial Real Estates Management,,
2018-06-01,540625.00,Regeneration Finance,Adam Geoffrey Management Ltd,,
2018-06-01,780.00,Chief Executives,Manchester Cathedral,,
2018-06-01,1668.60,Hospitality + Trading Services,Carlton Fuels Ltd,,
2018-06-01,1120.00,Chief Executives,Urban Projections,,
2018-06-01,613.07,Chief Executives,Redacted Personal Information,,
2018-06-01,600.00,Adult Social Care,Alliance Disposables Ltd,,
2018-06-01,3000.00,Corporate Services,Viola Clause Ltd,,
2018-06-01,567.30,Chief Executives,Redacted Personal Information,,
2018-06-01,16192.00,Adult Social Care,Trafford M B C,,
2018-06-01,2000.00,Manchester Leisure,Tangled Dance Company,,
2018-06-01,2710.00,Chief Executives,ROAR Forensics Ltd,,
2018-06-01,4767.00,Chief Executives,Uni Hospital of South Mcr,,
2018-06-01,42500.00,Adult Social Care,The Together Trust,,
2018-06-01,32500.00,Adult Social Care,The Together Trust,,
2018-06-01,21606.77,Adult Social Care,The Together Trust,,
2018-06-01,19270.56,Adult Social Care,The Together Trust,,
2018-06-01,4283.20,Adult Social Care,The Together Trust,,
2018-06-01,1619.87,Adult Social Care,The Together Trust,,
2018-06-01,847.90,Adult Social Care,The Together Trust,,
2018-06-01,6396.25,Adult Social Care,Pure Innovations Ltd,,
2018-06-01,3145.00,Adult Social Care,Tameside College,,
2018-06-01,2930.40,Adult Social Care,PULSE,,
2018-06-01,1537.92,Adult Social Care,PULSE,,
2018-06-01,18333.00,Adult Social Care,High Peak School Limited,,
2018-06-01,29370.00,Adult Social Care,The William Henry Smith School,,
2018-06-04,1337.35,Chief Executives,Venn Group Ltd,,
2018-06-04,17424.00,Chief Executives,Penna PLC,,
2018-06-04,2703.00,Chief Executives,Ashberry Recruitment Ltd,,
2018-06-04,1600.00,Chief Executives,Redacted Personal Information,,
2018-06-04,5125.75,Adult Social Care,Central Mcr Uni Hospital t/a,,
2018-06-04,5000.00,Insurance Fund,Redacted Personal Information,,
2018-06-04,3107.00,Hospitality + Trading Services,Aquam Water Services Limited,,
2018-06-04,7967.43,Adult Social Care,Manchester Working Ltd,,
2018-06-04,61061.18,Adult Social Care,B & A Properties,,
2018-06-04,65456.86,Adult Social Care,Accommodation Links Ltd,,
2018-06-04,525.00,Adult Social Care,Jade Residential,,
2018-06-04,525.00,Adult Social Care,Jade Residential,,
2018-06-04,72543.11,Hospitality + Trading Services,Winners Contract Hire Ltd,,
2018-06-04,565.30,Manchester Leisure,New Auto Ltd T/A Mogo (Uk),,
2018-06-04,4950.00,Adult Social Care,D.J. Minibus Travel,,
2018-06-04,4068.00,Adult Social Care,Redacted Personal Information,,
2018-06-04,4914.00,Adult Social Care,Sumi Travel Ltd.,,
2018-06-04,1400.00,Manchester Leisure,White Peak Planning Ltd,,
2018-06-04,502.14,Adult Social Care,Eps Supplies Ltd,,
2018-06-04,1735.00,Highways Services,Cooper Clarke Group Ltd,,
2018-06-04,4533.92,Regeneration Finance,Custodian Monitoring,,
2018-06-04,5670.00,Manchester Leisure,Univeral Tanker Solutions,,
2018-06-04,1241.62,Chief Executives,Twofold Ltd,,
2018-06-04,825.00,Manchester Leisure,Trinity College London,,
2018-06-04,1357.60,Chief Executives,Manchester Central,,
2018-06-04,2454.00,Chief Executives,Astra Signs,,
2018-06-04,2400.00,Manchester Leisure,Cipfa,,
2018-06-04,232150.00,Manchester Leisure,Sport Taekwondo UK Limited,,
2018-06-04,2100.00,Manchester Leisure,Amity hcd Limited,,
2018-06-04,1354.00,Adult Social Care,Independent Life Solutions,,
2018-06-04,1201.00,Adult Social Care,Independent Life Solutions,,
2018-06-04,840.00,Adult Social Care,Independent Life Solutions,,
2018-06-04,5257.15,Adult Social Care,Resolutions Consultancy Pty Ltd,,
2018-06-04,8100.00,Housing Revenue Account,Involve 360,,
2018-06-04,10000.00,Chief Executives,Susan Woodward Creative Consultancy,,
2018-06-04,2550.00,Chief Executives,Redacted Personal Information,,
2018-06-04,9475.00,Regeneration Finance,NSEP CIC,,
2018-06-04,10805.06,Chief Executives,Central Mcr Uni Hospital t/a,,
2018-06-04,795.25,Chief Executives,Central Mcr Uni Hospital t/a,,
2018-06-04,836.40,Regeneration Finance,Anvil Mobile Ltd,,
2018-06-04,10000.00,Corporate Services,Capita Business Services Ltd,,
2018-06-04,4343.04,Chief Executives,Advanced Legal Solutions Ltd,,
2018-06-04,20000.00,Highways Services,Redacted Personal Information,,
2018-06-04,2500.00,Manchester Leisure,Manchester Roller Hockey Club,,
2018-06-04,15619.92,Adult Social Care,Manchester People First,,
2018-06-04,10250.00,Chief Executives,Brighter Sound Ltd,,
2018-06-04,11250.00,Chief Executives,Brighter Sound Ltd,,
2018-06-04,16507.70,Chief Executives,Reach Publishing Services Ltd,,
2018-06-04,8628.30,Chief Executives,Reach Publishing Services Ltd,,
2018-06-04,877.50,Chief Executives,TES Global Ltd,,
2018-06-04,1859.44,Chief Executives,Central Mcr Uni Hospital t/a,,
2018-06-04,925.00,Chief Executives,ROAR Forensics Ltd,,
2018-06-04,2042.16,Corporate Services,Virtual College Ltd,,
2018-06-04,14637.00,Adult Social Care,Redacted Personal Information,,
2018-06-04,691.88,Highways Services,P.F. Cusack (Tools Supplies) Ltd,,
2018-06-04,910.20,Highways Services,E & E Workwear,,
2018-06-04,1013.85,Manchester Leisure,Redacted Personal Information,,
2018-06-04,29056.23,Chief Executives,Central Mcr Uni Hospital t/a,,
2018-06-04,114000.00,Chief Executives,HOME,,
2018-06-04,1976.00,Manchester Leisure,W S Education,,
2018-06-04,5921.00,Adult Social Care,The Youth Justice Board,,
2018-06-04,4632.00,Adult Social Care,The Youth Justice Board,,
2018-06-04,4632.00,Adult Social Care,The Youth Justice Board,,
2018-06-04,4053.00,Adult Social Care,The Youth Justice Board,,
2018-06-04,1528.00,Adult Social Care,The Youth Justice Board,,
2018-06-04,249298.84,Adult Social Care,Standwalk Ltd,,
2018-06-04,249298.84,Adult Social Care,Standwalk Ltd,,
2018-06-04,249298.84,Adult Social Care,Standwalk Ltd,,
