Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2012-12-01,49745.50,General Fund,Environment Agency,,
2012-12-03,3432.00,Chief Executives,Footprint Solutions Ltd,,
2012-12-03,1950.00,Manchester Leisure,Total Option Ltd,,
2012-12-03,1950.00,Manchester Leisure,Total Option Ltd,,
2012-12-03,989.76,Hospitality + Trading Services,The Furnishing Service Ltd,,
2012-12-03,838.88,Hospitality + Trading Services,The Furnishing Service Ltd,,
2012-12-03,708.46,Hospitality + Trading Services,The Furnishing Service Ltd,,
2012-12-03,583.75,Hospitality + Trading Services,The Furnishing Service Ltd,,
2012-12-03,719.10,Hospitality + Trading Services,Chicken Joes Limited,,
2012-12-03,4850.00,Housing Revenue Account,ClearLaw Solicitors,,
2012-12-03,1320.00,Housing Revenue Account,Redacted Personal Information,,
2012-12-03,1431.00,Hospitality + Trading Services,Wolseley Util Ltd T/A Burdens Ltd,,
2012-12-03,841.20,Housing General Fund,Pannone & Partners Solicitors,,
2012-12-04,2618.16,Chief Executives,Salford Royal Hospitals Nhs Trust,,
2012-12-04,608.04,Adult Social Care,Brentwood Lettings Ltd,,
2012-12-04,1993.91,Adult Social Care,Coleman Investments Ltd,,
2012-12-04,2958.80,Adult Social Care,Cromwood Ltd,,
2012-12-04,1560.48,Childrens Services,Barnardos Manchester Leaving Care S,,
2012-12-04,4118.57,Childrens Services,Transitional Plus Care Community,,
2012-12-04,2524.28,Childrens Services,Transitional Plus Care Community,,
2012-12-04,840.06,Manchester Leisure,Hochtief Faclilty Management,,
2012-12-04,504.00,Manchester Leisure,Hochtief Faclilty Management,,
2012-12-04,985.20,Manchester Leisure,Veolia Environmental Services Ltd,,
2012-12-04,650.00,Childrens Services,Barnardos Manchester Leaving Care S,,
2012-12-04,661.43,Hospitality + Trading Services,Advanced Vehicle Technicians Ltd,,
2012-12-04,1937.85,Childrens Services,R.S.P. Ltd Br Business Systems Ltd,,
2012-12-04,1304.85,Childrens Services,R.S.P. Ltd Br Business Systems Ltd,,
2012-12-04,903.50,Childrens Services,R.S.P. Ltd Br Business Systems Ltd,,
2012-12-04,630.00,Childrens Services,Royton Minibuses Ltd,,
2012-12-04,560.00,Childrens Services,Royton Minibuses Ltd,,
2012-12-04,640.00,Childrens Services,Manchester Vending Services Ltd,,
2012-12-04,1480.00,Hospitality + Trading Services,Falcon Foodservice Equipment,,
2012-12-04,2440.00,Manchester Leisure,University Of Manchester,,
2012-12-04,1431.00,Hospitality + Trading Services,Wolseley Util Ltd T/A Burdens Ltd,,
2012-12-04,1901.74,Hospitality + Trading Services,Kenny Bros (Civil Eng) Ltd,,
2012-12-04,5189.25,Childrens Services,Barnardos Manchester Leaving Care S,,
2012-12-04,2000.00,Chief Executives,Redacted Personal Information,,
2012-12-04,27083.33,Regeneration Finance,Ove Arup & Partners Ltd,,
2012-12-04,730.41,Chief Executives,Redacted Personal Information,,
2012-12-04,1500.00,Chief Executives,Redacted Personal Information,,
2012-12-04,3700.00,Chief Executives,Redacted Personal Information,,
2012-12-04,858.75,Childrens Services,Barnardos Manchester Leaving Care S,,
2012-12-04,630.00,Childrens Services,Barnardos Manchester Leaving Care S,,
2012-12-04,600.00,Childrens Services,Mecrow Medical Services Ltd,,
2012-12-04,3950.00,Childrens Services,Bury FC Community Trust,,
2012-12-04,1438.62,Childrens Services,Jazzy J Urban Dance,,
2012-12-04,1434.04,Childrens Services,Lindsay Cunningham Ltd,,
2012-12-04,989.00,Childrens Services,Ridley and Hall,,
2012-12-04,985.17,Childrens Services,Redacted Personal Information,,
2012-12-04,874.15,Childrens Services,GK & M Solicitors,,
2012-12-04,600.00,Childrens Services,Redacted Personal Information,,
2012-12-04,20225.00,Corporate Services,Team Netsol Limited,,
2012-12-04,980.00,Environment and Operations,Staffordshire County Council,,
2012-12-04,909.09,Environment and Operations,Animal Wardens Ltd,,
2012-12-04,4588.00,Housing Revenue Account,Aon Artscope,,
2012-12-04,11000.00,Regeneration Finance,Hodder and Partners Ltd,,
2012-12-04,750.00,Chief Executives,Anglo European Private Detectives L,,
2012-12-04,560.00,Chief Executives,Johnston Brothers Funeral Service,,
2012-12-04,677.60,Chief Executives,Redacted Personal Information,,
2012-12-04,830.70,Chief Executives,Redacted Personal Information,,
2012-12-04,37150.89,Chief Executives,Royal Mail Group Plc,,
2012-12-04,4708.31,Chief Executives,Royal Mail Group Plc,,
2012-12-04,3147.52,Chief Executives,Royal Mail Group Plc,,
2012-12-04,2418.51,Chief Executives,Royal Mail Group Plc,,
2012-12-04,1447.42,Chief Executives,Royal Mail Group Plc,,
2012-12-04,1434.70,Chief Executives,Royal Mail Group Plc,,
2012-12-04,700.02,Chief Executives,Royal Mail Group Plc,,
2012-12-04,81745.24,Chief Executives,Intrinsic Technology Limited,,
2012-12-04,566.00,Insurance Fund,Department For Work & Pensions,,
2012-12-04,2799.32,Chief Executives,Neil Clifford & Co,,
2012-12-04,10250.00,Childrens Services,Abney Garsden Mcdonald,,
2012-12-04,9750.00,Childrens Services,Abney Garsden Mcdonald,,
2012-12-04,6000.00,Childrens Services,Abney Garsden Mcdonald,,
2012-12-04,4200.00,Childrens Services,Abney Garsden Mcdonald,,
2012-12-04,20000.00,Childrens Services,Abney Garsden Mcdonald,,
2012-12-04,11550.00,Childrens Services,Abney Garsden Mcdonald,,
2012-12-04,2700.00,Childrens Services,Abney Garsden Mcdonald,,
2012-12-04,1200.00,Childrens Services,Accountant General of the Senior,,
2012-12-04,504.73,Regeneration Finance,World Service Buffet,,
2012-12-04,4500.00,Manchester Leisure,Gawthorpe Textiles Collection,,
2012-12-04,37302.00,Regeneration Finance,Work Solutions,,
2012-12-04,510.00,Chief Executives,J.C.Decaux Uk Limited,,
2012-12-04,2940.00,Chief Executives,University Hospital of South Mcr,,
2012-12-04,3720.00,Chief Executives,T-Mobile,,
2012-12-04,14205.25,Chief Executives,The Newspaper Licensing Agency Ltd,,
2012-12-04,521.00,Manchester Leisure,University Of Manchester,,
2012-12-04,8399.00,Chief Executives,University Hospital of South Mcr,,
2012-12-04,1258.40,Chief Executives,Redacted Personal Information,,
2012-12-04,1800.00,Childrens Services,Courtyard Care Ltd,,
2012-12-04,900.00,Childrens Services,Courtyard Care Ltd,,
2012-12-04,12578.56,Childrens Services,NHS Manchester Primary Care Trust,,
2012-12-04,833.33,Manchester Leisure,Moss Side Millennium Powerhouse Ltd,,
2012-12-04,10259.00,Manchester Leisure,Manchester Sports & Leisure Trust,,
2012-12-04,9690.00,Childrens Services,Barnardos Manchester Leaving Care S,,
2012-12-04,3393.00,Childrens Services,Barnardos Manchester Leaving Care S,,
2012-12-04,9000.00,Childrens Services,Family Society,,
2012-12-04,520.26,Childrens Services,Time Out Fostering,,
2012-12-04,3570.00,Housing Revenue Account,Stannah Lift Services Ltd,,
2012-12-04,61254.26,Housing Revenue Account,Ground Heat Ltd,,
2012-12-04,61254.26,Housing Revenue Account,Ground Heat Ltd,,
2012-12-04,34002.50,Childrens Services,NU3PS,,
2012-12-04,6192.70,Childrens Services,NU3PS,,
2012-12-04,22049.43,Chief Executives,Bramall Construction Ltd,,
2012-12-04,12320.00,Childrens Services,Viglen Limited,,
2012-12-05,1416.20,Childrens Services,KD Training Consultants Ltd,,
2012-12-05,1324.96,Adult Social Care,English Churches Housing Group,,
2012-12-05,14410.65,Adult Social Care,English Churches Housing Group,,
2012-12-05,8307.61,Adult Social Care,Happy Homes Uk Ltd,,
2012-12-05,4525.71,Adult Social Care,M & Q Properties Management Ltd,,
2012-12-05,660.00,Chief Executives,Forsyth Business Centres UK Ltd,,
2012-12-05,2210.30,Corporate Services,Moore Large & Co.Ltd,,
2012-12-05,1250.00,Corporate Services,Northern Way Properties Limited,,
2012-12-05,3550.54,Regeneration Finance,Mars Pension Trustees Limited,,
2012-12-05,1305.00,Corporate Services,PWS Window Cleaning Services,,
2012-12-05,939.50,Childrens Services,Barnardos Manchester Leaving Care S,,
2012-12-05,1285.10,Hospitality + Trading Services,F T Factors,,
2012-12-05,939.20,Hospitality + Trading Services,F T Factors,,
2012-12-05,898.75,Hospitality + Trading Services,F T Factors,,
2012-12-05,806.20,Hospitality + Trading Services,F T Factors,,
2012-12-05,1210.00,Hospitality + Trading Services,Highland Access,,
2012-12-05,976.00,Adult Social Care,Connevans Ltd,,
2012-12-05,3327.60,Chief Executives,Footprint Solutions Ltd,,
