,,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Economic Growth,Regulatory Services,JBA CONSULTING,0,8500.00,Consultancy Fees
INSERTED DETAIL,,Economic Growth,Regulatory Services,JBA CONSULTING,0,1900.00,Consultancy Fees
INSERTED DETAIL,,Economic Growth,Regulatory Services,JG UNIFORMS,3092287,599.9,Ppe Clothing & Equipment
INSERTED DETAIL,,Economic Growth,Regulatory Services,JG UNIFORMS,3092286,899.85,Ppe Clothing & Equipment
INSERTED DETAIL,,Economic Growth,Regulatory Services,JG UNIFORMS,3092303,999.85,Ppe Clothing & Equipment
INSERTED DETAIL,,Economic Growth,Regulatory Services,KIER BUSINESS SERVICES LTD,3091554,7460.00,Professional Fees & Consultancy
INSERTED DETAIL,,Economic Growth,Regulatory Services,KIER BUSINESS SERVICES LTD,3091554,5370.00,Professional Fees & Consultancy
INSERTED DETAIL,,Economic Growth,Regulatory Services,LABC,0,1908.86,Subscriptions
INSERTED DETAIL,,Economic Growth,Regulatory Services,LIBERTY SERVICES,3092550,600,Stationery
INSERTED DETAIL,,Economic Growth,Regulatory Services,METRIC GROUP LIMITED,3083504,1476.42,Equipment R&M
INSERTED DETAIL,,Economic Growth,Regulatory Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3091528,875,Repairs - Building Fabric
INSERTED DETAIL,,Economic Growth,Regulatory Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3088933,1758.00,Alterations & Improvements - Decoration
INSERTED DETAIL,,Economic Growth,Regulatory Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3091115,595,Repairs - Building Fabric
INSERTED DETAIL,,Economic Growth,Regulatory Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3092376,830,Repairs - Building Fabric
INSERTED DETAIL,,Economic Growth,Regulatory Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3092375,1000.00,Repairs - Building Fabric
INSERTED DETAIL,,Economic Growth,Regulatory Services,NE SECURITY LTD,3094391,1014.16,Equipment
INSERTED DETAIL,,Economic Growth,Regulatory Services,NETA TRAINING GROUP,3092443,650,Employee Training Course Costs
INSERTED DETAIL,,Economic Growth,Regulatory Services,NORTH EAST MONITORING SERVICES LIMITED,3093179,1267.70,Equipment
INSERTED DETAIL,,Economic Growth,Regulatory Services,NORTHUMBRIAN WATER,0,2988.70,Gas
INSERTED DETAIL,,Economic Growth,Regulatory Services,NORTHUMBRIAN WATER,0,3538.81,Water Charges
INSERTED DETAIL,,Economic Growth,Regulatory Services,NORTHUMBRIAN WATER,0,3199.04,Water Charges
INSERTED DETAIL,,Economic Growth,Regulatory Services,NORTHUMBRIAN WATER,0,870.98,Water Charges
INSERTED DETAIL,,Economic Growth,Regulatory Services,NORTHUMBRIAN WATER,0,4035.85,Water Charges
INSERTED DETAIL,,Economic Growth,Regulatory Services,NORTHUMBRIAN WATER,0,2776.55,Water Charges
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,1260.81,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,792.19,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,661.81,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,1118.43,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,1992.42,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,1058.87,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,705.91,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,4992.14,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,1868.71,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,960.17,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,2913.14,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,2149.65,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,896.13,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,741.02,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,24164.69,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,11124.02,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,2539.29,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,994.28,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,1025.68,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,1229.07,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,1177.56,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,539.36,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,1118.26,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,1050.11,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,514.19,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,827.99,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,1668.50,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,9746.85,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,1065.38,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,2358.70,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,19977.80,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,1525.90,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,1231.84,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,700,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,1775.88,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,1474.08,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,1220.98,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,1352.46,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,919.72,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,1115.47,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NPOWER NORTHERN FINANCE,0,1362.92,Electricity
INSERTED DETAIL,,Economic Growth,Regulatory Services,NSL LIMITED,3083412,3092.25,Security Services
INSERTED DETAIL,,Economic Growth,Regulatory Services,PAY BY PHONE,3079576,959.71,Ict Software Support & Maintenance
INSERTED DETAIL,,Economic Growth,Regulatory Services,PORTABLE APPLIANCE SAFETY SERVICES,3091627,1009.45,Equipment
INSERTED DETAIL,,Economic Growth,Regulatory Services,RICARDO-AEA,3093535,757,Subscriptions
INSERTED DETAIL,,Economic Growth,Regulatory Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,3092446,649,Repairs - Building Fabric
INSERTED DETAIL,,Economic Growth,Regulatory Services,SCHOTT REMOVALS TRANSPORT LTD,3093852,831.25,Storage Costs
INSERTED DETAIL,,Economic Growth,Regulatory Services,STEVE HORNER ENVIRONMENTAL SERVICES,3093709,640,Pest Control
INSERTED DETAIL,,Economic Growth,Regulatory Services,STREBEL LTD,3093674,2576.00,Repairs - Mechanical
INSERTED DETAIL,,Economic Growth,Regulatory Services,T W WARD INDUSTRIAL BOILERS,0,3168.09,Repairs - Mechanical
INSERTED DETAIL,,Economic Growth,Regulatory Services,T W WARD INDUSTRIAL BOILERS,0,2741.96,Repairs - Mechanical
INSERTED DETAIL,,Economic Growth,Regulatory Services,THE CCTV TRAINING ACADEMY LIMITED,3093172,1470.00,Equipment
INSERTED DETAIL,,Economic Growth,Regulatory Services,THE TRADING STANDARDS INSTITUTE,3092322,1167.00,Professional Fees & Consultancy
INSERTED DETAIL,,Economic Growth,Regulatory Services,TT ELECMECH LIMITED,3093659,651.2,Alterations & Improvements - Electrical
INSERTED DETAIL,,Economic Growth,Regulatory Services,UPNORTH ENGINEERING SERVICES LTD,3092138,5441.20,Equipment
INSERTED DETAIL,,Economic Growth,Regulatory Services,UPNORTH ENGINEERING SERVICES LTD,3092004,1026.67,Equipment
INSERTED DETAIL,,Economic Growth,Regulatory Services,UPNORTH ENGINEERING SERVICES LTD,3093736,6131.57,Equipment
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,ACCESS HIRE NATIONWIDE LTD,3083791,1306.43,Plant Hire
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,ACCESS HIRE NATIONWIDE LTD,3083791,1180.00,Plant Hire
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,AGGREGATE INDUSTRIES UK LTD,3091846,552.8,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,AGGREGATE INDUSTRIES UK LTD,3092926,508.2,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,ARNET LTD,3092661,500,Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,AT WAGGOTT HAULAGE,3093128,4988.00,Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,BAKER MALLETT LLP,3092133,860,Consultancy Fees
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,BAKER MALLETT LLP,3093465,935.25,Consultancy Fees
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,BDRC CONTINENTAL LTD,3087236,17949.00,Professional Fees & Consultancy
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,BEAVER84,3093162,1206.00,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,BGP CONSULTING LIMITED,3092743,1378.75,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,BGP CONSULTING LIMITED,3093028,1251.34,Consultancy Fees
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,BIKE STOP DARLINGTON LTD,3091350,6061.00,Routine Maintenance
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,BIKE STOP DARLINGTON LTD,3091350,2209.00,Routine Maintenance
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,BIKE STOP DARLINGTON LTD,0,3400.00,Professional Fees & Consultancy
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,BIKE STOP DARLINGTON LTD,3091350,10092.00,Routine Maintenance
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,BLUMILK,3090835,1775.00,Marketing & Advertising
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,BRADFORD METROPOLITAN DISTRICT COUNCIL,3090173,520,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,CHARLES WAGGOTT HAULAGE,3081947,2646.00,Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,CHARLES WAGGOTT HAULAGE,3081947,516,Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,CHARLES WAGGOTT HAULAGE,3081947,1320.00,Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,CLEVELAND CONTAINERS,3093405,1825.00,Containers
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,CROSSLING LTD,3091593,622.08,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,562.77,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,881.1,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,562.77,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,654.75,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,654.75,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,654.75,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,654.75,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,684.45,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,676.85,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,719.57,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,581.85,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,562.77,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,611.1,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,707.27,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,669.3,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,669.3,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,562.77,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,654.75,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,684.45,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,654.75,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,806.13,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,654.75,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,562.77,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,581.85,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,654.75,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,829.7,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,910.47,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,806.13,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,771.15,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,581.85,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,562.77,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,654.75,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DE-POEL,0,684.45,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,DESCO,3093467,960,Consultancy Fees
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,GROUNDFORCE VP PLC,3092748,969.76,Plant Hire
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,GROUNDFORCE VP PLC,3092748,889.6,Plant Hire
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,HANSON CONTRACTING,3090404,12763.36,Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,HAYS SPECIALIST SERVICES,3090733,645.63,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,HAYS SPECIALIST SERVICES,3090733,504.52,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,HAYS SPECIALIST SERVICES,3090733,753.94,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,HAYS SPECIALIST SERVICES,3090733,596.43,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,HAYS SPECIALIST SERVICES,3090733,940.31,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,HAYS SPECIALIST SERVICES,3091874,902.7,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,HAYS SPECIALIST SERVICES,3091874,890.82,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,HIPPO CREATIVE SOLUTIONS LTD,3094225,2000.00,Marketing & Advertising
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,JEWSON LTD,3091905,2486.54,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,JEWSON LTD,3091905,500.84,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,K C PLANT HIRE,3090879,700,Equipment
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,K C PLANT HIRE,3090879,765,Equipment
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,KANA SOFTWARE IRELAND LIMITED,3089919,7813.00,Projects
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,LOVE TO RIDE,3084563,5934.00,Professional Fees & Consultancy
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MACLEAN ELECTRICAL,3090624,1226.38,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MACLEAN ELECTRICAL,3082333,42444.43,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MACLEAN ELECTRICAL,3090529,614.6,Materials
