Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2016-08-01,72982.00,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2016-08-01,1216243.93,CABINET OFFICE,SHARED SERVICES CONNECTED LTD,,
2016-08-01,26180.71,CABINET OFFICE,PINSENT MASONS LLP,,
2016-08-01,60280.45,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2016-08-01,38909.83,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2016-08-01,26103.46,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2016-08-01,37881.26,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2016-08-01,641600.00,CABINET OFFICE,SHARED SERVICES CONNECTED LTD,,
2016-08-01,93502.75,CABINET OFFICE,SHARED SERVICES CONNECTED LTD,,
2016-08-01,83740.25,CABINET OFFICE,TREASURER TO THE QUEEN,,
2016-08-01,168072.60,CROWN COMMERCIAL SERVICE,SALESFORCE.COM,,
2016-08-01,62556.60,CROWN COMMERCIAL SERVICE,SALESFORCE.COM,,
2016-08-02,99563.92,CABINET OFFICE,CROWN COMMERCIAL SERVICE,,
2016-08-02,32358.00,CABINET OFFICE,UNBOXED CONSULTING LTD,,
2016-08-02,72000.00,CABINET OFFICE,DO IT TRUST,,
2016-08-02,62500.00,CABINET OFFICE,VOLUNTARY ACTION LEICESTER,,
2016-08-02,511343.00,CABINET OFFICE,FCO SERVICES,,
2016-08-02,393000.00,CABINET OFFICE,ORDNANCE SURVEY,,
2016-08-02,67225.00,CABINET OFFICE,DUNDEE CITY COUNCIL,,
2016-08-02,27301.00,CABINET OFFICE,HASTINGS BOROUGH COUNCIL,,
2016-08-03,27690.04,CABINET OFFICE,RICOH UK LTD,,
2016-08-03,99083.16,CABINET OFFICE,MITIE FACILITIES SERVICES LTD,,
2016-08-03,386779.94,CABINET OFFICE,ROYAL MAIL GROUP LTD,,
2016-08-03,131666.68,CABINET OFFICE,ROYAL MAIL GROUP LTD,,
2016-08-03,485578.14,CABINET OFFICE,FUJITSU SERVICES,,
2016-08-03,154687.00,CABINET OFFICE,ERNST & YOUNG LLP,,
2016-08-03,412500.00,CABINET OFFICE,GOVERNMENT LEGAL DEPARTMENT,,
