Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2016-09-01,70000,CABINET OFFICE,EVERSHEDS LLP,,
2016-09-01,476500.34,CABINET OFFICE,SHARED SERVICES CONNECTED LTD,,
2016-09-01,39639.28,CABINET OFFICE,BOLSOVER DISTRICT COUNCIL,,
2016-09-01,86405.4,CABINET OFFICE,FIELD FISHER WATERHOUSE LLP,,
2016-09-01,55762.95,CROWN COMMERCIAL SERVICE,TREASURY SOLICITORS,,
2016-09-02,128856,CABINET OFFICE,BOUYGUES E&S FM UK LTD,,
2016-09-02,55356,CABINET OFFICE,PA CONSULTING SERVICES LTD,,
2016-09-02,83592.42,CABINET OFFICE,BT,,
2016-09-02,53809.48,CABINET OFFICE,BADENOCH & CLARK LTD,,
2016-09-02,35697.6,CABINET OFFICE,BADENOCH & CLARK LTD,,
2016-09-02,49440,CABINET OFFICE,DE VERE VENUES GROUP LTD,,
2016-09-02,386779.94,CABINET OFFICE,ROYAL MAIL GROUP LTD,,
2016-09-02,32916.67,CABINET OFFICE,ROYAL MAIL GROUP LTD,,
2016-09-02,33713.15,CABINET OFFICE,TELEFONICA UK LTD,,
2016-09-02,25000,CROWN COMMERCIAL SERVICE,ELEVATE PLATFORM,,
2016-09-02,44031.25,CROWN COMMERCIAL SERVICE,DTZ,,
2016-09-02,44519.5,CROWN COMMERCIAL SERVICE,DTZ,,
2016-09-02,49961.65,CROWN COMMERCIAL SERVICE,DTZ,,
2016-09-02,165000,CROWN COMMERCIAL SERVICE,SALESFORCE.COM,,
2016-09-05,353968.2,CABINET OFFICE,SYNECTICS SOLUTIONS LIMITED,,
2016-09-05,57239.86,CABINET OFFICE,UNBOXED CONSULTING LTD,,
2016-09-05,64818,CABINET OFFICE,MEKON LTD,,
2016-09-05,45400,CABINET OFFICE,HMRC,,
2016-09-05,27194.94,CABINET OFFICE,RICOH UK LTD,,
2016-09-05,193718.62,CABINET OFFICE,LEVEL 3,,
2016-09-05,39209.07,CABINET OFFICE,DSTL,,
2016-09-05,39169.27,CABINET OFFICE,DSTL,,
2016-09-06,103093.26,CABINET OFFICE,ORC INTERNATIONAL LIMITED,,
2016-09-06,155855.15,CABINET OFFICE,MINISTRY OF DEFENCE,,
2016-09-06,42977.86,CROWN COMMERCIAL SERVICE,COFELY,,
