Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2014-03-03,30000,CABINET OFFICE,AIR PARTNER PLC,,
2014-03-03,45000,CABINET OFFICE,OECD,,
2014-03-03,52500,CABINET OFFICE,SCHOOL FOR SOCIAL ENTREPRENEURS,,
2014-03-03,55224.21,CABINET OFFICE,VODAFONE LTD,,
2014-03-03,67422,CABINET OFFICE,TREASURER TO THE QUEEN,,
2014-03-03,81941.88,CABINET OFFICE,CAPITA RESOURCING LTD,,
2014-03-03,93100,CABINET OFFICE,IPSOS MORI LTD,,
2014-03-03,132512,CABINET OFFICE,NAVCA,,
2014-03-03,143539.2,CABINET OFFICE,MYCSP LTD,,
2014-03-03,145527.11,CABINET OFFICE,CORPORATE DOCUMENT SERVICES LTD,,
2014-03-03,252500,CABINET OFFICE,METROPOLITAN POLICE AUTHORITY,,
2014-03-03,2000000,CABINET OFFICE,NESTA,,
2014-03-03,5706052,CABINET OFFICE,BIG LOTTERY FUND SOCIAL INCUBATOR FUND,,
2014-03-04,25313.09,CABINET OFFICE,SPECIALIST COMPUTER CENTRES PLC,,
2014-03-04,25464,CABINET OFFICE,NEWCASTLE CITY COUNCIL,,
2014-03-04,26138,CABINET OFFICE,LONDON BOROUGH OF GREENWICH,,
2014-03-04,27000,CABINET OFFICE,WHATUSERSDO LTD,,
2014-03-04,27299,CABINET OFFICE,LONDON BOROUGH OF ENFIELD,,
2014-03-04,27644,CABINET OFFICE,LONDON BOROUGH OF LEWISHAM,,
2014-03-04,29840,CABINET OFFICE,LONDON BOROUGH OF WESTMINSTER,,
2014-03-04,29866,CABINET OFFICE,LONDON BOROUGH OF SOUTHWARK,,
2014-03-04,32239,CABINET OFFICE,LONDON BOROUGH OF NEWHAM,,
2014-03-04,43399.52,CABINET OFFICE,PARITY RESOURCES LTD,,
2014-03-04,53103.5,CABINET OFFICE,SKYSCAPE CLOUD SERVICES LTD,,
2014-03-04,76071.09,CABINET OFFICE,SKYSCAPE CLOUD SERVICES LTD,,
2014-03-04,81109.6,CABINET OFFICE,SPECIALIST COMPUTER CENTRES PLC,,
2014-03-04,204722.91,CABINET OFFICE,KAINOS SOFTWARE LTD,,
2014-03-04,321332,CABINET OFFICE,NCS TRUST CIC,,
2014-03-04,324078.73,CABINET OFFICE,SPECIALIST COMPUTER CENTRES PLC,,
2014-03-04,430000,CABINET OFFICE,MANCHESTER CITY COUNCIL,,
2014-03-04,476580.52,CABINET OFFICE,FOOD STANDARDS AGENCY,,
2014-03-04,500000,CABINET OFFICE,ITV TEXT SANTA LTD,,
2014-03-04,577515.5,CABINET OFFICE,THOUGHTWORKS LTD,,
2014-03-05,25000,CABINET OFFICE,OXFORD SAID BUSINESS SCHOOL LTD,,
2014-03-05,27200,Government Procurement Service,ATKINS LTD,,
2014-03-05,28226.07,CABINET OFFICE,BT,,
2014-03-05,29651,CABINET OFFICE,RED QUADRANT,,
2014-03-05,30000,CABINET OFFICE,MOKUM CHANGE MANAGEMENT LTD,,
2014-03-05,31806.13,CABINET OFFICE,BOUYGUES E&S FM UK LTD,,
2014-03-05,40040,CABINET OFFICE,AFFINITY DIGITAL TECHNOLOGY LTD,,
2014-03-05,44615,CABINET OFFICE,ORC INTERNATIONAL LIMITED,,
2014-03-05,45067.11,CABINET OFFICE,CAPITA RESOURCING LTD,,
2014-03-05,55275.2,CABINET OFFICE,CORPORATE DOCUMENT SERVICES LTD,,
2014-03-05,63182.74,CABINET OFFICE,TREASURY SOLICITOR TSOL,,
2014-03-05,63532.68,CABINET OFFICE,TRUSTIS,,
2014-03-05,63965,CABINET OFFICE,VALTECH LTD,,
2014-03-05,93533.29,CABINET OFFICE,CAPITA RESOURCING LTD,,
2014-03-05,94320,CABINET OFFICE,AURION PRO SOLUTIONS PLC,,
2014-03-05,95233.74,CABINET OFFICE,SPECIALIST COMPUTER CENTRE PLC,,
2014-03-05,121298.29,CABINET OFFICE,GCHQ,,
2014-03-06,28020,CABINET OFFICE,LONDON BOROUGH OF HARINGEY,,
2014-03-06,30708.71,CABINET OFFICE,CAPITA RESOURCING LTD,,
2014-03-06,32011.4,CABINET OFFICE,CAPITA RESOURCING LTD,,
2014-03-06,86635.98,CABINET OFFICE,CAPITA RESOURCING LTD,,
2014-03-06,164790.64,CABINET OFFICE,CAPITA RESOURCING LTD,,
2014-03-07,39864,CABINET OFFICE,ERNST & YOUNG LLP,,
2014-03-07,62818.67,CABINET OFFICE,DMS CUSTOM INSTALL LTD,,
2014-03-07,121977.79,CABINET OFFICE,ERNST & YOUNG LLP,,
2014-03-07,213366,CABINET OFFICE,THOUGHTWORKS LTD,,
2014-03-10,40750,CABINET OFFICE,KAINOS SOFTWARE LTD,,
2014-03-10,50347.83,CABINET OFFICE,SPECIALIST COMPUTER CENTRES PLC,,
2014-03-10,54416,CABINET OFFICE,6POINT6 LTD,,
2014-03-11,26453,CABINET OFFICE,POST OFFICE LTD,,
2014-03-11,1000000,CABINET OFFICE,NESTA,,
2014-03-12,27510.36,CABINET OFFICE,CAPITA RESOURCING LTD,,
2014-03-12,36691.2,CABINET OFFICE,LANARKSHIRE VALUATION JOINT BOARD,,
2014-03-12,38334.18,CABINET OFFICE,CAPITA RESOURCING LTD,,
2014-03-12,44257.65,CABINET OFFICE,MYCSP LTD,,
2014-03-12,44680.79,CABINET OFFICE,THE NATIONAL ARCHIVES 9014,,
2014-03-12,53978.22,CABINET OFFICE,CAPITA RESOURCING LTD,,
2014-03-12,224914.81,CABINET OFFICE,DE VERE VENUES LTD,,
2014-03-13,25803.16,CABINET OFFICE,VODAFONE LTD,,
2014-03-13,29650,CABINET OFFICE,VISUAL ARTISTS LTD,,
2014-03-13,37500,CABINET OFFICE,LAW COMMISSION,,
2014-03-13,47436.48,CABINET OFFICE,CORPORATE DOCUMENT SERVICES LTD,,
2014-03-13,49000,CABINET OFFICE,UNLTD THE FOUNDATION FOR SOCIAL ENTREPRENEURS,,
2014-03-13,72653.58,CABINET OFFICE,TREASURY SOLICITOR TSOL,,
2014-03-13,78144,CABINET OFFICE,PRICEWATERHOUSE COOPERS LLP,,
2014-03-13,94571.44,Government Procurement Service,Treasury Solicitors,,
2014-03-13,129714.52,CABINET OFFICE,SHARED SERVICES CONNECTED LTD,,
2014-03-13,144954,CABINET OFFICE,SOCIAL INVESTMENT BUSINESS,,
2014-03-13,394963.75,CABINET OFFICE,ROYAL MAIL GROUP LTD,,
2014-03-13,749427.6,CABINET OFFICE,THE COPYRIGHT LICENSING AGENCY,,
2014-03-13,3726904.8,CABINET OFFICE,MYCSP LTD,,
2014-03-14,50000,CABINET OFFICE,NEW PHILANTHROPHY CAPITAL,,
2014-03-14,108040,CABINET OFFICE,KAINOS SOFTWARE LTD,,
2014-03-14,551550.9,CABINET OFFICE,SOCIAL INVESTMENT BUSINESS,,
2014-03-17,384.07,Government Procurement Service,Cofely,,
2014-03-17,25094.71,Government Procurement Service,Cofely,,
2014-03-17,25205.64,CABINET OFFICE,BOUYGUES E&S FM UK LTD,,
2014-03-17,39509.78,Government Procurement Service,Cofely,,
2014-03-17,39509.78,Government Procurement Service,Cofely,,
2014-03-17,45145.63,CABINET OFFICE,BOUYGUES E&S FM UK LTD,,
2014-03-17,49299.23,CABINET OFFICE,MITIE BUSINESS SERVICES LTD,,
2014-03-17,63322.21,Government Procurement Service,Cofely,,
2014-03-17,63322.21,Government Procurement Service,Cofely,,
2014-03-17,72299,CABINET OFFICE,LOTHIAN VALUATION JOINT BOARD,,
2014-03-17,83640,CABINET OFFICE,WHITEHALL TV SERVICES,,
2014-03-17,146362.85,Government Procurement Service,Cofely,,
2014-03-17,161624.83,Government Procurement Service,Cofely,,
2014-03-17,250000,CABINET OFFICE,THE JOIN IN TRUST,,
2014-03-17,302700.49,CABINET OFFICE,SUREVINE LTD,,
2014-03-17,535526.84,CABINET OFFICE,BOUYGUES E&S FM UK LTD,,
2014-03-17,935277,CABINET OFFICE,THE ALZHEIMERS SOCIETY,,
2014-03-17,3299582.5,CABINET OFFICE,COMMUNITY DEVELOPMENT FOUNDATION,,
2014-03-18,30900.94,CABINET OFFICE,CREATIVE CHOICE CIC,,
2014-03-18,159930,CABINET OFFICE,PRICEWATERHOUSE COOPERS,,
2014-03-18,191000,CABINET OFFICE,PRICEWATERHOUSE COOPERS,,
2014-03-18,220960,CABINET OFFICE,PRICEWATERHOUSE COOPERS,,
2014-03-18,346777.88,CABINET OFFICE,PRICEWATERHOUSE COOPERS,,
2014-03-18,892490,CABINET OFFICE,LOCALITY,,
2014-03-19,52696.86,CABINET OFFICE,TREASURY SOLICITOR TSOL,,
2014-03-19,85328.92,CABINET OFFICE,CALDER WORLD OF TRAVEL,,
2014-03-19,134063.54,CABINET OFFICE,BOUYGUES E&S FM UK LTD,,
2014-03-19,469465.57,CABINET OFFICE,BOUYGUES E&S FM UK LTD,,
2014-03-19,560820.77,CABINET OFFICE,BOUYGUES E&S FM UK LTD,,
2014-03-20,29746.2,CABINET OFFICE,SPECIALIST COMPUTER CENTRES PLC,,
2014-03-20,34932.31,CABINET OFFICE,CAPITA RESOURCING LTD,,
2014-03-20,41184.86,CABINET OFFICE,SPECIALIST COMPUTER CENTRE PLC,,
2014-03-20,57813.43,CABINET OFFICE,CAPITA RESOURCING LTD,,
2014-03-20,127027.16,CABINET OFFICE,ERNST & YOUNG LLP,,
2014-03-20,145023.11,CABINET OFFICE,CAPITA RESOURCING LTD,,
2014-03-20,237253.42,CABINET OFFICE,SUREVINE LTD,,
2014-03-20,264729.28,CABINET OFFICE,CAPITA RESOURCING LTD,,
2014-03-20,2036873,CABINET OFFICE,SOCIAL INVESTMENT BUSINESS,,
2014-03-20,2729547.99,CABINET OFFICE,MYCSP LTD,,
2014-03-20,4293191,CABINET OFFICE,DFE RM SHARED SERVICES,,
2014-03-21,25708,CABINET OFFICE,SOLUS STRATEGIC LTD,,
2014-03-21,28800,CABINET OFFICE,EVODIA LTD,,
2014-03-21,31731.13,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2014-03-21,32509.13,CABINET OFFICE,FIELD FISHER WATERHOUSE LLP,,
2014-03-21,46556.81,CABINET OFFICE,MINISTRY OF DEFENCE,,
2014-03-21,53298.77,CABINET OFFICE,HANSARD SOCIETY LTD,,
2014-03-21,56500,CABINET OFFICE,RISUAL LTD,,
2014-03-21,85918.5,CABINET OFFICE,PRICEWATERHOUSE COOPERS LLP,,
2014-03-21,100512,CABINET OFFICE,BOUYGUES E&S FM UK LTD,,
2014-03-21,124117.5,CABINET OFFICE,THOUGHTWORKS LTD,,
2014-03-21,174595,CABINET OFFICE,THE SOCIAL INVESTMENT BUSINESS,,
2014-03-21,190125.94,CABINET OFFICE,BOUYGUES E&S FM UK LTD,,
2014-03-21,200502.64,CABINET OFFICE,DWP,,
2014-03-21,232075,CABINET OFFICE,FOREIGN & COMMONWEALTH OFFICE,,
2014-03-21,242669.62,CABINET OFFICE,MINISTRY OF DEFENCE,,
2014-03-21,266560.08,CABINET OFFICE,BRIDGES VENTURES LTD,,
2014-03-21,295998.5,CABINET OFFICE,PRICEWATERHOUSE COOPERS LLP,,
2014-03-21,413287,CABINET OFFICE,PRICEWATERHOUSE COOPERS LLP,,
2014-03-24,25885.2,CABINET OFFICE,CAPITA RESOURCING LTD,,
2014-03-24,26913.89,CABINET OFFICE,BT,,
2014-03-24,28399.96,CABINET OFFICE,CORPORATE DOCUMENT SERVICES LTD,,
2014-03-24,31250,CABINET OFFICE,SKILLS THIRD SECTOR,,
2014-03-24,31482.48,CABINET OFFICE,CAPITA RESOURCING LTD,,
2014-03-24,40000,CABINET OFFICE,PACIFIC COMMUNITY VENTURES,,
2014-03-24,72809,CABINET OFFICE,BRITISH YOUTH COUNCIL.,,
2014-03-24,86832.83,CABINET OFFICE,M4C,,
2014-03-24,100622.63,CABINET OFFICE,BOUYGUES E&S FM UK LTD,,
2014-03-24,253379,CABINET OFFICE,TREASURY SOLICITOR TSOL,,
2014-03-24,395783,CABINET OFFICE,BIG LOTTERY FUND SOCIAL INCUBATOR FUND,,
2014-03-25,18005.5,Government Procurement Service,DTZ,,
2014-03-25,25009.95,CABINET OFFICE,BOUYGUES E&S FM UK LTD,,
2014-03-25,34340,Government Procurement Service,DTZ,,
2014-03-25,39060,Government Procurement Service,DTZ,,
2014-03-25,39215,Government Procurement Service,DTZ,,
2014-03-25,49149.23,CABINET OFFICE,CAPITA RESOURCING LTD,,
2014-03-25,54034,CABINET OFFICE,TRUSTIS,,
