Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2014-09-01,28800.00,CABINET OFFICE,VALTECH LTD,,
2014-09-01,30000.00,CABINET OFFICE,BOYDEN EXECUTIVE SEARCH,,
2014-09-01,37438.40,CABINET OFFICE,DLA PIPER UK,,
2014-09-01,49339.50,CABINET OFFICE,DLA PIPER UK,,
2014-09-01,84690.00,CABINET OFFICE,THOUGHTWORKS LTD,,
2014-09-01,200000.00,CABINET OFFICE,CITY OF LONDON,,
2014-09-01,394963.75,CABINET OFFICE,ROYAL MAIL GROUP LTD,,
2014-09-01,3418284.00,CABINET OFFICE,HMRC,,
2014-09-03,29090.00,CABINET OFFICE,HM TREASURY,,
2014-09-03,60000.00,CABINET OFFICE,MOLONEY SEARCH LTD,,
2014-09-03,217029.69,CABINET OFFICE,TNS UK LTD,,
2014-09-03,394963.75,CABINET OFFICE,ROYAL MAIL GROUP LTD,,
2014-09-04,28333.00,Crown Commercial Service,Unicorn Training,,
2014-09-04,55375.00,CABINET OFFICE,NEW BAMBOO WEB DEVELOPMENT LTD,,
2014-09-04,63113.30,CABINET OFFICE,KELWAY UK LTD,,
2014-09-05,30545.47,CABINET OFFICE,CAPITA RESOURCING LTD,,
2014-09-05,36339.26,CABINET OFFICE,RICOH UK LTD,,
2014-09-08,25750.78,CABINET OFFICE,CREATIVE CHOICE CIC,,
2014-09-08,26723.04,CABINET OFFICE,BOUYGUES E&S FM UK LTD,,
2014-09-08,33500.00,CABINET OFFICE,BATES WELLS & BRAITHWAITE,,
2014-09-08,129309.52,CABINET OFFICE,SHARED SERVICES CONNECTED LTD,,
2014-09-09,27003.58,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2014-09-09,27096.00,CABINET OFFICE,DEPARTMENT OF ENERGY & CLIMATE CHANGE,,
2014-09-09,29497.32,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2014-09-09,54703.20,CABINET OFFICE,SOCIAL INVESTMENT BUSINESS,,
2014-09-09,96507.00,CABINET OFFICE,PRICEWATERHOUSE COOPERS LLP,,
2014-09-09,106784.50,CABINET OFFICE,FOOD STANDARDS AGENCY,,
2014-09-09,269391.62,CABINET OFFICE,DE VERE VENUES LTD,,
2014-09-10,50000.00,CABINET OFFICE,CITIZENSHIP FOUNDATION,,
2014-09-10,394963.75,CABINET OFFICE,ROYAL MAIL GROUP LTD,,
2014-09-10,2944547.41,CABINET OFFICE,MYCSP LTD,,
2014-09-11,25000.00,CABINET OFFICE,LOCAL DEMOCRACY & BOUNDARY COMMISSION FOR WALES,,
2014-09-11,42540.00,CABINET OFFICE,RETHINK RECRUITMENT SOLUTIONS LTD,,
2014-09-11,49299.23,CABINET OFFICE,MITIE BUSINESS SERVICES LTD,,
2014-09-11,49727.41,CABINET OFFICE,CORPORATE DOCUMENT SERVICES LTD,,
2014-09-11,57357.86,CABINET OFFICE,MYCSP LTD,,
2014-09-11,275837.57,CABINET OFFICE,M4C,,
2014-09-12,26488.26,CABINET OFFICE,BT,,
2014-09-12,31206.72,CABINET OFFICE,BT,,
2014-09-12,45970.08,CABINET OFFICE,CALDER WORLD OF TRAVEL,,
2014-09-12,62899.00,Crown Commercial Service,Food Standards Agency,,
2014-09-12,175000.00,Crown Commercial Service,Procserve Shared Services Ltd,,
2014-09-12,220000.00,Crown Commercial Service,Procserve Shared Services Ltd,,
2014-09-12,2429088.11,CABINET OFFICE,THE SOCIAL INVESTMENT BUSINESS,,
2014-09-15,54929.00,CABINET OFFICE,ENGINE PARTNERS UK LLP,,
2014-09-15,82996.83,CABINET OFFICE,CAPITA RESOURCING LTD,,
2014-09-15,86228.35,CABINET OFFICE,MISCO COMPUTER SUPPLIES LTD,,
2014-09-15,172294.70,CABINET OFFICE,DLA PIPER UK,,
2014-09-15,296520.50,CABINET OFFICE,THOUGHTWORKS LTD,,
2014-09-16,32999.89,CABINET OFFICE,RICOH UK LTD,,
2014-09-16,40992.78,CABINET OFFICE,BOUYGUES E&S FM UK LTD,,
2014-09-16,75000.00,CABINET OFFICE,BNP PARIBAS REAL ESTATE,,
2014-09-16,303600.00,CABINET OFFICE,JONES LANG LASALLE LTD,,
2014-09-16,547066.58,CABINET OFFICE,BOUYGUES E&S FM UK LTD,,
2014-09-16,3637765.00,CABINET OFFICE,COMMUNITY DEVELOPMENT FOUNDATION,,
2014-09-17,133195.50,CABINET OFFICE,THE LEAFLET COMPANY LTD,,
2014-09-17,163221.10,CABINET OFFICE,THE LEAFLET COMPANY LTD,,
2014-09-17,392053.43,CABINET OFFICE,THE LEAFLET COMPANY LTD,,
2014-09-18,68280.00,CABINET OFFICE,NEW ECONOMICS FOUNDATION,,
