Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2015-09-01,56594.05,CABINET OFFICE,GOVERNMENT ACTUARYS DEPARTMENT GAD,,
2015-09-01,73875.00,CABINET OFFICE,EQUAL EXPERTS UK LTD,,
2015-09-01,33890.00,CABINET OFFICE,KAINOS SOFTWARE LTD,,
2015-09-01,73733.33,CABINET OFFICE,FCO SERVICES,,
2015-09-01,71603.00,CABINET OFFICE,TREASURER TO THE QUEEN,,
2015-09-01,30702.79,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-09-01,31631.09,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-09-01,35834.29,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-09-01,35874.23,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-09-01,25808.74,CABINET OFFICE,MERCATOR IT SOLUTIONS LTD,,
2015-09-01,2636463.23,CABINET OFFICE,HM TREASURY,,
2015-09-01,37596.00,CABINET OFFICE,E SYNERGY SOLUTIONS LTD,,
2015-09-02,30265.00,CABINET OFFICE,GREEN PARK INTERIM AND EXECUTIVE LTD,,
2015-09-02,939308.40,CABINET OFFICE,FUJITSU SERVICES,,
2015-09-03,335000.00,CABINET OFFICE,MCKINSEY & CO INC,,
2015-09-03,63754.00,CABINET OFFICE,FIELD FISHER WATERHOUSE LLP,,
2015-09-03,43650.00,CABINET OFFICE,CLOUD TECHNOLOGY SOLUTIONS LTD,,
2015-09-04,406688.75,CABINET OFFICE,ROYAL MAIL GROUP LTD,,
2015-09-04,64222.40,CABINET OFFICE,DEPARTMENT OF ENERGY & CLIMATE CHANGE,,
2015-09-04,88299.60,CABINET OFFICE,SYNECTICS SOLUTIONS LIMITED,,
2015-09-04,25000.00,Crown Commercial Service,Ernst & Young,,
2015-09-04,31728.08,CABINET OFFICE,NRG GROUP UK LTD,,
2015-09-04,125484.69,CABINET OFFICE,SHARED SERVICES CONNECTED LTD,,
2015-09-07,47396.10,CABINET OFFICE,BOUYGUES E&S FM UK LTD,,
2015-09-07,568379.62,CABINET OFFICE,BOUYGUES E&S FM UK LTD,,
2015-09-07,25493.41,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-09-07,26953.80,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-09-07,27531.29,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-09-07,28483.58,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-09-07,51658.93,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-09-07,53515.60,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2015-09-07,245668.50,CABINET OFFICE,HOME OFFICE,,
2015-09-08,316214.00,CABINET OFFICE,ERNST & YOUNG LLP,,
2015-09-08,420070.00,CABINET OFFICE,GOVERNMENT LEGAL DEPARTMENT,,
