Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2011-10-03,164596.80,Cabinet Office,ECOVERT FM LTD,,
2011-10-03,142292.00,Cabinet Office,ADVALUS LTD,,
2011-10-03,42602.00,Cabinet Office,GREATER LONDON LIEUTENANCY,,
2011-10-03,37733.90,Cabinet Office,GLS SECRETARIAT,,
2011-10-03,36307.50,Cabinet Office,WEST MIDLANDS LIEUTENANCY,,
2011-10-03,33133.50,Cabinet Office,GREATER MANCHESTER LIEUTENANCY,,
2011-10-03,28582.50,Cabinet Office,LORD LIEUTENANT OF WEST YORKSHIRE,,
2011-10-03,26335.49,Cabinet Office,ECOVERT FM LTD,,
2011-10-04,125000.00,Cabinet Office,COI CENTRAL OFFICE OF INFORMATION,,
2011-10-04,80896.80,Cabinet Office,COI CENTRAL OFFICE OF INFORMATION,,
2011-10-04,68230.00,Cabinet Office,TREASURER TO THE QUEEN,,
2011-10-04,49527.00,Cabinet Office,COI CENTRAL OFFICE OF INFORMATION,,
2011-10-04,30246.00,Cabinet Office,MERSEYSIDE LIEUTENANCY,,
2011-10-06,129234.76,Cabinet Office,ECOVERT FM LTD,,
2011-10-06,81629.16,Cabinet Office,ECOVERT FM LTD,,
2011-10-06,30875.70,Cabinet Office,CAPITA RESOURCING LTD,,
2011-10-07,113454.41,Cabinet Office,BT,,
2011-10-07,91667.67,Cabinet Office,INSTITUTE OF FUNDRAISING,,
2011-10-07,52450.38,Cabinet Office,ECOVERT FM LTD,,
2011-10-07,41067.74,Cabinet Office,ECOVERT FM LTD,,
2011-10-07,32440.00,Cabinet Office,MICROSOFT LTD PSS,,
2011-10-07,46833.00,Government Procurement Service,CESG,,
2011-10-07,26635.53,Government Procurement Service,Global Crossing,,
2011-10-07,43767.24,Government Procurement Service,Global Crossing,,
2011-10-07,32268.00,Government Procurement Service,Global Crossing,,
2011-10-07,56605.01,Government Procurement Service,Global Crossing,,
2011-10-07,245230.32,Government Procurement Service,Global Crossing,,
2011-10-07,51027.30,Government Procurement Service,Global Crossing,,
2011-10-10,935484.24,Cabinet Office,ECOVERT FM LTD,,
2011-10-10,248072.00,Cabinet Office,RACE ONLINE 2012,,
2011-10-10,78751.62,Cabinet Office,TREASURY SOLICITOR TSOL,,
2011-10-10,58514.54,Cabinet Office,ECOVERT FM LTD,,
2011-10-11,235000.00,Cabinet Office,LOCALITY,,
2011-10-11,53951.00,Cabinet Office,HMCTS,,
2011-10-11,43457.14,Cabinet Office,COI CENTRAL OFFICE OF INFORMATION,,
2011-10-12,356903.36,Cabinet Office,SAFE IN TEES VALLEY,,
2011-10-12,156750.00,Cabinet Office,ECOVERT FM LTD,,
2011-10-12,37966.03,Cabinet Office,RICOH UK LTD,,
2011-10-12,31394.38,Cabinet Office,EXCHEQUER PARTNERSHIP PLC,,
2011-10-13,704834.65,Cabinet Office,TREASURY SOLICITORS DEPT 3861,,
2011-10-13,149055.20,Cabinet Office,COI CENTRAL OFFICE OF INFORMATION,,
2011-10-13,60239.43,Cabinet Office,PARITY SOLUTIONS LTD,,
2011-10-13,53511.68,Cabinet Office,TREASURY SOLICITOR TSOL,,
2011-10-13,35774.72,Cabinet Office,ECOVERT FM LTD,,
2011-10-13,219685.36,National School of Government,De Vere Venues Ltd,,
2011-10-14,166666.66,Cabinet Office,SOCIAL ENTERPRISE COALITION,,
2011-10-14,110550.99,Cabinet Office,CESG,,
2011-10-14,75000.00,Cabinet Office,CITIZENSHIP FOUNDATION,,
2011-10-14,48613.60,Cabinet Office,COI CENTRAL OFFICE OF INFORMATION,,
2011-10-14,38574.80,Cabinet Office,MITIE MANAGED SERVICES LTD,,
2011-10-14,31563.06,Cabinet Office,CORPORATE DOCUMENT SERVICES LTD,,
2011-10-14,31050.00,Cabinet Office,CAPITA RESOURCING LTD,,
2011-10-14,30000.00,Cabinet Office,URBAN FORUM,,
2011-10-17,33033.85,Cabinet Office,STERIA LTD,,
2011-10-18,386840.40,Cabinet Office,LOCALITY,,
2011-10-18,249400.00,Cabinet Office,ECOVERT FM LTD,,
2011-10-18,34697.02,Cabinet Office,VODAFONE LTD,,
2011-10-18,25000.00,Cabinet Office,A4E LTD,,
2011-10-18,113422.50,Government Procurement Service,Global Crossing,,
2011-10-18,49168.19,Government Procurement Service,Global Crossing,,
2011-10-18,43081.92,Government Procurement Service,Global Crossing,,
2011-10-18,57714.11,Government Procurement Service,Global Crossing,,
2011-10-19,94876.75,Cabinet Office,NATIONAL COUNCIL FOR VOLUNTARY ORGANISATIONS,,
2011-10-19,74400.00,Cabinet Office,THE NATIONAL ARCHIVES 9014,,
2011-10-19,45000.00,Cabinet Office,DLA PIPER UK,,
2011-10-19,33183.39,Cabinet Office,FUJITSU SERVICES,,
2011-10-19,246003.76,Government Procurement Service,Global Crossing,,
2011-10-19,40001.93,Government Procurement Service,Global Crossing,,
2011-10-20,1808333.33,Cabinet Office,BBC MONITORING,,
2011-10-20,308090.40,Cabinet Office,BT GLOBAL SERVICES.,,
2011-10-20,92459.26,Cabinet Office,CESG,,
2011-10-20,57831.77,Cabinet Office,TREASURY SOLICITOR TSOL,,
2011-10-20,26587.35,Cabinet Office,CABLE & WIRELESS,,
2011-10-20,33800.22,National School of Government,ING Lease (UK) Limited,,
2011-10-21,211963.31,Cabinet Office,COI CENTRAL OFFICE OF INFORMATION,,
2011-10-21,58897.24,Government Procurement Service,Global Crossing,,
2011-10-21,59560.74,Government Procurement Service,Global Crossing,,
2011-10-21,53886.86,Government Procurement Service,Global Crossing,,
2011-10-21,30704.30,Government Procurement Service,Global Crossing,,
2011-10-21,151076.39,Government Procurement Service,Global Crossing,,
2011-10-21,43732.50,Government Procurement Service,Global Crossing,,
2011-10-21,177062.79,Government Procurement Service,Global Crossing,,
2011-10-21,68523.47,Government Procurement Service,Global Crossing,,
2011-10-21,337342.78,Government Procurement Service,Global Crossing,,
2011-10-21,45918.75,Government Procurement Service,Global Crossing,,
2011-10-21,77392.70,Government Procurement Service,Global Crossing,,
2011-10-21,39015.00,Government Procurement Service,Global Crossing,,
2011-10-21,30308.95,Government Procurement Service,Global Crossing,,
2011-10-21,124233.67,Government Procurement Service,Global Crossing,,
2011-10-21,35260.00,Government Procurement Service,Global Crossing,,
2011-10-21,38739.47,Government Procurement Service,Global Crossing,,
2011-10-21,95794.43,Government Procurement Service,Global Crossing,,
2011-10-21,174668.97,Government Procurement Service,Global Crossing,,
2011-10-21,25223.25,Government Procurement Service,Global Crossing,,
2011-10-21,116228.75,Government Procurement Service,Global Crossing,,
2011-10-21,40876.49,Government Procurement Service,Global Crossing,,
2011-10-21,38785.62,Government Procurement Service,Global Crossing,,
2011-10-21,808671.51,Government Procurement Service,Global Crossing,,
2011-10-21,41250.00,Government Procurement Service,Global Crossing,,
2011-10-21,135505.98,Government Procurement Service,Global Crossing,,
2011-10-21,28216.91,Government Procurement Service,Global Crossing,,
2011-10-21,58532.94,Government Procurement Service,Global Crossing,,
2011-10-21,32130.81,Government Procurement Service,Global Crossing,,
2011-10-21,41614.08,Government Procurement Service,Global Crossing,,
2011-10-24,416000.00,Cabinet Office,V,,
2011-10-24,92671.25,Cabinet Office,NCVO,,
2011-10-24,45273.05,Cabinet Office,CAPITA RESOURCING LTD,,
2011-10-24,31565.50,Cabinet Office,CORPORATE DOCUMENT SERVICES LTD,,
2011-10-25,3704181.00,Cabinet Office,THE CHALLENGE NETWORK,,
2011-10-25,256420.00,Cabinet Office,V,,
2011-10-25,60000.00,Cabinet Office,CENTRAL OFFICE OF INFORMATION,,
2011-10-25,52117.40,Cabinet Office,TREASURY SOLICITOR TSOL,,
2011-10-25,55368.00,Government Procurement Service,Procserve Shared Services,,
2011-10-27,79518.07,Cabinet Office,PARITY SOLUTIONS LTD,,
2011-10-27,36229.14,Cabinet Office,CAPITA RESOURCING LTD,,
2011-10-27,420698.03,Government Procurement Service,Global Crossing,,
2011-10-31,66321.00,Cabinet Office,TREASURY SOLICITOR TSOL,,
2011-10-31,62514.50,Government Procurement Service,Cofely,,
2011-10-31,39005.82,Government Procurement Service,Cofely,,
