Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2013-07-01,27778.11,CABINET OFFICE,INSTITUTE FOR PUBLIC POLICY RESEARCH,,
2013-07-01,30000.00,CABINET OFFICE,GOOGLE IRELAND LTD,,
2013-07-01,47048.03,CABINET OFFICE,CAPITA RESOURCING LTD,,
2013-07-01,47326.57,CABINET OFFICE,SPECIALIST COMPUTER CENTRES PLC,,
2013-07-01,219991.00,CABINET OFFICE,TREASURY SOLICITOR TSOL,,
2013-07-02,25650.00,CABINET OFFICE,EVOLVE BUSINESS CONSULTANCY,,
2013-07-02,27000.00,CABINET OFFICE,ALPINE CONSORTIUM,,
2013-07-02,60953.78,CABINET OFFICE,BRIDGES VENTURES LTD,,
2013-07-02,67422.00,CABINET OFFICE,TREASURER TO THE QUEEN,,
2013-07-02,162148.00,CABINET OFFICE,YOUTHNET UK,,
2013-07-02,1347789.00,CABINET OFFICE,COMMUNITY DEVELOPMENT FOUNDATION,,
2013-07-02,12000000.00,CABINET OFFICE,DEPARTMENT FOR WORK & PENSIONS,,
2013-07-03,44956.58,CABINET OFFICE,BT,,
2013-07-03,45411.76,CABINET OFFICE,SPECIALIST COMPUTER CENTRES PLC,,
2013-07-03,46471.61,CABINET OFFICE,SPECIALIST COMPUTER CENTRES PLC,,
2013-07-03,65000.00,CABINET OFFICE,SPECIALIST COMPUTER CENTRES PLC,,
2013-07-03,98959.98,CABINET OFFICE,CAPITA RESOURCING LTD,,
2013-07-03,193139.13,CABINET OFFICE,SPECIALIST COMPUTER CENTRES PLC,,
2013-07-03,242306.71,CABINET OFFICE,DWP,,
2013-07-04,46598.47,CABINET OFFICE,SPECIALIST COMPUTER CENTRES PLC,,
2013-07-04,75093.56,CABINET OFFICE,MINISTRY OF DEFENCE,,
2013-07-04,394050.00,CABINET OFFICE,ERNST & YOUNG LLP,,
2013-07-04,425289.00,CABINET OFFICE,DWP,,
2013-07-05,25853.71,CABINET OFFICE,SPECIALIST COMPUTER CENTRE PLC,,
2013-07-05,31201.25,CABINET OFFICE,SPECIALIST COMPUTER CENTRES PLC,,
2013-07-05,37014.00,CABINET OFFICE,COLT TELECOMMUNICATIONS,,
2013-07-05,49042.92,CABINET OFFICE,ROYAL MAIL GROUP LTD,,
2013-07-05,212644.00,CABINET OFFICE,DWP,,
2013-07-05,381895.00,CABINET OFFICE,TRANSITION IMB LTD,,
2013-07-05,524651.95,CABINET OFFICE,LOCALITY,,
2013-07-08,29379.25,CABINET OFFICE,LORD LIEUTENANT OF WEST YORKSHIRE,,
2013-07-08,31315.25,CABINET OFFICE,GREATER MANCHESTER LIEUTENANCY,,
2013-07-08,40000.00,CABINET OFFICE,KPMG,,
2013-07-08,49997.50,CABINET OFFICE,GREATER LONDON LIEUTENANCY,,
2013-07-08,90750.00,CABINET OFFICE,NCVO,,
2013-07-08,152663.04,CABINET OFFICE,BOUYGUES E&S FM UK LTD,,
2013-07-08,166666.00,CABINET OFFICE,NATIONAL COUNCIL FOR VOLUNTARY ORGANISATIONS,,
2013-07-09,29460.00,CABINET OFFICE,GFK NOP LTD,,
2013-07-09,157126.34,CABINET OFFICE,SPECIALIST COMPUTER CENTRES PLC,,
2013-07-09,308454.62,CABINET OFFICE,SPECIALIST COMPUTER CENTRES PLC,,
2013-07-10,30492.00,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2013-07-10,61482.10,CABINET OFFICE,CAPITA RESOURCING LTD,,
2013-07-10,62039.05,CABINET OFFICE,SERCO LTD,,
2013-07-10,64208.13,CABINET OFFICE,MY CSP LTD,,
2013-07-10,104838.00,CABINET OFFICE,MYCSP LTD,,
2013-07-10,105573.30,CABINET OFFICE,MYCSP LTD,,
2013-07-10,513139.20,CABINET OFFICE,REED IN PARTNERSHIP LTD,,
2013-07-11,40172.58,CABINET OFFICE,RICOH UK LTD,,
2013-07-11,43456.25,CABINET OFFICE,SPECIALIST COMPUTER CENTRE PLC,,
2013-07-11,72578.91,Government Procurement Service,Cabinet Office Votes,,
2013-07-11,73698.21,CABINET OFFICE,SPECIALIST COMPUTER CENTRES PLC,,
2013-07-11,77801.90,CABINET OFFICE,HOGG ROBINSON TRAVEL LTD,,
2013-07-11,2729547.00,CABINET OFFICE,MYCSP LTD,,
2013-07-12,29845.00,CABINET OFFICE,EBIQUITY ASSOCIATES LTD,,
2013-07-12,44713.68,CABINET OFFICE,MYCSP LTD,,
2013-07-12,54024.53,CABINET OFFICE,CREATIVE CHOICE CIC,,
2013-07-12,82213.13,CABINET OFFICE,AVM IMPACT LTD,,
2013-07-12,100905.00,CABINET OFFICE,OPEN GOVERNMENT PARTNERSHIP,,
2013-07-12,184176.00,CABINET OFFICE,HALAROSE LTD,,
2013-07-12,483501.06,CABINET OFFICE,DE VERE VENUES LTD,,
2013-07-12,1000000.00,CABINET OFFICE,NESTA,,
2013-07-15,26020.02,CABINET OFFICE,CAPITA RESOURCING LTD,,
2013-07-15,103567.94,CABINET OFFICE,CAPITA RESOURCING LTD,,
2013-07-16,31250.00,CABINET OFFICE,SKILLS THIRD SECTOR,,
2013-07-16,33333.34,CABINET OFFICE,OXFORD SAID BUSINESS SCHOOL LTD,,
