Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2016-05-03,106502,CABINET OFFICE,LONDON BOROUGH OF CAMDEN,,
2016-05-03,299860,CABINET OFFICE,LONDON BOROUGH OF CAMDEN,,
2016-05-03,328295,CABINET OFFICE,LONDON BOROUGH OF CAMDEN,,
2016-05-03,54441.63,CABINET OFFICE,BT,,
2016-05-03,142992,CABINET OFFICE,ARUN DISTRICT COUNCIL,,
2016-05-04,193416,CABINET OFFICE,CROWN COMMERCIAL SERVICE,,
2016-05-04,35126,CABINET OFFICE,VIRGIN MEDIA LTD,,
2016-05-04,50000,CABINET OFFICE,ERNST & YOUNG LLP,,
2016-05-05,300000,CABINET OFFICE,IPSOS MORI LTD,,
2016-05-05,46970.26,CABINET OFFICE,ERNST & YOUNG LLP,,
2016-05-05,94797,CROWN COMMERCIAL SERVICE,INTELLECTUAL PROPERTY OFFICE,,
2016-05-06,25031.3,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2016-05-06,29331.04,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2016-05-06,40659.42,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2016-05-06,83100.52,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2016-05-06,48755.94,CABINET OFFICE,UNBOXED CONSULTING LTD,,
2016-05-06,37000,CABINET OFFICE,INFORMED SOLUTIONS,,
2016-05-06,53758.82,CABINET OFFICE,TRUSTMARQUE SOLUTIONS LTD,,
2016-05-06,33191.79,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2016-05-06,41497.4,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2016-05-09,50000,CABINET OFFICE,BRITISH YOUTH COUNCIL,,
2016-05-09,60000,CABINET OFFICE,OPERATION BLACK VOTE,,
2016-05-09,50000,CABINET OFFICE,SCOTTISH YOUTH PARLIAMENT,,
2016-05-09,50000,CABINET OFFICE,UPRISING,,
2016-05-09,2152373.35,CABINET OFFICE,MYCSP LTD,,
2016-05-09,2500000,CABINET OFFICE,NCS TRUST CIC,,
2016-05-09,114255,CABINET OFFICE,LOCAL PARTNERSHIPS LLP,,
2016-05-09,37279.5,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2016-05-09,132987,CABINET OFFICE,BASINGSTOKE & DEANE BOROUGH COUNCIL,,
2016-05-10,34223.46,CABINET OFFICE,DAC BEACHCROFT,,
2016-05-10,40695.37,CABINET OFFICE,CALDER WORLD OF TRAVEL,,
2016-05-10,52018.32,CABINET OFFICE,SOFTWARE BOX LTD,,
2016-05-10,50000,CABINET OFFICE,MENCAP,,
2016-05-10,27442.8,CABINET OFFICE,HRG,,
2016-05-10,39887,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2016-05-10,62749.99,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2016-05-10,43800,CABINET OFFICE,ESRI UK LTD,,
2016-05-10,26726.33,CABINET OFFICE,HRG,,
2016-05-11,60000,CABINET OFFICE,DEPARTMENT FOR EDUCATION,,
2016-05-11,79902.16,CABINET OFFICE,CARRENZA LTD,,
2016-05-11,70000,CABINET OFFICE,BITE THE BALLOT,,
2016-05-11,43000,CABINET OFFICE,VOICE4CHANGE ENGLAND LTD,,
2016-05-11,128472.47,CABINET OFFICE,MYCSP LTD,,
2016-05-11,75928.97,CABINET OFFICE,BOUYGUES E&S FM UK LTD,,
2016-05-11,26930.61,CABINET OFFICE,THE TREASURY SOLICITOR,,
2016-05-11,881515.62,CABINET OFFICE,FUJITSU SERVICES,,
2016-05-11,45000,CABINET OFFICE,RKCR Y&R,,
2016-05-11,26589.5,CABINET OFFICE,SOUTH GLOUCESTERSHIRE COUNCIL,,
2016-05-11,650112.35,CABINET OFFICE,HM REVENUE & CUSTOMS,,
2016-05-12,32040,CABINET OFFICE,ZENDESK,,
2016-05-12,43979.2,CABINET OFFICE,DWP,,
2016-05-12,27075.7,CABINET OFFICE,CALDER WORLD OF TRAVEL,,
2016-05-12,308919.9,CABINET OFFICE,ENGINE PARTNERS UK LLP,,
2016-05-13,34362,CABINET OFFICE,IXYDO LTD,,
2016-05-13,49440,CABINET OFFICE,DE VERE VENUES GROUP LTD,,
2016-05-16,26784.42,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2016-05-16,29261.53,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2016-05-16,30827.47,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2016-05-16,34329.85,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2016-05-16,67398.53,CABINET OFFICE,CAPITA BUSINESS SERVICES LTD,,
2016-05-16,47547.3,CABINET OFFICE,4NET TECHNOLOGIES LTD,,
2016-05-17,80454.75,CABINET OFFICE,NORWICH CITY COUNCIL,,
2016-05-17,97605.73,CABINET OFFICE,SKYSCAPE CLOUD SERVICES LTD,,
2016-05-17,132585,CABINET OFFICE,RISUAL LTD,,
2016-05-17,25920,CABINET OFFICE,MERCATOR IT SOLUTIONS LTD,,
2016-05-17,104139.42,CABINET OFFICE,MISCO,,
2016-05-17,114171.72,CABINET OFFICE,MISCO,,
2016-05-17,495142.44,CABINET OFFICE,XMA LTD,,
2016-05-17,26589.5,CABINET OFFICE,SOUTH GLOUCESTERSHIRE COUNCIL,,
2016-05-18,54810,CABINET OFFICE,E SYNERGY SOLUTIONS LTD,,
2016-05-18,663459.64,CABINET OFFICE,FOOD STANDARDS AGENCY,,
2016-05-18,91871.93,CABINET OFFICE,M4 MANAGED SERVICES INTERNATIONAL LTD,,
2016-05-18,26182.44,CABINET OFFICE,PARITY RESOURCES LTD,,
2016-05-18,147291.92,CABINET OFFICE,THOUGHTWORKS LTD,,
2016-05-18,29040,CABINET OFFICE,ZEEFIX CONSULTING LTD,,
2016-05-18,201963.6,CABINET OFFICE,BIRMINGHAM CITY COUNCIL,,
2016-05-18,99026.11,CABINET OFFICE,BRADFORD METROPOLITAN BOROUGH COUNCIL,,
2016-05-18,78693.46,CABINET OFFICE,CARDIFF CITY COUNCIL,,
2016-05-18,82696.28,CABINET OFFICE,CORNWALL COUNTY COUNCIL,,
