Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2018-11-16,78075.00,Information Technology,1Spatial Group Ltd,,
2018-11-28,116355.00,Information Technology,1Spatial Group Ltd,,
2018-11-01,36670.50,Land & Property Acquisitions (incl. Business Consultancy),23red Ltd,,
2018-11-27,52577.00,Electrification and Fixed Plant,ABB Ltd,,
2018-11-27,69046.50,Electrification and Fixed Plant,ABB Ltd,,
2018-11-02,69975.90,Regulatory Charges,ABC Electrification Ltd,,
2018-11-26,274555.00,Electrification and Fixed Plant,ABC Electrification Ltd,,
2018-11-12,2123578.83,Electrification and Fixed Plant,ABC Electrification Ltd,,
2018-11-30,3783277.56,Electrification and Fixed Plant,ABC Electrification Ltd,,
2018-11-12,208000.00,General Civils,AECOM Infrastructure & Environment UK Ltd,,
2018-11-30,208000.00,General Civils,AECOM Infrastructure & Environment UK Ltd,,
2018-11-30,208000.00,General Civils,AECOM Infrastructure & Environment UK Ltd,,
2018-11-28,67412.01,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-11-21,78780.57,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2018-11-28,109422.17,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2018-11-30,28567.13,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2018-11-09,44041.36,Land & Property Acquisitions (incl. Business Consultancy),AECOM Infrastructure & Environment UK Ltd,,
2018-11-07,57987.97,Land & Property Acquisitions (incl. Business Consultancy),AECOM Infrastructure & Environment UK Ltd,,
2018-11-01,78400.34,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-11-27,71999.00,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-11-27,62631.19,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-11-05,95082.00,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-11-05,25000.00,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-11-27,25591.76,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-11-06,141758.40,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-11-06,140516.60,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-11-05,364526.00,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-11-06,77948.00,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-11-27,48477.00,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-11-27,433766.27,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-11-30,97300.17,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-11-23,38785.42,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2018-11-27,96460.00,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-11-01,46694.27,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-11-01,142223.00,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-11-28,116224.78,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-11-01,232303.66,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-11-27,81729.16,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-11-28,73428.66,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-11-28,307510.90,Track,AECOM Infrastructure & Environment UK Ltd,,
2018-11-30,41030.22,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2018-11-21,358536.60,Professional Services Direct,AECOM Ltd,,
2018-11-28,58089.11,Professional Services Direct,AECOM Ltd,,
2018-11-15,382967.19,General Civils,AECOM Ltd,,
2018-11-30,256803.13,General Civils,AECOM Ltd,,
2018-11-29,120428.00,Professional Services Direct,AECOM Ltd,,
2018-11-29,251370.71,Professional Services Direct,AECOM Ltd,,
2018-11-28,225939.62,Professional Services Direct,AECOM Ltd,,
2018-11-03,65586.73,Electrification and Fixed Plant,AM1 Projects Ltd,,
2018-11-03,81156.05,Electrification and Fixed Plant,AM1 Projects Ltd,,
2018-11-28,56925.00,Information Technology,AMT Sybex,,
2018-11-28,345000.00,Information Technology,AMT-Sybex (Software) Ltd,,
2018-11-29,326000.00,Land & Property Acquisitions (incl. Business Consultancy),AON UK Ltd,,
2018-11-06,48940.45,Buildings,APCOA Parking (UK) Ltd,,
2018-11-16,197393.40,Facilities - Soft Services,APCOA Parking (UK) Ltd,,
2018-11-21,53448.36,HR and Training,AXA PPP Healthcare Admin Services Ltd T/A PPP Healthcare,,
2018-11-21,33856.94,HR and Training,AXA PPP Healthcare Admin Services Ltd T/A PPP Healthcare,,
2018-11-08,180413.48,HR and Training,AXA PPP Healthcare Admin Services Ltd T/A PPP Healthcare,,
2018-11-16,39530.75,Supplies and Services,Abellio East Anglia Ltd t/a Greater Anglia,,
2018-11-03,256952.00,Telecoms,Abellio East Anglia Ltd t/a Greater Anglia,,
2018-11-12,156999.18,Professional Services Direct,Abellio Greater Anglia Ltd,,
2018-11-12,466194.73,Professional Services Direct,Abellio Greater Anglia Ltd,,
2018-11-15,94080.00,Electrification and Fixed Plant,Abellio Greater Anglia Ltd,,
2018-11-22,599463.92,Regulatory Charges,Abellio ScotRail Ltd,,
2018-11-02,118686.95,Regulatory Charges,Abellio ScotRail Ltd,,
2018-11-23,5000000.00,Regulatory Charges,Abellio ScotRail Ltd,,
2018-11-27,55173.27,Telecoms,Abellio ScotRail Ltd,,
2018-11-29,233521.32,HR and Training,Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,,
2018-11-15,397447.95,HR and Training,Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,,
2018-11-21,427943.76,HR and Training,Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,,
2018-11-29,209109.71,HR and Training,Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,,
2018-11-07,47748.36,Land & Property Acquisitions (incl. Business Consultancy),Addleshaw Goddard,,
2018-11-30,36688.00,Land & Property Acquisitions (incl. Business Consultancy),Addleshaw Goddard,,
2018-11-10,30000.00,HR and Training,Afiniti Ltd,,
2018-11-15,181669.59,Land & Property Acquisitions (incl. Business Consultancy),Afiniti Ltd,,
2018-11-05,25764.35,Signalling,Alan Dick Communications Ltd,,
2018-11-21,45335.44,Telecoms,Alan Dick Communications Ltd,,
2018-11-02,38255.40,,Allbatteries UK Ltd,,
2018-11-02,45232.82,,Allbatteries UK Ltd,,
2018-11-01,420638.34,Road Fleet,Allstar Business Solutions Ltd,,
2018-11-01,404389.05,Road Fleet,Allstar Business Solutions Ltd,,
2018-11-06,426361.82,Road Fleet,Allstar Business Solutions Ltd,,
2018-11-06,412567.40,Road Fleet,Allstar Business Solutions Ltd,,
2018-11-22,416420.53,Road Fleet,Allstar Business Solutions Ltd,,
2018-11-30,422259.41,Road Fleet,Allstar Business Solutions Ltd,,
2018-11-23,409461.60,Road Fleet,Allstar Business Solutions Ltd,,
2018-11-30,440144.63,Road Fleet,Allstar Business Solutions Ltd,,
2018-11-16,39637.40,Signalling,Alstom Transport UK Ltd,,
2018-11-16,66030.62,Signalling,Alstom Transport UK Ltd,,
2018-11-30,273490.02,Professional Services Direct,Alstom Transport UK Ltd,,
2018-11-27,577779.11,Signalling,Alstom Transport UK Ltd,,
2018-11-30,884107.38,Signalling,Alstom Transport UK Ltd,,
2018-11-10,88123.00,Signalling,Alstom Transport UK Ltd,,
2018-11-06,74580.00,Signalling,Alstom Transport UK Ltd,,
2018-11-12,48238.52,Professional Services Direct,Alstom Transport UK Ltd,,
2018-11-05,108537.61,Signalling,Alstom Transport UK Ltd,,
2018-11-10,51335.00,Signalling,Alstom Transport UK Ltd,,
2018-11-06,59553.39,Signalling,Alstom Transport UK Ltd,,
2018-11-05,1702495.44,Signalling,Alstom Transport UK Ltd,,
2018-11-29,132364.44,Signalling,Alstom Transport UK Ltd,,
2018-11-16,38547.95,Professional Services Direct,Alstom Transport UK Ltd,,
2018-11-16,36692.44,Professional Services Direct,Alstom Transport UK Ltd,,
2018-11-12,276010.90,Signalling,Alstom Transport UK Ltd,,
2018-11-20,30280.89,Professional Services Direct,Altran UK Ltd,,
2018-11-08,49746.14,Professional Services Direct,Altran UK Ltd,,
2018-11-19,211083.13,General Civils,Alun Griffiths (Contractors) Ltd,,
2018-11-27,68975.68,General Civils,Alun Griffiths (Contractors) Ltd,,
2018-11-20,118651.66,General Civils,Alun Griffiths (Contractors) Ltd,,
2018-11-22,103029.85,General Civils,Alun Griffiths (Contractors) Ltd,,
2018-11-22,25266.02,General Civils,Alun Griffiths (Contractors) Ltd,,
2018-11-20,76934.85,General Civils,Alun Griffiths (Contractors) Ltd,,
2018-11-13,132595.66,General Civils,Alun Griffiths (Contractors) Ltd,,
2018-11-21,85469.27,General Civils,Alun Griffiths (Contractors) Ltd,,
2018-11-16,80000.00,General Civils,Alun Griffiths (Contractors) Ltd,,
2018-11-13,84965.68,General Civils,Alun Griffiths (Contractors) Ltd,,
2018-11-22,374653.60,General Civils,Alun Griffiths (Contractors) Ltd,,
2018-11-07,79227.00,General Civils,Alun Griffiths (Contractors) Ltd,,
2018-11-26,106995.05,General Civils,Alun Griffiths (Contractors) Ltd,,
2018-11-22,117315.86,Buildings,Alun Griffiths (Contractors) Ltd,,
2018-11-22,586996.11,Buildings,Alun Griffiths (Contractors) Ltd,,
2018-11-29,25097.54,General Civils,Alun Griffiths (Contractors) Ltd,,
2018-11-29,41434.76,General Civils,Alun Griffiths (Contractors) Ltd,,
2018-11-21,41394.10,General Civils,Alun Griffiths (Contractors) Ltd,,
2018-11-05,69424.00,General Civils,Amalgamated Construction Ltd,,
2018-11-14,324576.24,Buildings,Amalgamated Construction Ltd,,
2018-11-23,29925.47,General Civils,Amalgamated Construction Ltd,,
2018-11-22,95395.42,General Civils,Amalgamated Construction Ltd,,
2018-11-23,35987.83,General Civils,Amalgamated Construction Ltd,,
2018-11-22,30920.96,General Civils,Amalgamated Construction Ltd,,
2018-11-23,34084.31,General Civils,Amalgamated Construction Ltd,,
2018-11-15,46430.59,Track,Amalgamated Construction Ltd,,
2018-11-26,60685.64,Buildings,Amalgamated Construction Ltd,,
2018-11-07,53328.95,General Civils,Amalgamated Construction Ltd,,
2018-11-30,39088.93,Buildings,Amalgamated Construction Ltd,,
2018-11-05,29904.82,Buildings,Amalgamated Construction Ltd,,
