Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2020-04-17,29504.00,On Track Plant,A P Webb Plant Hire Ltd,,
2020-04-30,29998.00,On Track Plant,A P Webb Plant Hire Ltd,,
2020-04-14,304009.89,Electrification and Fixed Plant,ABB Ltd,,
2020-04-14,25578.82,Professional Services Direct,AECOM Infrastructure & Environment UK Ltd,,
2020-04-24,58078.47,Professional Services Direct,AECOM Ltd,,
2020-04-28,37487.91,Professional Services Direct,AECOM Ltd,,
2020-04-16,104360.93,Track,AECOM Ltd,,
2020-04-17,74490.06,Track,AECOM Ltd,,
2020-04-17,126137.18,Track,AECOM Ltd,,
2020-04-17,108724.72,Track,AECOM Ltd,,
2020-04-17,38856.80,Track,AECOM Ltd,,
2020-04-19,188128.89,Track,AECOM Ltd,,
2020-04-20,50435.73,Track,AECOM Ltd,,
2020-04-20,112770.64,Track,AECOM Ltd,,
2020-04-21,208206.00,Track,AECOM Ltd,,
2020-04-27,123999.00,Track,AECOM Ltd,,
2020-04-15,1037223.00,Information Technology,AMT-Sybex Ltd,,
2020-04-15,83337.28,Regulatory Charges,Abellio ScotRail Ltd,,
2020-04-15,28352.79,Professional Services Direct,Affinity Water Ltd,,
2020-04-22,448966.13,Professional Services Direct,Alstom Transport UK Ltd,,
2020-04-30,30599.00,Professional Services Direct,Alstom Transport UK Ltd,,
2020-04-07,136473.86,Signalling,Alstom Transport UK Ltd,,
2020-04-07,478520.45,Signalling,Alstom Transport UK Ltd,,
2020-04-07,114900.53,Signalling,Alstom Transport UK Ltd,,
2020-04-09,335675.66,Signalling,Alstom Transport UK Ltd,,
2020-04-15,86037.97,Signalling,Alstom Transport UK Ltd,,
2020-04-16,102869.86,Signalling,Alstom Transport UK Ltd,,
2020-04-16,429323.58,Signalling,Alstom Transport UK Ltd,,
2020-04-16,118651.44,Signalling,Alstom Transport UK Ltd,,
2020-04-17,181321.65,Signalling,Alstom Transport UK Ltd,,
2020-04-21,747400.98,Signalling,Alstom Transport UK Ltd,,
