Payment Date,Amount,Benificiary Name,Organisational Unit
2016-06-29,128.00,TRP7 LTD,Cultural & Related Services
2016-06-29,211.00,MLEC UK,Cultural & Related Services
2016-06-29,211.00,MLEC UK,Cultural & Related Services
2016-06-29,246.99,HARRISON PACKAGING,Cultural & Related Services
2016-06-29,146.91,HALL FAST,Capital
2016-06-29,0.01,WILDFORMS,Cultural & Related Services
2016-06-29,24.87,WILDFORMS,Cultural & Related Services
2016-06-29,181.46,WIGGLE LTD,Children's & Education Services
2016-06-29,211.67,THE WASHINGTON MAYFAIR,Central Services
2016-06-29,140.00,SOLO PROTECT LTD,Housing Revenue Account
2016-06-29,29.98,RECORD POWER LTD,Children's & Education Services
2016-06-29,93.33,PASSPORT FEE,Children's & Education Services
2016-06-29,93.33,PASSPORT FEE,Children's & Education Services
2016-06-29,0.01,NAUTICALIA SHOP,Cultural & Related Services
2016-06-29,526.27,NAUTICALIA SHOP,Cultural & Related Services
2016-06-29,44.96,MEAT & TWO VEG,Children's & Education Services
2016-06-29,123.75,MAS SEEDS LTD,Cultural & Related Services
2016-06-29,299.00,EDEN FARM,Cultural & Related Services
2016-06-29,299.00,EDEN FARM,Cultural & Related Services
2016-06-29,189.36,DECATHLON,Children's & Education Services
2016-06-29,69.96,BITEABLE PTY LTD,Central Services
2016-06-29,290.83,BENTINCK FURNITURE LTD,Children's & Education Services
2016-06-29,20.00,BATTLEZONE NORTH EAST,Children's & Education Services
2016-06-29,50.15,A HILL & SONS LTD,Cultural & Related Services
2016-06-29,34.65,CONSTRUCTION SUPPORT,Housing Revenue Account
2016-06-29,56.82,TOOLSTATION LTD,Cultural & Related Services
2016-06-29,20.92,TOOLSTATION LTD,Cultural & Related Services
2016-06-29,30.78,CARRS BILLINGTON KENDA,Children's & Education Services
2016-06-29,31.25,INCAR SAFETY CENTRE.,Children's & Education Services
2016-06-29,31.25,INCAR SAFETY CENTRE.,Children's & Education Services
2016-06-29,282.96,GIFTWORKS.TV,Cultural & Related Services
2016-06-29,228.47,PALGRAVE IMPORT,Cultural & Related Services
2016-06-29,0.01,PALGRAVE IMPORT,Cultural & Related Services
2016-06-29,17.08,FACEBOOK,Cultural & Related Services
2016-06-29,167.37,FACEBOOK,Cultural & Related Services
2016-06-29,33.37,FACEBOOK,Cultural & Related Services
2016-06-29,32.18,FACEBOOK,Cultural & Related Services
2016-06-29,210.27,AMOMA.COM HOTELS,Central Services
2016-06-29,93.75,FACTORY CLEARANCE CENTRE,Children's & Education Services
2016-06-29,32.20,SAFEIS.CO.UK,Housing Revenue Account
2016-06-29,67.80,DINSMORES.CO.UK,Cultural & Related Services
2016-06-29,123.50,LOVE2SHOP.,Children's & Education Services
2016-06-29,79.71,TK MAXX,Children's & Education Services
2016-06-29,24.98,TK MAXX,Children's & Education Services
2016-06-29,61.27,JOHNSTONES DECORATING,Environmental & Regulatory Services
2016-06-29,156.57,KENDAL YARD,Children's & Education Services
2016-06-29,281.99,AO RETAIL LIMITED,Adult Social Care
2016-06-29,158.40,METROPLAN LIMITED,Cultural & Related Services
2016-06-29,460.21,ON A ROLL SANDWICH COMPANY,Capital
2016-06-29,93.88,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,587.67,ON A ROLL SANDWICH COMPANY,Capital
2016-06-29,619.69,ON A ROLL SANDWICH COMPANY,Capital
2016-06-29,360.61,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,502.54,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,502.54,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,507.26,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,517.28,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,295.32,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,357.32,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,374.00,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,406.02,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,418.22,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,485.12,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,503.00,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,515.21,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,59.68,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,85.68,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,121.70,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,125.16,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,125.79,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,31.18,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,57.54,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,57.54,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,57.54,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,59.90,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,325.69,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,429.90,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,429.90,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,434.62,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,450.45,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,538.66,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,566.16,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,576.26,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,598.82,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,207.74,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,207.74,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,228.98,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,240.47,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,241.59,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,404.54,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,570.98,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,573.34,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,622.50,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,112.54,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,269.15,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,286.05,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,310.62,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,373.74,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,74.88,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,91.52,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,91.52,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-06-29,587.67,ON A ROLL SANDWICH COMPANY,Capital
2016-06-29,6.50,PRODUCT SUPPORT AG,Children's & Education Services
2016-06-29,50.20,BOOTS UK LTD,Children's & Education Services
2016-06-29,7.40,PORTERS NEWS,Cultural & Related Services
2016-06-29,15.00,SURVEY MONKEY,Children's & Education Services
2016-06-29,3.32,DUNELM LTD,Children's & Education Services
2016-06-29,37.04,DUNELM LTD,Children's & Education Services
2016-06-29,6.58,ASDA HOME SHOPPING CAR,Children's & Education Services
2016-06-29,6.71,ASDA HOME SHOPPING CAR,Children's & Education Services
2016-06-29,14.42,ASDA HOME SHOPPING CAR,Children's & Education Services
2016-06-29,48.97,ASDA HOME SHOPPING CAR,Children's & Education Services
2016-06-29,50.39,ASDA HOME SHOPPING CAR,Children's & Education Services
2016-06-29,1.36,ASDA HOME SHOPPING CAR,Children's & Education Services
2016-06-29,75.19,ASDA HOME SHOPPING CAR,Children's & Education Services
2016-06-29,60.68,ASDA HOME SHOPPING CAR,Children's & Education Services
2016-06-29,25.00,ASDA HOME SHOPPING CAR,Central Services
2016-06-29,37.47,ASDA HOME SHOPPING CAR,Children's & Education Services
2016-06-29,97.98,ASDA HOME SHOPPING CAR,Adult Social Care
2016-06-29,69.39,ASDA HOME SHOPPING CAR,Children's & Education Services
2016-06-29,38.32,ALDI,Planning Services
2016-06-29,77.65,ALDI,Children's & Education Services
2016-06-29,101.74,ALDI,Children's & Education Services
2016-06-29,144.47,ALDI,Children's & Education Services
2016-06-29,5.21,ALDI,Children's & Education Services
2016-06-29,45.79,ALDI,Children's & Education Services
2016-06-29,8.99,ALDI,Children's & Education Services
2016-06-29,45.79,ALDI,Children's & Education Services
2016-06-29,16.56,ALDI,Children's & Education Services
2016-06-29,39.04,ALDI,Children's & Education Services
2016-06-29,41.45,ALDI,Children's & Education Services
2016-06-29,9.38,ALDI,Children's & Education Services
2016-06-29,7.92,CLAIRE'S ACCESSORIES,Children's & Education Services
2016-06-29,280.00,BEAUTIFUL HOMES,Adult Social Care
2016-06-29,16.50,BOOKERECOMM,Cultural & Related Services
2016-06-29,64.03,BOOKERECOMM,Cultural & Related Services
2016-06-29,251.59,BOOKERECOMM,Cultural & Related Services
2016-06-29,104.87,BOOKERECOMM,Cultural & Related Services
2016-06-29,81.79,BOOKERECOMM,Cultural & Related Services
2016-06-29,36.63,H&M 816 SILVERLINK,Children's & Education Services
2016-06-29,1074.48,JUDGE SAMPSON LTD,Cultural & Related Services
2016-06-29,5.33,OAKENCLOUGH BUILDING L,Cultural & Related Services
2016-06-29,69.30,SYMPHONY COATINGS,Cultural & Related Services
2016-06-29,23.10,SYMPHONY COATINGS,Cultural & Related Services
2016-06-29,13.32,MUSGRAVES IRONMONGERS,Children's & Education Services
2016-06-29,5.98,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,6.00,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,6.00,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,6.00,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,6.00,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.06,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.06,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.15,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.15,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.15,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.15,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.24,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.24,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.24,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.24,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.42,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.56,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.60,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.75,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.75,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.75,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.75,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.75,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.75,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.75,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.75,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.75,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.75,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.75,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.75,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.75,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.84,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.84,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.84,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.84,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.99,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.99,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,3.99,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,4.18,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,4.18,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,4.18,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,4.62,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,4.75,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,4.75,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,4.75,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,4.75,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,4.75,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,4.80,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,4.80,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,4.80,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,4.80,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,4.80,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,4.80,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,4.80,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,4.80,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,4.80,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,5.08,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,5.13,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,5.18,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,5.32,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,5.32,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,5.32,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,5.37,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,5.37,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,5.37,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,5.37,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,5.72,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,5.98,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,5.98,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.01,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.01,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.02,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.02,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.02,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.02,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.02,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.02,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.02,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.02,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.10,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.10,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.28,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.28,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.28,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.28,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.29,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.29,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.29,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.29,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.29,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.29,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.29,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.29,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.50,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.50,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.50,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.50,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
2016-06-29,2.50,REDBRIDGE PRODUCE & FLOWERS,Children's & Education Services
