Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
29-Mar-2016,7001327,172.00,GAS SAFE REGISTER,381406,Housing Revenue Account,Housing Revenue Account,N/A,Supplies and Services,504,Expenses,5030,Revenue,18.FEES
29-Mar-2016,7001328,7.48,B&M RETAIL LTD,388117,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
29-Mar-2016,7001328,4.95,B&M RETAIL LTD,388117,Housing Revenue Account,Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
29-Mar-2016,7001328,15.82,B&M RETAIL LTD,388117,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
29-Mar-2016,7001328,10.85,B&M RETAIL LTD,388117,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,10.HOUSEHOLD
29-Mar-2016,7001328,4.22,B&M RETAIL LTD,388117,Corporate Strategy,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
29-Mar-2016,7001328,5.82,B&M RETAIL LTD,388117,Corporate Strategy,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
29-Mar-2016,7001329,31.50,RINGTONS LTD (387786),387786,"Environment, Housing & Leisure",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001329,130.08,RINGTONS LTD (387786),387786,"Environment, Housing & Leisure",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001329,195.91,RINGTONS LTD (387786),387786,"Environment, Housing & Leisure",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001329,280.84,RINGTONS LTD (387786),387786,"Environment, Housing & Leisure",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001329,-138.00,RINGTONS LTD (387786),387786,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001329,138.00,RINGTONS LTD (387786),387786,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001329,145.00,RINGTONS LTD (387786),387786,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001329,158.99,RINGTONS LTD (387786),387786,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001329,329.41,RINGTONS LTD (387786),387786,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001329,51.76,RINGTONS LTD (387786),387786,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001329,108.78,RINGTONS LTD (387786),387786,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001329,165.88,RINGTONS LTD (387786),387786,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001329,324.66,RINGTONS LTD (387786),387786,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001329,416.67,RINGTONS LTD (387786),387786,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001329,445.52,RINGTONS LTD (387786),387786,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001329,500.00,RINGTONS LTD (387786),387786,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001329,500.00,RINGTONS LTD (387786),387786,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001329,29.36,RINGTONS LTD (387786),387786,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001329,31.50,RINGTONS LTD (387786),387786,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001329,31.50,RINGTONS LTD (387786),387786,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001329,114.26,RINGTONS LTD (387786),387786,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001330,-20.83,NEWCASTLE CITY COUNCIL,014331,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.PUBLIC SECTOR
29-Mar-2016,7001330,21.25,NEWCASTLE CITY COUNCIL,014331,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.PUBLIC SECTOR
29-Mar-2016,7001330,25.50,NEWCASTLE CITY COUNCIL,014331,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.PUBLIC SECTOR
29-Mar-2016,7001330,25.50,NEWCASTLE CITY COUNCIL,014331,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.PUBLIC SECTOR
29-Mar-2016,7001331,222.00,SSL247 LIMITED,387466,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Communications & Computing,5028,Revenue,14.CORPORATE INTERNET
29-Mar-2016,7001332,10.73,THOMAS GRAHAM & SONS LTD,380297,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Premises-Related Expenditure,502,"Repairs, alterations and maintenance of buildings",5005,Revenue,02.BUILDING SERVICES
29-Mar-2016,7001332,10.84,THOMAS GRAHAM & SONS LTD,380297,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Premises-Related Expenditure,502,"Repairs, alterations and maintenance of buildings",5005,Revenue,02.BUILDING SERVICES
29-Mar-2016,7001332,56.96,THOMAS GRAHAM & SONS LTD,380297,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Premises-Related Expenditure,502,"Repairs, alterations and maintenance of buildings",5005,Revenue,02.BUILDING SERVICES
29-Mar-2016,7001333,90.99,CHILD POVERTY ACTION GROUP,329371,Housing Revenue Account,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,18.CONFERENCING
29-Mar-2016,7001334,222.47,GAFFERTAPE.COM,386734,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,06.EQUIPMENT
29-Mar-2016,7001335,66.40,BRITISH GAS TRADING LIMITED,002200,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,27.GAS
29-Mar-2016,7001335,184.83,BRITISH GAS TRADING LIMITED,002200,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,27.GAS
29-Mar-2016,7001336,95.00,NOF ENERGY LTD,386516,Business & Economic Development,Planning Services ,110,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,18.CONFERENCING
29-Mar-2016,7001337,191.00,LIFESAVERS DIRECT,372473,HR & Organisational Development,Children's & Education Services,103,Employees,501,Indirect Employee Expenses,5002,Revenue,18.CONFERENCING
29-Mar-2016,7001338,749.00,NATIONALITY DIRECTORATE,385884,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,00.PUBLIC SECTOR
29-Mar-2016,7001339,450.00,HILLHEADS POULTRY FARM,315771,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001339,450.00,HILLHEADS POULTRY FARM,315771,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001340,91.44,C/GAS KENDAL,385638,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Premises-Related Expenditure,502,Energy Costs,5006,Revenue,27.GAS
29-Mar-2016,7001341,4.80,TTF TYNE TEES FASTENERS,376227,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,BUILD GEN
29-Mar-2016,7001342,15.90,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,16.90,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,19.50,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,35.40,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,47.20,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,50.70,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,1.95,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,1.95,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,3.90,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,3.90,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,6.95,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,7.80,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,11.24,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,11.80,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,13.75,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,13.75,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,17.75,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,22.48,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,22.48,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,22.48,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,27.50,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,33.72,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,33.72,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,33.72,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,33.72,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,33.72,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,44.96,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,44.96,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,44.96,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,56.20,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,7.80,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,11.24,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,11.24,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,11.24,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,11.24,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,11.24,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,11.24,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,15.60,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,23.60,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,35.50,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,3.90,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,17.10,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,1.95,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Capital,Capital,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,3.90,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Capital,Capital,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,3.90,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Capital,Capital,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,5.85,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Capital,Capital,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,5.90,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Capital,Capital,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,6.95,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Capital,Capital,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,7.00,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Capital,Capital,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,7.00,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Capital,Capital,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,7.50,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Capital,Capital,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,7.85,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Capital,Capital,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,11.24,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Capital,Capital,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,11.24,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Capital,Capital,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,11.24,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Capital,Capital,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,11.24,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Capital,Capital,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,11.24,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Capital,Capital,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,11.24,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Capital,Capital,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,11.24,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Capital,Capital,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,11.24,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Capital,Capital,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,11.24,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Capital,Capital,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,11.24,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Capital,Capital,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,15.00,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Capital,Capital,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29-Mar-2016,7001342,15.70,CHICKEN JOES LTD T/A LOVE JOES,375810,Commissioning & Investment,Capital,Capital,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
