Payment Date,Amount,Benificiary Name,Organisational Unit
2017-03-29,9.25,HER MAJESTY'S PASSPORT OFFICE,Children's & Education Services
2017-03-29,9.25,HER MAJESTY'S PASSPORT OFFICE,Children's & Education Services
2017-03-29,172.00,CAPITA GAS,Housing Revenue Account
2017-03-29,99.88,WWW.RAILEASY.CO.UK,Children's & Education Services
2017-03-29,14.98,FENWICK LTD,Children's & Education Services
2017-03-29,58.59,WM MORRISON SUPERMARKETS PLC,Children's & Education Services
2017-03-29,7.39,WM MORRISON SUPERMARKETS PLC,Children's & Education Services
2017-03-29,18.84,WM MORRISON SUPERMARKETS PLC,Housing Revenue Account
2017-03-29,29.58,WM MORRISON SUPERMARKETS PLC,Cultural & Related Services
2017-03-29,59.54,WM MORRISON SUPERMARKETS PLC,Children's & Education Services
2017-03-29,10.41,TESCO STORES LTD,Children's & Education Services
2017-03-29,29.17,TESCO STORES LTD,Housing Revenue Account
2017-03-29,21.67,TESCO STORES LTD,Children's & Education Services
2017-03-29,125.75,TESCO STORES LTD,Housing Revenue Account
2017-03-29,8.75,TESCO STORES LTD,Children's & Education Services
2017-03-29,160.46,TESCO STORES LTD,Children's & Education Services
2017-03-29,106.25,TESCO STORES LTD,Housing Revenue Account
2017-03-29,10.83,TESCO STORES LTD,Children's & Education Services
2017-03-29,48.74,TESCO STORES LTD,Children's & Education Services
2017-03-29,16.25,TESCO STORES LTD,Children's & Education Services
2017-03-29,56.66,TESCO STORES LTD,Children's & Education Services
2017-03-29,128.23,TESCO STORES LTD,Children's & Education Services
2017-03-29,41.67,HETHERINGTONS SHOE SERVICES,Children's & Education Services
2017-03-29,8.26,AF BLAKEMORE & SON LIMITED T/A LOWRIES CASH & CARRY,Children's & Education Services
2017-03-29,2.28,AF BLAKEMORE & SON LIMITED T/A LOWRIES CASH & CARRY,Children's & Education Services
2017-03-29,0.98,AF BLAKEMORE & SON LIMITED T/A LOWRIES CASH & CARRY,Children's & Education Services
2017-03-29,17.86,AF BLAKEMORE & SON LIMITED T/A LOWRIES CASH & CARRY,Children's & Education Services
2017-03-29,33.00,AF BLAKEMORE & SON LIMITED T/A LOWRIES CASH & CARRY,Children's & Education Services
2017-03-29,11.59,AF BLAKEMORE & SON LIMITED T/A LOWRIES CASH & CARRY,Children's & Education Services
2017-03-29,5.13,AF BLAKEMORE & SON LIMITED T/A LOWRIES CASH & CARRY,Children's & Education Services
2017-03-29,6.02,AF BLAKEMORE & SON LIMITED T/A LOWRIES CASH & CARRY,Children's & Education Services
2017-03-29,18.13,AF BLAKEMORE & SON LIMITED T/A LOWRIES CASH & CARRY,Children's & Education Services
2017-03-29,4.33,AF BLAKEMORE & SON LIMITED T/A LOWRIES CASH & CARRY,Children's & Education Services
2017-03-29,3.50,AF BLAKEMORE & SON LIMITED T/A LOWRIES CASH & CARRY,Children's & Education Services
2017-03-29,5.16,AF BLAKEMORE & SON LIMITED T/A LOWRIES CASH & CARRY,Children's & Education Services
2017-03-29,8.15,AF BLAKEMORE & SON LIMITED T/A LOWRIES CASH & CARRY,Children's & Education Services
2017-03-29,37.12,AF BLAKEMORE & SON LIMITED T/A LOWRIES CASH & CARRY,Children's & Education Services
2017-03-29,10.50,AF BLAKEMORE & SON LIMITED T/A LOWRIES CASH & CARRY,Children's & Education Services
2017-03-29,1.73,AF BLAKEMORE & SON LIMITED T/A LOWRIES CASH & CARRY,Children's & Education Services
2017-03-29,9.18,AF BLAKEMORE & SON LIMITED T/A LOWRIES CASH & CARRY,Children's & Education Services
2017-03-29,1.73,AF BLAKEMORE & SON LIMITED T/A LOWRIES CASH & CARRY,Children's & Education Services
2017-03-29,1.66,AF BLAKEMORE & SON LIMITED T/A LOWRIES CASH & CARRY,Children's & Education Services
2017-03-29,62.43,AF BLAKEMORE & SON LIMITED T/A LOWRIES CASH & CARRY,Children's & Education Services
2017-03-29,26.79,AF BLAKEMORE & SON LIMITED T/A LOWRIES CASH & CARRY,Children's & Education Services
2017-03-29,25.40,AF BLAKEMORE & SON LIMITED T/A LOWRIES CASH & CARRY,Children's & Education Services
2017-03-29,10.50,AF BLAKEMORE & SON LIMITED T/A LOWRIES CASH & CARRY,Children's & Education Services
