Payment Date,Amount,Benificiary Name,Organisational Unit
2015-08-04,4.00,SAINSBURYS SAVER,Children's & Education Services
2015-08-04,91.50,SKYVIEW.CO.UK,Cultural & Related Services
2015-08-04,85.00,RUNNATION.CO.UK,Cultural & Related Services
2015-08-04,666.50,ONLINE4BABY.COM,Children's & Education Services
2015-08-04,12.00,BIRMINGHAM CITY COUNCIL,Children's & Education Services
2015-08-04,133.32,LOGS DIRECT,Adult Social Care
2015-08-04,92.91,LOCK AND KEY,Cultural & Related Services
2015-08-04,24.29,CHOCOLATE TRADING COMPANY,Children's & Education Services
2015-08-04,996.00,AELP,Children's & Education Services
2015-08-04,100.42,ABILITY AWARE,Adult Social Care
2015-08-04,369.72,THE TABLECLOTH SHOP,Children's & Education Services
2015-08-04,6.95,VERY,Children's & Education Services
2015-08-04,49.17,VERY,Children's & Education Services
2015-08-04,49.17,VERY,Children's & Education Services
2015-08-04,10.04,AIR SQUIRRELS,Children's & Education Services
2015-08-04,11.54,SEGEDUNUM ROMAN,Children's & Education Services
2015-08-04,9.92,SEGEDUNUM ROMAN,Children's & Education Services
2015-08-04,239.90,SNOWCHAINS,Children's & Education Services
2015-08-04,75.00,SUBLIME DESIGNS,Children's & Education Services
2015-08-04,27.51,PAPERSTONE,Children's & Education Services
2015-08-04,93.50,NEWCASTLE METRO,Adult Social Care
2015-08-04,0.01,MOULIN ROUGE PIZZA CAFE,Children's & Education Services
2015-08-04,37.87,MOULIN ROUGE PIZZA CAFE,Children's & Education Services
2015-08-04,18.25,MMA MATS LTD,Children's & Education Services
2015-08-04,208.93,MIELE FINANCE DEPT,Adult Social Care
2015-08-04,0.01,JUST PROJECTOR LAMPS.COM,Children's & Education Services
2015-08-04,187.02,JUST PROJECTOR LAMPS.COM,Children's & Education Services
2015-08-04,79.22,JOHNSTONES DECORATING,Environmental & Regulatory Services
2015-08-04,437.50,HILLARYS BLINDS LTD,Cultural & Related Services
2015-08-04,225.45,GODFREY SYRETT LTD,Children's & Education Services
2015-08-04,20.50,CHIRTON WINES RAI LTD,Children's & Education Services
2015-08-04,18.75,CENTERPLATE,Children's & Education Services
2015-08-04,20.00,CARD PAYMENTS CAPITA,Children's & Education Services
2015-08-04,48.96,BUY A BATTERY,Cultural & Related Services
2015-08-04,8.95,BALAJI OFF LICENSE,Children's & Education Services
2015-08-04,15.00,ALAMY,Children's & Education Services
2015-08-04,80.00,1ST CALL MOBILITY LTD,Adult Social Care
2015-08-04,10.00,.GOV.UK,Adult Social Care
2015-08-04,32.20,PRESCRIPTIONS CHG,Adult Social Care
2015-08-04,220.00,FACULTY OF PUBLIC HEALTH,Children's & Education Services
