Payment Date,Amount,Benificiary Name,Organisational Unit
2016-07-27,27.74,TWITONOMY.COM,Cultural & Related Services
2016-07-27,27.74,TWITONOMY.COM,Cultural & Related Services
2016-07-27,27.74,TWITONOMY.COM,Cultural & Related Services
2016-07-27,27.74,TWITONOMY.COM,Cultural & Related Services
2016-07-27,137.41,TWITONOMY.COM,Cultural & Related Services
2016-07-27,27.74,TWITONOMY.COM,Cultural & Related Services
2016-07-27,10.00,TIMES NEWSPAPERS LTD,Central Services
2016-07-27,24.58,THE WHITE COMPANY,Children's & Education Services
2016-07-27,7.52,TAXI FARE BY VERIFONE,Children's & Education Services
2016-07-27,124.99,PRO AUDIO CENTRE,Cultural & Related Services
2016-07-27,1225.00,N E FURNITURE CENTRE,Capital
2016-07-27,124.51,JESSICA KINGSLEY PUBLISHERS LTD,Children's & Education Services
2016-07-27,140.00,IDC LIMITED,Cultural & Related Services
2016-07-27,0.01,HOTELS COM,Central Services
2016-07-27,168.12,HOTELS COM,Central Services
2016-07-27,190.13,HOTELS COM,Central Services
2016-07-27,180.00,DELAVAL ICES,Children's & Education Services
2016-07-27,89.58,CG FIXINGS LTD,Children's & Education Services
2016-07-27,37.74,CDS SECURITY & FIRE SERVICES LTD,Cultural & Related Services
2016-07-27,33.33,BAY LEISURE HOTELS,Children's & Education Services
2016-07-27,0.31,BAKO NORTHERN & SCOTLAND,Adult Social Care
2016-07-27,6.30,BAKO NORTHERN & SCOTLAND,Adult Social Care
2016-07-27,97.17,BAKO NORTHERN & SCOTLAND,Adult Social Care
2016-07-27,35.00,B R E LTD,Housing Services
2016-07-27,95.83,ART OF MOTORCYCLING,Children's & Education Services
2016-07-27,19.00,ANYVAN,Children's & Education Services
2016-07-27,100.87,ACORN INDUSTRIAL RUBBER,Cultural & Related Services
2016-07-27,75.00,PASSPORT FEE,Children's & Education Services
2016-07-27,19.98,MAGIPLUG,Adult Social Care
2016-07-27,35.00,CARRS BILLINGTON KENDA,Children's & Education Services
2016-07-27,25.37,MCKENNA'S,Children's & Education Services
2016-07-27,100.00,LOVE2SHOP.,Children's & Education Services
2016-07-27,17.47,TK MAXX,Children's & Education Services
2016-07-27,190.82,AO RETAIL LIMITED,Children's & Education Services
2016-07-27,90.80,ABBEY STATIONERY,Capital
2016-07-27,202.86,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,595.22,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,595.22,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,595.22,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,595.22,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,201.30,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,517.28,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,323.86,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,388.69,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,388.69,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,388.69,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,423.19,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,423.19,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,423.19,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,453.06,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,76.98,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,125.16,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,125.16,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,57.54,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,57.54,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,70.74,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,252.16,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,352.78,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,352.78,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,421.38,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,161.30,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,296.76,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,312.92,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,463.90,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,241.38,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,247.40,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,284.48,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,325.76,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,325.76,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,368.96,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,506.42,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,59.57,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,101.11,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,253.61,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,375.70,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,387.68,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,398.23,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,458.16,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,36.00,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,91.52,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,91.52,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-07-27,91.52,ON A ROLL SANDWICH COMPANY,Children's & Education Services
