Payment Date,Amount,Benificiary Name,Organisational Unit
2016-01-28,23.86,VERSAPAK (INTERNATIONAL) LTD,Cultural & Related Services
2016-01-28,30.67,VERSAPAK (INTERNATIONAL) LTD,Cultural & Related Services
2016-01-28,145.50,TV LICENSING,Cultural & Related Services
2016-01-28,13.00,COMPANIES HOUSE,Capital
2016-01-28,13.00,COMPANIES HOUSE,Capital
2016-01-28,39.96,FINDEL EDUCATION LTD,Children's & Education Services
2016-01-28,260.00,HMCTS,Adult Social Care
2016-01-28,75.59,PREMIER BARRIERS,Environmental & Regulatory Services
2016-01-28,102.00,JUST EAT,Children's & Education Services
2016-01-28,4.00,TOWN CENTRE C P-MERRIO,Children's & Education Services
2016-01-28,90.00,RISING SUN CENTRE,Cultural & Related Services
2016-01-28,20.00,THE CAPRICE HOTEL,Housing Services
2016-01-28,20.00,THE CAPRICE HOTEL,Housing Services
2016-01-28,40.00,THE CAPRICE HOTEL,Housing Services
2016-01-28,16.67,THE CAPRICE HOTEL,Adult Social Care
2016-01-28,8.50,SP  SHERWOOD DIARY,Adult Social Care
2016-01-28,6.35,SP  SHERWOOD DIARY,Adult Social Care
2016-01-28,8.92,SLUG & LETTUCE,Children's & Education Services
2016-01-28,120.00,OXFORD UNIVERSITY PRESS,Children's & Education Services
2016-01-28,20.00,NECS,Adult Social Care
2016-01-28,30.00,METRO REPRO LTD,Central Services
2016-01-28,50.30,METAL SUPERMARKETS GATESHEAD,Adult Social Care
2016-01-28,83.95,JOLLY LEARNING LTD,Children's & Education Services
2016-01-28,137.97,JOLLY LEARNING LTD,Children's & Education Services
2016-01-28,2.75,THE BLACK BULL WAKEFIELD,Children's & Education Services
2016-01-28,175.58,HAGS-SMP LIMITED,Cultural & Related Services
2016-01-28,3.00,FACEBOOK,Central Services
2016-01-28,25.00,BRENNTAG UK LIMITED,Cultural & Related Services
2016-01-28,25.00,BRENNTAG UK LIMITED,Cultural & Related Services
2016-01-28,28.50,BRENNTAG UK LIMITED,Cultural & Related Services
2016-01-28,360.00,BRENNTAG UK LIMITED,Cultural & Related Services
2016-01-28,360.00,BRENNTAG UK LIMITED,Cultural & Related Services
2016-01-28,102.13,AMOMA.COM HOTELS,Central Services
2016-01-28,220.83,FACTORY CLEARANCE CENTRE,Children's & Education Services
2016-01-28,274.25,LOVE2SHOP.,Children's & Education Services
2016-01-28,31.62,TK MAXX,Children's & Education Services
2016-01-28,87.42,TK MAXX,Children's & Education Services
2016-01-28,30.00,TSGN,Children's & Education Services
2016-01-28,518.59,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,545.37,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,568.23,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,991.29,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,327.13,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,328.88,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,337.92,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,337.92,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,457.01,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,534.92,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,534.92,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,534.92,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,106.39,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,106.39,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,120.39,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,120.39,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,60.60,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,77.75,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,77.75,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,77.75,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,329.44,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,329.52,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,329.52,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,329.58,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,284.30,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,352.25,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,352.25,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,354.78,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,188.12,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,209.04,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,230.37,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,834.43,ON A ROLL SANDWICH COMPANY,Capital
2016-01-28,850.02,ON A ROLL SANDWICH COMPANY,Capital
2016-01-28,850.02,ON A ROLL SANDWICH COMPANY,Capital
2016-01-28,913.48,ON A ROLL SANDWICH COMPANY,Capital
2016-01-28,250.49,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,503.08,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,503.08,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,683.10,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,685.56,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,195.10,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,279.09,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,281.65,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,314.97,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,343.41,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,409.11,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,44.77,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,91.06,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,91.06,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,91.06,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,111.84,ON A ROLL SANDWICH COMPANY,Children's & Education Services
2016-01-28,7.37,PUMPKIN CAFE,Children's & Education Services
2016-01-28,91.68,BAKO NORTHERN AREA,Adult Social Care
2016-01-28,333.23,BAKO NORTHERN AREA,Adult Social Care
2016-01-28,414.90,ARNOLD CLARK LTD,Unallocated
2016-01-28,167.50,DVLA,Unallocated
2016-01-28,227.50,DVLA,Unallocated
2016-01-28,39.92,JTF WHOLESALE,Environmental & Regulatory Services
2016-01-28,16.04,JTF WHOLESALE,Adult Social Care
2016-01-28,18.62,JTF WHOLESALE,Children's & Education Services
2016-01-28,40.94,JTF WHOLESALE,Cultural & Related Services
2016-01-28,6.99,JTF WHOLESALE,Environmental & Regulatory Services
2016-01-28,48.92,KITS 4 ALL INC.PLANET SPORTS TROPHIES LTD,Children's & Education Services
2016-01-28,7.12,KITS 4 ALL INC.PLANET SPORTS TROPHIES LTD,Children's & Education Services
2016-01-28,27.89,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,48.42,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,354.45,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,37.14,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,14.90,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,23.28,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,20.46,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,59.84,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,32.10,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,77.26,GM PACKAGING (UK) LTD,Capital
2016-01-28,127.40,GM PACKAGING (UK) LTD,Capital
2016-01-28,106.08,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,50.75,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,64.23,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,88.07,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,61.76,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,67.97,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,250.27,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,9.25,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,69.95,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,109.69,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,138.80,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,37.04,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,51.82,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,110.10,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,41.32,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,41.72,GM PACKAGING (UK) LTD,Children's & Education Services
2016-01-28,0.01,GM PACKAGING (UK) LTD,Children's & Education Services
