Payment Date,Amount,Benificiary Name,Organisational Unit
2014-09-30,20.83,CHAMBERS BOTTLED GAS LTD,Environment & Leisure
2014-09-30,33.33,PARK VIEW COBBLER,"Children, Young People & Learning"
2014-09-30,183.96,MILLENNIUM & COPTHORNE HOTELS,Adult Social Care
2014-09-30,5.00,MARSDEN GROTTO,"Children, Young People & Learning"
2014-09-30,108.88,LORD TECHNICAL LTD,Housing Revenue Account
2014-09-30,5.46,LAKE DISTRICT NATIONAL PARK AUTHORITY,"Children, Young People & Learning"
2014-09-30,767.02,INTERNATIONAL DOOR CON,Environment & Leisure
2014-09-30,23.52,INITIAL CONTRACT SERVICES,Environment & Leisure
2014-09-30,82.50,HOME DESIGNER OUTLET,"Children, Young People & Learning"
2014-09-30,51.63,H&M 816 SILVERLINK,"Children, Young People & Learning"
2014-09-30,72.45,ENDSLEIGH INSURANCE,Adult Social Care
2014-09-30,77.68,ENDSLEIGH INSURANCE,Adult Social Care
2014-09-30,84.04,ENDSLEIGH INSURANCE,Adult Social Care
2014-09-30,84.04,ENDSLEIGH INSURANCE,Adult Social Care
2014-09-30,84.04,ENDSLEIGH INSURANCE,Adult Social Care
2014-09-30,42.92,COLMAN'S OF SOUTH,"Children, Young People & Learning"
2014-09-30,22.71,CEX,"Children, Young People & Learning"
2014-09-30,208.33,CASH CONVERTERS,"Children, Young People & Learning"
2014-09-30,340.77,BOX LIMITED,"Children, Young People & Learning"
2014-09-30,16.67,ADRENALIN (N YORK),"Children, Young People & Learning"
2014-09-30,62.32,KINGS CATERING,"Children, Young People & Learning"
2014-09-30,71.67,ENGLISH HERITAGE,"Children, Young People & Learning"
2014-09-30,196.98,EMAP PUBLISHING LTD,Adult Social Care
2014-09-30,6.92,DRURIDGE BAY COUNTRY PARK,"Children, Young People & Learning"
2014-09-30,70.83,BRITISH HEART FOUNDATION,"Children, Young People & Learning"
2014-09-30,114.58,BRITISH HEART FOUNDATION,"Children, Young People & Learning"
2014-09-30,297.00,MY DISTANCE LEARNING,"Children, Young People & Learning"
2014-09-30,297.00,MY DISTANCE LEARNING,"Children, Young People & Learning"
2014-09-30,45.58,OAKENCLOUGH BUILDING L,Environment & Leisure
2014-09-30,45.58,OAKENCLOUGH BUILDING L,Environment & Leisure
2014-09-30,204.59,OAKENCLOUGH BUILDING L,Environment & Leisure
2014-09-30,1.08,OAKENCLOUGH BUILDING L,Environment & Leisure
2014-09-30,136.08,STANDS-OUT LTD,Environment & Leisure
2014-09-30,128.85,BRITISH FOSSILS,Environment & Leisure
2014-09-30,16.00,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.20,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.26,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.26,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.28,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.34,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.34,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.34,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.34,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.34,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.34,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.34,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.34,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.34,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.34,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.34,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.34,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.45,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.45,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.45,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.45,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.45,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.46,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.46,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.46,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.46,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.46,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.50,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.50,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.50,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.50,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.50,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.50,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.50,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.51,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.52,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.52,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.52,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.52,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.52,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.62,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.62,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.62,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.62,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.62,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.62,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.62,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.65,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.65,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.65,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.65,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.65,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.65,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.65,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.65,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.65,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.65,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.67,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.67,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.67,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.67,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.67,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.67,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.67,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.67,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.67,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.67,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.68,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.68,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.68,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.68,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.68,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.69,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.70,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.70,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.70,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.70,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.70,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.70,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.70,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.70,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.70,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.85,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.85,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.85,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.85,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.88,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.88,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.90,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.90,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.90,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.90,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.90,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.90,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.90,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.90,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.90,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.90,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.90,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.90,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.90,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.90,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.90,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.90,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.90,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.90,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.90,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.90,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.90,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.90,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.92,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.92,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.92,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.92,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.93,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.93,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.93,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.93,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.93,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.93,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.93,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.93,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.93,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.93,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.93,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.93,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,0.99,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,1.00,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,1.00,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,1.00,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,1.00,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,1.00,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,1.02,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,1.02,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,1.02,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,1.02,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,1.02,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,1.02,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
2014-09-30,1.02,REDBRIDGE PRODUCE & FLOWERS,Environment & Leisure
