Payment Date,Amount,Benificiary Name,Organisational Unit
2016-09-29,79.00,AMAZON DIGITAL DWNLDS,Children's & Education Services
2016-09-29,20.50,WWW.UKWRISTBANDS.COM,Cultural & Related Services
2016-09-29,58.54,S08SPORTSWEAR.COM,Children's & Education Services
2016-09-29,508.80,PUBLIC POLICY EXCHANGE LTD,Children's & Education Services
2016-09-29,8.29,FINDMYPAST.CO.UK,Cultural & Related Services
2016-09-29,92.00,ADSWSUPPLIES.COM,Cultural & Related Services
2016-09-29,7.46,SWEETCOW LTD,Children's & Education Services
2016-09-29,395.38,SUNY BROCKPORT,Children's & Education Services
2016-09-29,790.77,SUNY BROCKPORT,Children's & Education Services
2016-09-29,94.99,OMNISCIENT SYSTEMS,Children's & Education Services
2016-09-29,512.00,OFFICE REALITY LTD,Cultural & Related Services
2016-09-29,58.33,MATTRESS SHOP,Children's & Education Services
2016-09-29,133.29,MATTRESS SHOP,Children's & Education Services
2016-09-29,383.20,MH SOUTHERN AND CO LTD,Cultural & Related Services
2016-09-29,0.01,GLASSHOUSE TEA ROOM,Cultural & Related Services
2016-09-29,0.01,GLASSHOUSE TEA ROOM,Cultural & Related Services
2016-09-29,0.01,GLASSHOUSE TEA ROOM,Cultural & Related Services
2016-09-29,0.01,GLASSHOUSE TEA ROOM,Cultural & Related Services
2016-09-29,24.95,E SERVICE,Adult Social Care
2016-09-29,126.95,CMP CARE SHOP,Adult Social Care
2016-09-29,715.83,CLIFTON CAMERAS LTD,Central Services
2016-09-29,583.00,NORTHERN GAS NETWORKS,Housing Revenue Account
2016-09-29,5.67,SWARLAND MOTOR PARTS LTD,Cultural & Related Services
2016-09-29,305.13,UNIVERSITY OF YORK,Children's & Education Services
2016-09-29,154.00,ROYAL IMAGES,Central Services
2016-09-29,52.70,MEDISAVE UK LTD,Children's & Education Services
2016-09-29,37.71,HAFELE UK LTD,Central Services
2016-09-29,187.49,HAFELE UK LTD,Central Services
2016-09-29,13.36,NEW LOOK,Children's & Education Services
2016-09-29,41.66,HALFORDS,Children's & Education Services
2016-09-29,19.99,HALFORDS,Children's & Education Services
2016-09-29,10.83,STUARTS SPORTS,Children's & Education Services
2016-09-29,24.30,GUSTHARTS CHAINSAW CENTRE,Cultural & Related Services
2016-09-29,55.19,GUSTHARTS CHAINSAW CENTRE,Cultural & Related Services
2016-09-29,0.83,WM MORRISON SUPERMARKETS PLC,Adult Social Care
2016-09-29,3.30,WM MORRISON SUPERMARKETS PLC,Adult Social Care
2016-09-29,11.50,WM MORRISON SUPERMARKETS PLC,Adult Social Care
2016-09-29,11.52,WM MORRISON SUPERMARKETS PLC,Children's & Education Services
2016-09-29,21.80,WM MORRISON SUPERMARKETS PLC,Children's & Education Services
2016-09-29,48.85,WM MORRISON SUPERMARKETS PLC,Children's & Education Services
2016-09-29,17.45,WM MORRISON SUPERMARKETS PLC,Children's & Education Services
2016-09-29,22.54,WM MORRISON SUPERMARKETS PLC,Cultural & Related Services
2016-09-29,23.10,WM MORRISON SUPERMARKETS PLC,Cultural & Related Services
