Benificiary Name,Payment Date,Amount,Organisational Unit,Organisational Unit
NPOWER YORKSHIRE LTD,2016-03-22,2577.23,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-22,1692.14,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-01,1121.88,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-01,2380.37,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-01,3286.40,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,872.84,Property & Asset Management,Utilities - Electricity
NPOWER,2016-01-06,809.14,Property & Asset Management,Utilities - Gas
NPOWER YORKSHIRE LTD,2016-01-13,3099.82,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-02-23,3234.87,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,875.70,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-13,3668.07,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-02-23,3825.94,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,2959.50,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-01,2084.76,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,1955.51,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-13,1539.13,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-13,1364.56,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-02-23,1833.05,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-02-23,1398.31,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-13,2214.55,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-02-23,2262.91,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-13,1789.60,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-02-23,1808.91,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-22,1584.21,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-02-23,5334.61,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-13,5829.10,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-02-23,4101.82,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-13,4101.82,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-02-23,3704.65,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-02-23,4720.34,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-01,819.00,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,728.86,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-13,2615.98,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-02-23,2925.06,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,2201.83,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-13,641.42,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-02-23,635.88,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,871.78,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,875.05,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-01,1102.62,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,753.29,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-01,651.28,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,2186.24,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,2802.03,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-01,1266.91,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,1276.48,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,3807.20,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,2094.52,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,2478.68,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-01,1173.04,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-01,1560.81,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,1411.94,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,1991.44,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-01,1854.55,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,1532.38,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-01,566.18,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,1056.65,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-01,686.35,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,602.76,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-01,3444.43,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-01,630.64,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-13,1455.73,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-02-23,1598.99,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,574.75,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,1559.16,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,629.62,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-01,703.54,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-01,1402.81,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-01,1138.34,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-13,7591.01,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-02-23,8219.76,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-13,6492.88,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-02-23,6810.94,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-13,2110.45,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-02-23,2111.93,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-01,2363.20,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,1626.92,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-13,3871.93,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-02-23,4508.82,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-11,4826.41,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-11,5087.86,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-01,527.25,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,518.98,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-01,579.51,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,586.47,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-01,1242.42,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,935.76,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-13,2301.56,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-02-23,2487.76,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,2412.65,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-13,7532.09,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-02-23,7061.27,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-13,3218.45,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-02-23,3103.22,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,835.98,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-13,2375.63,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-13,594.63,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-02-23,605.74,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-02-23,2595.17,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-13,2079.93,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-02-23,2236.71,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-01,504.03,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-03-01,953.43,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2016-01-20,889.23,Property & Asset Management,Utilities - Electricity
GALLAGHER BASSETT INTERNATIONAL LTD,2016-02-18,8724.70,Business Services,Insurance
GALLAGHER BASSETT INTERNATIONAL LTD,2016-03-03,34066.79,Business Services,Insurance
THE JOKER ENTERTAINMENT,2016-02-29,5080.00,"Economic Growth, Culture & Sport",Events
EVENTS OF EXCELLENCE LTD,2016-02-18,5300.00,"Economic Growth, Culture & Sport",Events
FOOLS PARADISE,2016-02-24,2110.00,"Economic Growth, Culture & Sport",Events
FOOLS PARADISE,2016-02-24,2765.00,"Economic Growth, Culture & Sport",Events
STORIES ALIVE,2016-02-24,618.00,Children and Young People,Education & Careers
DOUBLE DECKER DEN,2016-02-24,2500.00,Children and Young People,Education & Careers
PETER SIDWELL MEDIA,2016-02-15,1500.00,"Economic Growth, Culture & Sport",Events
DETAILS REDACTED,2016-02-26,600.00,"Economic Growth, Culture & Sport",Events
DETAILS REDACTED,2016-02-23,717.50,n/a,N/A
POLICE AND CRIME COMISSIONER FOR WEST YORKSHIRE,2016-03-16,860.00,n/a,N/A
PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,2016-01-12,1022.65,Property & Asset Management,Building Services - Adhesive & Abrasives
F G ADAMSON & SON,2016-03-08,1454.37,Environment,Parks and Public Spaces Supplies
F G ADAMSON & SON,2016-03-22,3490.00,Environment,Parks and Public Spaces Supplies
F G ADAMSON & SON,2016-03-22,1244.00,Environment,Parks and Public Spaces Supplies
F G ADAMSON & SON,2016-02-11,644.00,Environment,Parks and Public Spaces Supplies
F G ADAMSON & SON,2016-02-11,1026.00,Environment,Parks and Public Spaces Supplies
F G ADAMSON & SON,2016-02-11,933.00,Environment,Parks and Public Spaces Supplies
F G ADAMSON & SON,2016-02-11,506.90,Environment,Parks and Public Spaces Supplies
F G ADAMSON & SON,2016-02-11,1520.70,Environment,Parks and Public Spaces Supplies
THE WAKEFIELD WELDING CENTRE LTD,2016-03-22,1028.70,Property & Asset Management,Building Services - Metal
RUSSELLS KIRBYMOORSIDE LTD,2016-02-25,8882.00,Transport,Purchase of Fleet Replacements
RUSSELLS KIRBYMOORSIDE LTD,2016-02-25,4460.00,Transport,Purchase of Fleet Replacements
PORTABLE LOOS DOT COM,2016-01-14,750.00,Property & Asset Management,Cleaning
AA MEDIA LTD,2016-03-03,833.00,Business Services,Print
EVENTS OF EXCELLENCE LTD,2016-02-04,652.00,"Economic Growth, Culture & Sport",Events
THE BALLOONATIC ASYLUM,2016-03-01,560.00,"Economic Growth, Culture & Sport",Events
YORKSHIRE PURCHASING,2016-02-12,689.50,YPO,Sub Category To Be Classified
REXEL T/A PARKER MERCHANTING,2016-03-04,5900.00,Property & Asset Management,Building Services - Electrical
PROTEUS EQUIPMENT LTD,2016-02-02,1200.00,Transport,Vehicle and Plant Hire
SIGN TRADE SUPPLIES,2016-03-14,10997.88,Property & Asset Management,Building Services - Signage
TOUCH AV LTD,2016-03-22,1330.95,ICT,Audio Visual
TOUCH AV LTD,2016-03-22,1256.95,ICT,Audio Visual
THE HELPING HAND COMPANY LTD,2016-02-19,595.05,Adult Services,Sub Category To Be Classified
THE HELPING HAND COMPANY LTD,2016-02-19,843.67,Adult Services,Sub Category To Be Classified
THE HELPING HAND COMPANY LTD,2016-03-16,595.05,Adult Services,Sub Category To Be Classified
THE HELPING HAND COMPANY LTD,2016-01-14,546.90,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2016-03-30,598.00,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2016-01-04,507.00,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2016-02-23,784.00,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2016-03-09,512.00,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2016-03-31,2040.00,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2016-01-29,654.00,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2016-02-25,1890.00,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2016-02-05,785.00,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2016-01-06,1845.00,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2016-02-18,2357.00,Adult Services,Sub Category To Be Classified
OTTO BOCK HEALTHCARE PLC,2016-03-31,1122.00,Adult Services,Sub Category To Be Classified
OTTO BOCK HEALTHCARE PLC,2016-03-31,1979.48,Adult Services,Sub Category To Be Classified
OTTO BOCK HEALTHCARE PLC,2016-02-26,1979.48,Adult Services,Sub Category To Be Classified
OTTO BOCK HEALTHCARE PLC,2016-02-10,1682.08,Adult Services,Sub Category To Be Classified
OTTO BOCK HEALTHCARE PLC,2016-02-10,1895.07,Adult Services,Sub Category To Be Classified
OTTO BOCK HEALTHCARE PLC,2016-02-19,1915.00,Adult Services,Sub Category To Be Classified
OTTO BOCK HEALTHCARE PLC,2016-02-19,1897.59,Adult Services,Sub Category To Be Classified
OTTO BOCK HEALTHCARE PLC,2016-02-19,1809.00,Adult Services,Sub Category To Be Classified
OTTO BOCK HEALTHCARE PLC,2016-03-30,1766.60,Adult Services,Sub Category To Be Classified
OTTO BOCK HEALTHCARE PLC,2016-02-03,1786.07,Adult Services,Sub Category To Be Classified
OTTO BOCK HEALTHCARE PLC,2016-02-03,1653.00,Adult Services,Sub Category To Be Classified
OTTO BOCK HEALTHCARE PLC,2016-01-22,1818.07,Adult Services,Sub Category To Be Classified
OTTO BOCK HEALTHCARE PLC,2016-02-26,1798.00,Adult Services,Sub Category To Be Classified
OTTO BOCK HEALTHCARE PLC,2016-02-26,2089.48,Adult Services,Sub Category To Be Classified
ROSS AUTO ENGINEERING LTD,2016-02-22,4536.00,Adult Services,Sub Category To Be Classified
ROSS AUTO ENGINEERING LTD,2016-01-11,814.18,Adult Services,Sub Category To Be Classified
ROSS AUTO ENGINEERING LTD,2016-01-11,3600.00,Adult Services,Sub Category To Be Classified
ROSS AUTO ENGINEERING LTD,2016-03-08,6372.00,Adult Services,Sub Category To Be Classified
ROSS AUTO ENGINEERING LTD,2016-03-08,1070.70,Adult Services,Sub Category To Be Classified
ROSS AUTO ENGINEERING LTD,2016-02-09,4320.00,Adult Services,Sub Category To Be Classified
ROSS AUTO ENGINEERING LTD,2016-02-09,1136.17,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-02-09,1820.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-02-09,1140.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-02-09,2690.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-03-31,554.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-02-08,2690.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-02-23,2045.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-02-23,2280.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-02-10,1330.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-03-30,1295.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-03-30,720.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-02-15,1740.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-02-15,1740.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-03-02,4530.00,Adult Services,Sub Category To Be Classified
TENDERCARE LTD,2016-02-25,1184.70,Adult Services,Sub Category To Be Classified
TENDERCARE LTD,2016-02-03,1087.61,Adult Services,Sub Category To Be Classified
TENDERCARE LTD,2016-02-03,986.50,Adult Services,Sub Category To Be Classified
TENDERCARE LTD,2016-03-30,1087.61,Adult Services,Sub Category To Be Classified
TENDERCARE LTD,2016-03-15,1145.11,Adult Services,Sub Category To Be Classified
GERALD SIMONDS HEALTHCARE LTD,2016-02-10,620.00,Adult Services,Sub Category To Be Classified
GERALD SIMONDS HEALTHCARE LTD,2016-02-23,1046.00,Adult Services,Sub Category To Be Classified
WDH SOLUTIONS LTD,2016-03-21,3000.00,Adult Services,Sub Category To Be Classified
ROBIN HOOD WATERSPORTS,2016-03-07,4625.00,"Economic Growth, Culture & Sport",Sport
ROBIN HOOD WATERSPORTS,2016-03-07,650.00,"Economic Growth, Culture & Sport",Sport
TECHNOGYM UK LTD,2016-03-07,1395.00,"Economic Growth, Culture & Sport",Sport
A & P CHAMBERS LTD,2016-03-31,4720.00,Property & Asset Management,Building Services - Electrical
ESCAPE FITNESS LTD,2016-02-23,755.00,"Economic Growth, Culture & Sport",Sport
ESCAPE FITNESS LTD,2016-02-23,1235.34,"Economic Growth, Culture & Sport",Sport
ESCAPE FITNESS LTD,2016-02-10,594.10,"Economic Growth, Culture & Sport",Sport
BISHOP SPORTS & LEISURE,2016-02-24,1035.65,Adult Services,Sub Category To Be Classified
EXERCISE ANYWHERE T/A NORDIC WALKING UK,2016-03-15,806.69,"Economic Growth, Culture & Sport",Sport
EXERCISE ANYWHERE T/A NORDIC WALKING UK,2016-01-04,1707.92,"Economic Growth, Culture & Sport",Sport
THORNES FABRICATION LTD,2016-03-22,521.00,Transport,Servicing Repair Services
ACS UK LTD,2016-03-15,699.98,ICT,Systems & Software
ONLINE ERGONOMICS,2016-03-29,578.00,Property & Asset Management,Furniture
DENBY CATERING EQUIPMENT LTD,2016-02-15,9667.00,Property & Asset Management,Catering - Equipment
ALAMO BUSINESS SYSTEMS LTD,2016-02-18,2418.00,ICT,Services
WICKSTEED LEISURE LTD,2016-03-21,46698.98,Environment,Playground Equipment
WDH SOLUTIONS LTD,2016-03-21,2332.62,Adult Services,Sub Category To Be Classified
R B JOINERY,2016-01-15,5040.00,Property & Asset Management,Building Services - Joinery
GAVIN KENNING ENGINEERING,2016-03-24,1226.38,"Economic Growth, Culture & Sport",Markets
GAVIN KENNING ENGINEERING,2016-03-24,817.08,"Economic Growth, Culture & Sport",Markets
MINT SUPPORT,2016-03-22,1193.68,ICT,Services
MINT SUPPORT,2016-03-10,2314.34,ICT,Services
MINT SUPPORT,2016-03-10,832.36,ICT,Services
MINT SUPPORT,2016-03-18,5958.03,ICT,Services
MINT SUPPORT,2016-03-10,757.50,ICT,Services
MINT SUPPORT,2016-03-07,801.75,ICT,Services
MINT SUPPORT,2016-03-07,801.75,ICT,Services
MINT SUPPORT,2016-01-19,4123.50,ICT,Services
MINT SUPPORT,2016-03-21,1790.52,ICT,Services
MINT SUPPORT,2016-03-21,2126.75,ICT,Services
SERVICE SPORT,2016-01-08,5650.00,"Economic Growth, Culture & Sport",Sport
PRISM MEDICAL UK,2016-03-30,2455.70,Adult Services,Sub Category To Be Classified
YORKSHIRE PURCHASING,2016-02-26,660.00,YPO,Sub Category To Be Classified
BRITISH TELECOM PLC,2016-03-29,1683.41,ICT,Telecoms (Telephone)
BRITISH TELECOM PLC,2016-03-29,2729.03,ICT,Telecoms (Telephone)
SAFESPACES CORNHOLME LTD,2016-03-29,7133.00,Adult Services,Sub Category To Be Classified
CANON UK LTD,2016-03-09,697.82,ICT,Photocopiers
INDESPENSION LTD,2016-03-18,1900.00,Transport,Purchase of Fleet Replacements
YORKSHIRE PURCHASING,2016-02-10,811.75,YPO,Sub Category To Be Classified
WEL MEDICAL LTD,2016-02-22,828.00,Property & Asset Management,First Aid
WEL MEDICAL LTD,2016-03-03,750.00,Property & Asset Management,First Aid
METRIC GROUP LTD,2016-03-01,858.50,Highways,Urban Traffic Control
METRIC GROUP LTD,2016-03-01,858.50,Highways,Urban Traffic Control
METRIC GROUP LTD,2016-01-13,858.50,Highways,Urban Traffic Control
CALE BRIPARC,2016-03-03,1260.00,Property & Asset Management,Building Services - Fencing
XN LEISURE SYSTEMS LTD,2016-02-10,1072.00,ICT,Systems & Software
PROSPEC LTD,2016-02-02,1263.00,"Economic Growth, Culture & Sport",Sport
TOTALOPTION LTD,2016-03-22,1005.60,"Economic Growth, Culture & Sport",Sport
JUICE BOARDSPORTS,2016-02-10,789.60,"Economic Growth, Culture & Sport",Sport
THORNES FABRICATION LTD,2016-01-20,5280.00,Transport,Servicing Repair Services
THORNES FABRICATION LTD,2016-03-10,2640.00,Transport,Servicing Repair Services
SPALDINGS LTD,2016-03-24,718.90,Transport,Purchase of Fleet Replacements
CIRRUS RESEARCH PLC,2016-03-08,9362.50,Professional Services,Consultancy
CIRRUS RESEARCH PLC,2016-02-24,513.00,Professional Services,Consultancy
GODFREY SYRETT LTD,2016-02-18,914.40,Property & Asset Management,Furniture
SELECT HEALTH CARE UK LTD,2016-03-22,906.45,Adult Services,Sub Category To Be Classified
THE HELPING HAND COMPANY LTD,2016-02-04,2115.00,Adult Services,Sub Category To Be Classified
THE HELPING HAND COMPANY LTD,2016-02-17,2553.00,Adult Services,Sub Category To Be Classified
THE HELPING HAND COMPANY LTD,2016-03-03,505.00,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2016-02-26,1000.00,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2016-03-04,1025.00,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2016-02-16,5031.56,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2016-03-10,1400.00,Adult Services,Sub Category To Be Classified
JAMES LECKEY DESIGN LTD T/A VIDA GLOBAL,2016-01-12,1080.00,Adult Services,Sub Category To Be Classified
JAMES LECKEY DESIGN LTD T/A VIDA GLOBAL,2016-01-26,2914.20,Adult Services,Sub Category To Be Classified
JAMES LECKEY DESIGN LTD T/A VIDA GLOBAL,2016-03-11,1810.00,Adult Services,Sub Category To Be Classified
JAMES LECKEY DESIGN LTD T/A VIDA GLOBAL,2016-02-18,1191.00,Adult Services,Sub Category To Be Classified
JAMES LECKEY DESIGN LTD T/A VIDA GLOBAL,2016-02-17,2872.60,Adult Services,Sub Category To Be Classified
JAMES LECKEY DESIGN LTD T/A VIDA GLOBAL,2016-03-02,1157.00,Adult Services,Sub Category To Be Classified
JAMES LECKEY DESIGN LTD T/A VIDA GLOBAL,2016-03-02,1157.00,Adult Services,Sub Category To Be Classified
DCS JONCARE LTD,2016-02-11,505.00,Adult Services,Sub Category To Be Classified
QUEST EIGHTY EIGHT LTD,2016-02-17,625.00,Adult Services,Sub Category To Be Classified
JCM SEATING SOLUTIONS LTD,2016-01-25,2669.74,Adult Services,Sub Category To Be Classified
JCM SEATING SOLUTIONS LTD,2016-01-29,1321.19,Adult Services,Sub Category To Be Classified
O T STORES,2016-01-18,611.94,Adult Services,Sub Category To Be Classified
O T STORES,2016-03-02,1119.60,Adult Services,Sub Category To Be Classified
SAFESPACES CORNHOLME LTD,2016-01-15,1350.00,Adult Services,Sub Category To Be Classified
R82 UK LTD,2016-01-13,744.00,Adult Services,Sub Category To Be Classified
R82 UK LTD,2016-03-24,1702.00,Adult Services,Sub Category To Be Classified
SMITCARE LTD,2016-03-10,774.60,Adult Services,Sub Category To Be Classified
GORDON ELLIS & CO,2016-03-24,1446.40,Property & Asset Management,Building Services - Rubber & Plastic
GORDON ELLIS & CO,2016-03-07,1006.80,Property & Asset Management,Building Services - Rubber & Plastic
MANGAR INTERNATIONAL,2016-01-26,1060.21,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-02-25,1036.00,Adult Services,Sub Category To Be Classified
MOUNTWAY LTD,2016-01-18,3054.00,Adult Services,Sub Category To Be Classified
BAKARE BEDS LTD,2016-03-29,3373.00,Adult Services,Sub Category To Be Classified
HARVEST HEALTHCARE,2016-01-28,1276.00,Property & Asset Management,First Aid
HARVEST HEALTHCARE,2016-01-28,560.00,Property & Asset Management,First Aid
HARVEST HEALTHCARE,2016-01-22,1619.99,Property & Asset Management,First Aid
HARVEST HEALTHCARE,2016-01-22,1499.99,Property & Asset Management,First Aid
HARVEST HEALTHCARE,2016-03-10,551.00,Property & Asset Management,First Aid
HARVEST HEALTHCARE,2016-01-18,1200.00,Property & Asset Management,First Aid
HARVEST HEALTHCARE,2016-01-20,1040.00,Property & Asset Management,First Aid
HARVEST HEALTHCARE,2016-03-10,725.00,Property & Asset Management,First Aid
HARVEST HEALTHCARE,2016-03-10,599.98,Property & Asset Management,First Aid
HARVEST HEALTHCARE,2016-03-03,1657.98,Property & Asset Management,First Aid
ROMA MEDICAL AIDS LTD,2016-02-25,3120.00,Adult Services,Sub Category To Be Classified
ROMA MEDICAL AIDS LTD,2016-01-20,4160.00,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2016-01-18,4420.00,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2016-01-18,684.00,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2016-01-18,588.00,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2016-03-10,1960.00,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2016-03-10,1368.00,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2016-01-28,984.60,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2016-03-24,2100.00,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2016-03-30,5525.00,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2016-02-15,1680.00,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2016-02-22,4420.00,Adult Services,Sub Category To Be Classified
CEFNDY HEALTHCARE,2016-03-02,1143.28,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2016-01-15,44757.29,Adult Services,Sub Category To Be Classified
