Benificiary Name,Payment Date,Amount,Organisational Unit,Organisational Unit
AIREDALE COMMUNITY TRADING ACT LTD,2018-03-26,691.67,ICT,Services
CHIPSIDE LTD,2018-03-08,1000,ICT,Systems & Software
CHIPSIDE LTD,2018-03-08,6386.43,ICT,Systems & Software
ERGO COMPUTING UK LTD,2018-01-17,1526.71,ICT,Systems & Software
XN LEISURE SYSTEMS LTD,2018-01-04,2055.2,ICT,Systems & Software
DELL CORPORATION LTD,2018-01-11,787,ICT,Hardware (ICT)
DELL CORPORATION LTD,2018-01-26,8840.14,ICT,Hardware (ICT)
ACS BUSINESS SUPPLIES LTD,2018-03-06,531.78,Property & Regeneration,Miscellaneous
TOUCH AV LTD,2018-01-08,1094.97,ICT,Audio Visual
RUSSELLS KIRBYMOORSIDE LTD,2018-01-29,4460,Transport,Purchase of Fleet Replacements
HIGHLANDER COMPUTING SOLUTIONS LTD,2018-01-04,2159.52,ICT,Hardware (ICT)
HIGHLANDER COMPUTING SOLUTIONS LTD,2018-01-05,2250,ICT,Hardware (ICT)
BIBLIOTHECA LIMITED,2018-01-10,4873.5,ICT,Systems & Software
VIRGIN MEDIA LIMITED,2018-03-29,26252.56,ICT,Telecoms (Network & Data)
VIRGIN MEDIA LIMITED,2018-03-07,30427.14,ICT,Telecoms (Network & Data)
VIRGIN MEDIA LIMITED,2018-03-29,35120.84,ICT,Telecoms (Network & Data)
RESTORE PLC T/A RESTORE DOCUMENT MANAGEMENT,2018-02-15,674,Property & Regeneration,Building Services - Misc
RESTORE PLC T/A RESTORE DOCUMENT MANAGEMENT,2018-01-02,904,Property & Regeneration,Building Services - Misc
BANKING AUTOMATION LTD,2018-02-13,14912,Business Services,Financial Advice
KYOCERA DOCUMENT SOLUTIONS (UK) LIMITED,2018-03-29,600,Culture & Sport,Events
PCM TECHNOLOGY SOLUTIONS UK LTD,2018-01-24,515.95,ICT,Services
PCM TECHNOLOGY SOLUTIONS UK LTD,2018-03-29,618.66,ICT,Services
PCM TECHNOLOGY SOLUTIONS UK LTD,2018-01-05,619.14,ICT,Services
PCM TECHNOLOGY SOLUTIONS UK LTD,2018-01-24,619.14,ICT,Services
PCM TECHNOLOGY SOLUTIONS UK LTD,2018-01-15,832.2,ICT,Services
CC2I LIMITED,2018-01-17,9960,Business Services,Information Services
CC2I LIMITED,2018-01-10,11952,Business Services,Information Services
ANNODATA LIMITED,2018-03-27,600,ICT,Telecoms (Network & Data)
BRITISH TELECOM PLC,2018-01-31,1674,ICT,Telecoms (Telephone)
VIRGIN MEDIA LIMITED BUSINESS LIMITED,2018-03-23,16495.03,ICT,Telecoms (Network & Data)
VIRGIN MEDIA LIMITED BUSINESS LIMITED,2018-03-23,2525.94,ICT,Telecoms (Network & Data)
VIRGIN MEDIA LIMITED BUSINESS LIMITED,2018-03-27,936.46,ICT,Telecoms (Network & Data)
VIRGIN MEDIA LIMITED BUSINESS LIMITED,2018-03-23,1106.03,ICT,Telecoms (Network & Data)
VIRGIN MEDIA LIMITED BUSINESS LIMITED,2018-03-23,19350.94,ICT,Telecoms (Network & Data)
NEW VISION GROUP LTD,2018-01-26,910,ICT,Systems & Software
ATOS IT SERVICES UK LTD,2018-03-12,6396.07,ICT,Telecoms (Telephone)
SYMOLOGY LIMITED,2018-01-23,24333.29,ICT,Systems & Software
CAPITA BUSINESS SERVICES LTD,2018-03-22,765,ICT,Systems & Software
GOWER CONSULTANTS LTD,2018-03-13,2972.98,ICT,Systems & Software
IRON MOUNTAIN (UK) PLC,2018-02-12,2093.81,Property & Regeneration,Miscellaneous
IRON MOUNTAIN (UK) PLC,2018-01-08,2221,Property & Regeneration,Miscellaneous
IRON MOUNTAIN (UK) PLC,2018-03-12,2257.51,Property & Regeneration,Miscellaneous
CIVICA UK LTD,2018-02-12,13500,ICT,Systems & Software
KIRKLEES METROPOLITAN COUNCIL,2018-03-26,22350,N/A,Sub Category Not Applicable
IEG4 LIMITED,2018-01-23,19000,ICT,Systems & Software
AXIELL LTD,2018-02-12,1790.1,ICT,Systems & Software
AXIELL LTD,2018-02-12,24093.63,ICT,Systems & Software
ENERGY AUDIT CO LTD,2018-02-14,1200,Professional Services,Consultancy
HIRE STATION LTD T/A ESS SAFEFORCE,2018-02-22,1950,Property & Regeneration,Building Services - Misc
WORKSPACE TECHNOLOGY LIMITED,2018-02-16,6918.8,ICT,Services
LORENSBERGS LTD,2018-03-13,6842,ICT,Systems & Software
ADVANCED LEGAL SOLUTIONS LIMITED,2018-01-15,4998.71,ICT,Systems & Software
VIRGIN MEDIA LIMITED,2018-03-07,882.65,ICT,Telecoms (Network & Data)
ICT REVERSE ASSET MANAGEMENT LIMITED,2018-03-23,1250,ICT,Telecoms -(Mobile)
PUBLIC CONSULTING GROUP UK LTD,2018-03-12,15000,ICT,Systems & Software
SURECLOUD LIMITED,2018-03-08,10500,ICT,Services
DAISY IT MANAGED SERVICES LIMITED,2018-01-31,4277.7,ICT,Services
MAXNETT LTD,2018-03-28,4351,ICT,Systems & Software
MIDLAND SOFTWARE LIMITED,2018-03-29,1037.41,ICT,Systems & Software
MIDLAND SOFTWARE LIMITED,2018-03-29,1006.24,ICT,Systems & Software
MIDLAND SOFTWARE LIMITED,2018-03-15,40000,ICT,Systems & Software
MIDLAND SOFTWARE LIMITED,2018-03-15,66149.28,ICT,Systems & Software
MIDLAND SOFTWARE LIMITED,2018-03-15,20215.21,ICT,Systems & Software
MIDLAND SOFTWARE LIMITED,2018-03-15,1297,ICT,Systems & Software
MIDLAND SOFTWARE LIMITED,2018-03-15,610.29,ICT,Systems & Software
MIDLAND SOFTWARE LIMITED,2018-03-15,1327.01,ICT,Systems & Software
MIDLAND SOFTWARE LIMITED,2018-01-31,20000,ICT,Systems & Software
LEEDS CITY COUNCIL,2018-03-28,3032,N/A,Sub Category Not Applicable
TRUSTMARQUE SOLUTIONS LTD,2018-01-15,697.54,ICT,Systems & Software
TRUSTMARQUE SOLUTIONS LTD,2018-02-12,3510.16,ICT,Systems & Software
CAPITA BUSINESS SERVICES LTD,2018-01-11,3000,ICT,Systems & Software
CAPITA BUSINESS SERVICES LTD,2018-01-08,3112.5,ICT,Systems & Software
CAPITA BUSINESS SERVICES LTD,2018-01-11,15291.21,ICT,Systems & Software
ORACLE CORPORATION UK LTD,2018-02-12,1514.65,ICT,Systems & Software
OXFORD COMPUTER CONSULTANTS LTD,2018-01-16,5489.52,ICT,Systems & Software
PUBLIC SECTOR SOFTWARE LIMITED,2018-01-24,5880,ICT,Systems & Software
CIVICA UK LTD,2018-02-20,650,ICT,Systems & Software
CIVICA UK LTD,2018-02-09,650,ICT,Systems & Software
CIVICA UK LTD,2018-02-21,1101.74,ICT,Systems & Software
CIVICA UK LTD,2018-02-21,1121.84,ICT,Systems & Software
CIVICA UK LTD,2018-02-21,1724.08,ICT,Systems & Software
CIVICA UK LTD,2018-02-21,2168.15,ICT,Systems & Software
CIVICA UK LTD,2018-02-21,4111.34,ICT,Systems & Software
CIVICA UK LTD,2018-02-21,4570.34,ICT,Systems & Software
CIVICA UK LTD,2018-02-21,59819.62,ICT,Systems & Software
CACI LTD,2018-01-19,36861.59,ICT,Systems & Software
WSP UK LTD,2018-03-12,11197.6,Professional Services,Consultancy
WSP UK LTD,2018-03-12,15636.17,Professional Services,Consultancy
MORGAN KAI LIMITED,2018-01-31,7647.17,ICT,Systems & Software
COGNISOFT LIMITED,2018-02-05,3637.4,ICT,Systems & Software
IDOX SOFTWARE LTD,2018-01-30,6357,ICT,Systems & Software
NORTHGATE PUBLIC SERVICES (UK) LTD,2018-03-26,18811,ICT,Systems & Software
XN LEISURE SYSTEMS LTD,2018-03-26,1201.4,ICT,Systems & Software
TRAPEZE GROUP UK LTD,2018-02-15,7600,ICT,Systems & Software
SEDGEMOOR IN SOMERSET,2018-03-16,2230.9,ICT,Systems & Software
ACCESS INTELLIGENCE MEDIA & COMMUNICATIONS LTD,2018-03-14,1199.98,ICT,Systems & Software
MODERN MINDSET LTD,2018-03-07,7010,ICT,Systems & Software
BOTTOMLINE TECHNOLOGIES LIMITED,2018-03-12,1500,ICT,Systems & Software
LOADBALANCER.ORG LTD,2018-01-16,1390,ICT,Systems & Software
RISUAL LTD,2018-01-04,850,ICT,Services
STOPFORD INFORMATION SYSTEMS LTD,2018-03-26,6987,ICT,Systems & Software
RESCOM SYTEMS LIMITED,2018-02-08,2825,ICT,Systems & Software
MAG:NET SOLUTIONS LTD,2018-02-26,3150,ICT,Systems & Software
GRAITEC LIMITED,2018-02-15,35160,Transport,Other Transport Services
IMOSPHERE LTD,2018-03-29,21115,ICT,Systems & Software
TRICS CONSORTIUM LIMITED,2018-02-22,2700,ICT,Systems & Software
ATTEND 2 IT LTD,2018-02-28,4219.7,ICT,Audio Visual
SERVELEC SYNERGY LIMITED,2018-02-01,1071,Children and Young People,Education & Careers
ELISIAN LIMITED,2018-01-02,1884,ICT,Systems & Software
REFER-ALL LTD,2018-02-02,9940,ICT,Systems & Software
QA LIMITED,2018-02-07,5010,Business Services,Training
CIVICA UK LTD,2018-03-07,4625,ICT,Systems & Software
WSP UK LTD,2018-02-02,5250,Professional Services,Consultancy
CORPSTAR INVESTMENTS LTD T/A LOGOTECH SYSTEMS,2018-02-19,2350,ICT,Hardware (ICT)
VSC PLUS LTD,2018-03-05,2000,Children and Young People,Education & Careers
NEWSCO INSIDER LTD,2018-01-12,1140,Business Services,Publications - News
QUALSAFE LIMITED,2018-03-15,558,Business Services,Training
ROYAL TOWN PLANNING INSTITUTE YORKSHIRE,2018-02-12,1425,Professional Services,Memberships & Subscriptions
ADDA HOTELS T/A LEEDS CITY HILTON,2018-01-02,3654.17,Business Services,Travel & Hotels
HOWDEN JOINERY LTD,2018-03-21,723.36,Property & Regeneration,Building Services - Joinery
R H FULLWOOD & CO LTD,2018-03-29,6071.17,Property & Regeneration,Construction
R H FULLWOOD & CO LTD,2018-01-15,12848.8,Property & Regeneration,Construction
HOWDEN JOINERY LTD,2018-03-21,1931.21,Property & Regeneration,Building Services - Joinery
TURNER & TOWNSEND PROJECT MANAGEMENT LIMITED,2018-03-05,1125,Professional Services,Consultancy
TURNER & TOWNSEND PROJECT MANAGEMENT LIMITED,2018-01-04,1125,Professional Services,Consultancy
TURNER & TOWNSEND PROJECT MANAGEMENT LIMITED,2018-02-08,1125,Professional Services,Consultancy
TURNER & TOWNSEND PROJECT MANAGEMENT LIMITED,2018-02-08,1350,Professional Services,Consultancy
TURNER & TOWNSEND PROJECT MANAGEMENT LIMITED,2018-02-08,1440,Professional Services,Consultancy
LAUREN JAMES OFFICE INTERIORS LIMITED,2018-01-30,1490,Property & Regeneration,Miscellaneous
LAUREN JAMES OFFICE INTERIORS LIMITED,2018-01-11,5086.4,Property & Regeneration,Miscellaneous
ENVIRONMENT AGENCY,2018-01-04,740.22,Professional Services,Government Agencies
ENVIRONMENT AGENCY,2018-01-05,1126.03,Professional Services,Government Agencies
ENVIRONMENT AGENCY,2018-01-05,1580,Professional Services,Government Agencies
NIGHTINGALES WROUGHT IRON LIMITED,2018-03-22,1000,Property & Regeneration,PFM - Non Contract - Miscellaneous
NIGHTINGALES WROUGHT IRON LIMITED,2018-02-05,1753.75,Property & Regeneration,PFM - Non Contract - Miscellaneous
NIGHTINGALES WROUGHT IRON LIMITED,2018-02-05,5261.25,Property & Regeneration,PFM - Non Contract - Miscellaneous
WDH SOLUTIONS LTD,2018-03-23,2943.37,Adult Services,Sub Category To Be Classified
WDH SOLUTIONS LTD,2018-03-20,28316.12,Adult Services,Sub Category To Be Classified
WSP UK LTD,2018-03-21,1500,Professional Services,Consultancy
LATITUDE MAPPING LTD,2018-03-29,1020,Culture & Sport,Museums & Culture
BRITISH TELECOM PLCMUNICATIONS PUBLIC LIMITED COMPANY,2018-02-19,1935,ICT,Telecoms (Telephone)
K S W ENGINEERING (YORKSHIRE) LTD,2018-03-28,3030,Property & Regeneration,PFM - Non Contract - Miscellaneous
FRAMEWORK BUSINESS INSTALLATIONS LTD,2018-03-09,1555,Property & Regeneration,Miscellaneous
ENVIROFLOW MANGEMENT LTD,2018-03-23,1200,Highways,Drainage
ENVIROFLOW MANGEMENT LTD,2018-03-23,1200,Highways,Drainage
ENVIROFLOW MANGEMENT LTD,2018-03-23,1800,Highways,Drainage
LLOYD EVANS PRICHARD LTD,2018-03-23,2280,Property & Regeneration,Construction Professional Services
LLOYD EVANS PRICHARD LTD,2018-02-07,6140,Property & Regeneration,Construction Professional Services
SKY TELECOMMUNICATIONS SERVICES LIMITED,2018-01-08,6992.96,Business Services,Advertising - Radio & TV
2 WORKS TM LTD,2018-01-08,3000,Highways,Urban Traffic Control
2 WORKS TM LTD,2018-01-08,3150,Highways,Urban Traffic Control
2 WORKS TM LTD,2018-01-08,6375,Highways,Urban Traffic Control
2 WORKS TM LTD,2018-03-23,6600,Highways,Urban Traffic Control
HOBSON & PORTER LTD,2018-03-29,2610.41,Property & Regeneration,PFM - Non Contract - Miscellaneous
FLEXIT FF&E SOLUTIONS LTD,2018-01-30,13153,Property & Regeneration,Miscellaneous
BUTTERFIELD SIGNS LIMITED,2018-03-29,5503,Property & Regeneration,Building Services - Signage
WESSEX ARCHAEOLOGY LIMITED,2018-02-08,1060,Environment,Parks and Public Spaces Contractors
ESH CONSTRUCTION LTD,2018-03-27,7211.5,Property & Regeneration,Construction
ESH CONSTRUCTION LTD,2018-01-15,21024.94,Property & Regeneration,Construction
ESH CONSTRUCTION LTD,2018-03-14,37516.37,Property & Regeneration,Construction
ESH CONSTRUCTION LTD,2018-02-20,39635.07,Property & Regeneration,Construction
SBS ROOFING LTD,2018-03-29,944.75,Property & Regeneration,PFM - Non Contract - Miscellaneous
1ST DEFENCE FABRICATIONS LTD,2018-01-09,748,Highways,Drainage
TURNER & TOWNSEND COST MANAGEMENT LIMITED,2018-03-12,1440,Property & Regeneration,Building Services - Misc
TURNER & TOWNSEND COST MANAGEMENT LIMITED,2018-01-04,1440,Property & Regeneration,Building Services - Misc
HERITAGE BUILDING & CONSERVATION (NORTH) LTD,2018-01-09,4299.57,Culture & Sport,Museums & Culture
HERITAGE BUILDING & CONSERVATION (NORTH) LTD,2018-02-07,910.86,Culture & Sport,Museums & Culture
HERITAGE BUILDING & CONSERVATION (NORTH) LTD,2018-01-09,981.21,Culture & Sport,Museums & Culture
HERITAGE BUILDING & CONSERVATION (NORTH) LTD,2018-02-07,1382.11,Culture & Sport,Museums & Culture
HERITAGE BUILDING & CONSERVATION (NORTH) LTD,2018-02-07,1966,Culture & Sport,Museums & Culture
HERITAGE BUILDING & CONSERVATION (NORTH) LTD,2018-02-07,2472.85,Culture & Sport,Museums & Culture
HERITAGE BUILDING & CONSERVATION (NORTH) LTD,2018-01-09,3557.75,Culture & Sport,Museums & Culture
HERITAGE BUILDING & CONSERVATION (NORTH) LTD,2018-01-09,4205.52,Culture & Sport,Museums & Culture
HERITAGE BUILDING & CONSERVATION (NORTH) LTD,2018-01-09,5243.24,Culture & Sport,Museums & Culture
HERITAGE BUILDING & CONSERVATION (NORTH) LTD,2018-01-09,12225.61,Culture & Sport,Museums & Culture
HERITAGE BUILDING & CONSERVATION (NORTH) LTD,2018-01-09,31825.35,Culture & Sport,Museums & Culture
HERITAGE BUILDING & CONSERVATION (NORTH) LTD,2018-02-07,42280.82,Culture & Sport,Museums & Culture
HERITAGE BUILDING & CONSERVATION (NORTH) LTD,2018-01-09,45937.21,Culture & Sport,Museums & Culture
HINKO CONSTRUCTION LTD,2018-01-03,188304.23,Property & Regeneration,Construction
HINKO CONSTRUCTION LTD,2018-01-08,209892.09,Property & Regeneration,Construction
HINKO CONSTRUCTION LTD,2018-02-26,229014.77,Property & Regeneration,Construction
PULSANT LTD T/A KNOWLEDGE LTD,2018-02-13,660,ICT,ICT Consultant
ASSET BUILDING SOLUTIONS LTD,2018-03-15,614.33,Property & Regeneration,Building Services - Misc
CLEARWAY DRAINAGE SYSTEMS LIMITED,2018-01-08,1275,Highways,Drainage
CLEARWAY DRAINAGE SYSTEMS LIMITED,2018-01-08,8275,Highways,Drainage
CLEARWAY DRAINAGE SYSTEMS LIMITED,2018-01-08,8820,Highways,Drainage
CLEARWAY DRAINAGE SYSTEMS LIMITED,2018-01-08,18100,Highways,Drainage
THE CHURCH OF ENGLAND DIOCESE OF LEEDS BOARD OF FINANCE,2018-02-08,14458.99,Public Health,Health & Wellbeing
A&S LANDSCAPE LIMITED,2018-03-05,22172.5,Environment,Parks and Public Spaces
KIRKLEES METROPOLITAN COUNCIL,2018-02-06,1790,N/A,Sub Category Not Applicable
KIRKLEES METROPOLITAN COUNCIL,2018-02-06,2715,N/A,Sub Category Not Applicable
ESH CONSTRUCTION,2018-02-02,21733.43,Property & Regeneration,Construction
ESH CONSTRUCTION LTD,2018-03-09,70996.28,Property & Regeneration,Construction
ESH CONSTRUCTION LTD,2018-01-05,125916.38,Property & Regeneration,Construction
CHRIS COETZEE FENCING LTD,2018-02-02,5140.5,Property & Regeneration,Building Services - Fencing
DENMIC ENGINEERING LIMITED,2018-01-02,2050,Property & Regeneration,PFM - Non Contract - Miscellaneous
DENMIC ENGINEERING LIMITED,2018-01-04,4680,Property & Regeneration,PFM - Non Contract - Miscellaneous
COLAS LTD,2018-03-20,3150,Highways,Surfacing
DYNNIQ UK LTD,2018-02-06,1606.78,Highways,Urban Traffic Control
NORTH YORKSHIRE COUNTY COUNCIL,2018-01-22,8399,N/A,Sub Category Not Applicable
PROTEK FENCING LTD,2018-01-16,5319.88,Property & Regeneration,Building Services - Fencing
PROTEK FENCING LTD,2018-02-06,9732.85,Property & Regeneration,Building Services - Fencing
HAYCOCK AND JAY ASSOCIATES LTD,2018-03-28,755,Professional Services,Consultancy
HAYCOCK AND JAY ASSOCIATES LTD,2018-03-28,995,Professional Services,Consultancy
SANMET LTD,2018-02-22,46473.2,Highways,Surfacing
SANMET LTD,2018-01-09,83040.96,Highways,Surfacing
2 WORKS TM LTD,2018-01-08,750,Highways,Urban Traffic Control
2 WORKS TM LTD,2018-03-19,800,Highways,Urban Traffic Control
2 WORKS TM LTD,2018-03-14,1800,Highways,Urban Traffic Control
2 WORKS TM LTD,2018-02-22,1800,Highways,Urban Traffic Control
KIELY BROS LTD,2018-02-06,5389.48,Highways,Highways Schemes
KIELY BROS LTD,2018-02-06,13453.45,Highways,Highways Schemes
COMMERCIAL DEVELOPMENT PROJECTS LTD,2018-02-20,36882.25,Culture & Sport,Developer
WALKER MORRIS SOLICITORS LLP,2018-01-10,1072.5,Professional Services,Legal Services
WALKER MORRIS SOLICITORS LLP,2018-02-14,1936,Professional Services,Legal Services
VAISALA LTD,2018-01-15,12926,Highways,Weather Services
PUBLIC ARTS LIMITED T/A BEAM,2018-01-30,1520,Professional Services,Consultancy
SANDERSON WEATHERALL LLP,2018-02-13,650,Property & Regeneration,Letting - Estate Agents
SANDERSON WEATHERALL LLP,2018-03-27,650,Property & Regeneration,Letting - Estate Agents
SANDERSON WEATHERALL LLP,2018-01-10,16497,Property & Regeneration,Letting - Estate Agents
RPS GROUP PLC,2018-02-19,615,Business Services,Occupational Health
RPS GROUP PLC,2018-03-22,1845,Business Services,Occupational Health
RPS GROUP PLC,2018-02-22,2460,Business Services,Occupational Health
XN LEISURE SYSTEMS LTD,2018-01-11,975,ICT,Systems & Software
HOMES ENGLAND,2018-01-23,7943.78,Professional Services,Government Agencies
DATATANK LIMITED,2018-03-08,7670.9,Business Services,Information Services
DATATANK LIMITED,2018-01-15,7670.9,Business Services,Information Services
DATATANK LIMITED,2018-01-26,7670.9,Business Services,Information Services
ONE TO ONE DEVELOPMENT TRUST,2018-02-13,3316.66,Culture & Sport,Events
CUSHMAN & WAKEFIELD DEBENHAM TIE LEUNG LIMITED,2018-03-15,4980,Property & Regeneration,Construction Professional Services
CUSHMAN & WAKEFIELD DEBENHAM TIE LEUNG LIMITED,2018-02-08,5000,Property & Regeneration,Construction Professional Services
CUSHMAN & WAKEFIELD DEBENHAM TIE LEUNG LIMITED,2018-03-15,5000,Property & Regeneration,Construction Professional Services
ROAMINE ADVISORY LIMITED,2018-03-28,1124.31,Business Services,Financial Advice
ROAMINE ADVISORY LIMITED,2018-01-10,2248.62,Business Services,Financial Advice
DEBCOTT LTD,2018-01-19,1200,Professional Services,Consultancy
DEBCOTT LTD,2018-03-12,2875,Professional Services,Consultancy
DEBCOTT LTD,2018-02-21,5750,Professional Services,Consultancy
DEBCOTT LTD,2018-03-02,5750,Professional Services,Consultancy
CULTURAL INDUSTRIES QUARTER AGENCY,2018-02-21,4048.25,Professional Services,Consultancy
AA GLOBAL LANGUAGE SERVICES LTD,2018-03-27,900,Business Services,Translation
DETAILS REDACTED,2018-01-09,1500,Culture & Sport,Events
DETAILS REDACTED,2018-01-29,1500,Culture & Sport,Events
DETAILS REDACTED,2018-02-12,2750,Culture & Sport,Events
MCR INSIGHTS LTD T/A SHOPPER ANONYMOUS SOUTH YORKSHIRE,2018-03-12,2570,Professional Services,Consultancy
LEE SNASHFOLD CREMATORIA MANAGEMENT & CONSULTANCY LTD,2018-01-02,1050,Professional Services,Consultancy
LEE SNASHFOLD CREMATORIA MANAGEMENT & CONSULTANCY LTD,2018-01-08,1216,Professional Services,Consultancy
LEE SNASHFOLD CREMATORIA MANAGEMENT & CONSULTANCY LTD,2018-01-16,1520,Professional Services,Consultancy
DETAILS REDACTED,2018-01-11,2500,Culture & Sport,Museums & Culture
WILDE CONSULTANTS LIMITED,2018-01-08,4183.55,Property & Regeneration,Building Services - Misc
WILDE CONSULTANTS LIMITED,2018-01-08,7530.05,Property & Regeneration,Building Services - Misc
WILDE CONSULTANTS LIMITED,2018-03-21,2776.25,Property & Regeneration,Building Services - Misc
WILDE CONSULTANTS LIMITED,2018-03-21,3633.95,Property & Regeneration,Building Services - Misc
WILDE CONSULTANTS LIMITED,2018-03-21,5933.55,Property & Regeneration,Building Services - Misc
WILDE CONSULTANTS LIMITED,2018-03-21,22000,Property & Regeneration,Building Services - Misc
ACCESS UK LTD T/A SELIMA,2018-02-21,1058.25,ICT,Systems & Software
THE HELPING HAND COMPANY LTD,2018-03-12,1597.2,Adult Services,Sub Category To Be Classified
VALE ENGINEERING (YORK) LTD,2018-03-29,830,Transport,Fleet Consumables
YORKSHIRE PURCHASING ORGANISATION,2018-03-16,827.5,YPO,YPO
PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,2018-03-08,629.09,Environment,Parks and Public Spaces Machinery & Equipment
PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,2018-01-29,652.19,Environment,Parks and Public Spaces Machinery & Equipment
PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,2018-01-11,887.67,Environment,Parks and Public Spaces Machinery & Equipment
PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,2018-02-28,1170.31,Environment,Parks and Public Spaces Machinery & Equipment
PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,2018-03-08,1521.88,Environment,Parks and Public Spaces Machinery & Equipment
PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,2018-03-09,1665.7,Environment,Parks and Public Spaces Machinery & Equipment
PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,2018-03-15,2206.25,Environment,Parks and Public Spaces Machinery & Equipment
YORKSHIRE SCULPTURE PARK,2018-03-15,1795.3,Culture & Sport,Museums & Culture
YORKSHIRE MESMAC,2018-03-29,2000,Public Health,Sexual Health
YORKSHIRE MESMAC,2018-03-29,3642,Public Health,Sexual Health
WELL WOMEN CENTRE,2018-03-29,2295,Adult Services,Sub Category To Be Classified
WELL WOMEN CENTRE,2018-03-29,15000,Adult Services,Sub Category To Be Classified
ST GEORGES LUPSET LTD,2018-02-02,1822,Children and Young People,Childcare & Early Years
COMMUNITY FOUNDATION  FOR WAKEFIELD,2018-03-21,40000,Adult Services,Sub Category To Be Classified
WHITE ROSE BOXING CLUB,2018-02-16,1200,Culture & Sport,Sport
C´TTEE OF SAHARA YOUTH GROUP,2018-03-16,1795.3,Adult Services,Sub Category To Be Classified
SPECTRUM PEOPLE,2018-03-13,1900,Adult Services,Sub Category To Be Classified
PAYPOINT PLC,2018-01-25,535,Business Services,Banking Services
PAYPOINT PLC,2018-02-07,569,Business Services,Banking Services
PAYPOINT PLC,2018-01-05,933,Business Services,Banking Services
PAYPOINT PLC,2018-01-09,1174,Business Services,Banking Services
BARNSLEY M B C,2018-02-01,577.5,N/A,Sub Category Not Applicable
HARPINS FUNERAL SERVICE LIMITED,2018-02-02,711.5,Environment,Funeral Directors
HARPINS FUNERAL SERVICE LIMITED,2018-01-24,1095.5,Environment,Funeral Directors
J W BINKS & SONS,2018-01-31,765,Environment,Funeral Directors
NORMINGTON & SONS LTD,2018-03-16,1252.1,Environment,Funeral Directors
FUNERAL SERVICES LTD T/A W. ROBERTS,2018-03-16,540,Environment,Funeral Directors
ROBSON AND ELLIS FUNERAL SERVICE,2018-03-19,630,Environment,Funeral Directors
FUNERAL PARTNERS LIMITED T/A WM DODGSON  & SON FUNERAL SERVICES,2018-01-08,570,Environment,Funeral Directors
DIGNITY FUNERALS NO.3 LIMITED T/A DENISONS FUNERAL SERVICE,2018-02-21,630,Environment,Funeral Directors
FUNERAL SERVICES LIMITED T/A THE CO OPERATIVE FUNERALCARE,2018-02-28,540,Environment,Funeral Directors
FUNERAL SERVICES LIMITED T/A THE CO OPERATIVE FUNERALCARE,2018-01-25,540,Environment,Funeral Directors
FUNERAL SERVICES LIMITED T/A THE CO OPERATIVE FUNERALCARE,2018-02-12,540,Environment,Funeral Directors
HARPINS FUNERAL SERVICE LIMITED,2018-01-18,750,Environment,Funeral Directors
ALLPAY LTD,2018-01-30,6726.64,Business Services,Banking Services
ALLPAY LTD,2018-01-30,3590.04,Business Services,Banking Services
ALLPAY LTD,2018-02-27,5785.55,Business Services,Banking Services
ALLPAY LTD,2018-02-27,2786.05,Business Services,Banking Services
ALLPAY LTD,2018-03-27,3630.5,Business Services,Banking Services
ALLPAY LTD,2018-03-27,1305.4,Business Services,Banking Services
HEMSWORTH ARTS & COMMUNITY ACADEMY,2018-02-01,1480,Children and Young People,Education & Careers
HEMSWORTH ARTS & COMMUNITY ACADEMY,2018-02-01,1500,Children and Young People,Education & Careers
RE TODAY SERVICES,2018-03-21,1200,Children and Young People,Education & Careers
LEEDS COLLEGE OF BUILDING,2018-03-14,7099.26,Business Services,Training - Universities
WAKEFIELD COLLEGE,2018-02-08,2450.76,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2018-03-22,811,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2018-03-29,1015.25,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2018-03-29,1877.64,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2018-02-08,3171.63,Children and Young People,Education & Careers
EARLY EXCELLENCE LTD,2018-02-05,1750,Business Services,Training
WAKEFIELD DISTRICT HOUSING LTD INVOICE PAYMENTS,2018-01-29,999.96,Adult Services,Sub Category To Be Classified
PIVOTAL EDUCATION LIMITED,2018-03-21,1535,Children and Young People,Education & Careers
CASTLEFORD ACADEMY,2018-03-21,875,Children and Young People,Education & Careers
INSTITUTE OF SWIMMING LTD,2018-02-28,849,Culture & Sport,Sport
LEADING EDGE ASSOCIATES LTD,2018-01-05,600,Business Services,Training
FUTURE BEHAVIOUR LTD,2018-01-30,550,Children and Young People,Education & Careers
KEW GREEN HOTELS (WAKEFIELD LRG1) LIMITED T/A HOLIDAY INN LEEDS WAKEFIELD,2018-03-21,550,Business Services,Travel & Hotels
KEW GREEN HOTELS (WAKEFIELD LRG1) LIMITED T/A HOLIDAY INN LEEDS WAKEFIELD,2018-03-20,2373.33,Business Services,Travel & Hotels
