Benificiary Name,Payment Date,Amount,Organisational Unit,Organisational Unit
NPOWER YORKSHIRE LTD,2014-10-20,14253.44,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-11-18,12260.89,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-10-01,635.48,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-10-14,6751.94,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-11-17,7583.36,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-10-20,1367.85,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-11-17,1666.99,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-11-26,2082.93,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-10-29,1410.78,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-10-29,2363.28,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-12-04,2442.11,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-10-29,521.79,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-11-26,528.35,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-10-29,685.58,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-11-26,1024.26,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-10-13,2530.25,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-11-18,2629.96,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-10-20,8422.50,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-11-17,8763.19,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-11-27,1921.37,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-10-14,2799.38,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-11-18,2838.78,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-10-21,978.28,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-11-24,1073.94,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-10-14,2264.67,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-10-14,632.46,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-10-20,2181.25,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-11-17,889.04,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-11-17,2664.69,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-11-17,2765.29,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-11-26,720.09,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-10-31,1249.08,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2014-11-27,1323.92,Property & Asset Management,Utilities - Electricity
FADING FOOTPRINTS LTD,2014-10-23,678.00,Environment,Energy Efficient Services
NEP ENERGY SERVICES LTD,2014-10-28,4108.00,Property & Asset Management,Utilities - Sustainable Energy
YORKSHIRE WATER,2014-10-10,547.53,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-12-17,503.59,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,1741.25,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,749.03,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-12-17,812.20,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-10-10,1210.42,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-10-10,611.72,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-10-10,558.25,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-10-10,1993.68,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-12-17,1466.61,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-12-17,835.63,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-04,10364.10,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-06,6734.74,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-19,4383.36,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-19,2146.71,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-12-12,4383.36,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-12-12,2146.71,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-10-10,2779.55,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,2900.39,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-12-17,3056.94,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-04,501.55,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-19,932.43,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,956.57,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-13,917.82,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,1191.35,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-10-28,579.48,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-18,594.04,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-10-10,538.15,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,694.24,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-12-17,707.14,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-10,3540.98,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,3777.42,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-21,592.20,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,581.89,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-12-17,727.66,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-12-17,2303.47,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-10-10,1606.53,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-10-10,1601.41,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-10-10,568.93,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-10-10,525.40,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-10-10,923.60,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,1009.94,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-10-10,1522.31,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-12-17,1313.58,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,560.32,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,1571.74,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,739.59,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,793.59,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,1564.70,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,1381.04,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-12-17,599.71,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-10-13,1842.86,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-10-24,1057.41,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,1057.41,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-12-17,614.07,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,1001.98,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-12-17,776.11,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,2649.02,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-10-10,627.97,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,691.14,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-12-17,688.39,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,815.34,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,1403.97,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-10-10,2419.86,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,529.43,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,951.26,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-12-17,1059.62,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-12-17,1599.07,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-12-17,596.17,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-10-10,2336.25,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,2371.95,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-12-17,2492.79,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-10-10,1979.40,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-12-17,1751.45,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,1111.55,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-12-17,514.31,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-10-10,837.70,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-10-10,637.84,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,714.74,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-12-17,928.95,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-10-10,1020.70,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-11-14,1059.15,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-12-17,563.35,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-12-17,1136.05,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2014-10-10,546.59,Property & Asset Management,Utilities - Water
OSSETT WAR MEMORIAL COMMUNITY CENTRE,2014-10-23,1540.00,Adult Services,to be classified
OSSETT WAR MEMORIAL COMMUNITY CENTRE,2014-11-11,1925.00,Adult Services,to be classified
OSSETT WAR MEMORIAL COMMUNITY CENTRE,2014-12-09,1540.00,Adult Services,to be classified
GLASSHOUGHTON COMMUNITY FORUM,2014-10-23,5545.90,Adult Services,to be classified
PARK SQUARE PROPERTY MANAGEMENT LTD,2014-12-04,3625.00,Property & Asset Management,Property Management
NORTHERN WAY BUSINESS QUARTER PROPERTIES LTD,2014-11-03,8750.00,Property & Asset Management,Property Management
NORTHERN WAY BUSINESS QUARTER PROPERTIES LTD,2014-12-19,8750.00,Property & Asset Management,Property Management
CHEVIN HOUSING ASSOCIATION,2014-10-13,609.15,Adult Services,to be classified
YORKSHIRE HOUSING LTD,2014-10-07,1760.72,Adult Services,to be classified
DUNEDIN PROPERTY,2014-12-11,50850.00,Property & Asset Management,Property Management
CHRYSALIS YOUTH & COMMUNITY PROJECT,2014-10-09,16250.00,Adult Services,to be classified
FOUNDATION HOUSING,2014-10-29,788.16,Adult Services,to be classified
THE LEAVING CARE COMPANY,2014-11-11,1214.29,Children and Young People,Looked After Children
MILLS INDEPENDENT LIVING SCHEME,2014-10-29,850.00,Children and Young People,Looked After Children
MILLS INDEPENDENT LIVING SCHEME,2014-10-29,1500.00,Children and Young People,Looked After Children
MILLS INDEPENDENT LIVING SCHEME,2014-10-29,1500.00,Children and Young People,Looked After Children
MILLS INDEPENDENT LIVING SCHEME,2014-10-29,1500.00,Children and Young People,Looked After Children
HEATHCOATES GROUP,2014-10-06,1906.73,Children and Young People,Looked After Children
HEATHCOATES GROUP,2014-10-13,1906.73,Children and Young People,Looked After Children
HEATHCOATES GROUP,2014-10-20,1906.73,Children and Young People,Looked After Children
HEATHCOATES GROUP,2014-10-24,1906.73,Children and Young People,Looked After Children
HEATHCOATES GROUP,2014-11-03,1906.73,Children and Young People,Looked After Children
HEATHCOATES GROUP,2014-11-10,1906.73,Children and Young People,Looked After Children
HEATHCOATES GROUP,2014-11-17,1906.73,Children and Young People,Looked After Children
HEATHCOATES GROUP,2014-11-24,1906.73,Children and Young People,Looked After Children
HEATHCOATES GROUP,2014-12-01,1906.73,Children and Young People,Looked After Children
HEATHCOATES GROUP,2014-12-08,1906.73,Children and Young People,Looked After Children
HEATHCOATES GROUP,2014-12-15,1906.73,Children and Young People,Looked After Children
HEATHCOATES GROUP,2014-12-18,1906.73,Children and Young People,Looked After Children
HEATHCOATES GROUP,2014-12-22,1906.73,Children and Young People,Looked After Children
HEATHCOATES GROUP,2014-12-22,1906.73,Children and Young People,Looked After Children
ST GEORGES LUPSET LTD,2014-10-10,600.00,Children and Young People,Education & Careers
WAKEFIELD SHIRT COMPANY,2014-12-11,5250.00,Property & Asset Management,Property Management
BANK HOUSE HOTEL WAKEFIELD,2014-12-16,651.00,Business Services,Travel & Hotels
BILLY BUDD LTD,2014-10-28,812.50,Business Services,Travel & Hotels
MARS PENSION TRUSTEES LTD,2014-11-28,850.61,Property & Asset Management,Property Management
WORKMAN,2014-12-08,2161.43,Property & Asset Management,Property Management
WORKMAN,2014-12-24,31927.96,Property & Asset Management,Property Management
H R M RESOURCES PENSION SCHEME,2014-11-17,9812.50,Property & Asset Management,Property Management
AINLEY큆 INSURANCE CONSULTANTS,2014-11-13,1354.14,Business Services,Financial Advice
ZEINA FOODS LTD,2014-11-18,14805.00,Property & Asset Management,Catering - Food
AIREDALE ACADEMY,2014-10-09,3705.00,Children and Young People,Education & Careers
AIREDALE ACADEMY,2014-10-09,1850.00,Children and Young People,Education & Careers
AIREDALE ACADEMY,2014-11-26,3500.00,Children and Young People,Education & Careers
MAPELEY STEPS LTD,2014-12-12,25388.25,Property & Asset Management,Property Management
CBRE,2014-12-08,36375.00,Property & Asset Management,Property Management
WEST WAKEFIELD METHODIST CHURCH,2014-11-19,742.50,n/a,n/a
UNITY HOUSE (WAKEFIELD) LTD,2014-12-16,550.00,"Economic Growth, Culture & Sport",Events
YORKSHIRE SPORTING & EDUCATION ACADEMY LTD,2014-12-02,517.79,"Economic Growth, Culture & Sport",Sport
R & S WATERSON,2014-12-12,520.00,Transport,Vehicle and Plant Hire
ST MARYS COMMUNITY CENTRE,2014-10-21,2036.10,Children and Young People,Education & Careers
ST MARYS COMMUNITY CENTRE,2014-12-17,2096.60,Children and Young People,Education & Careers
T & C C LTD,2014-11-12,750.00,Property & Asset Management,Cleaning
OLD QUARRY ADVENTURE PLAYGROUND,2014-11-18,510.00,Adult Services,to be classified
ST MARYS COMMUNITY CENTRE,2014-11-12,2082.58,Children and Young People,Education & Careers
ST LUKES CHURCH,2014-10-29,2572.50,n/a,n/a
SOUTH ELMSALL COMMUNITY FACILITIES,2014-11-12,3333.00,Adult Services,to be classified
HORBURY ACADEMY,2014-10-01,816.00,Children and Young People,Education & Careers
HORBURY ACADEMY,2014-11-10,816.00,Children and Young People,Education & Careers
HORBURY ACADEMY,2014-12-08,684.00,Children and Young People,Education & Careers
HORBURY ACADEMY,2014-12-17,520.00,Children and Young People,Education & Careers
OUTWOOD GRANGE SERVICE,2014-12-17,1092.00,Children and Young People,Education & Careers
CROFTON ACADEMY,2014-10-29,1075.00,Children and Young People,Education & Careers
DUNEDIN PROPERTY,2014-12-11,19069.46,Property & Asset Management,Property Management
EDDISONS,2014-12-19,2125.29,Property & Asset Management,Property Management
n/a,2014-10-31,1840.59,n/a,n/a
n/a,2014-12-19,1200.87,n/a,n/a
n/a,2014-12-19,11453.11,n/a,n/a
n/a,2014-10-31,584.10,n/a,n/a
n/a,2014-10-31,970.60,n/a,n/a
n/a,2014-10-31,2313.27,n/a,n/a
n/a,2014-10-31,2967.28,n/a,n/a
n/a,2014-10-31,2091.75,n/a,n/a
n/a,2014-10-31,4085.77,n/a,n/a
n/a,2014-10-31,2144.04,n/a,n/a
n/a,2014-10-31,3151.48,n/a,n/a
n/a,2014-12-19,956.75,n/a,n/a
n/a,2014-12-19,1026.86,n/a,n/a
n/a,2014-10-31,2024.40,n/a,n/a
n/a,2014-10-31,1349.51,n/a,n/a
n/a,2014-12-19,1040.58,n/a,n/a
n/a,2014-10-31,1194.04,n/a,n/a
n/a,2014-10-31,973.38,n/a,n/a
n/a,2014-12-19,1671.81,n/a,n/a
n/a,2014-10-31,1231.80,n/a,n/a
GIBSONS GARDEN MACHINERY LTD,2014-11-04,15042.50,Transport,Purchase of Fleet Replacements
FORD MOTOR COMPANY LIMITED,2014-10-21,9791.19,Transport,Purchase of Fleet Replacements
FORD MOTOR COMPANY LIMITED,2014-10-21,9791.19,Transport,Purchase of Fleet Replacements
FORD MOTOR COMPANY LIMITED,2014-10-21,9791.19,Transport,Purchase of Fleet Replacements
FORD MOTOR COMPANY LIMITED,2014-10-21,9791.19,Transport,Purchase of Fleet Replacements
FORD MOTOR COMPANY LIMITED,2014-10-21,9791.19,Transport,Purchase of Fleet Replacements
FORD MOTOR COMPANY LIMITED,2014-10-21,9791.19,Transport,Purchase of Fleet Replacements
FORD MOTOR COMPANY LIMITED,2014-10-21,9791.19,Transport,Purchase of Fleet Replacements
FORD MOTOR COMPANY LIMITED,2014-10-21,9791.19,Transport,Purchase of Fleet Replacements
RINGWAYS GARAGE LEEDS LTD,2014-10-21,15588.60,Transport,Servicing Repair Services
VIP SYSTEM LTD,2014-10-07,734.24,Transport,Servicing Repair Services
VIP SYSTEM LTD,2014-11-26,777.06,Transport,Servicing Repair Services
PINDER PLANT LTD,2014-12-08,780.00,Transport,Vehicle and Plant Hire
PROTEUS EQUIPMENT LTD,2014-10-09,680.00,Transport,Vehicle and Plant Hire
PROTEUS EQUIPMENT LTD,2014-10-09,1370.00,Transport,Vehicle and Plant Hire
PROTEUS EQUIPMENT LTD,2014-11-14,620.00,Transport,Vehicle and Plant Hire
PROTEUS EQUIPMENT LTD,2014-12-11,620.00,Transport,Vehicle and Plant Hire
PURE ASPHALT CO LTD,2014-10-29,1500.00,Highways,Materials
PURE ASPHALT CO LTD,2014-12-03,500.00,Highways,Materials
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2014-10-13,822.50,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2014-10-13,588.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2014-10-13,756.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2014-10-13,567.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2014-10-13,700.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2014-11-10,560.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2014-11-10,718.20,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2014-11-10,756.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2014-11-10,592.20,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2014-12-15,756.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2014-12-15,945.00,Transport,Vehicle and Plant Hire
ARROW COMMERCIAL CENTRE T/A ARROW SELF DRIVE,2014-12-15,560.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2014-10-21,585.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2014-10-21,780.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2014-10-21,780.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2014-10-23,780.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2014-10-23,780.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2014-10-23,1200.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2014-10-23,780.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2014-11-07,780.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2014-11-10,780.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2014-11-10,1200.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2014-11-10,780.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2014-11-10,780.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2014-11-10,741.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2014-11-10,780.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2014-12-02,24500.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2014-12-12,975.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2014-12-12,975.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2014-12-12,975.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2014-12-12,1500.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2014-12-12,975.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2014-12-12,975.00,Transport,Vehicle and Plant Hire
ECON ENGINEERING LTD,2014-12-08,2357.10,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2014-12-08,2357.10,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2014-12-08,2357.10,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2014-12-08,2357.10,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2014-12-08,1199.94,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2014-12-08,1199.94,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2014-12-16,1457.07,Transport,Purchase of Fleet Replacements
ECON ENGINEERING LTD,2014-12-16,1457.07,Transport,Purchase of Fleet Replacements
LEEDS COMMERCIAL LTD,2014-10-07,900.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2014-10-13,900.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2014-10-13,2880.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2014-10-13,1700.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2014-10-13,1700.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2014-10-13,900.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2014-10-13,900.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2014-11-07,580.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2014-11-07,900.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2014-11-24,1700.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2014-11-24,900.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2014-11-24,900.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2014-11-24,2880.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2014-11-24,1700.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2014-11-27,900.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2014-11-27,580.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2014-12-01,1960.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2014-12-04,1700.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2014-12-04,2880.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2014-12-04,900.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2014-12-04,900.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2014-12-04,1700.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2014-12-09,630.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2014-12-16,640.00,Transport,Vehicle and Plant Hire
LEEDS COMMERCIAL LTD,2014-12-22,715.50,Transport,Vehicle and Plant Hire
AMVALE LIMITED,2014-10-13,1120.00,Transport,Vehicle and Plant Hire
AMVALE LIMITED,2014-11-03,1120.00,Transport,Vehicle and Plant Hire
AMVALE LIMITED,2014-11-24,1120.00,Transport,Vehicle and Plant Hire
AMVALE LIMITED,2014-12-22,1139.76,Transport,Vehicle and Plant Hire
ACCESS HIRE NATIONWIDE LTD,2014-10-13,1320.00,Transport,Vehicle and Plant Hire
ACCESS HIRE NATIONWIDE LTD,2014-11-07,1380.00,Transport,Vehicle and Plant Hire
ACCESS HIRE NATIONWIDE LTD,2014-12-04,1200.00,Transport,Vehicle and Plant Hire
ACCESS HIRE NATIONWIDE LTD,2014-12-04,1200.00,Transport,Vehicle and Plant Hire
ACCESS HIRE NATIONWIDE LTD,2014-12-04,1200.00,Transport,Vehicle and Plant Hire
BALMERS GM LTD,2014-11-24,880.00,Transport,Purchase of Fleet Replacements
BALMERS GM LTD,2014-11-24,880.00,Transport,Purchase of Fleet Replacements
BALMERS GM LTD,2014-11-24,880.00,Transport,Purchase of Fleet Replacements
NORTHGATE VEHICLE HIRE LTD,2014-10-13,510.14,Transport,Vehicle and Plant Hire
NORTHGATE VEHICLE HIRE LTD,2014-11-24,532.82,Transport,Vehicle and Plant Hire
NORTHGATE VEHICLE HIRE LTD,2014-11-26,533.32,Transport,Vehicle and Plant Hire
MHF (UK) LTD,2014-10-21,750.00,Transport,Vehicle and Plant Hire
MHF (UK) LTD,2014-11-10,750.00,Transport,Vehicle and Plant Hire
MHF (UK) LTD,2014-12-04,2300.00,Transport,Vehicle and Plant Hire
ARNOLD PLANT HIRE,2014-10-15,630.00,Transport,Vehicle and Plant Hire
ARNOLD PLANT HIRE,2014-11-07,2070.00,Transport,Vehicle and Plant Hire
ARNOLD PLANT HIRE,2014-12-09,1800.00,Transport,Vehicle and Plant Hire
MULTI MARQUE PRODUCTION ENGINEERING LTD,2014-12-04,1250.00,Property & Asset Management,Building Services - Misc
LEX AUTOLEASE LTD,2014-12-01,691.84,Transport,Vehicle and Plant Hire
LEX AUTOLEASE LTD,2014-12-01,3457.50,Transport,Vehicle and Plant Hire
LEX AUTOLEASE LTD,2014-12-11,644.48,Transport,Vehicle and Plant Hire
J & M TRANSPORT,2014-10-03,700.80,Transport,Other Transport Services
J & M TRANSPORT,2014-10-03,751.20,Transport,Other Transport Services
J & M TRANSPORT,2014-10-17,758.50,Transport,Other Transport Services
J & M TRANSPORT,2014-10-24,733.00,Transport,Other Transport Services
J & M TRANSPORT,2014-11-05,726.70,Transport,Other Transport Services
J & M TRANSPORT,2014-11-12,761.30,Transport,Other Transport Services
J & M TRANSPORT,2014-11-26,739.30,Transport,Other Transport Services
J & M TRANSPORT,2014-11-26,712.70,Transport,Other Transport Services
J & M TRANSPORT,2014-12-03,726.00,Transport,Other Transport Services
J & M TRANSPORT,2014-12-09,727.40,Transport,Other Transport Services
J & M TRANSPORT,2014-12-19,745.74,Transport,Other Transport Services
WILLIAM GOSNEY LTD,2014-10-15,700.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2014-11-05,700.00,Transport,Vehicle and Plant Hire
WILLIAM GOSNEY LTD,2014-12-12,875.00,Transport,Vehicle and Plant Hire
