Payment Date,Amount,Benificiary Name,Organisational Unit
2015-06-08,237.60,A & A Electrical Distributors Ltd,Central & Corporate
2015-06-08,37.00,A & A Electrical Distributors Ltd,Central & Corporate
2015-06-17,127.22,A & A Electrical Distributors Ltd,Central & Corporate
2015-06-11,10000.00,A & C Galley,Environment & Housing
2015-06-08,20.40,A Andrews & Sons (Marbles & Tiles),Central & Corporate
2015-06-22,18.97,A Andrews & Sons (Marbles & Tiles),Central & Corporate
2015-06-22,73.06,A Andrews & Sons (Marbles & Tiles),Central & Corporate
2015-06-08,10.00,A Andrews & Sons (Marbles & Tiles),Central & Corporate
2015-06-08,272.00,A Andrews & Sons (Marbles & Tiles),Central & Corporate
2015-06-12,248.19,REDACTED PERSONAL DATA,Childrens Services
2015-06-19,248.19,REDACTED PERSONAL DATA,Childrens Services
2015-06-25,248.19,REDACTED PERSONAL DATA,Childrens Services
2015-06-05,248.19,REDACTED PERSONAL DATA,Childrens Services
2015-06-16,37257.00,A Buckler (Haulage) Ltd,Central & Corporate
2015-06-04,44.00,A Cabs Of Abergavenny,Childrens Services
2015-06-25,220.00,REDACTED PERSONAL DATA,Environment & Housing
2015-06-11,6680.00,REDACTED COMMERCIAL CONFIDENTIALITY,Environment & Housing
2015-06-29,2952.14,REDACTED COMMERCIAL CONFIDENTIALITY,Environment & Housing
2015-06-18,150.00,REDACTED PERSONAL DATA,City Development
2015-06-25,27.60,REDACTED PERSONAL DATA,Childrens Services
2015-06-25,60.00,REDACTED PERSONAL DATA,Childrens Services
2015-06-19,120.32,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-19,119.60,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-19,150.52,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-19,275.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-19,230.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-19,124.81,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-22,19.80,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-22,87.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-22,15.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-19,721.50,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-19,33.88,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-19,60.74,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-22,27.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-22,106.49,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-19,240.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-19,148.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-22,72.56,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-22,41.59,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-22,232.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-22,68.50,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-22,87.95,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-22,57.79,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-22,155.35,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-22,57.53,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-22,481.32,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-22,720.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-22,778.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-04,7.20,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-19,285.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-19,145.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-22,405.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-22,120.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-04,175.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-04,203.49,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-04,140.61,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-04,45.55,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-04,65.36,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-04,97.36,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-04,19.68,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-04,173.40,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-04,195.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-04,75.50,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-22,34.79,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-22,90.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-22,75.17,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-12,319.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-12,429.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-04,555.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-04,37.78,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-04,75.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-04,210.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-04,64.76,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-04,112.50,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-08,550.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-04,113.57,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-04,94.75,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-06-04,85.91,A J H  Pump Supply & Repair Ltd,Central & Corporate
2015-04-30,34.99,A J Ltd,Childrens Services
2015-06-12,1398.45,A J Promotions,Environment & Housing
2015-06-25,368.35,A J Promotions,Environment & Housing
2015-06-30,141.00,A Khan & K Muneer,Central & Corporate
2015-06-11,309.37,A Little Something Extra Ltd,Childrens Services
2015-06-04,125.50,A Mohammed,Central & Corporate
2015-06-02,161.75,A Mohammed,Central & Corporate
2015-06-04,38.25,A Musalam,Central & Corporate
2015-06-08,3009.90,A P Health,Central & Corporate
2015-06-30,26.00,REDACTED PERSONAL DATA,Central & Corporate
2015-06-04,1061.40,REDACTED PERSONAL DATA,Adult Social Care
2015-06-12,146.24,A S Jhagra,City Development
2015-06-02,78.75,A Sheikholeslami,Central & Corporate
2015-06-11,46.25,A Star Couriers Ltd,Central & Corporate
2015-06-02,1292.50,REDACTED PERSONAL DATA,Childrens Services
2015-06-04,1502.56,REDACTED PERSONAL DATA,Adult Social Care
2015-06-04,822.40,REDACTED PERSONAL DATA,Adult Social Care
2015-06-04,253.24,REDACTED PERSONAL DATA,Adult Social Care
2015-06-17,1271.00,Aat (Gb) Ltd,Social Services Pooled Budgets
2015-06-04,646.00,Ab Cars (Garforth) Ltd,Central & Corporate
2015-06-25,14.51,Abacus Express Limited,Central & Corporate
2015-06-25,14.51,Abacus Express Limited,Central & Corporate
2015-06-05,13.50,Abacus Express Limited,Childrens Services
2015-06-05,31.02,Abacus Express Limited,Childrens Services
2015-06-05,31.02,Abacus Express Limited,Childrens Services
2015-06-24,16.13,Abacus Express Limited,Childrens Services
2015-06-24,31.02,Abacus Express Limited,Childrens Services
2015-06-12,16.66,Abacus Express Limited,Childrens Services
2015-06-12,14.51,Abacus Express Limited,Childrens Services
2015-06-18,19.89,Abacus Express Limited,Childrens Services
2015-05-26,2.10,Abbey House Museum,Childrens Services
2015-06-04,1121.88,Abbey Lea Residential Care Home,Adult Social Care
2015-06-04,379.28,REDACTED PERSONAL DATA,Social Services Pooled Budgets
2015-06-19,248.19,REDACTED PERSONAL DATA,Childrens Services
2015-06-05,248.19,REDACTED PERSONAL DATA,Childrens Services
2015-06-25,248.19,REDACTED PERSONAL DATA,Childrens Services
2015-06-12,248.19,REDACTED PERSONAL DATA,Childrens Services
2015-06-02,52.50,Abdur Rahman Khan,Central & Corporate
2015-06-05,550.00,Aberford And District Parish Council,Environment & Housing
2015-06-04,17275.36,Aberford Hall,Adult Social Care
2015-06-04,1856.00,Aberford Hall,Adult Social Care
2015-06-04,6740.40,Aberford Hall,Adult Social Care
2015-06-08,225.00,Abi Garage Doors Ltd,Central & Corporate
2015-06-23,5.20,REDACTED PERSONAL DATA,Childrens Services
2015-06-23,16.21,REDACTED PERSONAL DATA,Childrens Services
2015-06-23,9.00,REDACTED PERSONAL DATA,Childrens Services
2015-06-04,1269.12,REDACTED PERSONAL DATA,Social Services Pooled Budgets
2015-06-12,15734.61,Academic Appointments Ltd,Childrens Services
2015-06-25,125.00,Academic Appointments Ltd,Childrens Services
2015-06-25,964.85,Academic Appointments Ltd,Childrens Services
2015-06-25,964.85,Academic Appointments Ltd,Childrens Services
2015-06-25,218.52,Academic Appointments Ltd,Childrens Services
2015-06-25,379.28,Academic Appointments Ltd,Childrens Services
2015-06-12,160.00,Acamh,Childrens Services
