Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2012-05-30,670.4,East - North East,A Andrews & Sons (Marbles & Tiles),,
2012-05-01,1000,Central & Corporate Functions,A Bush (Engineering Services) Ltd,,
2012-05-16,866.5,Adult Social Care,A D G Engineering Ltd,,
2012-05-16,1539.84,Adult Social Care,A D G Engineering Ltd,,
2012-05-08,429.9,East - North East,A D Simpson Construction Ltd,,
2012-05-08,533.6,East - North East,A D Simpson Construction Ltd,,
2012-05-24,688.45,East - North East,A D Simpson Construction Ltd,,
2012-05-24,2579.16,East - North East,A D Simpson Construction Ltd,,
2012-05-18,2995,East - North East,A D Simpson Construction Ltd,,
2012-05-11,5328.37,East - North East,A D Simpson Construction Ltd,,
2012-05-14,45283.57,City Development,A E Yates Ltd,,
2012-05-09,1279.96,Adult Social Care,REDACTED PERSONAL DATA,,
2012-05-29,438.72,Central & Corporate Functions,A J H  Pump Supply & Repair Ltd,,
2012-05-25,800,Central & Corporate Functions,A J H  Pump Supply & Repair Ltd,,
2012-05-04,790.2,City Development,A J Promotions,,
2012-05-24,750,Childrens Services,A Little Something Extra Ltd,,
2012-05-18,577.2,Childrens Services,REDACTED PERSONAL DATA,,
2012-05-09,13000,Childrens Services,A Lowrie Care Service Limited,,
2012-05-04,13000,Childrens Services,A Lowrie Care Service Limited,,
2012-05-10,14000,Childrens Services,A Lowrie Care Service Limited,,
2012-05-04,14000,Childrens Services,A Lowrie Care Service Limited,,
2012-05-09,1006.92,Adult Social Care,REDACTED PERSONAL DATA,,
2012-05-09,475,Environment & Neighbourhoods,A Team Properties,,
2012-05-16,450,Childrens Services,REDACTED PERSONAL DATA,,
2012-05-09,1384.16,Adult Social Care,REDACTED PERSONAL DATA,,
2012-05-31,420,Environment & Neighbourhoods,A Zoom Taxis,,
2012-05-16,1080,Environment & Neighbourhoods,A Zoom Taxis,,
2012-05-18,1855,Environment & Neighbourhoods,A Zoom Taxis,,
2012-05-03,4531,Environment & Neighbourhoods,A Zoom Taxis,,
2012-05-31,594.56,Childrens Services,REDACTED PERSONAL DATA,,
2012-05-24,500,Childrens Services,REDACTED PERSONAL DATA,,
2012-05-09,1171,Adult Social Care,REDACTED PERSONAL DATA,,
2012-05-09,1133.08,Adult Social Care,Abbey Lea Residential Care Home,,
2012-05-02,680,Childrens Services,Abbey Taxis (Boston) Ltd,,
2012-05-09,1131,Adult Social Care,Abbeydale Care Home,,
2012-05-09,4662.21,Adult Social Care,Abbeydale Residential Home,,
2012-05-09,26112.79,Adult Social Care,Aberford Hall,,
2012-05-09,1106.84,Adult Social Care,Aberford Hall,,
2012-05-09,1397.75,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-05-23,11488.96,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-05-25,2890,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-05-14,2890,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-05-18,2890,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-05-14,4150,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-05-04,4150,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-05-25,4150,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-05-25,4150,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-05-14,4150,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-05-25,4150,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-05-25,4150,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-05-25,4150,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-05-25,4350.67,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-05-18,4375.08,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-05-25,4460.2,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-05-25,4559,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-05-04,6384,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-05-25,8000,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-05-25,8000,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-05-31,4287,City Development,Able Canopies (North) Ltd,,
2012-05-31,2860,Childrens Services,Academic Appointments Ltd,,
2012-05-25,3242.19,Childrens Services,Academic Appointments Ltd,,
2012-05-23,472.3,East - North East,Access Locksmiths (Leeds) Limited,,
2012-05-03,580.72,East - North East,Access Locksmiths (Leeds) Limited,,
2012-05-31,551,Childrens Services,Accounting Officer,,
2012-05-03,1773.34,City Development,Acis Ltd,,
2012-05-10,14850,Childrens Services,Ackworth School,,
2012-05-29,1944,Central & Corporate Functions,Acme,,
2012-05-09,1718.12,Adult Social Care,Acre Green,,
2012-05-09,19482.24,Adult Social Care,Acre Green,,
2012-05-09,1824.68,Adult Social Care,Acre Green,,
2012-05-09,13262.96,Adult Social Care,Acre Green,,
2012-05-09,1624.28,Adult Social Care,Acre Green,,
2012-05-09,1223.52,Adult Social Care,Acre Green,,
2012-05-31,4500,Childrens Services,Action For Children,,
2012-05-31,4620,Childrens Services,Action For Children,,
2012-05-03,15549.97,City Development,Ad Golf Management Ltd,,
2012-05-09,722.24,Adult Social Care,REDACTED PERSONAL DATA,,
2012-05-09,588.22,Adult Social Care,REDACTED PERSONAL DATA,,
2012-05-09,1540.68,Adult Social Care,REDACTED PERSONAL DATA,,
2012-05-09,444.4,Adult Social Care,REDACTED PERSONAL DATA,,
2012-05-09,877.2,Adult Social Care,REDACTED PERSONAL DATA,,
2012-05-09,859.6,Social Services Pooled Budgets,REDACTED PERSONAL DATA,,
2012-05-15,8176,City Development,Addlestone Moumouris Orme & Sixsmith,,
2012-05-25,500,Central & Corporate Functions,Adel War Memorial Association,,
2012-05-31,750,Childrens Services,Adoption Matters Northwest,,
2012-05-10,1194,Childrens Services,Adoption Matters Northwest,,
2012-05-31,1230,Childrens Services,Adoption Uk,,
2012-05-21,18656.25,Adult Social Care,Ads,,
2012-05-11,424.51,East - North East,Adt Fire And Security,,
2012-05-04,787.44,East - North East,Adt Fire And Security,,
2012-05-03,797.79,East - North East,Adt Fire And Security,,
2012-05-15,915.14,East - North East,Adt Fire And Security,,
2012-05-17,835.57,Adult Social Care,Adt Fire And Security,,
2012-05-17,1335.8,Adult Social Care,Adt Fire And Security,,
2012-05-18,1232.21,Childrens Services,Adt Fire And Security,,
2012-05-11,1629.13,Childrens Services,Adt Fire And Security,,
2012-05-09,577.11,City Development,Adt Fire And Security,,
2012-05-09,638.36,City Development,Adt Fire And Security,,
2012-05-09,862.16,City Development,Adt Fire And Security,,
2012-05-09,1118.14,City Development,Adt Fire And Security,,
2012-05-17,1120.47,City Development,Adt Fire And Security,,
2012-05-09,7020.45,City Development,Adt Fire And Security,,
2012-05-31,758.27,City Development,Adt Fire And Security,,
2012-05-09,951.89,City Development,Adt Fire And Security,,
2012-05-16,426.72,West - North West,Adt Fire And Security,,
2012-05-16,866.15,West - North West,Adt Fire And Security,,
2012-05-23,874.99,West - North West,Adt Fire And Security,,
