Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenses type,Detailed expense code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01601,526.55,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01602,526.55,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01603,527.04,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01604,529.06,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01605,531.02,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01606,531.02,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01607,531.02,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01608,531.02,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01609,531.02,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01610,531.02,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01611,536.76,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01612,542.57,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01613,542.57,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01614,543.9,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01615,545.37,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01616,546.96,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01617,549.79,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01618,549.9,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01619,549.9,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01620,549.9,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01621,550.82,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01622,550.82,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01623,550.82,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01624,550.82,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01625,550.82,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01626,552.82,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01627,552.82,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01628,552.82,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01629,556.02,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01630,556.1,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01631,556.24,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01632,556.37,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01633,556.37,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01634,557.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01635,560.16,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01636,560.16,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01637,560.16,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01638,560.16,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01639,560.16,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01640,560.16,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01641,560.16,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01642,560.16,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01643,560.16,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01644,560.16,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01645,560.16,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01646,560.98,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01647,561.1,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01648,562.99,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01649,562.99,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01650,566.36,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01651,566.91,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01652,568.21,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01653,569.47,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01654,569.5,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01655,571.45,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01656,576.72,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01657,576.72,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01658,576.75,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01659,576.9,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01660,578.84,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01661,580.32,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01662,580.32,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01663,580.32,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01664,583.6,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01665,583.6,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01666,583.6,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01667,585.9,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01668,585.9,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01669,585.98,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01670,587.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01671,587.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01672,589.2,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01673,589.2,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01674,589.63,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01675,589.63,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01676,589.63,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01677,589.63,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01678,589.63,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01679,589.63,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01680,593.18,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01681,594.72,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01682,595.34,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01683,596.14,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01684,597.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01685,597.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01686,597.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01687,597.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01688,597.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01689,597.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01690,597.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01691,597.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01692,597.6,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01693,597.6,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01694,597.6,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01695,597.6,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01696,597.6,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01697,600.29,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01698,601.2,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01699,601.2,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01700,601.2,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01701,601.22,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01702,602.95,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01703,602.95,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01704,606.37,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01705,606.96,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01706,606.96,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01707,606.96,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01708,607.92,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01709,608.08,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01710,608.08,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01711,608.29,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01712,608.5,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01713,608.54,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01714,613.84,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01715,615.79,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01716,619,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01717,621.24,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01718,621.51,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01719,623.2,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01720,623.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01721,623.86,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01722,623.86,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01723,624.24,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01724,625.26,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01725,625.26,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01726,625.26,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01727,626.68,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01728,626.68,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01729,629.48,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01730,631.76,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01731,633.28,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01732,633.41,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01733,637.45,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01734,638.1,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01735,638.1,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01736,639.76,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01737,640.3,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01738,644.31,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01739,650.02,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01740,650.16,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01741,657.33,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01742,661.04,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01743,661.07,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01744,663.38,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01745,672.2,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01746,672.74,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01747,686.02,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01748,686.02,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-12,1205-01749,689.36,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01750,689.82,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01751,690.86,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01752,690.86,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01753,690.86,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01754,690.86,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01755,690.86,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-18,1205-01756,690.86,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01757,690.86,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01758,690.86,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01759,690.86,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01760,697.48,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01761,699.26,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-05,1205-01762,700.2,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services Total,Employees,Temporary Staff,8,2012-04-26,1205-01763,700.2,R,Comensura Limited
