Organisational Unit,Payment Date,Amount,Benificiary Name
Strategic Landlord,2018-04-04,125.93,Access Locksmiths (Leeds) Limited
Resources and Housing,2018-04-04,91.20,Access Locksmiths (Leeds) Limited
Resources and Housing,2018-04-10,141.28,Access Locksmiths (Leeds) Limited
Resources and Housing,2018-04-10,27.00,Access Locksmiths (Leeds) Limited
Resources and Housing,2018-04-10,32.00,Access Locksmiths (Leeds) Limited
Resources and Housing,2018-04-10,16.83,Access Locksmiths (Leeds) Limited
Resources and Housing,2018-04-10,5.00,Access Locksmiths (Leeds) Limited
Resources and Housing,2018-04-10,14.41,Access Locksmiths (Leeds) Limited
Resources and Housing,2018-04-17,7.40,Access Locksmiths (Leeds) Limited
Communities and Environment,2018-04-17,201.80,Access Locksmiths (Leeds) Limited
Resources and Housing,2018-04-20,34.20,Access Locksmiths (Leeds) Limited
Resources and Housing,2018-04-20,42.64,Access Locksmiths (Leeds) Limited
Strategic Landlord,2018-04-20,12.50,Access Locksmiths (Leeds) Limited
Resources and Housing,2018-04-20,39.87,Access Locksmiths (Leeds) Limited
Resources and Housing,2018-04-20,39.87,Access Locksmiths (Leeds) Limited
Strategic Landlord,2018-04-20,68.40,Access Locksmiths (Leeds) Limited
Resources and Housing,2018-04-23,28.15,Access Locksmiths (Leeds) Limited
Resources and Housing,2018-04-23,4.50,Access Locksmiths (Leeds) Limited
Resources and Housing,2018-04-23,19.90,Access Locksmiths (Leeds) Limited
Resources and Housing,2018-04-23,38.90,Access Locksmiths (Leeds) Limited
Resources and Housing,2018-04-23,46.84,Access Locksmiths (Leeds) Limited
Resources and Housing,2018-04-23,31.59,Access Locksmiths (Leeds) Limited
Resources and Housing,2018-04-23,7.36,Access Locksmiths (Leeds) Limited
Resources and Housing,2018-04-23,94.86,Access Locksmiths (Leeds) Limited
Resources and Housing,2018-04-30,83.00,Access Locksmiths (Leeds) Limited
Resources and Housing,2018-04-26,38.50,Access Opening Systems
Resources and Housing,2018-04-26,5.00,Access Opening Systems
Resources and Housing,2018-04-26,215.00,Access Opening Systems
Insurance,2018-04-26,2200.00,Accountant General Of The Senior Courts
City Development,2018-04-30,124.50,Ace Container Services Limited
Children and Families,2018-04-24,17139.00,Ackworth School
Children and Families,2018-04-24,17139.00,Ackworth School
Children and Families,2018-04-18,2220.00,Acm Gospel Choir Vision Twenty Eight Ltd
Resources and Housing,2018-04-04,1638.00,Acme Facilities Group Ltd
Resources and Housing,2018-04-04,966.00,Acme Facilities Group Ltd
Resources and Housing,2018-04-04,962.00,Acme Facilities Group Ltd
Children and Families,2018-04-03,13084.33,Acorn Care And Education Ltd
Children and Families,2018-04-03,6020.83,Acorn Care And Education Ltd
Children and Families,2018-04-13,1000.00,Acorn Care And Education Ltd
Children and Families,2018-04-13,1000.00,Acorn Care And Education Ltd
Children and Families,2018-04-13,1000.00,Acorn Care And Education Ltd
Children and Families,2018-04-13,900.00,Acorn Care And Education Ltd
Children and Families,2018-04-13,900.00,Acorn Care And Education Ltd
Children and Families,2018-04-13,900.00,Acorn Care And Education Ltd
Children and Families,2018-04-13,18138.67,Acorn Care And Education Ltd
Children and Families,2018-04-13,18138.67,Acorn Care And Education Ltd
Children and Families,2018-04-13,18138.67,Acorn Care And Education Ltd
Children and Families,2018-04-13,18138.67,Acorn Care And Education Ltd
Children and Families,2018-04-13,18138.67,Acorn Care And Education Ltd
Children and Families,2018-04-13,18138.67,Acorn Care And Education Ltd
Children and Families,2018-04-13,18138.67,Acorn Care And Education Ltd
Children and Families,2018-04-13,18138.67,Acorn Care And Education Ltd
Children and Families,2018-04-13,18138.67,Acorn Care And Education Ltd
Children and Families,2018-04-13,18138.67,Acorn Care And Education Ltd
Children and Families,2018-04-13,18138.67,Acorn Care And Education Ltd
Children and Families,2018-04-13,18138.67,Acorn Care And Education Ltd
Children and Families,2018-04-13,7000.00,Acorn Care And Education Ltd
Children and Families,2018-04-13,18138.67,Acorn Care And Education Ltd
Children and Families,2018-04-13,18138.67,Acorn Care And Education Ltd
Children and Families,2018-04-13,18138.67,Acorn Care And Education Ltd
Children and Families,2018-04-13,18138.67,Acorn Care And Education Ltd
Children and Families,2018-04-13,18138.67,Acorn Care And Education Ltd
Children and Families,2018-04-13,18172.00,Acorn Care And Education Ltd
Children and Families,2018-04-13,18172.00,Acorn Care And Education Ltd
Children and Families,2018-04-13,18172.00,Acorn Care And Education Ltd
Children and Families,2018-04-13,8500.00,Acorn Care And Education Ltd
Children and Families,2018-04-13,18472.00,Acorn Care And Education Ltd
Children and Families,2018-04-13,8500.00,Acorn Care And Education Ltd
Adults and Health,2018-04-04,1533.98,Acorn Nursing Home
Resources and Housing,2018-04-17,445.73,Acorn Treatment & Housing
Adults and Health,2018-04-17,2200.00,Acorn Treatment & Housing
Children and Families,2018-04-20,26741.00,Acorns Nursery
Communities and Environment,2018-04-06,1818.00,Acoustic Calibration Services Limited
City Development,2018-04-27,1739.50,Acoustic Calibration Services Limited
Adults and Health,2018-04-04,33135.21,Acre Green
Adults and Health,2018-04-04,1543.52,Acre Green
Adults and Health,2018-04-04,7628.08,Acre Green
Adults and Health,2018-04-04,2148.00,Acre Green
Adults and Health,2018-04-04,3481.20,Acre Green
Children and Families,2018-04-20,36668.40,Acre Wood Day Nursery
City Development,2018-03-22,73.67,Acrylic Design UK Ltd
Adults and Health,2018-04-04,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-04,30.00,Action First Recruitment Ltd
Adults and Health,2018-04-06,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-06,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-06,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-06,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-06,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-06,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-06,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-06,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-06,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-06,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-20,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-20,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-20,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-20,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-20,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-20,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-20,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-20,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-20,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-20,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-20,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-20,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-20,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-20,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-20,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-20,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-20,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-20,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-20,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-20,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-20,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-20,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-20,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-20,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-24,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-24,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-24,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-24,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-24,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-24,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-24,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-24,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-25,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-25,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-25,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-25,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-25,250.00,Action First Recruitment Ltd
Adults and Health,2018-04-25,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-25,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-25,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-25,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-26,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-27,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-27,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-27,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-27,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-27,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-27,220.00,Action First Recruitment Ltd
Adults and Health,2018-04-03,34505.50,Action For Gipton Elderly
Children and Families,2018-04-18,2386.80,Active Kids Yeadon Llp
Children and Families,2018-04-20,24531.00,Active Kids Yeadon Llp
Communities and Environment,2018-04-05,110.00,Acumen Waste Services Ltd
Communities and Environment,2018-04-05,110.00,Acumen Waste Services Ltd
Communities and Environment,2018-04-05,110.00,Acumen Waste Services Ltd
Communities and Environment,2018-04-10,110.00,Acumen Waste Services Ltd
Communities and Environment,2018-04-10,110.00,Acumen Waste Services Ltd
Communities and Environment,2018-04-10,110.00,Acumen Waste Services Ltd
Communities and Environment,2018-04-10,50.00,Acumen Waste Services Ltd
Communities and Environment,2018-04-10,50.00,Acumen Waste Services Ltd
Communities and Environment,2018-04-10,50.00,Acumen Waste Services Ltd
Communities and Environment,2018-04-13,3812.30,Acumen Waste Services Ltd
Communities and Environment,2018-04-18,4749.63,Acumen Waste Services Ltd
Communities and Environment,2018-04-25,110.00,Acumen Waste Services Ltd
Communities and Environment,2018-04-25,110.00,Acumen Waste Services Ltd
Communities and Environment,2018-04-25,50.00,Acumen Waste Services Ltd
Communities and Environment,2018-04-25,3925.53,Acumen Waste Services Ltd
Communities and Environment,2018-04-13,45.48,Acushnet Europe Limited
Resources and Housing,2018-04-11,194.78,Ad3 Envelope Printers Limited
Resources and Housing,2018-04-13,726.30,Ad3 Envelope Printers Limited
Resources and Housing,2018-04-13,705.00,Ad3 Envelope Printers Limited
Resources and Housing,2018-04-27,705.00,Ad3 Envelope Printers Limited
Resources and Housing,2018-04-27,96.44,Ad3 Envelope Printers Limited
Adults and Health,2018-04-12,1750.00,Adam Fullwood
Children and Families,2018-04-13,1350.00,Adam Fullwood
City Development,2018-04-16,150.00,Adam Wright
Adults and Health,2018-04-04,3767.40,Adbolton Hall
Resources and Housing,2018-04-12,11081.00,Addleshaw Goddard Llp
Resources and Housing,2018-04-18,5000.00,Addleshaw Goddard Llp
Resources and Housing,2018-04-26,1083.50,Addleshaw Goddard Llp
Resources and Housing,2018-04-26,4440.00,Addleshaw Goddard Llp
Resources and Housing,2018-04-12,35.00,Addlestone & Partners
Resources and Housing,2018-03-07,60588.93,Adecco Alfred Marks
Resources and Housing,2018-03-16,44703.08,Adecco Alfred Marks
Resources and Housing,2018-03-28,50514.38,Adecco Alfred Marks
Communities and Environment,2018-04-05,25.00,REDACTED PERSONAL DATA
Children and Families,2018-04-18,295.65,Adel Pre School
Children and Families,2018-04-20,26122.20,Adel Pre School
Children and Families,2018-04-24,3024.00,Adel Pre School
Children and Families,2018-04-24,2873.68,Adel Pre School
Children and Families,2018-04-20,5967.00,REDACTED PERSONAL DATA
Children and Families,2018-04-03,680.00,Adele Jenkins
Children and Families,2018-04-20,795.60,REDACTED PERSONAL DATA
Children and Families,2018-04-20,397.80,Adele Thompson
Adults and Health,2018-04-04,1137.49,Aden House
Resources and Housing,2018-04-13,79.50,Adi Global
Resources and Housing,2018-04-13,74.10,Adi Global
Resources and Housing,2018-04-13,184.31,Adi Global
Resources and Housing,2018-04-13,700.86,Adi Global
Resources and Housing,2018-04-13,963.86,Adi Global
Resources and Housing,2018-04-13,254.37,Adi Global
Resources and Housing,2018-04-13,51.23,Adi Global
Resources and Housing,2018-04-17,31.20,Adi Global
Resources and Housing,2018-04-23,34.43,Adi Global
Resources and Housing,2018-04-23,742.96,Adi Global
Resources and Housing,2018-04-23,290.60,Adi Global
Resources and Housing,2018-04-23,305.76,Adi Global
Resources and Housing,2018-04-23,572.87,Adi Global
Resources and Housing,2018-04-23,21.17,Adi Global
Resources and Housing,2018-04-23,111.63,Adi Global
Communities and Environment,2018-04-12,300.00,REDACTED PERSONAL DATA
Insurance,2018-04-12,380.00,Admiral Insurance
Insurance,2018-04-04,2024.95,Admiral Law
Children and Families,2018-04-05,2660.00,Adolescent And Childrens Trust
Children and Families,2018-04-05,2660.00,Adolescent And Childrens Trust
Children and Families,2018-04-05,2660.00,Adolescent And Childrens Trust
Children and Families,2018-04-05,2660.00,Adolescent And Childrens Trust
Children and Families,2018-04-05,1664.00,Adolescent And Childrens Trust
Children and Families,2018-04-05,832.00,Adolescent And Childrens Trust
Children and Families,2018-04-12,2945.00,Adolescent And Childrens Trust
Children and Families,2018-04-12,2945.00,Adolescent And Childrens Trust
Children and Families,2018-04-12,2945.00,Adolescent And Childrens Trust
Children and Families,2018-04-12,2945.00,Adolescent And Childrens Trust
Communities and Environment,2018-04-27,150.00,Adrian Czajkowski
Social Services Pooled Budgets,2018-04-12,2609.36,Adrian House
Resources and Housing,2018-04-11,2700.00,Adrian Lynch
Resources and Housing,2018-04-05,355.80,Adt Fire And Security Plc
City Development,2018-04-05,1464.38,Adt Fire And Security Plc
Strategic Landlord,2018-04-06,149.60,Adt Fire And Security Plc
Children and Families,2018-04-23,1022.64,Adt Fire And Security Plc
Resources and Housing,2018-04-26,336.55,Adt Fire And Security Plc
Resources and Housing,2018-03-15,222.00,Adt Leeds Cc
Social Services Pooled Budgets,2018-04-13,197.73,Adult Placement Services
Social Services Pooled Budgets,2018-04-13,1332.20,Adult Placement Services
Social Services Pooled Budgets,2018-04-26,1332.20,Adult Placement Services
Social Services Pooled Budgets,2018-04-30,1332.20,Adult Placement Services
Children and Families,2018-04-12,107.69,Advanced Child Care Assessments Ltd
Children and Families,2018-04-26,389.12,Advanced Child Care Assessments Ltd
Resources and Housing,2018-04-05,10545.75,Advanced Diesel Engineering
Social Services Pooled Budgets,2018-04-03,27777.52,Advitam Ltd
Social Services Pooled Budgets,2018-04-04,1056.60,Advitam Ltd
Adults and Health,2018-04-16,24447.85,Advonet
City Development,2018-04-05,17396.30,Aecom Limited
City Development,2018-04-05,15811.59,Aecom Limited
Social Services Pooled Budgets,2018-04-13,2003.27,Affinity Trust
Social Services Pooled Budgets,2018-04-13,2031.48,Affinity Trust
Social Services Pooled Budgets,2018-04-13,1899.81,Affinity Trust
Social Services Pooled Budgets,2018-04-13,2031.48,Affinity Trust
Social Services Pooled Budgets,2018-04-13,2031.48,Affinity Trust
Social Services Pooled Budgets,2018-04-13,2031.48,Affinity Trust
Social Services Pooled Budgets,2018-04-13,2974.67,Affinity Trust
Social Services Pooled Budgets,2018-04-13,2031.48,Affinity Trust
Adults and Health,2018-04-16,495.38,Affinity Trust
