Payment Date,Amount,Benificiary Name,Organisational Unit
2013-12-20,472.4,A C Entertainment Technologies Ltd,City Development
2013-12-27,486.38,A C Entertainment Technologies Ltd,City Development
2013-12-17,1000,REDACTED PERSONAL DATA,Childrens Services
2013-12-20,725.8,A D D Loop Cutting Services Ltd,City Development
2013-12-05,860.5,A D D Loop Cutting Services Ltd,City Development
2013-12-13,1779.75,A E Speight,Childrens Services
2013-12-13,2226.15,A E Speight,Childrens Services
2013-12-16,436,A J H  Pump Supply & Repair Ltd,Central & Corporate
2013-12-20,759,A J H  Pump Supply & Repair Ltd,Central & Corporate
2013-12-24,478.75,A J Promotions,Environment & Housing
2013-12-27,623.23,A J Promotions,Environment & Housing
2013-12-06,2240,A K Briscoe,Childrens Services
2013-12-18,1006.92,REDACTED PERSONAL DATA,Adult Social Care
2013-12-18,1384.16,REDACTED PERSONAL DATA,Adult Social Care
2013-12-27,5888.72,A3 Machines Limited,Central & Corporate
2013-12-20,1188,Aa Media Ltd,City Development
2013-11-21,783.14,Aaj Locksmiths /yo,Central & Corporate Functions
2013-12-18,822.4,REDACTED PERSONAL DATA,Adult Social Care
2013-12-13,485,Aat (Gb) Ltd,Social Services Pooled Budgets
2013-12-24,609,Aat (Gb) Ltd,Social Services Pooled Budgets
2013-12-19,4364.25,Abbendon Nursing Home,Adult Social Care
2013-12-18,1142.2,Abbey Lea Residential Care Home,Adult Social Care
2013-12-09,440,Abbey Taxis (Boston) Ltd,Childrens Services
2013-12-31,520,Abbey Taxis (Boston) Ltd,Childrens Services
2013-12-13,1365,Abc Daycare,Childrens Services
2013-12-13,756.6,Abc Nursery At Lufc,Childrens Services
2013-12-13,2730,Abc Nursery At Lufc,Childrens Services
2013-12-13,708.5,Abc Promotional Gifts Ltd,City Development
2013-12-05,758,Abe Health Care Ltd,Adult Social Care
2013-12-18,12820.37,Aberford Hall,Adult Social Care
2013-12-18,7606.29,Aberford Hall,Adult Social Care
2013-12-18,7328.15,Aberford Hall,Adult Social Care
2013-12-18,913,REDACTED PERSONAL DATA,Social Services Pooled Budgets
