Organisational Unit,Payment Date,Amount,Benificiary Name
Environment & Housing,2013-06-03,4495,Able Bathing & Building Contractors Ltd
Environment & Housing,2013-06-27,4570,Able Bathing & Building Contractors Ltd
Environment & Housing,2013-06-03,7895,Able Bathing & Building Contractors Ltd
Environment & Housing,2013-06-12,8000,Able Bathing & Building Contractors Ltd
Environment & Housing,2013-06-27,8965,Able Bathing & Building Contractors Ltd
Environment & Housing,2013-06-03,10000,Able Bathing & Building Contractors Ltd
Environment & Housing,2013-06-03,11192,Able Bathing & Building Contractors Ltd
Environment & Housing,2013-06-25,650,Abu Sufian
Childrens Services,2013-06-14,520.52,Academic Appointments Ltd
Childrens Services,2013-06-21,640.64,Academic Appointments Ltd
Childrens Services,2013-06-12,11526.54,Academic Appointments Ltd
Childrens Services,2013-06-26,3512.04,Academic Appointments Ltd
Childrens Services,2013-06-18,4904.92,Academic Appointments Ltd
Childrens Services,2013-06-26,6491.1,Academic Appointments Ltd
Childrens Services,2013-06-28,6557.16,Academic Appointments Ltd
Adult Social Care,2013-06-06,1737.83,Acorn Services
Adult Social Care,2013-06-05,1718.12,Acre Green
Adult Social Care,2013-06-05,2307.38,Acre Green
Adult Social Care,2013-06-05,1945.75,Acre Green
Adult Social Care,2013-06-05,13767.08,Acre Green
Adult Social Care,2013-06-05,1633.48,Acre Green
Adult Social Care,2013-06-05,1232.12,Acre Green
Childrens Services,2013-06-07,4774,Action For Children Services Ltd
Childrens Services,2013-06-07,5026.34,Action For Children Services Ltd
Environment & Housing,2013-06-18,17744.22,REDACTED COMMERCIAL CONFIDENTIALITY
Adult Social Care,2013-06-05,717.28,REDACTED PERSONAL DATA
Social Services Pooled Budgets,2013-06-05,1570.68,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,444.4,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,877.2,REDACTED PERSONAL DATA
Social Services Pooled Budgets,2013-06-05,859.6,REDACTED PERSONAL DATA
Central & Corporate,2013-06-21,86750,Addiction Dependency Solutions
Strategic Accounts,2013-06-04,8017,Addleshaw Goddard
Childrens Services,2013-06-07,1194.42,Adoption Matters Northwest
Childrens Services,2013-06-24,28667,Adoption Matters Northwest
Childrens Services,2013-06-05,2460,Adoption Uk
Childrens Services,2013-06-06,805.19,Adt Fire & Security
Central & Corporate Functions,2013-05-15,1012.86,Adt Leeds Cc
Central & Corporate Functions,2013-05-15,1264.06,Adt Leeds Cc
Central & Corporate Functions,2013-05-15,1701.56,Adt Leeds Cc
East - North East,2013-06-19,427.5,Adult Placement Services
East - North East,2013-06-19,427.5,Adult Placement Services
East - North East,2013-06-19,465.5,Adult Placement Services
East - North East,2013-06-19,503.5,Adult Placement Services
East - North East,2013-06-19,589,Adult Placement Services
East - North East,2013-06-19,669.75,Adult Placement Services
East - North East,2013-06-19,689.51,Adult Placement Services
East - North East,2013-06-19,817,Adult Placement Services
East - North East,2013-06-19,874,Adult Placement Services
East - North East,2013-06-19,978.5,Adult Placement Services
East - North East,2013-06-19,1054.5,Adult Placement Services
East - North East,2013-06-19,1064,Adult Placement Services
East - North East,2013-06-19,1083,Adult Placement Services
East - North East,2013-06-19,1263.5,Adult Placement Services
East - North East,2013-06-19,1624.5,Adult Placement Services
East - North East,2013-06-03,2251.5,Adult Placement Services
East - North East,2013-06-27,11523.38,Adult Placement Services
Social Services Pooled Budgets,2013-06-05,475.6,Adult Placement Services
Social Services Pooled Budgets,2013-06-05,553.78,Adult Placement Services
Social Services Pooled Budgets,2013-06-28,573.32,Adult Placement Services
Social Services Pooled Budgets,2013-06-13,1332.2,Adult Placement Services
Adult Social Care,2013-06-05,1549.8,Adult Supported Living Ltd
Childrens Services,2013-06-21,10285.8,Advanced Childcare Limited
Childrens Services,2013-06-21,12428.7,Advanced Childcare Limited
Childrens Services,2013-06-21,13285.8,Advanced Childcare Limited
Childrens Services,2013-06-21,16285.8,Advanced Childcare Limited
Childrens Services,2013-06-21,19285.8,Advanced Childcare Limited
Childrens Services,2013-06-21,21214.2,Advanced Childcare Limited
Childrens Services,2013-06-21,2829.6,Advanced Childcare Limited
Childrens Services,2013-06-21,2829.6,Advanced Childcare Limited
Childrens Services,2013-06-21,2829.6,Advanced Childcare Limited
Childrens Services,2013-06-21,2892.9,Advanced Childcare Limited
Childrens Services,2013-06-21,3053.7,Advanced Childcare Limited
Childrens Services,2013-06-03,3214.2,Advanced Childcare Limited
Childrens Services,2013-06-04,3321.34,Advanced Childcare Limited
Adult Social Care,2013-06-20,3000,Advanced Health And Care Ltd
Social Services Pooled Budgets,2013-06-11,450.36,Advantage Healthcare Nursing &
Social Services Pooled Budgets,2013-06-27,2860.77,Advantage Healthcare Nursing &
Social Services Pooled Budgets,2013-06-14,2894.22,Advantage Healthcare Nursing &
Social Services Pooled Budgets,2013-06-20,3882.84,Advantage Healthcare Nursing &
Social Services Pooled Budgets,2013-06-20,738.61,Advantage Healthcare Nursing &
Social Services Pooled Budgets,2013-06-28,738.61,Advantage Healthcare Nursing &
Social Services Pooled Budgets,2013-06-14,1259.07,Advantage Healthcare Nursing &
Social Services Pooled Budgets,2013-06-11,1372.99,Advantage Healthcare Nursing &
Social Services Pooled Budgets,2013-06-05,20332.4,Advitam Ltd
Adult Social Care,2013-06-14,90446.46,Advonet
Adult Social Care,2013-06-12,925.65,Affinity Trust
Adult Social Care,2013-06-07,1328.78,Affinity Trust
Adult Social Care,2013-06-14,504.6,Affinity Trust
Adult Social Care,2013-06-14,526.68,Affinity Trust
Adult Social Care,2013-06-11,660,Affinity Trust
Adult Social Care,2013-06-07,972.3,Affinity Trust
Adult Social Care,2013-06-07,1183.28,Affinity Trust
Adult Social Care,2013-06-07,2181.2,Affinity Trust
Adult Social Care,2013-06-07,2188.28,Affinity Trust
Central & Corporate,2013-06-11,479.4,Affinity Trust
Social Services Pooled Budgets,2013-06-28,469.28,Affinity Trust
Social Services Pooled Budgets,2013-06-28,601.92,Affinity Trust
Social Services Pooled Budgets,2013-06-28,1053.36,Affinity Trust
Social Services Pooled Budgets,2013-06-28,1068.86,Affinity Trust
Social Services Pooled Budgets,2013-06-11,2916.25,Affinity Trust
Social Services Pooled Budgets,2013-06-11,510.8,Affinity Trust
Social Services Pooled Budgets,2013-06-11,639.2,Affinity Trust
Social Services Pooled Budgets,2013-06-28,754.2,Affinity Trust
Social Services Pooled Budgets,2013-06-28,804.48,Affinity Trust
Social Services Pooled Budgets,2013-06-28,964.67,Affinity Trust
Social Services Pooled Budgets,2013-06-12,1009.2,Affinity Trust
Social Services Pooled Budgets,2013-06-12,1020,Affinity Trust
Social Services Pooled Budgets,2013-06-28,1076.72,Affinity Trust
Social Services Pooled Budgets,2013-06-12,1141,Affinity Trust
Social Services Pooled Budgets,2013-06-28,1428.65,Affinity Trust
Social Services Pooled Budgets,2013-06-11,1474.88,Affinity Trust
Social Services Pooled Budgets,2013-06-12,1630.84,Affinity Trust
Social Services Pooled Budgets,2013-06-12,1641.44,Affinity Trust
Social Services Pooled Budgets,2013-06-12,1650,Affinity Trust
Social Services Pooled Budgets,2013-06-11,1682,Affinity Trust
Social Services Pooled Budgets,2013-06-12,1732.5,Affinity Trust
Social Services Pooled Budgets,2013-06-28,1810.08,Affinity Trust
Social Services Pooled Budgets,2013-06-12,2061.42,Affinity Trust
Social Services Pooled Budgets,2013-06-28,3102.12,Affinity Trust
Social Services Pooled Budgets,2013-06-28,3422.88,Affinity Trust
Social Services Pooled Budgets,2013-06-19,3563.54,Affinity Trust
Social Services Pooled Budgets,2013-06-27,3848.08,Affinity Trust
Social Services Pooled Budgets,2013-06-27,3848.08,Affinity Trust
Social Services Pooled Budgets,2013-06-05,98791.92,Affinity Trust North Divisional Office
Childrens Services,2013-06-14,17500,After Adoption Yorkshire
Central & Corporate,2013-06-21,4500,Age Uk Leeds
Environment & Housing,2013-06-14,3957.68,Age Uk Leeds
Adult Social Care,2013-06-05,5612.16,Agricola House
Adult Social Care,2013-06-05,531.2,REDACTED PERSONAL DATA
Social Services Pooled Budgets,2013-06-21,654,Aidapt Bathrooms Ltd
Social Services Pooled Budgets,2013-06-21,675,Aidapt Bathrooms Ltd
Social Services Pooled Budgets,2013-06-07,860,Aidapt Bathrooms Ltd
Social Services Pooled Budgets,2013-06-28,1247,Aidapt Bathrooms Ltd
Social Services Pooled Budgets,2013-06-21,1252,Aidapt Bathrooms Ltd
Social Services Pooled Budgets,2013-06-05,2839.32,REDACTED PERSONAL DATA
Childrens Services,2013-06-06,484.3,Aidservice Ltd
Social Services Pooled Budgets,2013-06-06,639.3,Aidservice Ltd
Adult Social Care,2013-06-05,529.24,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,6028.4,Aire House
Social Services Pooled Budgets,2013-06-05,9106.64,Aire House
East - North East,2013-06-21,1135,Aire Valley Landscaping Services Ltd
West - North West,2013-06-21,1500,Aire Valley Landscaping Services Ltd
East - North East,2013-06-21,475,Aire Valley Tree Services Ltd
Adult Social Care,2013-06-05,30837.44,Aire View Residential Home
Adult Social Care,2013-06-05,2164.25,Aire View Residential Home
Adult Social Care,2013-06-05,26136.25,Airedale (Goldsborough)
Environment & Housing,2013-06-12,10119.33,Airwave Solutions Ltd
City Development,2013-06-19,1244.35,Aitkens Sportsturf Ltd
Environment & Housing,2013-06-28,1183.85,Aitkens Sportsturf Ltd
Environment & Housing,2013-06-12,1247.84,Aitkens Sportsturf Ltd
Adult Social Care,2013-06-27,2315.25,Aj Social Care
Adult Social Care,2013-06-27,9206.4,Aj Social Care
Adult Social Care,2013-06-27,567,Aj Social Care
Adult Social Care,2013-06-27,2323.2,Aj Social Care
East - North East,2013-06-27,960,Ajm Fixings & Power Tools Ltd
Adult Social Care,2013-06-06,918.96,Akari Care Ltd
Adult Social Care,2013-06-05,1228.96,REDACTED PERSONAL DATA
Central & Corporate,2013-06-21,540,Alan Brown Flowers
City Development,2013-06-19,3700,Alan Evans
Adult Social Care,2013-06-05,2040.08,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,2916.88,REDACTED PERSONAL DATA
City Development,2013-06-05,4000,Aled Jones Enterprises Limited
Adult Social Care,2013-06-06,1898,Alert It
Social Services Pooled Budgets,2013-06-05,1174.25,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,751.36,REDACTED PERSONAL DATA
Adult Social Care,2013-06-06,1614.76,Alexander Court Care Home
Adult Social Care,2013-06-18,1840.9,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,640,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,8401.96,Alexander Residential Home
Adult Social Care,2013-06-05,18629.24,Alexander Residential Home
Social Services Pooled Budgets,2013-06-05,1270,Alexander Residential Home
Social Services Pooled Budgets,2013-06-05,536.48,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,4713.2,Alexandra Court
Environment & Housing,2013-06-20,484.3,Alfies Boarding Kennels
Environment & Housing,2013-06-21,490.2,Alfies Boarding Kennels
Environment & Housing,2013-06-20,700,Alfies Boarding Kennels
City Development,2013-06-19,1530.74,Alfred Bagnall & Sons (Leeds) Ltd
City Development,2013-06-13,600,Alfred Bagnall & Sons (Leeds) Ltd
West - North West,2013-06-28,980,Alfred Bagnall & Sons (Leeds) Ltd
West - North West,2013-06-28,1225,Alfred Bagnall & Sons (Leeds) Ltd
West - North West,2013-06-28,1225,Alfred Bagnall & Sons (Leeds) Ltd
West - North West,2013-06-28,1225,Alfred Bagnall & Sons (Leeds) Ltd
West - North West,2013-06-28,1715,Alfred Bagnall & Sons (Leeds) Ltd
West - North West,2013-06-28,1715,Alfred Bagnall & Sons (Leeds) Ltd
Adult Social Care,2013-06-05,2477.56,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,489.24,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,1234,REDACTED PERSONAL DATA
Social Services Pooled Budgets,2013-06-05,947.96,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,666.6,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,1176.6,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,8301.83,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,1107.4,Allendale Residential Home
Social Services Pooled Budgets,2013-06-05,15616.36,Allerton Avenue
Environment & Housing,2013-06-17,500,Allerton Bywater Collery Allotments
Central & Corporate,2013-06-04,1310.56,Alliance & Leicester Commercial Bank
Adult Social Care,2013-06-27,2723.76,Allied Healthcare Group Ltd
Adult Social Care,2013-06-27,6809.47,Allied Healthcare Group Ltd
Adult Social Care,2013-06-27,632.4,Allied Healthcare Group Ltd
Adult Social Care,2013-06-13,715.71,Allied Healthcare Group Ltd
Adult Social Care,2013-06-13,770.93,Allied Healthcare Group Ltd
Adult Social Care,2013-06-13,1657.14,Allied Healthcare Group Ltd
Adult Social Care,2013-06-13,2003.78,Allied Healthcare Group Ltd
Adult Social Care,2013-06-13,2978.53,Allied Healthcare Group Ltd
Adult Social Care,2013-06-13,3194.59,Allied Healthcare Group Ltd
Adult Social Care,2013-06-28,3632.13,Allied Healthcare Group Ltd
Adult Social Care,2013-06-13,6189.14,Allied Healthcare Group Ltd
Adult Social Care,2013-06-28,8803.21,Allied Healthcare Group Ltd
Adult Social Care,2013-06-28,16128.23,Allied Healthcare Group Ltd
Adult Social Care,2013-06-13,655.35,Allied Healthcare Group Ltd
Adult Social Care,2013-06-27,857.72,Allied Healthcare Group Ltd
Adult Social Care,2013-06-27,1091.4,Allied Healthcare Group Ltd
Adult Social Care,2013-06-13,1192.8,Allied Healthcare Group Ltd
Adult Social Care,2013-06-28,1379.6,Allied Healthcare Group Ltd
Adult Social Care,2013-06-27,1387.2,Allied Healthcare Group Ltd
Adult Social Care,2013-06-27,6287.3,Allied Healthcare Group Ltd
Social Services Pooled Budgets,2013-06-14,539.65,Allied Healthcare Group Ltd
Social Services Pooled Budgets,2013-06-12,583.58,Allied Healthcare Group Ltd
Social Services Pooled Budgets,2013-06-07,658.88,Allied Healthcare Group Ltd
Social Services Pooled Budgets,2013-06-11,2077.05,Allied Healthcare Group Ltd
Social Services Pooled Budgets,2013-06-06,2653.8,Allied Healthcare Group Ltd
Social Services Pooled Budgets,2013-06-21,3052.27,Allied Healthcare Group Ltd
Social Services Pooled Budgets,2013-06-14,3098.1,Allied Healthcare Group Ltd
Social Services Pooled Budgets,2013-06-10,3817.15,Allied Healthcare Group Ltd
Social Services Pooled Budgets,2013-06-21,3978.87,Allied Healthcare Group Ltd
Social Services Pooled Budgets,2013-06-28,4067.03,Allied Healthcare Group Ltd
Social Services Pooled Budgets,2013-06-06,4168.53,Allied Healthcare Group Ltd
Social Services Pooled Budgets,2013-06-28,4494.58,Allied Healthcare Group Ltd
Social Services Pooled Budgets,2013-06-28,16078.05,Allied Healthcare Group Ltd
Childrens Services,2013-06-07,3070.27,Allstar Business Solutions Ltd
City Development,2013-06-07,551,Allstar Business Solutions Ltd
Childrens Services,2013-06-03,775,Alpha Biolabs
Aire Valley Homes Leeds,2013-06-21,450,Alpha Tools (Northern) Ltd
Aire Valley Homes Leeds,2013-06-20,1074.6,Alpha Tools (Northern) Ltd
Aire Valley Homes Leeds,2013-06-21,990,Alpha Tools (Northern) Ltd
Environment & Housing,2013-06-28,1734.25,Alternative Windows (Leeds) Ltd
Childrens Services,2013-05-06,990,Alton Towers Park
Adult Social Care,2013-06-05,1336.36,Alwoodley Nursing Home
Adult Social Care,2013-06-05,1138.72,Alwoodley Nursing Home
Adult Social Care,2013-06-27,35862.5,Alzheimers Disease Society
Adult Social Care,2013-06-24,73125,Alzheimers Society
Social Services Pooled Budgets,2013-06-05,1073.2,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,2082.56,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,1280.32,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,761.44,REDACTED PERSONAL DATA
City Development,2013-05-30,523.32,Amazon *mktplce Eu-Uk
City Development,2013-05-02,926.7,Amazon *mktplce Eu-Uk
Childrens Services,2013-06-14,16554,Amberleigh Care Ltd
Environment & Housing,2013-06-21,841.25,Amberol Ltd
Environment & Housing,2013-06-28,1526.4,Amberol Ltd
Adult Social Care,2013-06-05,2139.44,Amelia House Care Home
Adult Social Care,2013-06-05,1469.48,REDACTED PERSONAL DATA
City Development,2013-06-07,2000,Amore
Social Services Pooled Budgets,2013-06-05,878.96,REDACTED PERSONAL DATA
Social Services Pooled Budgets,2013-06-05,1355.33,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,1164.13,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,3594.35,REDACTED PERSONAL DATA
Environment & Housing,2013-06-19,4150,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,1124.72,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,1876,Anchor Trust
Adult Social Care,2013-06-14,9167.48,Anchor Trust
Adult Social Care,2013-06-05,21957.24,Anchor Trust
Adult Social Care,2013-06-05,5756.28,Anchor Trust
Adult Social Care,2013-06-05,1159.72,Anchor Trust
Adult Social Care,2013-06-05,3266,Anchor Trust
Adult Social Care,2013-06-05,4184.8,Anchor Trust
Adult Social Care,2013-06-05,8473,Anchor Trust
Adult Social Care,2013-06-05,10751.28,Anchor Trust
Adult Social Care,2013-06-05,1560.8,Anchor Trust
Environment & Housing,2013-06-14,5738.04,Anchor Trust
Social Services Pooled Budgets,2013-06-14,672.51,Anchor Trust
Adult Social Care,2013-06-05,15003.24,Anchor Trust Simon Marks Court
Adult Social Care,2013-06-05,21392.23,Anchor Trust Simon Marks Court
Adult Social Care,2013-06-05,603.6,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,5217.68,REDACTED PERSONAL DATA
Environment & Housing,2013-06-05,727,Andrew & Jane Ward
Adult Social Care,2013-06-05,1049.92,REDACTED PERSONAL DATA
Social Services Pooled Budgets,2013-06-06,690.32,REDACTED PERSONAL DATA
Social Services Pooled Budgets,2013-06-05,837.4,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,7414.64,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,1000,REDACTED PERSONAL DATA
Social Services Pooled Budgets,2013-06-05,775.04,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,679.36,REDACTED PERSONAL DATA
East - North East,2013-06-20,2040.23,Andrew Miller Builders
Environment & Housing,2013-06-27,600,Andrew Owen T/A Kw Estate
Adult Social Care,2013-06-05,505.6,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,2021.52,REDACTED PERSONAL DATA
Social Services Pooled Budgets,2013-06-05,866.12,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,2108.56,REDACTED PERSONAL DATA
Social Services Pooled Budgets,2013-06-05,433.6,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,494.96,REDACTED PERSONAL DATA
Social Services Pooled Budgets,2013-06-05,687.48,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,531.68,REDACTED PERSONAL DATA
Adult Social Care,2013-06-11,1598.38,Angels Home Care Services
Adult Social Care,2013-06-05,438.64,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,642.24,REDACTED PERSONAL DATA
Environment & Housing,2013-06-14,430,Ankef Ltd
Adult Social Care,2013-06-05,804.88,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,443.52,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,643.32,REDACTED PERSONAL DATA
Childrens Services,2013-06-21,1781.36,Ann Ward-Jarvis
Adult Social Care,2013-06-05,1160,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,702.4,REDACTED PERSONAL DATA
Central & Corporate,2013-06-05,661,Anna West
Adult Social Care,2013-06-05,2763.16,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,964.4,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,460.8,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,462.28,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,551.64,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,2021.44,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,547.2,REDACTED PERSONAL DATA
Social Services Pooled Budgets,2013-06-05,1088.48,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,585,REDACTED PERSONAL DATA
Adult Social Care,2013-06-05,1563.72,REDACTED PERSONAL DATA
City Development,2013-06-17,954,Anything Audio Ltd
City Development,2013-06-03,1102.5,Anything Audio Ltd
Central & Corporate Functions,2013-05-27,1400.48,Apetito Limited
Central & Corporate Functions,2013-05-10,1447.67,Apetito Limited
Central & Corporate Functions,2013-05-13,1521.51,Apetito Limited
Central & Corporate Functions,2013-05-06,1562.89,Apetito Limited
Central & Corporate Functions,2013-05-03,1564.56,Apetito Limited
Central & Corporate Functions,2013-05-01,1730.42,Apetito Limited
Central & Corporate Functions,2013-05-31,1751.03,Apetito Limited
Central & Corporate Functions,2013-05-20,1754.68,Apetito Limited
Central & Corporate Functions,2013-05-17,1828.51,Apetito Limited
Central & Corporate Functions,2013-05-03,1933.26,Apetito Limited
Central & Corporate Functions,2013-05-27,2087.92,Apetito Limited
Central & Corporate Functions,2013-05-03,2723.21,Apetito Limited
Central & Corporate Functions,2013-05-03,2855.85,Apetito Limited
Adult Social Care,2013-06-11,589.67,Apetito Ltd
Adult Social Care,2013-06-12,822.48,Apetito Ltd
Environment & Housing,2013-06-24,479,Apex Homes
Social Services Pooled Budgets,2013-06-05,10627.56,Applewalk Homes
Environment & Housing,2013-06-24,940,Ar Properties (Leeds) Ltd
Social Services Pooled Budgets,2013-06-19,466.18,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2013-06-19,466.18,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2013-06-28,466.18,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2013-06-05,470.8,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2013-06-28,527.67,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2013-06-19,588.94,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2013-06-28,588.94,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2013-06-05,588.94,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2013-06-05,648.07,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2013-06-12,733.98,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2013-06-19,764.27,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2013-06-28,822.03,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2013-06-19,969.43,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2013-06-05,1094.33,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2013-06-19,1116.61,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2013-06-19,1274.08,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2013-06-05,1384.41,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2013-06-05,1582.98,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2013-06-05,2011.61,Arabella Health Staffing Ltd
Adult Social Care,2013-06-05,1000,REDACTED PERSONAL DATA
Central & Corporate,2013-06-12,585.61,Archbold Carshop Ltd
East - North East,2013-06-28,504.96,Arco Ltd
East - North East,2013-06-06,587.6,Arco Ltd
East - North East,2013-06-11,649.38,Arco Ltd
East - North East,2013-06-06,844.6,Arco Ltd
East - North East,2013-06-19,871.52,Arco Ltd
East - North East,2013-06-06,1363.7,Arco Ltd
East - North East,2013-06-06,2056.4,Arco Ltd
Central & Corporate,2013-06-06,440.25,Arco Ltd
Central & Corporate,2013-06-06,481.5,Arco Ltd
Central & Corporate,2013-06-06,554.4,Arco Ltd
Central & Corporate,2013-06-06,496.4,Arco Ltd
Central & Corporate,2013-06-06,1790.37,Arco Ltd
Environment & Housing,2013-06-27,470.29,Arco Ltd
Environment & Housing,2013-06-28,517.92,Arco Ltd
Environment & Housing,2013-06-11,608.84,Arco Ltd
Environment & Housing,2013-06-11,757,Arco Ltd
Environment & Housing,2013-06-07,1699.95,Arco Ltd
West - North West,2013-06-11,430.65,Arco Ltd
Environment & Housing,2013-06-21,838.5,Arden Winch And Company Limited
Environment & Housing,2013-06-21,718.04,Arden Winch And Company Limited
East - North East,2013-06-28,600,Arena Partnership Limited
West - North West,2013-06-11,3900,Arena Partnership Limited
Childrens Services,2013-05-15,984.25,Argos B2b Online
Childrens Services,2013-05-02,626.92,Argos Retail Group
Childrens Services,2013-06-21,783,Arjohuntleigh Uk
Adult Social Care,2013-06-12,2408.57,Ark Home Healthcare Ltd
Adult Social Care,2013-06-12,1236.99,Ark Home Healthcare Ltd
Adult Social Care,2013-06-12,7059.77,Ark Home Healthcare Ltd
Adult Social Care,2013-06-12,7109.74,Ark Home Healthcare Ltd
Adult Social Care,2013-06-12,8420.78,Ark Home Healthcare Ltd
Adult Social Care,2013-06-12,9535,Ark Home Healthcare Ltd
