Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2018-10-12,318.61,Resources and Housing,A & A Electrical Distributors Ltd,,
2018-10-01,31.94,Resources and Housing,A Andrews & Sons (Marbles & Tiles),,
2018-10-15,22.29,Resources and Housing,A Andrews & Sons (Marbles & Tiles),,
2018-10-15,3.51,Resources and Housing,A Andrews & Sons (Marbles & Tiles),,
2018-10-19,18.06,Resources and Housing,A Andrews & Sons (Marbles & Tiles),,
2018-10-19,16.05,Resources and Housing,A Andrews & Sons (Marbles & Tiles),,
2018-10-31,63.90,Resources and Housing,A Andrews & Sons (Marbles & Tiles),,
2018-10-01,30.00,Communities and Environment,REDACTED PERSONAL DATA,,
2018-10-12,15275.00,Resources and Housing,A Buckler (Haulage) Ltd,,
2018-10-02,119.00,City Development,A C Entertainment Technologies Ltd,,
2018-10-19,1161.59,City Development,A C Entertainment Technologies Ltd,,
2018-10-26,38.52,City Development,A C Entertainment Technologies Ltd,,
2018-10-26,260.60,City Development,A C Entertainment Technologies Ltd,,
2018-10-19,119.00,Children and Families,REDACTED PERSONAL DATA,,
2018-10-19,446.25,Children and Families,REDACTED PERSONAL DATA,,
2018-10-01,31769.15,Resources and Housing,A Connolly Limited,,
2018-10-04,272371.80,Resources and Housing,A Connolly Limited,,
2018-10-25,170.09,Resources and Housing,REDACTED PERSONAL DATA,,
2018-10-17,2142.00,Children and Families,REDACTED PERSONAL DATA,,
2018-10-19,3748.50,Children and Families,REDACTED PERSONAL DATA,,
2018-10-08,33074.78,City Development,A E Yates Ltd,,
2018-10-24,216229.69,City Development,A E Yates Ltd,,
2018-09-11,248.25,Resources and Housing,A F Blakemore & Son Ltd,,
2018-10-01,90.90,City Development,A F Connell Ltd,,
2018-10-19,1011.50,Children and Families,REDACTED PERSONAL DATA,,
2018-10-19,520.62,Children and Families,REDACTED PERSONAL DATA,,
2018-10-19,223.12,Children and Families,REDACTED PERSONAL DATA,,
2018-10-19,223.12,Children and Families,REDACTED PERSONAL DATA,,
2018-10-19,446.25,Children and Families,REDACTED PERSONAL DATA,,
2018-10-11,615.00,City Development,REDACTED COMMERCIAL CONFIDENTIALITY,,
2018-10-01,34.75,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-10-01,251.00,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-10-01,200.00,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-10-01,826.00,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-10-01,36.00,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-10-01,521.00,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-10-01,16.32,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-10-01,67.11,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-10-01,727.00,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-10-01,40.72,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-10-01,169.33,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-10-01,125.00,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-10-01,220.00,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-10-01,970.75,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-10-01,950.00,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
