Payment Date,Amount,Benificiary Name,Organisational Unit
2014-09-25,1009.71,A & P Crontractors Ltd,Environment & Housing
2014-09-03,22.80,A A Smith Ltd,Childrens Services
2014-09-01,550.00,REDACTED PERSONAL DATA,Childrens Services
2014-09-02,500.00,A Ahmadi,Environment & Housing
2014-09-08,21.94,A Andrews & Sons (Marbles & Tiles),Central & Corporate
2014-09-05,166.36,A Andrews & Sons (Marbles & Tiles),Central & Corporate
2014-09-05,8.80,A Andrews & Sons (Marbles & Tiles),Central & Corporate
2014-09-24,110.00,A B Jones,City Development
2014-09-16,1746.00,A Clarkson,Childrens Services
2014-09-05,1231.50,A D Smith,Central & Corporate
2014-09-05,1985.00,A D Smith,Central & Corporate
2014-09-12,12859.20,A E Speight,Childrens Services
2014-09-16,7857.00,A E Speight,Childrens Services
2014-09-16,362.06,A Foley,Childrens Services
2014-09-11,460.00,REDACTED PERSONAL DATA,Environment & Housing
2014-09-11,190.00,REDACTED PERSONAL DATA,Environment & Housing
2014-09-04,27.50,REDACTED PERSONAL DATA,Adult Social Care
2014-09-29,160.00,REDACTED PERSONAL DATA,Childrens Services
2014-09-30,47.95,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,58.14,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,74.21,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,9.90,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,215.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,111.57,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,37.47,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,199.95,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,258.70,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,85.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,457.90,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,28.07,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,568.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,60.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,101.95,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,129.38,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,2153.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,1310.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,2235.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,1320.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,1320.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,1229.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,1465.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,955.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,357.85,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-09-30,9.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
