Organisational Unit,Payment Date,Amount,Benificiary Name
Resources and Housing,2017-10-04,3039.00,A1 Bridge Flue Systems
Resources and Housing,2017-10-04,3540.00,A1 Bridge Flue Systems
Resources and Housing,2017-10-13,1836.50,A1 Bridge Flue Systems
Resources and Housing,2017-10-13,1423.50,A1 Bridge Flue Systems
Resources and Housing,2017-10-16,1057.50,A1 Bridge Flue Systems
Resources and Housing,2017-10-24,1488.50,A1 Bridge Flue Systems
Adults and Health,2017-10-11,16.24,Aaa Healthcare Ltd
Adults and Health,2017-10-04,595.00,Ab Cars (Garforth) Ltd
Adults and Health,2017-10-04,17.00,Ab Cars (Garforth) Ltd
Communities and Environment,2017-10-17,3000.00,Abacus Cost Management Ltd
Communities and Environment,2017-10-17,3000.00,Abacus Cost Management Ltd
Communities and Environment,2017-09-25,28.67,Abacus Express
City Development,2017-10-05,62.35,Abacus Express Limited
City Development,2017-10-05,15.58,Abacus Express Limited
City Development,2017-10-06,15.59,Abacus Express Limited
Children and Families,2017-10-09,31.02,Abacus Express Limited
Children and Families,2017-10-09,31.02,Abacus Express Limited
Children and Families,2017-10-09,31.02,Abacus Express Limited
Children and Families,2017-10-09,31.02,Abacus Express Limited
Children and Families,2017-10-09,15.59,Abacus Express Limited
Communities and Environment,2017-10-09,15.59,Abacus Express Limited
Children and Families,2017-10-09,23.11,Abacus Express Limited
City Development,2017-10-18,37.08,Abacus Express Limited
City Development,2017-10-30,17.73,Abacus Express Limited
Adults and Health,2017-10-18,1556.00,Abbendon Nursing Home
Adults and Health,2017-10-16,180.00,Abbey Grange Medical Practice
Resources and Housing,2017-10-25,25.00,Abbey Grange Medical Practice
Children and Families,2017-10-06,45.00,REDACTED PERSONAL DATA
Children and Families,2017-10-27,307.60,Abc Daycare And Ozone Out Of School
Children and Families,2017-10-27,1588.37,Abc Nursery At Lufc
Communities and Environment,2017-10-04,85.00,Abdul Wadood Kazizadha
Communities and Environment,2017-10-04,279.50,Abdulahad Denha
Children and Families,2017-10-06,20.00,REDACTED PERSONAL DATA
Children and Families,2017-10-13,20.00,REDACTED PERSONAL DATA
Children and Families,2017-10-20,20.00,REDACTED PERSONAL DATA
Children and Families,2017-10-27,20.00,REDACTED PERSONAL DATA
City Development,2017-10-23,3750.00,Aberfield Communications Limited
Adults and Health,2017-10-18,36104.93,Aberford Hall
Adults and Health,2017-10-18,2277.62,Aberford Hall
Adults and Health,2017-10-18,4374.56,Aberford Hall
Adults and Health,2017-10-19,130.70,Aberford Hall
Resources and Housing,2017-10-06,250.45,Abi Garage Doors Ltd
Resources and Housing,2017-10-25,250.45,Abi Garage Doors Ltd
Resources and Housing,2017-10-25,250.45,Abi Garage Doors Ltd
Resources and Housing,2017-10-26,250.45,Abi Garage Doors Ltd
Resources and Housing,2017-10-26,20.00,Abi Garage Doors Ltd
Strategic Landlord,2017-10-24,596.00,Ability Smart Limited
Communities and Environment,2017-10-20,735.00,Abram Pulman & Sons Limited
City Development,2017-10-27,6519.25,Absolute Museum & Gallery Products Ltd
Children and Families,2017-09-15,20.75,Abu Bakar Ltd
Children and Families,2017-09-15,10.00,Abu Bakar Ltd
Children and Families,2017-10-03,620.00,Academic Appointments Ltd
Children and Families,2017-10-17,2400.00,Academic Appointments Ltd
Resources and Housing,2017-10-19,1728.00,Accent Homes Ltd
Communities and Environment,2017-10-06,150.00,Access Committee For Leeds
Strategic Landlord,2017-10-05,34.20,Access Locksmiths (Leeds) Limited
Strategic Landlord,2017-10-05,353.40,Access Locksmiths (Leeds) Limited
Strategic Landlord,2017-10-05,228.00,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-06,2785.20,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-06,21.78,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-06,102.20,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-06,37.76,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-06,85.98,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-06,42.90,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-06,16.20,Access Locksmiths (Leeds) Limited
Communities and Environment,2017-10-10,14.94,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-11,535.50,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-11,268.64,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-11,195.50,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-11,40.36,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-11,360.00,Access Locksmiths (Leeds) Limited
Strategic Landlord,2017-10-11,673.20,Access Locksmiths (Leeds) Limited
Strategic Landlord,2017-10-11,41.10,Access Locksmiths (Leeds) Limited
Strategic Landlord,2017-10-11,130.13,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-12,12.50,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-13,264.74,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-13,37.44,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-13,51.38,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-13,25.48,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-13,6.75,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-13,61.48,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-13,125.62,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-13,149.40,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-13,17.51,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-13,13.50,Access Locksmiths (Leeds) Limited
Communities and Environment,2017-10-18,48.44,Access Locksmiths (Leeds) Limited
Strategic Landlord,2017-10-24,215.02,Access Locksmiths (Leeds) Limited
Strategic Landlord,2017-10-24,249.22,Access Locksmiths (Leeds) Limited
Strategic Landlord,2017-10-24,201.60,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-24,251.24,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-24,94.17,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-24,33.66,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-24,180.60,Access Locksmiths (Leeds) Limited
Resources and Housing,2017-10-24,77.55,Access Locksmiths (Leeds) Limited
Strategic Landlord,2017-10-26,204.10,Access Locksmiths (Leeds) Limited
Strategic Landlord,2017-10-26,114.00,Access Locksmiths (Leeds) Limited
Strategic Landlord,2017-10-26,5.00,Access Locksmiths (Leeds) Limited
Strategic Landlord,2017-10-26,50.00,Access Locksmiths (Leeds) Limited
Strategic Landlord,2017-10-26,55.00,Access Locksmiths (Leeds) Limited
Strategic Landlord,2017-10-27,10.00,Access Locksmiths (Leeds) Limited
Strategic Landlord,2017-10-27,376.20,Access Locksmiths (Leeds) Limited
Strategic Landlord,2017-10-27,57.00,Access Locksmiths (Leeds) Limited
City Development,2017-10-27,6400.00,Access Moving Image Ltd
Resources and Housing,2017-10-12,183.00,Access Opening Systems Limited
Insurance,2017-10-02,720.00,Accident Advice Solicitors
Insurance,2017-10-06,854.00,Accident Advice Solicitors
Insurance,2017-10-19,45.40,Accident Advice Solicitors
Insurance,2017-10-12,11209.82,Accountant General Of The Senior Courts
City Development,2017-10-03,124.50,Ace Container Services Limited
City Development,2017-10-23,45.00,Ace Container Services Limited
City Development,2017-10-27,90.00,Ace Container Services Limited
Children and Families,2017-10-04,200.00,Ace Leaflet Distribution & Print Ltd
Communities and Environment,2017-10-09,8850.00,Ace Leaflet Distribution & Print Ltd
Children and Families,2017-10-30,2708.00,Ace Leaflet Distribution & Print Ltd
Communities and Environment,2017-10-31,471.82,Ace Leaflet Distribution & Print Ltd
Children and Families,2017-10-17,17139.00,Ackworth School
Resources and Housing,2017-10-05,1440.00,Acme Facilities Group Ltd
Children and Families,2017-10-05,2995.00,Acme Facilities Group Ltd
Resources and Housing,2017-10-20,1885.00,Acme Facilities Group Ltd
Children and Families,2017-10-18,18138.67,Acorn Care And Education Ltd
Adults and Health,2017-10-18,1546.28,Acorn Nursing Home
City Development,2017-10-10,130.00,Acorn Scaffolding (Yorkshire) Ltd
City Development,2017-10-10,900.00,Acorn Scaffolding (Yorkshire) Ltd
City Development,2017-10-13,5028.00,Acorn Scaffolding (Yorkshire) Ltd
City Development,2017-10-25,375.00,Acorn Scaffolding (Yorkshire) Ltd
City Development,2017-10-26,4440.00,Acorn Scaffolding (Yorkshire) Ltd
Adults and Health,2017-10-10,1989.98,Acorn Treatment & Housing
Adults and Health,2017-10-19,1989.98,Acorn Treatment & Housing
City Development,2017-10-17,338.00,Acoustic Calibration Services Limited
Adults and Health,2017-10-18,139.28,Acre Green
Adults and Health,2017-10-18,51660.70,Acre Green
Adults and Health,2017-10-18,1891.38,Acre Green
Adults and Health,2017-10-18,8677.79,Acre Green
Adults and Health,2017-10-18,8056.90,Acre Green
Adults and Health,2017-10-18,4634.34,Acre Green
Adults and Health,2017-10-26,1062.78,Acre Green
Adults and Health,2017-10-26,337.30,Acre Green
Adults and Health,2017-10-31,262.00,Acre Green
Adults and Health,2017-10-31,481.86,Acre Green
Children and Families,2017-10-27,1435.90,Acre Wood Day Nursery
Resources and Housing,2017-10-10,699.00,Acs (Uk) Ltd
Resources and Housing,2017-10-11,1609.80,Actavo Uk Limited
Resources and Housing,2017-10-26,19.00,Actavo Uk Limited
Adults and Health,2017-10-12,500.00,Action First Recruitment Ltd
Adults and Health,2017-10-12,500.00,Action First Recruitment Ltd
Children and Families,2017-10-17,7865.01,Action For Children
Children and Families,2017-10-17,7865.01,Action For Children
Children and Families,2017-10-26,4622.40,Action For Children
Children and Families,2017-10-16,5150.34,Action For Children Services Ltd
Children and Families,2017-10-16,5150.34,Action For Children Services Ltd
Communities and Environment,2017-10-04,1445.00,Active Community Education In Sport Ltd
Children and Families,2017-10-27,254.56,Active Kids Yeadon Llp
Communities and Environment,2017-10-02,3810.29,Acumen Waste Services Ltd
Communities and Environment,2017-10-02,390.00,Acumen Waste Services Ltd
Communities and Environment,2017-10-02,110.00,Acumen Waste Services Ltd
Communities and Environment,2017-10-03,220.00,Acumen Waste Services Ltd
Communities and Environment,2017-10-03,220.00,Acumen Waste Services Ltd
Communities and Environment,2017-10-03,220.00,Acumen Waste Services Ltd
Communities and Environment,2017-10-03,3808.28,Acumen Waste Services Ltd
Communities and Environment,2017-10-03,6703.35,Acumen Waste Services Ltd
Communities and Environment,2017-10-11,110.00,Acumen Waste Services Ltd
Communities and Environment,2017-10-13,110.00,Acumen Waste Services Ltd
Communities and Environment,2017-10-25,220.00,Acumen Waste Services Ltd
Communities and Environment,2017-10-13,145.00,Acushnet Europe Limited
Resources and Housing,2017-10-20,67.38,Ad3 Envelope Printers Limited
Resources and Housing,2017-10-20,645.00,Ad3 Envelope Printers Limited
Resources and Housing,2017-10-27,462.50,Ad3 Envelope Printers Limited
Resources and Housing,2017-10-27,96.44,Ad3 Envelope Printers Limited
Children and Families,2017-10-26,451.00,Adam Saunders
Adults and Health,2017-10-18,3786.24,Adbolton Hall
Strategic Landlord,2017-10-27,100.00,Adel Crag Community Association
Children and Families,2017-10-10,3528.00,Adel Pre School
Children and Families,2017-10-27,795.51,Adel Pre School
Adults and Health,2017-10-18,1157.68,Aden House
Resources and Housing,2017-10-02,211.84,Adi Global
Resources and Housing,2017-10-02,196.91,Adi Global
Resources and Housing,2017-10-02,46.22,Adi Global
Resources and Housing,2017-10-02,2241.38,Adi Global
Resources and Housing,2017-10-04,145.99,Adi Global
Resources and Housing,2017-10-06,433.60,Adi Global
Resources and Housing,2017-10-06,34.57,Adi Global
Resources and Housing,2017-10-06,2112.25,Adi Global
Resources and Housing,2017-10-06,14.84,Adi Global
Resources and Housing,2017-10-11,227.76,Adi Global
Resources and Housing,2017-10-11,63.18,Adi Global
Resources and Housing,2017-10-16,2429.03,Adi Global
Resources and Housing,2017-10-19,340.33,Adi Global
Resources and Housing,2017-10-19,9.72,Adi Global
Resources and Housing,2017-10-19,13.29,Adi Global
Resources and Housing,2017-10-19,3950.29,Adi Global
Resources and Housing,2017-10-24,125.58,Adi Global
Resources and Housing,2017-10-24,390.78,Adi Global
Resources and Housing,2017-10-24,105.37,Adi Global
Resources and Housing,2017-10-24,139.00,Adi Global
Resources and Housing,2017-10-26,23.40,Adi Global
Resources and Housing,2017-10-27,46.69,Adi Global
Resources and Housing,2017-10-27,591.76,Adi Global
Resources and Housing,2017-10-30,36.37,Adi Global
Communities and Environment,2017-09-28,55.38,Adi-Gardiner Ltd
Communities and Environment,2017-09-28,292.50,Adi-Gardiner Ltd
Communities and Environment,2017-10-19,75.00,REDACTED PERSONAL DATA
Communities and Environment,2017-10-19,97.00,REDACTED PERSONAL DATA
Children and Families,2017-10-25,108.90,Adm Security
Children and Families,2017-10-26,108.90,Adm Security
City Development,2017-09-21,196.30,Adobe Systems Software
Children and Families,2017-10-11,31.50,REDACTED PERSONAL DATA
Social Services Pooled Budgets,2017-10-05,2609.36,Adrian House
Social Services Pooled Budgets,2017-10-12,2609.36,Adrian House
Strategic Landlord,2017-10-02,437.19,Adt Fire And Security Plc
Strategic Landlord,2017-10-09,149.60,Adt Fire And Security Plc
Strategic Landlord,2017-10-18,343.77,Adt Fire And Security Plc
Resources and Housing,2017-10-18,270.30,Adt Fire And Security Plc
Social Services Pooled Budgets,2017-10-02,887.18,Adult Placement Services
Adults and Health,2017-10-18,1541.96,Adult Supported Living Ltd
City Development,2017-10-09,85.00,Advance Stocks Ltd
City Development,2017-10-11,85.00,Advance Stocks Ltd
Children and Families,2017-10-04,19.80,Advanced Child Care Assessments Ltd
Children and Families,2017-09-18,224.05,Adventure Climb Rescue
Social Services Pooled Budgets,2017-10-18,17796.68,Advitam Ltd
Adults and Health,2017-10-19,83435.70,Advonet
Social Services Pooled Budgets,2017-10-20,25.20,Advonet
Social Services Pooled Budgets,2017-10-20,75.00,Advonet
Social Services Pooled Budgets,2017-10-20,24.90,Advonet
Social Services Pooled Budgets,2017-10-20,9.90,Advonet
Social Services Pooled Budgets,2017-10-20,34.80,Advonet
Social Services Pooled Budgets,2017-10-20,7.50,Advonet
Social Services Pooled Budgets,2017-10-20,20.10,Advonet
Social Services Pooled Budgets,2017-10-20,20.10,Advonet
Social Services Pooled Budgets,2017-10-20,65.10,Advonet
Social Services Pooled Budgets,2017-10-20,210.00,Advonet
Social Services Pooled Budgets,2017-10-20,35.10,Advonet
Social Services Pooled Budgets,2017-10-20,39.90,Advonet
Social Services Pooled Budgets,2017-10-20,461.10,Advonet
Social Services Pooled Budgets,2017-10-20,47.40,Advonet
Social Services Pooled Budgets,2017-10-20,9.90,Advonet
Social Services Pooled Budgets,2017-10-20,62.40,Advonet
Social Services Pooled Budgets,2017-10-25,39.90,Advonet
Social Services Pooled Budgets,2017-10-25,252.30,Advonet
Social Services Pooled Budgets,2017-10-25,159.90,Advonet
Social Services Pooled Budgets,2017-10-25,495.00,Advonet
Social Services Pooled Budgets,2017-10-25,37.50,Advonet
Social Services Pooled Budgets,2017-10-25,112.50,Advonet
Social Services Pooled Budgets,2017-10-31,9.90,Advonet
City Development,2017-10-04,24000.00,Aecom Limited
City Development,2017-10-06,1900.00,Aecom Limited
City Development,2017-10-06,13950.00,Aecom Limited
City Development,2017-10-31,2500.00,Aecom Limited
Communities and Environment,2017-10-04,12.00,Afbedel Ltd
Insurance,2017-10-02,1100.00,Affinity Seven Law
Social Services Pooled Budgets,2017-10-03,408.00,Affinity Trust
Adults and Health,2017-10-03,134.56,Affinity Trust
Adults and Health,2017-10-03,403.68,Affinity Trust
Social Services Pooled Budgets,2017-10-03,408.00,Affinity Trust
Adults and Health,2017-10-03,526.68,Affinity Trust
Social Services Pooled Budgets,2017-10-06,312.48,Affinity Trust
Social Services Pooled Budgets,2017-10-10,1170.00,Affinity Trust
Social Services Pooled Budgets,2017-10-10,2752.80,Affinity Trust
Social Services Pooled Budgets,2017-10-10,1269.00,Affinity Trust
Social Services Pooled Budgets,2017-10-10,201.12,Affinity Trust
Social Services Pooled Budgets,2017-10-10,525.72,Affinity Trust
Social Services Pooled Budgets,2017-10-10,1318.52,Affinity Trust
Social Services Pooled Budgets,2017-10-10,306.48,Affinity Trust
Social Services Pooled Budgets,2017-10-11,1080.00,Affinity Trust
Social Services Pooled Budgets,2017-10-11,1035.99,Affinity Trust
Social Services Pooled Budgets,2017-10-11,1050.00,Affinity Trust
Social Services Pooled Budgets,2017-10-11,753.30,Affinity Trust
Social Services Pooled Budgets,2017-10-11,1597.06,Affinity Trust
Social Services Pooled Budgets,2017-10-11,804.48,Affinity Trust
Social Services Pooled Budgets,2017-10-11,870.66,Affinity Trust
Social Services Pooled Budgets,2017-10-11,754.20,Affinity Trust
Social Services Pooled Budgets,2017-10-11,360.00,Affinity Trust
Social Services Pooled Budgets,2017-10-11,402.24,Affinity Trust
Social Services Pooled Budgets,2017-10-11,648.95,Affinity Trust
Social Services Pooled Budgets,2017-10-11,2346.40,Affinity Trust
Social Services Pooled Budgets,2017-10-11,1322.64,Affinity Trust
Social Services Pooled Budgets,2017-10-11,612.00,Affinity Trust
Social Services Pooled Budgets,2017-10-11,941.92,Affinity Trust
Social Services Pooled Budgets,2017-10-11,255.68,Affinity Trust
Social Services Pooled Budgets,2017-10-13,655.18,Affinity Trust
Social Services Pooled Budgets,2017-10-13,922.85,Affinity Trust
Social Services Pooled Budgets,2017-10-13,1286.39,Affinity Trust
Social Services Pooled Budgets,2017-10-13,383.52,Affinity Trust
Adults and Health,2017-10-13,95.88,Affinity Trust
Social Services Pooled Budgets,2017-10-13,364.56,Affinity Trust
Social Services Pooled Budgets,2017-10-13,671.16,Affinity Trust
Social Services Pooled Budgets,2017-10-13,1542.75,Affinity Trust
