Payment Date,Amount,Benificiary Name,Organisational Unit
2017-01-17,64.30,A & A Electrical Distributors Ltd,Environment & Housing
2017-01-31,101.97,A & A Electrical Distributors Ltd,Environment & Housing
2017-01-06,12000.00,A & P Crontractors Ltd,Environment & Housing
2017-01-06,12000.00,A & P Crontractors Ltd,Environment & Housing
2017-01-16,7500.00,A & P Crontractors Ltd,Environment & Housing
2017-01-06,216.00,REDACTED PERSONAL DATA,Childrens Services
2017-01-13,216.00,REDACTED PERSONAL DATA,Childrens Services
2017-01-20,216.00,REDACTED PERSONAL DATA,Childrens Services
2017-01-27,216.00,REDACTED PERSONAL DATA,Childrens Services
2017-01-11,465.92,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2017-01-27,30.72,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2017-01-27,20.00,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2017-01-27,642.00,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2017-01-31,88.00,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2017-01-31,6.50,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2017-01-31,946.74,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2017-01-31,4.62,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2017-01-31,170.00,REDACTED PERSONAL DATA,Childrens Services
2017-01-13,312.50,A C Entertainment Technologies Ltd,City Development
2017-01-26,50.00,A C Milner,Central & Corporate
2017-01-13,501.60,A Clarkson,Childrens Services
2017-01-11,1875.64,REDACTED COMMERCIAL CONFIDENTIALITY,Environment & Housing
2017-01-16,1922.28,REDACTED COMMERCIAL CONFIDENTIALITY,Environment & Housing
2017-01-17,1258.01,REDACTED COMMERCIAL CONFIDENTIALITY,Environment & Housing
2017-01-19,312.61,REDACTED COMMERCIAL CONFIDENTIALITY,Environment & Housing
2017-01-16,90.00,REDACTED PERSONAL DATA,Strategic Landlord
2017-01-11,2688.84,A E Speight,Childrens Services
2017-01-13,7524.00,A E Speight,Childrens Services
2016-12-01,53.45,A F Blakemore & Son Ltd,Civic Enterprise Leeds
2017-01-31,4500.00,REDACTED PERSONAL DATA,City Development
2017-01-25,501.60,A Foley,Childrens Services
2017-01-26,93.00,REDACTED PERSONAL DATA,Childrens Services
2017-01-26,36.80,REDACTED PERSONAL DATA,Childrens Services
2017-01-13,501.60,A Green,Childrens Services
2017-01-09,28.24,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-01-09,29.16,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-01-09,58.87,A J H  Pump Supply & Repair Ltd,Environment & Housing
