Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2016-08-23,45.00,Citizens And Communities,(Aq) Limited,,
2016-09-12,2100.00,Childrens Services,A & A Coach Travel,,
2016-09-01,380.00,Environment & Housing,REDACTED PERSONAL DATA,,
2016-09-09,1164.00,Childrens Services,A Clarkson,,
2016-09-29,2251.91,Environment & Housing,REDACTED COMMERCIAL CONFIDENTIALITY,,
2016-09-09,2444.40,Childrens Services,A E Speight,,
2016-09-14,8937.60,Childrens Services,A E Speight,,
2016-09-14,638.40,Childrens Services,A Foley,,
2016-09-09,814.80,Childrens Services,A Green,,
2016-09-14,91.20,Childrens Services,A Hayes,,
2016-09-05,780.00,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-05,24.75,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-05,33.59,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-05,48.97,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-05,86.10,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-05,61.67,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-05,195.00,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-05,38.09,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-05,16.03,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-05,48.59,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-05,96.07,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-05,28.00,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-05,154.00,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-05,33.47,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-05,239.62,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-05,72.00,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-05,135.45,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-05,3440.00,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-09,476.90,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-09,362.00,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-09,850.00,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-09,1123.00,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-09,760.00,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-12,54.25,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-12,247.20,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-12,198.83,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-12,450.00,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-12,24.10,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-12,417.42,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-12,44.31,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-12,36.42,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-12,15.68,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-12,109.00,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-12,95.53,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-12,70.09,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-12,228.00,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-12,87.29,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-12,105.00,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
2016-09-12,184.33,Environment & Housing,A J H  Pump Supply & Repair Ltd,,
