Payment Date,Amount,Benificiary Name,Organisational Unit
2011-11-10,1137.50,A & A Electrical Distributors Ltd,Central & Corporate Functions
2011-11-15,508.10,A & A Electrical Distributors Ltd,Central & Corporate Functions
2011-11-18,633.60,A Andrews & Sons (Marbles & Tiles),East - North East
2011-11-02,838.00,A D D Loop Cutting Services Ltd,City Development
2011-11-10,563.50,A J H Pump Supply & Repair Ltd,Central & Corporate Functions
2011-11-10,725.00,A J H Pump Supply & Repair Ltd,Central & Corporate Functions
2011-11-10,730.00,A J H Pump Supply & Repair Ltd,Central & Corporate Functions
2011-11-18,953.00,A J H Pump Supply & Repair Ltd,Central & Corporate Functions
2011-11-04,670.00,A J Promotions,City Development
2011-11-04,13000.00,A Lowrie Care Service Limited,Childrens Services
2011-11-04,14000.00,A Lowrie Care Service Limited,Childrens Services
2011-11-03,484.74,A Mohammed,Central & Corporate Functions
2011-11-14,4636.80,A Nicholls,City Development
2011-11-08,600.00,A Team Properties,Environment & Neighbourhoods
2011-11-11,2440.00,A Zoom Taxis,Environment & Neighbourhoods
2011-11-22,8730.00,Abbey Grange C Of E Academy Trust,Other Education Services
2011-11-30,11225.05,Abbey Grange C Of E Academy Trust,Childrens Services
2011-11-02,1900.00,Abbey Healthcare,Leeds Community Equip Store Pooled Budgt
2011-11-17,1900.00,Abbey Healthcare,Leeds Community Equip Store Pooled Budgt
2011-11-23,1170.76,Abbey Lea Residential Care Home,Adult Social Care
2011-11-23,1163.80,Abbeydale Care Home,Adult Social Care
2011-11-14,1270.50,Abc Promotional Gifts Ltd,East - North East
2011-11-23,40360.59,Aberford Hall,Adult Social Care
2011-11-23,1965.19,Aberford Hall,Adult Social Care
2011-11-03,4150.00,Able Bathing & Building Contractors Ltd,Environment & Neighbourhoods
2011-11-03,4150.00,Able Bathing & Building Contractors Ltd,Environment & Neighbourhoods
2011-11-03,4150.00,Able Bathing & Building Contractors Ltd,Environment & Neighbourhoods
2011-11-09,10000.00,Able Bathing & Building Contractors Ltd,Environment & Neighbourhoods
2011-11-10,2890.00,Able Bathing & Building Contractors Ltd,Environment & Neighbourhoods
2011-11-11,469.00,Able Bathing & Building Contractors Ltd,Adult Social Care
2011-11-16,1487.55,Able Bathing & Building Contractors Ltd,Environment & Neighbourhoods
2011-11-16,4150.00,Able Bathing & Building Contractors Ltd,Environment & Neighbourhoods
2011-11-16,4150.00,Able Bathing & Building Contractors Ltd,Environment & Neighbourhoods
2011-11-16,4420.00,Able Bathing & Building Contractors Ltd,Environment & Neighbourhoods
2011-11-16,13000.00,Able Bathing & Building Contractors Ltd,Environment & Neighbourhoods
2011-11-17,2590.00,Able Bathing & Building Contractors Ltd,Environment & Neighbourhoods
2011-11-17,4150.00,Able Bathing & Building Contractors Ltd,Environment & Neighbourhoods
2011-11-17,4150.00,Able Bathing & Building Contractors Ltd,Environment & Neighbourhoods
2011-11-17,7590.00,Able Bathing & Building Contractors Ltd,Environment & Neighbourhoods
2011-11-22,4150.00,Able Bathing & Building Contractors Ltd,Environment & Neighbourhoods
2011-11-30,4200.00,Able Bathing & Building Contractors Ltd,Environment & Neighbourhoods
2011-11-04,500.00,Abyss Recycling,City Development
2011-11-04,3240.00,Abyss Recycling,City Development
2011-11-03,444.00,Academic Appointments Ltd,Childrens Services
2011-11-17,564.00,Academic Appointments Ltd,Childrens Services
2011-11-18,684.00,Academic Appointments Ltd,Childrens Services
2011-11-25,1044.00,Academic Appointments Ltd,Childrens Services
2011-11-28,420.00,Academic Appointments Ltd,Childrens Services
2011-11-30,444.00,Academic Appointments Ltd,Childrens Services
2011-11-18,546.00,Accent Foundation,Adult Social Care
2011-11-21,546.00,Accent Foundation,Adult Social Care
2011-11-04,821.64,Acclaimed Security Services,City Development
2011-11-04,1173.21,Acclaimed Security Services,City Development
2011-11-16,801.96,Acclaimed Security Services,City Development
2011-11-16,1173.21,Acclaimed Security Services,City Development
2011-11-28,939.72,Acclaimed Security Services,City Development
2011-11-28,1173.21,Acclaimed Security Services,City Development
2011-11-28,1173.21,Acclaimed Security Services,City Development
2011-11-28,1353.00,Acclaimed Security Services,City Development
2011-11-10,1200.00,Accountant General Of The Senior Court,Insurance
2011-11-24,500.00,Accountant General Of The Senior Court,Insurance
2011-11-17,600.00,Ache Community & Young Peoples Centre,Childrens Services
2011-11-17,3700.00,Acm,City Development
2011-11-25,3000.00,Acorn Event Solutions Ltd,City Development
2011-11-23,2147.65,Acre Green,Adult Social Care
2011-11-23,31665.20,Acre Green,Adult Social Care
2011-11-23,2280.85,Acre Green,Adult Social Care
2011-11-23,14285.70,Acre Green,Adult Social Care
2011-11-23,2056.35,Acre Green,Adult Social Care
2011-11-23,1573.90,Acre Green,Adult Social Care
2011-11-18,450.00,Acsca,City Development
2011-11-24,3450.00,Acsca,City Development
2011-11-03,4650.00,Action For Children,Childrens Services
2011-11-03,4774.00,Action For Children,Childrens Services
2011-11-03,5371.68,Action For Children,Childrens Services
2011-11-11,477.81,Action For Children,Childrens Services
2011-11-18,825.00,Action For Children,Childrens Services
2011-11-23,610.95,Action For Children,Childrens Services
2011-11-23,644.00,Action For Children,Childrens Services
2011-11-24,825.00,Action For Children,Childrens Services
2011-11-25,644.00,Action For Children,Childrens Services
2011-11-11,1025.52,Action Housing & Support Limited,Childrens Services
2011-11-29,595.00,Activ8 Sporting Solutions Ltd,Childrens Services
2011-11-18,498.80,Acumension,Insurance
2011-11-07,645.00,Ad Golf Management Ltd,City Development
2011-11-07,645.00,Ad Golf Management Ltd,City Development
2011-11-09,6566.79,Ad Golf Management Ltd,City Development
2011-11-17,1068.00,Ad3 Envelope Printers Limited,Central & Corporate Functions
2011-11-04,775.00,Adam Fullwood,Adult Social Care
2011-11-11,2350.00,Adam Fullwood,Adult Social Care
2011-11-02,6496.00,Addlestone Moumouris Orme & Sixsmith,City Development
2011-11-10,470.00,Adel Crag Community Association,West - North West
2011-11-23,427.00,Adoption Matters Northwest,Childrens Services
2011-11-17,922.50,Adoption Uk,Childrens Services
2011-10-12,972.08,ADT Belfast,Central & Corporate Functions
2011-11-03,610.90,Adt Fire And Security,Adult Social Care
