Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2013-10-30,1466.64,Childrens Services,A E Speight,,
2013-10-30,478,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2013-10-18,750,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2013-10-03,885,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2013-10-11,1704,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2013-10-01,1850,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2013-10-28,2124,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2013-10-28,5055,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2013-10-01,5960,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2013-10-23,1260,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2013-10-01,970,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2013-10-23,1260,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2013-10-25,1058,City Development,A J Promotions,,
2013-10-18,425,City Development,A J Promotions,,
2013-10-02,720.68,Environment & Housing,A J Promotions,,
2013-10-31,500,City Development,A Kollakowski,,
2013-10-11,425,Childrens Services,A Little Something Extra Ltd,,
2013-10-03,460.75,Central & Corporate,A Namaki,,
2013-10-17,1305.6,Environment & Housing,A Nicholls,,
2013-10-23,1006.92,Adult Social Care,REDACTED PERSONAL DATA,,
2013-10-07,1382.5,Childrens Services,A Walding,,
2013-10-23,1384.16,Adult Social Care,REDACTED PERSONAL DATA,,
2013-10-18,765,Childrens Services,Aaa Training Co Ltd,,
2013-10-23,822.4,Adult Social Care,REDACTED PERSONAL DATA,,
2013-10-23,1142.2,Adult Social Care,Abbey Lea Residential Care Home,,
2013-10-31,480,Childrens Services,Abbey Taxis (Boston) Ltd,,
2013-10-30,1512,Childrens Services,Abc Daycare,,
2013-10-30,2444.4,Childrens Services,Abc Nursery At Lufc,,
2013-10-23,10974.68,Adult Social Care,Aberford Hall,,
2013-10-23,6704.29,Adult Social Care,Aberford Hall,,
2013-10-23,913,Social Services Pooled Budgets,REDACTED PERSONAL DATA,,
2013-10-23,427.5,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-31,1488.69,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-17,2890,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-07,2890,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-17,3200.2,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-23,4150,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-23,4150,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-21,4150,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-04,4150,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-07,4150,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-04,4150,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-31,4150,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-16,4150,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-04,4150,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-16,4150,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-23,4150,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-31,4150,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-02,4413.75,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-02,4435,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-02,4437.5,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-11,4437.5,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-09,4437.5,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-10,4720,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-23,4720,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-23,5202.6,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-09,6777.58,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-10-10,750,City Development,Absolute Design And Print Services Ltd,,
2013-10-31,732,Childrens Services,Academic Appointments Ltd,,
2013-10-14,4368.85,Childrens Services,Academic Appointments Ltd,,
2013-10-14,1320,Childrens Services,Academic Appointments Ltd,,
2013-10-25,4335.87,Childrens Services,Academic Appointments Ltd,,
2013-10-18,5769.45,Childrens Services,Academic Appointments Ltd,,
2013-10-14,5872.52,Childrens Services,Academic Appointments Ltd,,
2013-10-14,6360,Childrens Services,Academic Appointments Ltd,,
2013-10-04,7878.88,Childrens Services,Academic Appointments Ltd,,
2013-10-14,579.25,Adult Social Care,Accent Foundation,,
2013-10-11,660.66,Aire Valley Homes Leeds,Access Locksmiths (Leeds) Limited,,
2013-10-31,527.01,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2013-10-02,550,Central & Corporate,Access Opening Systems Limited,,
