Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2014-04-25,450.00,Childrens Services,REDACTED PERSONAL DATA,,
2014-04-03,12000.00,Environment & Housing,A & P Crontractors Ltd,,
2014-04-09,10000.00,Environment & Housing,A & P Crontractors Ltd,,
2014-04-03,170.00,Childrens Services,REDACTED PERSONAL DATA,,
2014-04-04,9.75,Central & Corporate,A Andrews & Sons (Marbles & Tiles),,
2014-04-04,14.84,Central & Corporate,A Andrews & Sons (Marbles & Tiles),,
2014-04-30,4818.50,City Development,A C Entertainment Technologies Ltd,,
2014-04-11,698.40,Childrens Services,REDACTED PERSONAL DATA,,
2014-04-11,364.80,Childrens Services,REDACTED PERSONAL DATA,,
2014-04-11,101.25,Adult Social Care,A D G Engineering Ltd,,
2014-04-11,16416.00,Childrens Services,A E Speight,,
2014-04-11,4469.76,Childrens Services,A E Speight,,
2014-04-11,750.00,Childrens Services,A G Webb,,
2014-04-03,40.00,Childrens Services,REDACTED PERSONAL DATA,,
2014-04-03,39.10,Childrens Services,REDACTED PERSONAL DATA,,
2014-04-11,547.20,Childrens Services,REDACTED PERSONAL DATA,,
2014-04-23,123.75,Childrens Services,REDACTED PERSONAL DATA,,
2014-04-23,547.20,Childrens Services,REDACTED PERSONAL DATA,,
2014-04-11,547.20,Childrens Services,A Hodgson,,
2014-04-25,145.00,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2014-04-25,638.00,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2014-04-03,1022.00,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2014-04-10,142.00,City Development,REDACTED PERSONAL DATA,,
2014-04-04,290.00,City Development,A J Promotions,,
2014-04-24,590.00,City Development,A J Promotions,,
2014-04-01,48.60,City Development,A J Promotions,,
2014-04-23,131.34,City Development,A J Promotions,,
2014-04-17,380.00,Environment & Housing,REDACTED PERSONAL DATA,,
2014-04-10,100.00,Environment & Housing,REDACTED PERSONAL DATA,,
2014-04-02,23.40,Environment & Housing,REDACTED PERSONAL DATA,,
2014-04-03,330.00,Childrens Services,A Little Something Extra Ltd,,
2014-04-03,387.00,Childrens Services,A Little Something Extra Ltd,,
2014-04-03,350.00,Childrens Services,A Little Something Extra Ltd,,
2014-04-25,412.50,Childrens Services,A Little Something Extra Ltd,,
2014-04-25,495.00,Childrens Services,A Little Something Extra Ltd,,
2014-04-25,440.00,Childrens Services,A Little Something Extra Ltd,,
2014-04-25,495.00,Childrens Services,A Little Something Extra Ltd,,
2014-04-17,80.00,Central & Corporate,A M Marshall & Partners,,
2014-04-04,1798.00,Central & Corporate,A Maywell Ltd,,
2014-04-04,50.00,Central & Corporate,A Maywell Ltd,,
2014-04-02,33.50,Central & Corporate,A Mohammed,,
2014-04-24,369.41,Central & Corporate,REDACTED PERSONAL DATA,,
2014-04-03,553.50,Central & Corporate,A Musalam,,
2014-04-02,836.00,Central & Corporate,A Namaki,,
2014-04-09,2483.00,Environment & Housing,A Newton,,
2014-04-09,1026.92,Adult Social Care,REDACTED PERSONAL DATA,,
2014-04-24,500.00,Childrens Services,REDACTED PERSONAL DATA,,
2014-04-16,112.20,City Development,A S Jhagra,,
2014-04-30,128.75,City Development,A S Jhagra,,
2014-04-02,33.75,Central & Corporate,A Sheikholeslami,,
2014-04-11,2095.20,Childrens Services,A Walding,,
2014-04-11,3990.18,Childrens Services,A Walding,,
2014-04-16,650.00,Childrens Services,A Walding,,
2014-04-09,1384.16,Adult Social Care,REDACTED PERSONAL DATA,,
2014-04-30,100.00,Environment & Housing,A Wright,,
2014-04-02,100.00,Environment & Housing,A Wright,,
2014-04-15,100.00,Environment & Housing,A Wright,,
2014-04-02,25.44,Central & Corporate,A Zeir,,
2014-04-09,822.40,Adult Social Care,REDACTED PERSONAL DATA,,
2014-04-10,123.00,Central & Corporate,Aat,,
2014-04-23,790.00,Childrens Services,Aat (Gb) Ltd,,
2014-04-23,754.00,Childrens Services,Aat (Gb) Ltd,,
2014-04-23,395.00,Childrens Services,Aat (Gb) Ltd,,
2014-04-30,64.80,Childrens Services,Aat (Gb) Ltd,,
2014-04-17,10.50,Childrens Services,Aat (Gb) Ltd,,
2014-04-04,238.66,Central & Corporate,Abacus Express Limited,,
2014-04-09,49.44,Central & Corporate,Abacus Express Limited,,
2014-04-04,26.77,Childrens Services,Abacus Express Limited,,
2014-04-17,43.80,Childrens Services,Abacus Express Limited,,
2014-04-23,14.51,Childrens Services,Abacus Express Limited,,
2014-04-17,15.59,Childrens Services,Abacus Express Limited,,
2014-04-01,4380.00,Central & Corporate,Abacus Software Ltd,,
2014-04-25,5139.33,Central & Corporate,Abacus Software Ltd,,
2014-04-09,2305.64,Adult Social Care,Abbendon Nursing Home,,
2014-04-03,102.78,Environment & Housing,Abbey House Veterinary Hospital,,
2014-04-04,219.67,Environment & Housing,Abbey House Veterinary Hospital,,
2014-04-09,1142.20,Adult Social Care,Abbey Lea Residential Care Home,,
2014-04-14,360.00,Childrens Services,Abbey Taxis (Boston) Ltd,,
2014-04-02,115.75,Central & Corporate,Abdur Rahman Khan,,
2014-04-01,12500.00,Strategic Accounts,Aberford And District Parish Council,,
2014-04-01,568.00,Strategic Accounts,Aberford And District Parish Council,,
2014-04-09,12096.23,Adult Social Care,Aberford Hall,,
2014-04-09,1856.88,Adult Social Care,Aberford Hall,,
2014-04-09,5587.16,Adult Social Care,Aberford Hall,,
2014-04-14,450.00,Central & Corporate,Abi Garage Doors Ltd,,
2014-04-02,159.00,Central & Corporate,Abi Garage Doors Ltd,,
2014-04-16,225.00,Central & Corporate,Abi Garage Doors Ltd,,
2014-04-24,18.00,Central & Corporate,Abi Garage Doors Ltd,,
2014-04-09,913.00,Social Services Pooled Budgets,REDACTED PERSONAL DATA,,
2014-03-19,293.98,City Development,Absoluteproduct.Co,,
2014-04-02,95.00,City Development,Abundant Glass,,
2014-04-24,49.80,Childrens Services,Academic Appointments Ltd,,
2014-04-04,16728.40,Childrens Services,Academic Appointments Ltd,,
2014-04-11,4228.90,Childrens Services,Academic Appointments Ltd,,
2014-04-17,4429.83,Childrens Services,Academic Appointments Ltd,,
2014-04-25,4794.45,Childrens Services,Academic Appointments Ltd,,
2014-04-29,5085.51,Childrens Services,Academic Appointments Ltd,,
2014-03-12,193.40,Childrens Services,Academy Plaza Hotel,,
2014-04-30,597.25,Adult Social Care,Accent Foundation,,
2014-04-10,395.83,Environment & Housing,Accent Group Limited,,
2014-04-25,90.63,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2014-04-25,16.29,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2014-04-25,3.56,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2014-04-25,16.00,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2014-04-17,21.60,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2014-04-14,25.00,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2014-04-04,32.23,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2014-04-04,75.00,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2014-04-04,15.84,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2014-04-04,14.52,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2014-04-04,34.12,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2014-04-04,2.88,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2014-04-02,4.68,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2014-04-02,11.00,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2014-04-02,13.00,Environment & Housing,Access Locksmiths (Leeds) Limited,,
2014-04-25,15.00,Environment & Housing,Access Locksmiths (Leeds) Limited,,
2014-04-17,142.66,Environment & Housing,Access Locksmiths (Leeds) Limited,,
2014-04-23,21.00,Environment & Housing,Access Locksmiths (Leeds) Limited,,
2014-04-25,17.50,Environment & Housing,Access Locksmiths (Leeds) Limited,,
2014-04-04,3.60,Environment & Housing,Access Locksmiths (Leeds) Limited,,
2014-04-23,10.00,Environment & Housing,Access Locksmiths (Leeds) Limited,,
2014-04-25,42.12,Environment & Housing,Access Locksmiths (Leeds) Limited,,
2014-04-23,207.40,Environment & Housing,Access Locksmiths (Leeds) Limited,,
2014-04-25,135.00,Central & Corporate,Access Opening Systems Limited,,
2014-04-25,195.00,Central & Corporate,Access Opening Systems Limited,,
2014-04-25,112.00,Central & Corporate,Access Opening Systems Limited,,
2014-04-23,1670.00,Central & Corporate,Access Opening Systems Limited,,
2014-04-17,129.25,Central & Corporate,Access Opening Systems Limited,,
2014-04-16,125.00,Central & Corporate,Access Opening Systems Limited,,
2014-04-14,85.00,Central & Corporate,Access Opening Systems Limited,,
2014-04-11,240.00,Central & Corporate,Access Opening Systems Limited,,
2014-04-11,641.00,Central & Corporate,Access Opening Systems Limited,,
2014-04-04,206.00,Central & Corporate,Access Opening Systems Limited,,
