Payment Date,Amount,Benificiary Name,Organisational Unit
2016-11-03,80.00,(Aq) Limited,Citizens And Communities
2016-11-17,80.00,(Aq) Limited,Central & Corporate
2016-12-06,55.95,A & A Electrical Distributors Ltd,Environment & Housing
2016-12-23,216.00,REDACTED PERSONAL DATA,Childrens Services
2016-12-30,216.00,REDACTED PERSONAL DATA,Childrens Services
2016-12-02,16.50,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2016-12-02,951.06,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2016-12-07,7.77,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2016-12-14,55.00,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2016-12-09,100.00,A B Jones,City Development
2016-12-01,360.00,REDACTED PERSONAL DATA,Environment & Housing
2016-12-02,588.50,A C Entertainment Technologies Ltd,City Development
2016-12-16,770.87,A C Entertainment Technologies Ltd,City Development
2016-12-16,382.18,A C Entertainment Technologies Ltd,City Development
2016-12-28,57.89,A C Entertainment Technologies Ltd,City Development
2016-12-02,2502.60,A E Speight,Childrens Services
2016-12-09,667.80,A E Speight,Childrens Services
2016-12-09,1607.40,A E Speight,Childrens Services
2016-12-01,31.99,REDACTED PERSONAL DATA,Environment & Housing
2016-12-02,203.70,A Green,Childrens Services
2016-12-02,8.25,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,194.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,660.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,7.84,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,5.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,470.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,970.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,69.08,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,14.25,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,131.09,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,96.22,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,470.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,145.43,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,364.90,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,24.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,385.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,260.85,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,406.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,122.22,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,167.20,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,279.24,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,615.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,35.70,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,996.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,464.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,578.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-02,445.18,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-06,205.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-06,91.09,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-06,145.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-06,570.99,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-06,395.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-06,36.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-06,12.95,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-06,330.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,449.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,39.97,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,171.82,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,175.25,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,146.83,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,316.57,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,264.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,294.21,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,115.94,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,242.70,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,50.07,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,888.19,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,40.71,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,227.62,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,111.14,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,495.27,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,45.95,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,119.81,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,745.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,75.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,184.60,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,75.25,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,69.66,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,342.28,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,113.81,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,236.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,21.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,1177.78,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,49.50,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,286.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,204.16,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,100.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,53.66,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,57.78,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,100.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-07,41.90,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-14,21.09,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-14,6879.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-14,4977.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-14,1726.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-14,129.50,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-16,44.35,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,776.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,108.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,11.50,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,174.67,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,714.57,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,131.09,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,125.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,67.18,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,25.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,58.92,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,305.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,833.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,425.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,37.45,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,21.88,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,406.05,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,383.95,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,229.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,323.92,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,85.20,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,35.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,92.22,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,48.85,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,9.69,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,129.50,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,45.50,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,154.90,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-19,125.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-23,357.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2016-12-23,1100.69,A J Promotions,City Development
2016-12-02,1998.00,A J Wells & Sons,City Development
2016-12-15,70.00,REDACTED PERSONAL DATA,Citizens and Communities
2016-12-13,900.00,A Little Something Extra Ltd,Childrens Services
2016-12-13,900.00,A Little Something Extra Ltd,Childrens Services
2016-12-13,742.50,A Little Something Extra Ltd,Childrens Services
2016-12-13,600.00,A Little Something Extra Ltd,Childrens Services
2016-12-13,360.00,A Little Something Extra Ltd,Childrens Services
2016-12-13,360.00,A Little Something Extra Ltd,Childrens Services
2016-12-02,397.70,A Longbottom,Childrens Services
2016-12-09,300.00,A M  Whalley,Citizens and Communities
2016-12-12,250.00,REDACTED PERSONAL DATA,Childrens Services
2016-12-08,113.00,A Mohammed,Citizens and Communities
2016-12-08,919.10,A Mohammed,Citizens and Communities
2016-12-28,768.75,A Mohammed,Citizens and Communities
2016-12-08,222.25,A Musalam,Citizens and Communities
2016-12-08,629.25,A Namaki,Citizens and Communities
2016-12-28,220.75,A Namaki,Citizens and Communities
2016-12-16,225.00,A Newton,Environment & Housing
2016-12-02,3333.15,A P Health,Public Health
2016-12-02,150.26,A S Jhagra,Citizens and Communities
2016-12-12,156.77,A S Jhagra,Citizens and Communities
2016-12-22,350.00,REDACTED PERSONAL DATA,Environment & Housing
2016-12-21,46.25,A Star Couriers Ltd,Civic Enterprise Leeds
2016-12-23,46.25,A Star Couriers Ltd,Civic Enterprise Leeds
2016-12-30,50.00,A V Lee & Partners,Central & Corporate
2016-12-09,191.52,A Walding,Childrens Services
2016-12-22,500.00,REDACTED PERSONAL DATA,Childrens Services
2016-12-02,14304.00,A&C Weber Uk Ltd,Environment & Housing
2016-12-02,1590.00,A&C Weber Uk Ltd,Environment & Housing
2016-12-02,3771.00,A&C Weber Uk Ltd,Environment & Housing
2016-12-19,12028.50,A&C Weber Uk Ltd,Environment & Housing
2016-12-19,1017.60,A&C Weber Uk Ltd,Environment & Housing
2016-11-08,41.00,Aa Driving School,Childrens Services
2016-11-08,20.50,Aa Driving School,Childrens Services
2016-11-08,205.00,Aa Driving School,Childrens Services
2016-12-02,285.00,Aaa Healthcare Ltd,Public Health
2016-12-06,113.06,Aaa Healthcare Ltd,Public Health
2016-11-09,503.33,Aaa Inflatables Ltd,Childrens Services
2016-11-09,541.67,Aaa Inflatables Ltd,Childrens Services
2016-11-09,729.17,Aaa Inflatables Ltd,Childrens Services
2016-12-23,2455.32,Aal Ltd,Social Services Pooled Budgets
2016-12-14,385.00,Aat (Gb) Ltd,Social Services Pooled Budgets
2016-12-14,720.00,Aat (Gb) Ltd,Social Services Pooled Budgets
2016-12-12,102.00,Ab Cars (Garforth) Ltd,Central & Corporate
2016-12-15,1130.00,Ab Print Group,Environment & Housing
2016-11-17,13.50,Abacus Express,Environment & Housing
2016-12-08,15.59,Abacus Express Limited,Childrens Services
2016-12-08,26.77,Abacus Express Limited,Childrens Services
2016-12-08,26.77,Abacus Express Limited,Childrens Services
2016-12-08,31.02,Abacus Express Limited,Childrens Services
2016-12-08,31.02,Abacus Express Limited,Childrens Services
2016-12-08,75.00,Abacus Express Limited,Childrens Services
2016-12-08,15.59,Abacus Express Limited,Childrens Services
2016-12-09,15.59,Abacus Express Limited,City Development
2016-12-14,15.59,Abacus Express Limited,Childrens Services
2016-12-14,15.59,Abacus Express Limited,Childrens Services
2016-12-23,31.02,Abacus Express Limited,Childrens Services
2016-12-23,35.28,Abacus Express Limited,Central & Corporate
2016-12-23,31.02,Abacus Express Limited,Childrens Services
2016-12-23,26.77,Abacus Express Limited,Childrens Services
2016-12-23,15.59,Abacus Express Limited,City Development
2016-12-29,15.59,Abacus Express Limited,Childrens Services
2016-12-29,23.65,Abacus Express Limited,Childrens Services
2016-12-14,1556.00,Abbendon Nursing Home,Adult Social Care
2016-11-02,5.06,Abbey House Museum Caf,City Development
2016-11-22,27.37,Abbey House Museum Caf,City Development
2016-12-23,47.30,Abbey House Veterinary Hospital,Environment & Housing
2016-12-08,1485.00,Abbeyfield The Dales Limited,Adult Social Care
2016-12-30,1117.88,Abbeyfield The Dales Limited,Adult Social Care
2016-12-02,2822.70,Abc Daycare And Ozone Out Of School,Childrens Services
2016-12-09,1710.00,Abc Daycare And Ozone Out Of School,Childrens Services
2016-12-02,6111.00,Abc Nursery At Lufc,Childrens Services
2016-12-09,333.90,Abc Nursery At Lufc,Childrens Services
2016-12-09,1276.80,Abc Nursery At Lufc,Childrens Services
2016-12-09,155.80,Abc@D'S Childcare Services,Childrens Services
2016-12-28,24.00,Abdul Wadood Kazizadha,Citizens and Communities
2016-12-14,31585.81,Aberford Hall,Adult Social Care
2016-12-14,1501.20,Aberford Hall,Adult Social Care
2016-12-14,6231.10,Aberford Hall,Adult Social Care
2016-12-06,12.00,Abi Garage Doors Ltd,Environment & Housing
2016-12-06,8.00,Abi Garage Doors Ltd,Environment & Housing
2016-12-07,12.80,Abi Garage Doors Ltd,Environment & Housing
2016-12-07,40.00,Abi Garage Doors Ltd,Environment & Housing
2016-12-09,60.00,Abi Garage Doors Ltd,Environment & Housing
2016-12-09,40.00,Abi Garage Doors Ltd,Environment & Housing
2016-12-13,123.00,Abi Garage Doors Ltd,Environment & Housing
2016-12-19,225.00,Abi Garage Doors Ltd,Environment & Housing
2016-12-22,12.00,Abi Garage Doors Ltd,Environment & Housing
2016-12-22,60.00,REDACTED PERSONAL DATA,Citizens and Communities
2016-12-02,3304.20,Able Community Care Ltd,Adult Social Care
2016-12-23,3414.34,Able Community Care Ltd,Adult Social Care
2016-12-16,2143.00,Abram Pulman & Sons Limited,Environment & Housing
2016-12-28,600.00,Abram Pulman & Sons Limited,Environment & Housing
2016-12-01,758.42,Academic Appointments Ltd,Childrens Services
2016-12-09,1551.10,Academic Appointments Ltd,Childrens Services
2016-12-15,2031.10,Academic Appointments Ltd,Childrens Services
2016-12-16,456.10,Academic Appointments Ltd,Childrens Services
2016-12-21,40.00,Academic Appointments Ltd,Childrens Services
2016-12-21,2031.10,Academic Appointments Ltd,Childrens Services
2016-12-22,1551.10,Academic Appointments Ltd,Childrens Services
2016-12-22,768.84,Academic Appointments Ltd,Childrens Services
2016-12-28,798.44,Academic Appointments Ltd,Childrens Services
2016-12-30,1647.00,Academic Appointments Ltd,Childrens Services
2016-12-30,1307.14,Access Hire Nationwide Ltd,Environment & Housing
2016-12-20,5804.17,Access Lift Consultants Ltd,Environment & Housing
2016-12-02,84.50,Access Locksmiths (Leeds) Limited,Strategic Landlord
2016-12-06,336.00,Access Locksmiths (Leeds) Limited,Environment & Housing
2016-12-06,30.87,Access Locksmiths (Leeds) Limited,Environment & Housing
2016-12-06,40.70,Access Locksmiths (Leeds) Limited,Environment & Housing
2016-12-06,57.96,Access Locksmiths (Leeds) Limited,Environment & Housing
2016-12-06,15.12,Access Locksmiths (Leeds) Limited,Environment & Housing
2016-12-06,38.13,Access Locksmiths (Leeds) Limited,Environment & Housing
2016-12-06,28.49,Access Locksmiths (Leeds) Limited,Environment & Housing
2016-12-06,46.50,Access Locksmiths (Leeds) Limited,Environment & Housing
2016-12-06,56.82,Access Locksmiths (Leeds) Limited,Environment & Housing
2016-12-06,2.50,Access Locksmiths (Leeds) Limited,Environment & Housing
2016-12-06,79.78,Access Locksmiths (Leeds) Limited,Environment & Housing
