Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2013-08-16,500,Adult Social Care,A D G Engineering Ltd,,
2013-08-08,717,Childrens Services,REDACTED PERSONAL DATA,,
2013-08-29,688.45,Childrens Services,REDACTED PERSONAL DATA,,
2013-08-19,1524,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2013-08-30,580,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2013-08-30,680,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2013-08-30,648,City Development,A J Promotions,,
2013-08-30,944.3,City Development,A J Promotions,,
2013-08-20,2480,City Development,A J Promotions,,
2013-08-30,585,Environment & Housing,A J Promotions,,
2013-08-14,2000,Childrens Services,A Lowrie Care Service Limited,,
2013-08-14,13000,Childrens Services,A Lowrie Care Service Limited,,
2013-08-14,14000,Childrens Services,A Lowrie Care Service Limited,,
2013-08-08,2000,East - North East,REDACTED PERSONAL DATA,,
2013-08-08,500,Childrens Services,REDACTED PERSONAL DATA,,
2013-08-15,1305.6,Environment & Housing,A Nicholls,,
2013-08-28,1006.92,Adult Social Care,REDACTED PERSONAL DATA,,
2013-08-08,1300,Childrens Services,A Walding,,
2013-08-28,1384.16,Adult Social Care,REDACTED PERSONAL DATA,,
2013-08-28,665,City Development,Aaa Training Co Ltd,,
2013-08-30,765,City Development,Aaa Training Co Ltd,,
2013-08-28,822.4,Adult Social Care,REDACTED PERSONAL DATA,,
2013-08-06,910,Social Services Pooled Budgets,Aat (Gb) Ltd,,
2013-08-06,739,Social Services Pooled Budgets,Aat (Gb) Ltd,,
2013-08-23,820,Social Services Pooled Budgets,Aat (Gb) Ltd,,
2013-08-28,1142.2,Adult Social Care,Abbey Lea Residential Care Home,,
2013-08-28,1060.16,Adult Social Care,Abbeydale Residential Home,,
2013-08-28,13776.72,Adult Social Care,Aberford Hall,,
2013-08-28,4474.24,Adult Social Care,Aberford Hall,,
2013-08-28,1835.48,Social Services Pooled Budgets,REDACTED PERSONAL DATA,,
2013-08-30,4191.32,Social Services Pooled Budgets,REDACTED PERSONAL DATA,,
2013-07-04,2115.01,East - North East,Able Bathing,,
2013-07-29,2467.75,East - North East,Able Bathing,,
2013-07-08,2619.13,East - North East,Able Bathing,,
2013-07-11,3315.24,East - North East,Able Bathing,,
2013-07-08,3338.77,East - North East,Able Bathing,,
2013-08-30,5323.67,Childrens Services,Able Bathing & Building Contractors Ltd,,
2013-08-16,8333.33,Childrens Services,Able Bathing & Building Contractors Ltd,,
2013-08-14,12500,Childrens Services,Able Bathing & Building Contractors Ltd,,
2013-08-09,1500,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-08-23,2890,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-08-23,4130.21,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-08-27,4150,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-08-23,4150,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-08-05,4150,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-08-23,4150,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-08-23,4150,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-08-27,4150,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-08-27,4250,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-08-07,10000,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-08-23,10500,Environment & Housing,Able Bathing & Building Contractors Ltd,,
2013-08-01,14812.9,Childrens Services,Academic Appointments Ltd,,
2013-08-23,17597.42,Childrens Services,Academic Appointments Ltd,,
2013-08-09,5201.46,Childrens Services,Academic Appointments Ltd,,
2013-08-16,6367.4,Childrens Services,Academic Appointments Ltd,,
2013-08-02,7404.6,Childrens Services,Academic Appointments Ltd,,
2013-08-22,600.6,Childrens Services,Academic Appointments Ltd,,
2013-08-09,640.64,Childrens Services,Academic Appointments Ltd,,
2013-08-05,579.25,Adult Social Care,Accent Foundation,,
2013-08-28,1348.1,East - North East,Access Locksmiths (Leeds) Limited,,
2013-08-20,905.4,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2013-08-01,1128.48,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2013-08-29,448.5,Central & Corporate,Access Opening Systems Limited,,
2013-08-02,2305,Central & Corporate,Access Opening Systems Limited,,
2013-08-27,1960,Environment & Housing,Accesscctv,,
2013-08-23,585.6,City Development,Acclimatise Ltd,,
2013-07-22,1228.77,City Development,Acclimatise Ltd,,
2013-08-29,696,Central & Corporate,Ace Taxis Wakefield Ltd,,
2013-08-09,744,Central & Corporate,Ace Taxis Wakefield Ltd,,
2013-08-02,960,Central & Corporate,Ace Taxis Wakefield Ltd,,
2013-08-14,15731.98,Childrens Services,Ackworth School,,
2013-08-29,659,City Development,Acl Refrigeration & Air Conditioning Ltd,,
2013-08-30,590,City Development,Acorn Event Structures,,
2013-08-21,29740,City Development,Acorn Event Structures,,
