Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2015-03-05,12600,Environment & Housing,A & P Crontractors Ltd,,
2015-03-13,26.7,Childrens Services,A A Smith Ltd,,
2015-03-13,6,Childrens Services,A A Smith Ltd,,
2015-03-30,9.11,Central & Corporate,A Andrews & Sons (Marbles & Tiles),,
2015-03-25,7.77,Central & Corporate,A Andrews & Sons (Marbles & Tiles),,
2015-03-27,248.19,City Development,REDACTED PERSONAL DATA,,
2015-03-20,248.19,City Development,REDACTED PERSONAL DATA,,
2015-03-06,248.19,City Development,REDACTED PERSONAL DATA,,
2015-03-13,248.19,City Development,REDACTED PERSONAL DATA,,
2015-03-19,280,Environment & Housing,REDACTED PERSONAL DATA,,
2015-03-27,337.3,City Development,A C Entertainment Technologies Ltd,,
2015-03-27,320.1,Childrens Services,A Clarkson,,
2015-03-20,840,Adult Social Care,A D G Engineering Ltd,,
2015-03-18,261,Environment & Housing,A D Smith,,
2015-03-27,2266.89,Childrens Services,A E Speight,,
2015-03-31,4202.34,Childrens Services,A E Speight,,
2015-03-19,104.25,Childrens Services,REDACTED PERSONAL DATA,,
2015-03-31,93.21,Childrens Services,A Foley,,
2015-03-19,21.7,Childrens Services,REDACTED PERSONAL DATA,,
2015-03-19,73,Childrens Services,REDACTED PERSONAL DATA,,
2015-03-31,114,Childrens Services,A Hodgson,,
2015-03-13,41.75,City Development,REDACTED PERSONAL DATA,,
2015-03-19,225,City Development,REDACTED COMMERCIAL CONFIDENTIALITY,,
2015-03-23,292.92,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-31,93.5,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-31,69.05,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-31,25.25,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,570,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,135,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-31,100.7,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-19,347,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-19,1644,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-31,148.07,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-19,14.5,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-19,39.6,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,120.08,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,47.25,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,592.5,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,7,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-31,245.08,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-31,1160,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-03,425,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-13,893,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-31,1303,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-31,2175,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,231.7,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,225.06,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,67.7,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-31,69.71,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,22,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,85.68,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,501.81,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,38.27,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-31,69.35,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,430,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,124.5,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-31,25.81,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-31,55.7,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,73,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,37.9,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,37.2,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,13.2,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,96.4,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,275,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,95.56,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,939.86,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,1140,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,99,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,298.5,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,37.6,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,535,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-09,95,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-19,370,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-19,46.5,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-03,36,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-25,26.89,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,464.4,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-19,94.22,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-19,53.89,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-19,19.5,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-19,20,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-19,144,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-19,13,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,19.9,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,141.16,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,41.59,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,35.77,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-19,51.16,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-19,9,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-19,15,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,110,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,45.96,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,827.71,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-23,232.95,Central & Corporate,A J H  Pump Supply & Repair Ltd,,
2015-03-13,487.5,City Development,A J Promotions,,
2015-03-13,220,City Development,A J Promotions,,
2015-03-10,682.68,Environment & Housing,A J Promotions,,
2015-03-31,136.8,Childrens Services,A K Walsh,,
2015-03-09,325,Central & Corporate,A Khan & K Muneer,,
2015-03-12,110,Childrens Services,A Little Something Extra Ltd,,
2015-03-23,302.5,Childrens Services,A Little Something Extra Ltd,,
2015-03-12,467.5,Childrens Services,A Little Something Extra Ltd,,
2015-03-12,495,Childrens Services,A Little Something Extra Ltd,,
2015-03-31,397.1,Childrens Services,A Longbottom,,
2015-03-04,304.75,Central & Corporate,A Mohammed,,
2015-03-05,50,Central & Corporate,A Musalam,,
2015-03-31,250.8,Childrens Services,A Myland,,
2015-03-04,501.25,Central & Corporate,A Namaki,,
2015-03-02,2586.8,Central & Corporate,A P Health,,
2015-03-17,303,City Development,A Place Called Common Ltd,,
2015-03-09,40,Central & Corporate,REDACTED PERSONAL DATA,,
2015-03-11,1006.92,Adult Social Care,REDACTED PERSONAL DATA,,
2015-03-13,131.7,City Development,A S Jhagra,,
2015-02-10,193.8,Central & Corporate,A S T Systems,,
2015-03-06,46.25,Central & Corporate,A Star Couriers Ltd,,
2015-03-23,75,City Development,A Star Couriers Ltd,,
2015-03-06,528,Environment & Housing,REDACTED PERSONAL DATA,,
2015-03-31,448,Environment & Housing,REDACTED PERSONAL DATA,,
2015-03-25,73.7,Environment & Housing,A T Traynor,,
2015-03-25,122.2,Environment & Housing,A T Traynor,,
2015-03-25,130.82,Environment & Housing,A T Traynor,,
2015-03-25,90.5,Environment & Housing,A T Traynor,,
2015-03-27,931.2,Childrens Services,A Walding,,
2015-03-31,877.8,Childrens Services,A Walding,,
2015-03-11,1384.16,Adult Social Care,REDACTED PERSONAL DATA,,
2015-03-11,822.4,Adult Social Care,REDACTED PERSONAL DATA,,
2015-03-11,253.24,Adult Social Care,REDACTED PERSONAL DATA,,
2015-03-04,949,Social Services Pooled Budgets,Aat (Gb) Ltd,,
2015-03-11,189,Social Services Pooled Budgets,Aat (Gb) Ltd,,
2015-03-11,189,Social Services Pooled Budgets,Aat (Gb) Ltd,,
2015-03-27,774,Social Services Pooled Budgets,Aat (Gb) Ltd,,
2015-03-06,612,Central & Corporate,Ab Cars (Garforth) Ltd,,
2015-03-27,17.2,Childrens Services,Abacus Express Limited,,
2015-03-13,14.51,Childrens Services,Abacus Express Limited,,
2015-03-13,14.51,Childrens Services,Abacus Express Limited,,
2015-03-19,14.51,Childrens Services,Abacus Express Limited,,
2015-03-05,14.51,Childrens Services,Abacus Express Limited,,
2015-03-05,14.51,Childrens Services,Abacus Express Limited,,
2015-03-20,26.77,Childrens Services,Abacus Express Limited,,
2015-03-06,31.02,Childrens Services,Abacus Express Limited,,
2015-03-06,31.02,Childrens Services,Abacus Express Limited,,
2015-03-10,26.88,Childrens Services,Abacus Express Limited,,
2015-03-11,1144.84,Adult Social Care,Abbendon Nursing Home,,
2015-03-26,50,Childrens Services,Abbey Grange C Of E Academy Trust,,
2015-03-17,240.84,Childrens Services,Abbey Grange C Of E Academy Trust,,
2015-02-05,72,City Development,Abbey House Museum Caf,,
2015-03-04,31.93,Environment & Housing,Abbey House Veterinary Hospital,,
2015-03-11,1131.84,Adult Social Care,Abbey Lea Residential Care Home,,
2015-03-11,75,City Development,REDACTED PERSONAL DATA,,
2015-03-11,379.28,Social Services Pooled Budgets,REDACTED PERSONAL DATA,,
2015-03-27,480.15,Childrens Services,Abc Daycare And Ozone Out Of School,,
2015-03-31,1003.2,Childrens Services,Abc Daycare And Ozone Out Of School,,
2015-03-27,3361.05,Childrens Services,Abc Nursery At Lufc,,
2015-03-31,1254,Childrens Services,Abc Nursery At Lufc,,
2015-03-13,388,City Development,Abc Promotional Gifts Ltd,,
2015-03-31,1253.77,Childrens Services,Abc@D'S Childcare Services,,
2015-03-13,248.19,City Development,REDACTED PERSONAL DATA,,
2015-03-06,248.19,City Development,REDACTED PERSONAL DATA,,
2015-03-20,248.19,City Development,REDACTED PERSONAL DATA,,
2015-03-27,248.19,City Development,REDACTED PERSONAL DATA,,
2015-03-04,452.64,Central & Corporate,Abdur Rahman Khan,,
2015-03-11,6590.8,Adult Social Care,Aberford Hall,,
2015-03-11,1836,Adult Social Care,Aberford Hall,,
2015-03-11,25718.99,Adult Social Care,Aberford Hall,,
2015-03-27,225,Central & Corporate,Abi Garage Doors Ltd,,
2015-03-30,225,Central & Corporate,Abi Garage Doors Ltd,,
2015-03-13,225,Central & Corporate,Abi Garage Doors Ltd,,
2015-03-25,225,Central & Corporate,Abi Garage Doors Ltd,,
2015-03-31,2.8,Childrens Services,REDACTED PERSONAL DATA,,
2015-03-31,9.3,Childrens Services,REDACTED PERSONAL DATA,,
2015-03-31,5.4,Childrens Services,REDACTED PERSONAL DATA,,
2015-03-11,1269.12,Social Services Pooled Budgets,REDACTED PERSONAL DATA,,
2015-03-19,180,Childrens Services,Abst,,
2015-03-24,20699.98,Childrens Services,Academic Appointments Ltd,,
2015-03-04,3462.12,Childrens Services,Academic Appointments Ltd,,
2015-03-13,3327.54,Childrens Services,Academic Appointments Ltd,,
2015-03-30,3140.54,Childrens Services,Academic Appointments Ltd,,
2015-03-12,2052,Environment & Housing,Accent Homes Ltd,,
2015-03-13,5162.6,Central & Corporate,Accenture (Uk) Ltd,,
2015-03-31,150,Central & Corporate,Access Committee For Leeds,,
2015-03-04,1350.71,Environment & Housing,Access Hire Nationwide Ltd,,
2015-02-10,4.79,City Development,Access Locksmiths,,
2015-02-13,4.79,City Development,Access Locksmiths,,
2015-03-27,37.1,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2015-03-27,9,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2015-03-27,16.48,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2015-03-20,19.4,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2015-03-20,72.63,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2015-03-20,17.09,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2015-03-19,172.56,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2015-03-19,167.76,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2015-03-19,167.76,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2015-03-19,111.3,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2015-03-19,117.81,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2015-03-19,20.79,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2015-03-06,45.6,Central & Corporate,Access Locksmiths (Leeds) Limited,,
2015-03-19,30,Environment & Housing,Access Locksmiths (Leeds) Limited,,
2015-03-27,211,Environment & Housing,Access Locksmiths (Leeds) Limited,,
2015-03-27,20,Strategic Landlord,Access Locksmiths (Leeds) Limited,,
2015-03-20,311.1,Strategic Landlord,Access Locksmiths (Leeds) Limited,,
2015-03-19,155.55,Strategic Landlord,Access Locksmiths (Leeds) Limited,,
2015-03-20,28.75,Strategic Landlord,Access Locksmiths (Leeds) Limited,,
2015-03-19,36,Strategic Landlord,Access Locksmiths (Leeds) Limited,,
2015-03-27,36,Strategic Landlord,Access Locksmiths (Leeds) Limited,,
2015-03-26,95.69,Strategic Landlord,Access Locksmiths (Leeds) Limited,,
2015-03-20,168.17,Strategic Landlord,Access Locksmiths (Leeds) Limited,,
2015-03-20,371,Strategic Landlord,Access Locksmiths (Leeds) Limited,,
2015-03-20,139.28,Strategic Landlord,Access Locksmiths (Leeds) Limited,,
2015-03-20,60.19,Strategic Landlord,Access Locksmiths (Leeds) Limited,,
2015-03-20,361.6,Strategic Landlord,Access Locksmiths (Leeds) Limited,,
2015-03-11,5775,City Development,Access Moving Image Ltd,,
2015-03-11,300,City Development,Access Moving Image Ltd,,
2015-03-27,333.87,Central & Corporate,Access Opening Systems Limited,,
2015-03-20,85,Central & Corporate,Access Opening Systems Limited,,
2015-03-20,109.8,Central & Corporate,Access Opening Systems Limited,,
2015-03-19,513.1,Central & Corporate,Access Opening Systems Limited,,
2015-03-19,112,Central & Corporate,Access Opening Systems Limited,,
2015-03-12,213.5,Central & Corporate,Access Opening Systems Limited,,
2015-03-12,630.6,Central & Corporate,Access Opening Systems Limited,,
2015-03-06,135,Central & Corporate,Access Opening Systems Limited,,
2015-03-30,128.65,City Development,Ace Container Services Limited,,
2015-03-20,4564.5,Environment & Housing,Ace Engineers (Morley) Ltd,,
2015-03-20,4646,Environment & Housing,Ace Engineers (Morley) Ltd,,
2015-03-18,140,City Development,Aces,,
2015-03-06,1750,Central & Corporate,Acme Facilities Group Ltd,,
2015-03-23,1465,Central & Corporate,Acme Facilities Group Ltd,,
2015-03-12,2600,Childrens Services,Acorn Fostering Services,,
2015-03-12,176.43,Childrens Services,Acorn Fostering Services,,
2015-03-12,4345,Childrens Services,Acorn Fostering Services,,
2015-03-16,4407.85,Childrens Services,Acorn Fostering Services,,
2015-03-20,4679.92,Childrens Services,Acorn House (Fostering Services) Ltd,,
2015-03-20,3985.76,Childrens Services,Acorn House (Fostering Services) Ltd,,
2015-03-11,8940,Adult Social Care,Acorn Services,,
2015-03-31,2849.92,Childrens Services,Acorns Nursery,,
2015-03-11,2526.64,Adult Social Care,Acre Green,,
2015-03-11,42724.28,Adult Social Care,Acre Green,,
2015-03-11,1336.12,Adult Social Care,Acre Green,,
2015-03-11,1277.12,Adult Social Care,Acre Green,,
2015-03-11,5194.57,Adult Social Care,Acre Green,,
2015-03-27,160.05,Childrens Services,Acre Wood Day Nursery,,
2015-03-31,2505.72,Childrens Services,Acre Wood Day Nursery,,
2015-03-11,129338,Adult Social Care,Action For Blind People,,
2015-03-06,800,Central & Corporate,Action For Blind People,,
2015-03-11,4663.96,Childrens Services,Action For Children,,
2015-03-11,4312,Childrens Services,Action For Children,,
2015-03-11,4314.24,Childrens Services,Action For Children,,
2015-03-04,345,Childrens Services,Activ8 Sporting Solutions Ltd,,
2015-03-26,270,Environment & Housing,Active Cleaning Solutions Ltd,,
2015-03-11,125,Strategic Landlord,Active Cleaning Solutions Ltd,,
2015-03-20,135,Childrens Services,Active Hire (Leeds) Ltd,,
2015-03-20,135,Childrens Services,Active Hire (Leeds) Ltd,,
2015-03-27,1305.18,Childrens Services,Active Kids Day Nursery,,
2015-03-30,3416.88,Childrens Services,Active Kids Day Nursery,,
2015-03-30,124,Childrens Services,Active Kids Day Nursery,,
2015-03-06,409.5,Childrens Services,Active Kids Day Nursery,,
2015-02-26,24.96,Central & Corporate,Activitytoshare,,
2015-03-06,1329.52,Environment & Housing,REDACTED COMMERCIAL CONFIDENTIALITY,,
2015-03-06,1356.77,Environment & Housing,REDACTED COMMERCIAL CONFIDENTIALITY,,
2015-03-13,2870,City Development,Ad Merchandise Ltd,,
2015-03-20,462.5,Central & Corporate,Ad3 Envelope Printers Limited,,
2015-03-11,748,Adult Social Care,REDACTED PERSONAL DATA,,
2015-03-11,1750.52,Social Services Pooled Budgets,REDACTED PERSONAL DATA,,
2015-03-11,576,Adult Social Care,REDACTED PERSONAL DATA,,
2015-03-11,444.4,Adult Social Care,REDACTED PERSONAL DATA,,
2015-03-20,41.75,City Development,REDACTED PERSONAL DATA,,
2015-03-05,950,City Development,Adam Hughes,,
2015-03-11,859.6,Social Services Pooled Budgets,REDACTED PERSONAL DATA,,
2015-03-05,150,City Development,Adam Young,,
2015-03-05,150,City Development,Adam Young,,
2015-03-23,225,Adult Social Care,Adband,,
2015-03-09,5187.11,Central & Corporate,Addlestone Moumouris Orme Sixsmith,,
2015-03-31,2282.28,Childrens Services,Adel Pre School,,
2015-03-27,1120.35,Childrens Services,Adel Pre School,,
2015-03-06,96,Childrens Services,Adel Quaker Meeting,,
2015-03-11,1866.32,Adult Social Care,REDACTED PERSONAL DATA,,
2015-03-31,250.8,Childrens Services,Adele Thompson,,
2015-03-11,2025,City Development,Adelle Stripe,,
2015-03-11,1054.6,Adult Social Care,Aden House,,
2015-03-11,1311.04,Adult Social Care,Aden House,,
2015-02-04,10.5,Childrens Services,Adept Computer Service,,
2015-03-20,130.56,Central & Corporate,Adi Global,,
2015-03-20,15.09,Central & Corporate,Adi Global,,
2015-03-20,19.38,Central & Corporate,Adi Global,,
2015-03-20,19.38,Central & Corporate,Adi Global,,
2015-03-20,9.23,Central & Corporate,Adi Global,,
2015-03-20,19.38,Central & Corporate,Adi Global,,
2015-03-20,19.38,Central & Corporate,Adi Global,,
2015-03-20,3.03,Central & Corporate,Adi Global,,
2015-03-20,18.55,Central & Corporate,Adi Global,,
2015-03-20,199.68,Central & Corporate,Adi Global,,
2015-03-17,3049.19,Central & Corporate,Adi Global,,
2015-03-17,890.46,Central & Corporate,Adi Global,,
2015-03-09,73.22,Central & Corporate,Adi Global,,
2015-01-29,101.39,Central & Corporate,Adler Manufacturing Gbp,,
2015-03-20,195,Central & Corporate,Admas Limited,,
2015-03-20,180,Central & Corporate,Admas Limited,,
2015-03-06,310,Central & Corporate,Admas Limited,,
2015-03-11,420,Environment & Housing,Admas Limited,,
2015-03-06,612,Childrens Services,Adolescent And Childrens Trust,,
2015-03-06,2852,Childrens Services,Adolescent And Childrens Trust,,
2015-03-06,3115.5,Childrens Services,Adolescent And Childrens Trust,,
2015-03-17,192.75,Childrens Services,Adoption Matters Northwest,,
2015-03-27,4565,Central & Corporate,Adrian Freeman T/A Beacon,,
2015-03-05,2609.36,Social Services Pooled Budgets,Adrian House,,
2015-03-11,312,Adult Social Care,REDACTED PERSONAL DATA,,
2015-03-27,1188.25,Childrens Services,Adriana Wrzol,,
2015-03-19,571.93,Strategic Landlord,Adt Fire & Security,,
2015-03-03,230.93,Strategic Landlord,Adt Fire & Security,,
2015-03-02,866.84,Central & Corporate,Adt Fire And Security Plc,,
2015-03-30,1733.68,Central & Corporate,Adt Fire And Security Plc,,
2015-03-02,137.97,Central & Corporate,Adt Fire And Security Plc,,
2015-03-25,143.42,Central & Corporate,Adt Fire And Security Plc,,
2015-03-17,436.45,Central & Corporate,Adt Fire And Security Plc,,
2015-03-17,331.55,Central & Corporate,Adt Fire And Security Plc,,
2015-03-17,133.67,Central & Corporate,Adt Fire And Security Plc,,
2015-03-02,356.87,Central & Corporate,Adt Fire And Security Plc,,
2015-02-11,710.86,Central & Corporate,Adt Loughton Cc,,
2015-02-11,215.09,Central & Corporate,Adt Loughton Cc,,
2015-03-11,1544.8,Adult Social Care,Adult Supported Living Ltd,,
