Payment Date,Amount,Benificiary Name,Organisational Unit
2017-02-17,89.15,A & A Electrical Distributors Ltd,Environment & Housing
2017-02-03,216.00,REDACTED PERSONAL DATA,Childrens Services
2017-02-10,216.00,REDACTED PERSONAL DATA,Childrens Services
2017-02-07,380.76,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2017-02-07,31.61,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2017-02-07,3.60,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2017-02-07,102.69,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2017-02-07,128.40,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2017-02-10,28.95,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2017-02-10,23.81,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2017-02-10,23.12,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2017-02-17,45.00,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2017-02-17,5.00,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2017-02-28,3.90,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2017-02-28,9.50,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2017-02-28,5.78,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2017-02-28,4.91,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2017-02-28,91.10,A Andrews & Sons (Marbles & Tiles),Environment & Housing
2017-02-10,300.00,A Ash,Childrens Services
2017-02-17,112.50,A C Entertainment Technologies Ltd,City Development
2017-02-17,32.33,A Clarkson,Childrens Services
2017-02-09,1210.18,Redacted for commercial confidentiality,Environment & Housing
2017-02-10,350.00,REDACTED PERSONAL DATA,Environment & Housing
2017-02-27,45.00,REDACTED PERSONAL DATA,Environment & Housing
2017-02-17,673.33,A E Speight,Childrens Services
2017-02-07,138289.35,A E Yates Ltd,City Development
2017-02-16,231.84,REDACTED PERSONAL DATA,Environment & Housing
2017-02-17,24.33,A Foley,Childrens Services
2017-02-17,10.67,A Hayes,Childrens Services
2017-02-16,300.00,Redacted for commercial confidentiality,City Development
2017-02-06,180.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,274.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,804.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,149.05,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,86.41,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,218.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,15.90,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,218.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,37.50,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,88.26,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,124.31,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,9.90,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,312.34,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,243.16,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,226.31,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,183.08,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,109.36,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,238.02,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,138.35,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,224.29,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,396.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,131.20,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,18.36,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,42.48,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,269.50,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,28.50,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,89.97,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,110.10,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,82.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,73.20,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,258.15,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,63.10,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,39.75,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,255.08,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,169.10,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,108.07,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,305.00,A J H  Pump Supply & Repair Ltd,Environment & Housing
2017-02-06,131.75,A J H  Pump Supply & Repair Ltd,Environment & Housing
