Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenditure type,Detailed expenditure code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-01,1104-00969,2299.20,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-08,1104-00970,980.86,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-08,1104-00971,1794.24,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-15,1104-00972,1406.20,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-15,1104-00973,2572.32,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-20,1104-00974,1407.51,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-20,1104-00975,2574.72,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-27,1104-00976,1379.18,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-27,1104-00977,2522.88,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,2011-04-01,1104-00978,919.13,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-01,1104-00979,25777.90,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-01,1104-00980,80379.81,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,2011-04-28,1104-00981,919.13,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-28,1104-00982,25777.90,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-28,1104-00983,80379.81,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,2011-04-28,1104-00984,919.13,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-28,1104-00985,25777.90,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-28,1104-00986,80379.81,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-01,1104-00987,17851.68,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-01,1104-00988,59095.20,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,2011-04-08,1104-00989,1466.50,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-08,1104-00990,25972.01,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-08,1104-00991,83684.41,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-07,1104-00992,510.96,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,2011-04-07,1104-00993,1503.50,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-07,1104-00994,28364.24,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-07,1104-00995,90540.57,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,2011-04-20,1104-00996,2032.25,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-20,1104-00997,24672.07,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-20,1104-00998,82387.41,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,2011-04-28,1104-00999,2264.88,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-28,1104-01000,26325.87,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Waste Disposal Charges,236,2011-04-28,1104-01001,85567.00,R,Biffa Waste Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Materials,205,2011-04-01,1104-01002,1755.86,R,Bilbeck (Merchants) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Materials,205,2011-04-08,1104-01003,446.00,R,Bilbeck (Merchants) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Materials,205,2011-04-08,1104-01004,1456.96,R,Bilbeck (Merchants) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Materials,205,2011-04-08,1104-01005,425.66,R,Bilbeck (Merchants) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Materials,205,2011-04-15,1104-01006,597.00,R,Bilbeck (Merchants) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Other Materials,205,2011-04-15,1104-01007,493.92,R,Bilbeck (Merchants) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Housing Services,Premises,Cct - Refuse Collection,118,2011-04-13,1104-01008,8202.50,R,Bin Washers Llp
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Transport,Plant Spares,346,2011-04-27,1104-01009,1721.86,R,Binson Bearings
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support  Service,Capital,Furniture And Equipment,5,2011-04-18,1104-01010,1975.95,C,Bishop Sports And Leisure Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support  Service,Capital,Furniture And Equipment,5,2011-04-04,1104-01011,778.05,C,Bishop Sports And Leisure Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support  Service,Supplies and Services,Teaching Materials,202,2011-04-08,1104-01012,473.00,R,Bishop Sports And Leisure Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,2011-04-01,1104-01013,970.00,R,Bison Bede Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,2011-04-08,1104-01014,920.00,R,Bison Bede Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,2011-04-13,1104-01015,970.00,R,Bison Bede Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,2011-04-20,1104-01016,970.00,R,Bison Bede Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,2011-04-20,1104-01017,1050.00,R,Bison Bede Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,2011-04-27,1104-01018,560.00,R,Bison Bede Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,2011-04-27,1104-01019,1150.00,R,Bison Bede Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Operational Materials,205,2011-04-08,1104-01020,1800.00,R,Blachere Wonderland Illuminations Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Director Of Childrens Services,Third Party Payments,Services Rendered By Voluntary Sector,505,2011-04-20,1104-01021,20000.00,R,Black Health Initiative
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,2011-04-12,1104-01022,2200.00,R,Blackburn & Roberts Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services,Supplies and Services,Operational Materials,205,2011-04-01,1104-01023,725.00,R,Blackburns Metals Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Belle Isle,Capital,Construction,3,2011-04-07,1104-01024,3200.00,C,Blackie Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Belle Isle,Capital,Construction,3,2011-04-06,1104-01025,8799.84,C,Blackie Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Belle Isle,Capital,Construction,3,2011-04-13,1104-01026,8890.75,C,Blackie Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Belle Isle,Capital,Construction,3,2011-04-20,1104-01027,18213.89,C,Blackie Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Belle Isle,Capital,Construction,3,2011-04-27,1104-01028,11173.32,C,Blackie Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Support Services,Legal Disbursements,411,2011-04-27,1104-01029,1625.00,R,Blacks Solicitors
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Supplies and Services,Consultancy Services,259,2011-04-18,1104-01030,36400.00,R,Blacks Solicitors
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Other Hired And Contracted Services,265,2011-04-14,1104-01031,678.00,R,Blake Lapthorn
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Other Hired And Contracted Services,265,2011-04-28,1104-01032,500.00,R,Blake Lapthorn
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services Managed By E.L.,Active Accounts,Supplies and Services,Licences,266,2011-04-01,1104-01033,14000.00,R,Bluewave International Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Office Furniture & Equipment,201,2011-04-08,1104-01034,552.00,R,Bmi
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Furniture & Equipment,203,2011-03-30,1104-01035,1107.50,R,Bodypower Sports Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Supplies and Services,Other Hired And Contracted Services,265,2011-04-15,1104-01036,1400.00,R,Boffin Projects Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,2011-04-27,1104-01037,1282.00,R,Boiler & Heating Supplies Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,2011-04-27,1104-01038,1032.00,R,Boiler & Heating Supplies Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,2011-04-08,1104-01039,871.00,R,Boiler & Heating Supplies Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,2011-04-08,1104-01040,466.80,R,Boiler & Heating Supplies Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,2011-04-14,1104-01041,542.50,R,Boiler & Heating Supplies Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,2011-04-14,1104-01042,446.60,R,Boiler & Heating Supplies Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,2011-04-14,1104-01043,2582.00,R,Boiler & Heating Supplies Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,2011-04-21,1104-01044,538.49,R,Boiler & Heating Supplies Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,2011-04-28,1104-01045,1448.15,R,Boiler & Heating Supplies Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,2011-04-28,1104-01046,780.00,R,Boiler & Heating Supplies Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Resaleable Materials,204,2011-04-08,1104-01047,1108.80,R,Book Tokens Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Supplies and Services,Operational Furniture And Equipment,203,2011-04-13,1104-01048,499.90,R,Books And More Bradford
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Books & Audio-Visual Materials,206,2011-04-27,1104-01049,3006.51,R,Books Asia
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Books & Audio-Visual Materials,206,2011-04-21,1104-01050,906.62,R,Books Asia
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Books & Audio-Visual Materials,206,2011-04-21,1104-01051,803.40,R,Books Asia
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Books & Audio-Visual Materials,206,2011-04-27,1104-01052,1279.93,R,Books Asia
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Books & Audio-Visual Materials,206,2011-04-28,1104-01053,558.88,R,Books Asia
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Books & Audio-Visual Materials,206,2011-04-06,1104-01054,459.93,R,Bookscan Library Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Supplies and Services,Publication And Promotion,267,2011-04-08,1104-01055,17941.55,R,Booktrust
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Supplies and Services,Teaching Equipment,202,2011-04-08,1104-01056,462.94,R,Boosey & Hawkes (Mp) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,2011-04-13,1104-01057,2441.00,R,Boroughbridge Lodge
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,2011-04-14,1104-01058,705.88,R,Borrage House
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Employees,General Training,079,2011-04-01,1104-01059,450.00,R,Boss Training Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Corporate Directorate,Employees,General Training,079,2011-04-01,1104-01060,450.00,R,Boss Training Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Strategic Accounts,Strategic,Precepts,Parish Precepts,210,2011-04-04,1104-01061,35000.00,R,Boston Spa Parish Council
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Hospitality,255,2011-04-04,1104-01062,825.00,R,Boutique Catering Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Hospitality,255,2011-04-01,1104-01063,675.00,R,Boutique Catering Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Education Leeds,Education Leeds,Education Leeds,Supplies and Services,Provisions,231,2011-04-21,1104-01064,1875.00,R,Boutique Catering Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Corporate Directorate,Employees,General Training,079,2011-04-15,1104-01065,935.82,R,Bpp Professional Education
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Community Safety,Capital,Construction,3,2011-04-04,1104-01066,2920.00,C,Bps Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support  Service,Supplies and Services,Other Hired And Contracted Services,265,2011-04-18,1104-01067,1430.75,R,Bps Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,2011-04-26,1104-01068,1100.80,R,Bradford And Northern Housing
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Food & Drink,231,2011-04-13,1104-01069,994.20,R,Bradford Council
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,2011-04-13,1104-01070,12332.52,R,Bradford Independent (St Ives) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,2011-04-13,1104-01071,2778.70,R,Bradford Independent (St Ives) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Residential,580,2011-04-13,1104-01072,2786.18,R,Bradford Independent (St Ives) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Residential,580,2011-04-13,1104-01073,1469.80,R,Bradford Independent (St Ives) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,2011-04-13,1104-01074,8861.62,R,Bradford Independent Health Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Nursing Home,570,2011-04-13,1104-01075,842.69,R,Bradford Independent Health Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Nursing Home,570,2011-04-13,1104-01076,21173.44,R,Bradford Independent Health Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,2011-04-13,1104-01077,15053.68,R,Bradford Independent Health Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Nursing Home,570,2011-04-13,1104-01078,1818.60,R,Bradford Independent Health Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,2011-04-13,1104-01079,1638.68,R,Bradford Independent Health Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,2011-04-13,1104-01080,1745.68,R,Bradford Independent Health Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Emi,574,2011-04-13,1104-01081,5612.44,R,Bradford Independent Health Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Emi,574,2011-04-13,1104-01082,3256.60,R,Bradford Independent Health Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Residential,580,2011-04-13,1104-01083,1147.96,R,Bradford Independent Health Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,2011-04-13,1104-01084,1102.24,R,Bradford Independent Health Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,2011-04-13,1104-01085,22619.98,R,Bradford Independent Health Care Owlett
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Nursing Home,570,2011-04-13,1104-01086,1431.00,R,Bradford Independent Health Care Owlett
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,2011-04-13,1104-01087,1004.96,R,Bradford Independent Health Care Owlett
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Rent,552,2011-04-08,1104-01088,448.75,R,Bradford Metropolitan Council
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Food & Drink,231,2011-04-07,1104-01089,630.00,R,Bradford Metropolitan District Council
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,2011-04-05,1104-01090,632.20,C,Bradley Environmental Consultants
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,2011-04-06,1104-01091,632.20,C,Bradley Environmental Consultants
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,2011-04-06,1104-01092,632.20,C,Bradley Environmental Consultants
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,2011-04-06,1104-01093,632.20,C,Bradley Environmental Consultants
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,2011-04-06,1104-01094,632.20,C,Bradley Environmental Consultants
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,S. Offices,Premises,H.R.A. - Special Maintenance,106,2011-04-13,1104-01095,554.75,R,Bradley Environmental Consultants
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Property And Maintenance,Premises,H.R.A. - Special Maintenance,106,2011-04-13,1104-01096,6376.85,R,Bradley Environmental Consultants
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,2011-04-20,1104-01097,4403.60,C,Bradley Environmental Consultants
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,S. Offices,Premises,H.R.A. - Special Maintenance,106,2011-04-20,1104-01098,1264.40,R,Bradley Environmental Consultants
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Property And Maintenance,Premises,H.R.A. - Special Maintenance,106,2011-04-20,1104-01099,5850.68,R,Bradley Environmental Consultants
