Organisational Unit,Payment Date,Amount,Benificiary Name
Central & Corporate,2016-02-17,47.62,A J H  Pump Supply & Repair Ltd
Central & Corporate,2016-02-17,298.00,A J H  Pump Supply & Repair Ltd
Central & Corporate,2016-02-17,109.81,A J H  Pump Supply & Repair Ltd
Central & Corporate,2016-02-17,17.66,A J H  Pump Supply & Repair Ltd
Central & Corporate,2016-02-17,62.43,A J H  Pump Supply & Repair Ltd
Central & Corporate,2016-02-17,42.00,A J H  Pump Supply & Repair Ltd
Central & Corporate,2016-02-17,105.00,A J H  Pump Supply & Repair Ltd
Central & Corporate,2016-02-17,51.02,A J H  Pump Supply & Repair Ltd
Central & Corporate,2016-02-17,149.00,A J H  Pump Supply & Repair Ltd
Central & Corporate,2016-02-17,43.21,A J H  Pump Supply & Repair Ltd
Central & Corporate,2016-02-17,33.59,A J H  Pump Supply & Repair Ltd
Central & Corporate,2016-02-17,35.00,A J H  Pump Supply & Repair Ltd
Central & Corporate,2016-02-26,210.00,A J H  Pump Supply & Repair Ltd
Central & Corporate,2016-02-26,48.58,A J H  Pump Supply & Repair Ltd
Central & Corporate,2016-02-26,134.28,A J H  Pump Supply & Repair Ltd
Central & Corporate,2016-02-26,33.59,A J H  Pump Supply & Repair Ltd
Central & Corporate,2016-02-26,57.79,A J H  Pump Supply & Repair Ltd
Central & Corporate,2016-02-26,69.90,A J H  Pump Supply & Repair Ltd
Central & Corporate,2016-02-26,79.75,A J H  Pump Supply & Repair Ltd
Central & Corporate,2016-02-26,67.00,A J H  Pump Supply & Repair Ltd
Central & Corporate,2016-02-26,75.80,A J H  Pump Supply & Repair Ltd
Central & Corporate,2016-02-26,203.13,A J H  Pump Supply & Repair Ltd
Central & Corporate,2016-02-26,138.42,A J H  Pump Supply & Repair Ltd
City Development,2016-02-12,120.00,A J Promotions
Citizens and Communities,2016-02-12,500.00,REDACTED PERSONAL DATA
Childrens Services,2016-02-15,265.00,REDACTED PERSONAL DATA
Environment & Housing,2016-02-04,380.00,REDACTED PERSONAL DATA
Citizens and Communities,2016-02-09,500.00,REDACTED PERSONAL DATA
Childrens Services,2016-02-08,75.00,A Little Something Extra Ltd
Childrens Services,2016-02-15,180.00,A Little Something Extra Ltd
Citizens and Communities,2016-02-01,560.80,A Mohammed
Citizens and Communities,2016-02-01,201.50,A Namaki
Citizens and Communities,2016-02-01,30.00,A Namaki
Environment & Housing,2016-02-25,990.00,A Newton
Environment & Housing,2016-02-29,450.00,A Newton
Citizens and Communities,2016-02-02,500.00,REDACTED PERSONAL DATA
City Development,2016-02-17,120.57,A S Jhagra
Civic Enterprise Leeds,2016-02-02,35.00,A Star Couriers Ltd
Civic Enterprise Leeds,2016-02-05,46.25,A Star Couriers Ltd
Civic Enterprise Leeds,2016-02-10,94.25,A Star Couriers Ltd
Civic Enterprise Leeds,2016-02-12,46.25,A Star Couriers Ltd
Civic Enterprise Leeds,2016-02-24,46.25,A Star Couriers Ltd
Childrens Services,2016-02-11,250.00,REDACTED PERSONAL DATA
Environment & Housing,2016-02-15,182.30,A T Nerac Ltd
Environment & Housing,2016-02-18,290.00,A T Nerac Ltd
Environment & Housing,2016-02-19,313.80,A T Nerac Ltd
Environment & Housing,2016-02-19,243.25,A T Nerac Ltd
Environment & Housing,2016-02-24,56.00,A T Nerac Ltd
Citizens and Communities,2016-02-04,500.00,REDACTED PERSONAL DATA
Childrens Services,2016-02-24,400.00,REDACTED PERSONAL DATA
Insurance,2016-02-04,12037.86,Aa Ulr
Childrens Services,2016-02-24,395.00,Aaa Training Co Ltd
Citizens and Communities,2016-02-02,500.00,REDACTED PERSONAL DATA
Citizens and Communities,2016-02-02,500.00,REDACTED PERSONAL DATA
Social Services Pooled Budgets,2016-02-19,842.00,Aat (Gb) Ltd
Central & Corporate,2016-02-11,544.00,Ab Cars (Garforth) Ltd
Childrens Services,2016-02-05,31.02,Abacus Express Limited
Childrens Services,2016-02-05,31.02,Abacus Express Limited
Childrens Services,2016-02-05,37.63,Abacus Express Limited
Childrens Services,2016-02-05,31.02,Abacus Express Limited
Childrens Services,2016-02-05,31.02,Abacus Express Limited
Childrens Services,2016-02-24,31.02,Abacus Express Limited
Childrens Services,2016-02-24,31.02,Abacus Express Limited
Childrens Services,2016-02-24,31.02,Abacus Express Limited
Childrens Services,2016-02-24,95.00,Abacus Express Limited
City Development,2016-02-24,27.41,Abacus Express Limited
City Development,2016-02-26,14.51,Abacus Express Limited
City Development,2016-02-26,14.51,Abacus Express Limited
City Development,2016-02-26,14.51,Abacus Express Limited
Central & Corporate,2016-02-29,26.77,Abacus Express Limited
Environment & Housing,2016-02-05,51.50,Abbey House Veterinary Hospital
Environment & Housing,2016-02-12,60.43,Abbey House Veterinary Hospital
Environment & Housing,2016-02-12,22.24,Abbey House Veterinary Hospital
Environment & Housing,2016-02-12,22.24,Abbey House Veterinary Hospital
Citizens and Communities,2016-02-22,500.00,REDACTED PERSONAL DATA
Childrens Services,2016-02-19,390.88,Abc Daycare And Ozone Out Of School
Childrens Services,2016-02-19,763.66,Abc Nursery At Lufc
Citizens and Communities,2016-02-04,500.00,REDACTED PERSONAL DATA
Citizens and Communities,2016-02-04,500.00,REDACTED PERSONAL DATA
Citizens and Communities,2016-02-04,500.00,REDACTED PERSONAL DATA
Adult Social Care,2016-02-10,28672.47,Aberford Hall
Adult Social Care,2016-02-10,1892.00,Aberford Hall
Adult Social Care,2016-02-10,5930.56,Aberford Hall
Adult Social Care,2016-02-26,10809.86,Aberford Hall
Childrens Services,2016-02-12,3.15,REDACTED PERSONAL DATA
Childrens Services,2016-02-12,8.30,REDACTED PERSONAL DATA
Childrens Services,2016-02-12,10.35,REDACTED PERSONAL DATA
Environment & Housing,2016-02-12,95.00,Abram Pulman & Sons Limited
Childrens Services,2016-02-02,1682.85,Academic Appointments Ltd
Childrens Services,2016-02-11,1468.63,Academic Appointments Ltd
Childrens Services,2016-02-18,1682.85,Academic Appointments Ltd
Childrens Services,2016-02-25,1682.85,Academic Appointments Ltd
Environment & Housing,2016-02-11,2052.00,Accent Homes Ltd
Central & Corporate,2016-02-12,5162.60,Accenture (Uk) Ltd
Central & Corporate,2016-02-12,5700.00,Accenture (Uk) Ltd
Citizens and Communities,2016-02-23,300.00,Access Committee For Leeds
Civic Enterprise Leeds,2016-01-14,6.00,Access Locksmiths
Environment & Housing,2016-02-03,208.60,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-04,101.64,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-04,79.30,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-04,39.86,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-04,18.50,Access Locksmiths (Leeds) Limited
Strategic Landlord,2016-02-05,120.58,Access Locksmiths (Leeds) Limited
Environment & Housing,2016-02-10,9.00,Access Locksmiths (Leeds) Limited
Strategic Landlord,2016-02-12,25.00,Access Locksmiths (Leeds) Limited
Strategic Landlord,2016-02-12,103.70,Access Locksmiths (Leeds) Limited
Strategic Landlord,2016-02-12,422.85,Access Locksmiths (Leeds) Limited
Strategic Landlord,2016-02-12,674.05,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-16,50.14,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-16,132.63,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-16,29.58,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-16,86.00,Access Locksmiths (Leeds) Limited
Strategic Landlord,2016-02-19,92.15,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-23,29.88,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-23,25.32,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-23,86.60,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-23,36.81,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-23,372.11,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-23,249.50,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-23,101.64,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-23,6.48,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-23,149.40,Access Locksmiths (Leeds) Limited
Strategic Landlord,2016-02-25,120.57,Access Locksmiths (Leeds) Limited
Strategic Landlord,2016-02-25,283.25,Access Locksmiths (Leeds) Limited
Strategic Landlord,2016-02-25,113.88,Access Locksmiths (Leeds) Limited
Strategic Landlord,2016-02-25,92.22,Access Locksmiths (Leeds) Limited
Strategic Landlord,2016-02-25,152.72,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-26,69.26,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-26,143.10,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-26,351.44,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-26,33.35,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-26,10.50,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-26,38.79,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-26,49.73,Access Locksmiths (Leeds) Limited
Central & Corporate,2016-02-26,372.11,Access Locksmiths (Leeds) Limited
Strategic Landlord,2016-02-29,103.70,Access Locksmiths (Leeds) Limited
City Development,2016-02-19,4000.00,Access Moving Image Ltd
Central & Corporate,2016-02-01,1465.23,Access Opening Systems Limited
Central & Corporate,2016-02-05,85.00,Access Opening Systems Limited
Central & Corporate,2016-02-05,85.00,Access Opening Systems Limited
Central & Corporate,2016-02-05,110.00,Access Opening Systems Limited
Childrens Services,2016-02-05,110.00,Access Opening Systems Limited
Central & Corporate,2016-02-05,85.00,Access Opening Systems Limited
Central & Corporate,2016-02-05,91.25,Access Opening Systems Limited
Central & Corporate,2016-02-11,1800.00,Access Opening Systems Limited
Central & Corporate,2016-02-11,85.00,Access Opening Systems Limited
Central & Corporate,2016-02-11,85.00,Access Opening Systems Limited
Central & Corporate,2016-02-12,122.50,Access Opening Systems Limited
Central & Corporate,2016-02-12,170.00,Access Opening Systems Limited
Central & Corporate,2016-02-16,175.00,Access Opening Systems Limited
Central & Corporate,2016-02-22,85.00,Access Opening Systems Limited
Central & Corporate,2016-02-22,85.00,Access Opening Systems Limited
Central & Corporate,2016-02-22,85.00,Access Opening Systems Limited
Central & Corporate,2016-02-22,85.00,Access Opening Systems Limited
Central & Corporate,2016-02-22,85.00,Access Opening Systems Limited
Central & Corporate,2016-02-24,662.00,Access Opening Systems Limited
Central & Corporate,2016-02-24,242.00,Access Opening Systems Limited
Central & Corporate,2016-02-24,128.00,Access Opening Systems Limited
Central & Corporate,2016-02-24,128.00,Access Opening Systems Limited
Central & Corporate,2016-02-26,85.00,Access Opening Systems Limited
Central & Corporate,2016-02-26,85.00,Access Opening Systems Limited
Central & Corporate,2016-02-26,85.00,Access Opening Systems Limited
Central & Corporate,2016-02-26,128.00,Access Opening Systems Limited
Central & Corporate,2016-02-26,85.00,Access Opening Systems Limited
Central & Corporate,2016-02-26,166.00,Access Opening Systems Limited
Central & Corporate,2016-02-26,204.00,Access Opening Systems Limited
Central & Corporate,2016-02-26,128.00,Access Opening Systems Limited
Central & Corporate,2016-02-26,128.00,Access Opening Systems Limited
Central & Corporate,2016-02-29,25.00,Access Opening Systems Limited
Central & Corporate,2016-02-29,38.50,Access Opening Systems Limited
Insurance,2016-02-11,1082.60,Accidents Happen
City Development,2016-02-03,139.50,Ace Container Services Limited
City Development,2016-02-05,46.50,Ace Container Services Limited
City Development,2016-02-25,139.50,Ace Container Services Limited
City Development,2016-02-25,139.50,Ace Container Services Limited
City Development,2016-02-03,145.00,Aces
City Development,2016-02-17,1210.29,Ack Haulage
Childrens Services,2016-02-08,12042.89,Acorn Care And Education Ltd
Childrens Services,2016-02-08,12042.89,Acorn Care And Education Ltd
Childrens Services,2016-02-03,2878.57,Acorn Fostering Services
Childrens Services,2016-02-25,2507.14,Acorn Fostering Services
Childrens Services,2016-02-05,5181.34,Acorn House (Fostering Services) Ltd
Childrens Services,2016-02-19,5181.34,Acorn House (Fostering Services) Ltd
Adult Social Care,2016-02-24,2435.71,Acorn Treatment & Housing
Childrens Services,2016-02-19,284.18,Acorns Nursery
City Development,2016-02-12,16715.00,Acoustiguide Ltd
Adult Social Care,2016-02-10,1351.20,Acre Green
Adult Social Care,2016-02-10,19693.59,Acre Green
Adult Social Care,2016-02-10,1378.64,Acre Green
Adult Social Care,2016-02-10,10419.16,Acre Green
Adult Social Care,2016-02-10,4829.44,Acre Green
Adult Social Care,2016-02-10,1036.80,Acre Green
Adult Social Care,2016-02-26,14854.43,Acre Green
Childrens Services,2016-02-19,995.33,Acre Wood Day Nursery
Insurance,2016-02-17,2072.47,Acromas Insurance Company Ltd
Central & Corporate,2016-02-04,720.00,Actavo Uk Limited
City Development,2016-02-12,420.00,Actavo Uk Limited
Central & Corporate,2016-02-19,140.00,Actavo Uk Limited
Adult Social Care,2016-02-03,700.00,Action First Recruitment Ltd
Adult Social Care,2016-02-12,1050.00,Action First Recruitment Ltd
Adult Social Care,2016-02-12,1400.00,Action First Recruitment Ltd
Adult Social Care,2016-02-12,1400.00,Action First Recruitment Ltd
Adult Social Care,2016-02-12,700.00,Action First Recruitment Ltd
Adult Social Care,2016-02-12,700.00,Action First Recruitment Ltd
Adult Social Care,2016-02-12,1400.00,Action First Recruitment Ltd
Adult Social Care,2016-02-19,1750.00,Action First Recruitment Ltd
Adult Social Care,2016-02-19,2800.00,Action First Recruitment Ltd
Adult Social Care,2016-02-19,1050.00,Action First Recruitment Ltd
Childrens Services,2016-02-10,4500.00,Action For Children
Childrens Services,2016-02-12,4776.48,Action For Children
Childrens Services,2016-02-12,5163.67,Action For Children
Childrens Services,2016-02-12,4776.48,Action For Children
Childrens Services,2016-02-12,5163.67,Action For Children
City Development,2016-01-08,77.07,Action On Hearing Loss
City Development,2016-01-08,4.96,Action On Hearing Loss
Strategic Landlord,2016-02-04,95.00,Active Cleaning Solutions Ltd
Childrens Services,2016-02-19,326.90,Active Kids Day Nursery
Social Services Pooled Budgets,2016-02-12,146.26,Active Mobility Centre Ltd
City Development,2016-01-20,83.33,Active8
Social Services Pooled Budgets,2016-02-24,165.00,Acute Sales Limited
Civic Enterprise Leeds,2016-02-03,50.55,Ad3 Envelope Printers Limited
Civic Enterprise Leeds,2016-02-03,645.00,Ad3 Envelope Printers Limited
Civic Enterprise Leeds,2016-02-24,90.20,Ad3 Envelope Printers Limited
Citizens and Communities,2016-02-02,500.00,REDACTED PERSONAL DATA
Adult Social Care,2016-02-11,200.00,Adam Fullwood
Social Services Pooled Budgets,2016-02-18,670.95,REDACTED PERSONAL DATA
Environment & Housing,2016-02-18,500.00,Adams Estates
Environment & Housing,2016-02-03,4307.50,Addleshaw Goddard Llp
Environment & Housing,2016-02-08,7644.00,Addlestone & Partners
Public Health,2016-02-19,14.00,Addlestone & Partners
Central & Corporate,2016-01-18,1840.00,Adecco Alfred Marks
Central & Corporate,2016-01-22,1840.00,Adecco Alfred Marks
Childrens Services,2016-02-19,828.17,Adel Pre School
Childrens Services,2016-02-05,72.00,Adel Quaker Meeting
Childrens Services,2016-02-10,72.00,Adel Quaker Meeting
Adult Social Care,2016-02-10,1191.28,Adeline Lodge
Adult Social Care,2016-02-10,1060.84,Aden House
Adult Social Care,2016-02-10,1320.68,Aden House
Insurance,2016-02-05,456.00,Adf Law
Insurance,2016-02-17,360.00,Adf Law
Central & Corporate,2016-02-04,118.69,Adi Global
Central & Corporate,2016-02-16,28.28,Adi Global
Central & Corporate,2016-02-16,191.73,Adi Global
Central & Corporate,2016-02-16,82.55,Adi Global
Central & Corporate,2016-02-16,54.43,Adi Global
Environment & Housing,2016-02-24,1383.76,Adi Global
Central & Corporate,2016-02-01,310.00,Admas Limited
Central & Corporate,2016-02-01,180.00,Admas Limited
Central & Corporate,2016-02-01,180.00,Admas Limited
Central & Corporate,2016-02-01,180.00,Admas Limited
Central & Corporate,2016-02-12,180.00,Admas Limited
Central & Corporate,2016-02-12,310.00,Admas Limited
Central & Corporate,2016-02-22,1480.00,Admas Limited
Central & Corporate,2016-02-22,1740.00,Admas Limited
Central & Corporate,2016-02-24,310.00,Admas Limited
Central & Corporate,2016-02-24,380.00,Admas Limited
Central & Corporate,2016-02-24,180.00,Admas Limited
Environment & Housing,2016-02-26,350.00,Admas Limited
Environment & Housing,2016-02-26,350.00,Admas Limited
Environment & Housing,2016-02-26,340.00,Admas Limited
Environment & Housing,2016-02-29,390.00,Admas Limited
Environment & Housing,2016-02-29,430.00,Admas Limited
Childrens Services,2016-02-05,3100.00,Adolescent And Childrens Trust
Childrens Services,2016-02-05,3100.00,Adolescent And Childrens Trust
Childrens Services,2016-02-05,3100.00,Adolescent And Childrens Trust
Childrens Services,2016-02-05,3100.00,Adolescent And Childrens Trust
Childrens Services,2016-02-05,3100.00,Adolescent And Childrens Trust
Childrens Services,2016-02-05,2100.00,Adolescent And Childrens Trust
Childrens Services,2016-02-05,1230.00,Adoption Uk
Childrens Services,2016-02-10,307.50,Adoption Uk
Social Services Pooled Budgets,2016-02-18,2609.36,Adrian House
Environment & Housing,2016-02-18,4.17,REDACTED PERSONAL DATA
Civic Enterprise Leeds,2016-02-05,148.44,Adt Fire And Security Plc
Strategic Landlord,2016-02-12,130.96,Adt Fire And Security Plc
City Development,2016-02-18,297.43,Adt Fire And Security Plc
Civic Enterprise Leeds,2016-01-06,226.72,Adt Loughton Cc
Civic Enterprise Leeds,2016-01-06,656.25,Adt Loughton Cc
Social Services Pooled Budgets,2016-02-04,1332.20,Adult Placement Services
Social Services Pooled Budgets,2016-02-26,1332.20,Adult Placement Services
Adult Social Care,2016-02-10,1541.96,Adult Supported Living Ltd
City Development,2016-02-12,85.00,Advance Stocks Ltd
City Development,2016-02-12,85.00,Advance Stocks Ltd
City Development,2016-02-15,245.00,Advance Stocks Ltd
City Development,2016-02-15,245.00,Advance Stocks Ltd
City Development,2016-02-26,235.00,Advance Stocks Ltd
City Development,2016-02-26,85.00,Advance Stocks Ltd
Childrens Services,2016-02-04,82.86,Advanced Child Care Assessments Ltd
Childrens Services,2016-02-05,208.00,Advanced Child Care Assessments Ltd
Childrens Services,2016-02-12,505.87,Advanced Child Care Assessments Ltd
Childrens Services,2016-02-25,403.87,Advanced Child Care Assessments Ltd
Civic Enterprise Leeds,2016-02-09,701.00,Advanced Diesel Engineering
Adult Social Care,2016-02-10,14166.75,Advanced Health And Care Ltd
Social Services Pooled Budgets,2016-02-10,20248.68,Advitam Ltd
Adult Social Care,2016-02-05,84422.93,Advonet
Social Services Pooled Budgets,2016-02-22,11372.30,Advonet
Social Services Pooled Budgets,2016-02-22,6567.66,Advonet
Social Services Pooled Budgets,2016-02-22,6567.66,Advonet
Social Services Pooled Budgets,2016-02-22,11372.30,Advonet
City Development,2016-02-05,10033.00,Aecom Limited
City Development,2016-02-10,9569.80,Aecom Limited
Insurance,2016-02-12,2563.00,Aequitas Legal Solicitors Limited
Central & Corporate,2016-02-01,220.00,Aerial Satellite Link
Social Services Pooled Budgets,2016-02-02,715.59,Affinity Trust
Social Services Pooled Budgets,2016-02-02,682.50,Affinity Trust
Adult Social Care,2016-02-02,63.92,Affinity Trust
Social Services Pooled Budgets,2016-02-03,574.24,Affinity Trust
Social Services Pooled Budgets,2016-02-03,1076.48,Affinity Trust
Social Services Pooled Budgets,2016-02-03,607.24,Affinity Trust
Social Services Pooled Budgets,2016-02-05,47.94,Affinity Trust
Social Services Pooled Budgets,2016-02-05,886.89,Affinity Trust
Social Services Pooled Budgets,2016-02-05,420.50,Affinity Trust
Social Services Pooled Budgets,2016-02-05,1020.00,Affinity Trust
Social Services Pooled Budgets,2016-02-05,312.16,Affinity Trust
Social Services Pooled Budgets,2016-02-05,255.68,Affinity Trust
Social Services Pooled Budgets,2016-02-05,468.72,Affinity Trust
Social Services Pooled Budgets,2016-02-05,1230.46,Affinity Trust
Social Services Pooled Budgets,2016-02-05,1765.50,Affinity Trust
Social Services Pooled Budgets,2016-02-05,1454.93,Affinity Trust
Social Services Pooled Budgets,2016-02-05,874.91,Affinity Trust
Social Services Pooled Budgets,2016-02-05,639.20,Affinity Trust
Social Services Pooled Budgets,2016-02-05,1534.08,Affinity Trust
Social Services Pooled Budgets,2016-02-05,1454.18,Affinity Trust
Social Services Pooled Budgets,2016-02-05,671.16,Affinity Trust
Social Services Pooled Budgets,2016-02-05,479.40,Affinity Trust
Social Services Pooled Budgets,2016-02-05,408.00,Affinity Trust
Social Services Pooled Budgets,2016-02-05,1374.28,Affinity Trust
Social Services Pooled Budgets,2016-02-05,3518.23,Affinity Trust
Social Services Pooled Budgets,2016-02-05,300.00,Affinity Trust
Social Services Pooled Budgets,2016-02-05,1006.74,Affinity Trust
Social Services Pooled Budgets,2016-02-05,607.24,Affinity Trust
Social Services Pooled Budgets,2016-02-05,575.28,Affinity Trust
Social Services Pooled Budgets,2016-02-05,159.80,Affinity Trust
Social Services Pooled Budgets,2016-02-05,204.32,Affinity Trust
Social Services Pooled Budgets,2016-02-05,375.00,Affinity Trust
Social Services Pooled Budgets,2016-02-05,1059.66,Affinity Trust
Social Services Pooled Budgets,2016-02-05,2075.68,Affinity Trust
Adult Social Care,2016-02-10,751.06,Affinity Trust
Adult Social Care,2016-02-10,2428.20,Affinity Trust
Adult Social Care,2016-02-10,396.00,Affinity Trust
Adult Social Care,2016-02-10,672.71,Affinity Trust
Social Services Pooled Budgets,2016-02-10,1080.00,Affinity Trust
Social Services Pooled Budgets,2016-02-10,3316.88,Affinity Trust
Social Services Pooled Budgets,2016-02-10,1560.00,Affinity Trust
Social Services Pooled Budgets,2016-02-10,360.00,Affinity Trust
Social Services Pooled Budgets,2016-02-10,1315.84,Affinity Trust
Social Services Pooled Budgets,2016-02-10,525.72,Affinity Trust
Social Services Pooled Budgets,2016-02-10,4052.48,Affinity Trust
Social Services Pooled Budgets,2016-02-10,2279.36,Affinity Trust
Social Services Pooled Budgets,2016-02-10,1599.98,Affinity Trust
Social Services Pooled Budgets,2016-02-10,804.48,Affinity Trust
Social Services Pooled Budgets,2016-02-10,1035.44,Affinity Trust
Social Services Pooled Budgets,2016-02-10,270.00,Affinity Trust
Social Services Pooled Budgets,2016-02-10,1800.00,Affinity Trust
Social Services Pooled Budgets,2016-02-10,1971.30,Affinity Trust
Social Services Pooled Budgets,2016-02-10,703.92,Affinity Trust
Social Services Pooled Budgets,2016-02-10,360.00,Affinity Trust
Social Services Pooled Budgets,2016-02-10,363.16,Affinity Trust
Social Services Pooled Budgets,2016-02-10,1050.00,Affinity Trust
Social Services Pooled Budgets,2016-02-10,2752.80,Affinity Trust
Social Services Pooled Budgets,2016-02-10,1206.72,Affinity Trust
Social Services Pooled Budgets,2016-02-10,714.78,Affinity Trust
Social Services Pooled Budgets,2016-02-10,2346.40,Affinity Trust
Social Services Pooled Budgets,2016-02-10,900.00,Affinity Trust
Social Services Pooled Budgets,2016-02-10,4417.28,Affinity Trust
Social Services Pooled Budgets,2016-02-10,1440.00,Affinity Trust
Adult Social Care,2016-02-12,255.68,Affinity Trust
Adult Social Care,2016-02-12,319.60,Affinity Trust
Adult Social Care,2016-02-12,399.50,Affinity Trust
Adult Social Care,2016-02-12,239.70,Affinity Trust
Adult Social Care,2016-02-12,1278.32,Affinity Trust
Social Services Pooled Budgets,2016-02-10,92817.08,Affinity Trust North Divisional Office
Social Services Pooled Budgets,2016-02-10,10593.32,Affinity Trust North Divisional Office
Citizens and Communities,2016-02-04,500.00,REDACTED PERSONAL DATA
Environment & Housing,2016-02-19,3957.68,Age Uk Leeds
Citizens and Communities,2016-02-24,799.00,Age Uk Training
Citizens and Communities,2016-02-24,799.00,Age Uk Training
Insurance,2016-02-11,1348.00,Ageas
City Development,2016-02-16,1500.00,Agere Learning
City Development,2016-02-08,1511.42,Agnis Smallwood
Adult Social Care,2016-02-10,5598.40,Agricola House
City Development,2016-01-08,35.00,Agro Business Cons
City Development,2016-01-11,5.55,Ah To Go 5865
City Development,2016-01-12,2.90,Ah To Go 5873
City Development,2016-01-13,1.51,Ah To Go 5873
Citizens and Communities,2016-02-10,450.00,REDACTED PERSONAL DATA
Citizens and Communities,2016-02-04,500.00,REDACTED PERSONAL DATA
Social Services Pooled Budgets,2016-02-10,675.00,Aidapt Bathrooms Ltd
Social Services Pooled Budgets,2016-02-17,1525.00,Aidapt Bathrooms Ltd
Social Services Pooled Budgets,2016-02-17,269.10,Aidapt Bathrooms Ltd
