Organisational Unit,Payment Date,Amount,Benificiary Name
Civic Enterprise Leeds,2016-07-15,368.45,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,455.00,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,256.50,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,256.50,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,40.79,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,6.84,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,17.22,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,20.28,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,9.70,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,700.00,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,21.72,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,14.72,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,87.92,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,78.53,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,8.07,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,15.78,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,100.00,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,1.26,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,14.72,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,11.04,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,21.71,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,17.22,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,9.36,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,35.68,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,8.76,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,23.97,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,24.00,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,77.22,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,170.00,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,311.00,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,16.11,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-15,86.54,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-22,41.32,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-22,18.20,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-22,27.30,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-22,15.41,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-22,332.80,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-22,37.89,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-22,118.80,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-22,353.78,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-22,130.00,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-22,30.66,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-22,30.66,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-22,21.38,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-22,12.96,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-22,6.01,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-22,3.68,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-22,89.94,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-22,25.79,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-22,18.00,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-22,3.73,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-22,58.73,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-22,17.40,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-22,41.13,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-22,6.36,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-29,36.40,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-29,32.00,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-29,3.28,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-29,18.20,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-29,21.60,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-29,110.00,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-29,400.32,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-29,11.71,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-29,7.61,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-29,10.30,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-29,95.26,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-29,14.72,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-29,44.00,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-29,22.77,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-29,15.29,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-29,35.36,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-29,20.94,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-29,13.78,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-29,44.00,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-29,77.52,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-29,27.72,Brake Bros Ltd
Civic Enterprise Leeds,2016-07-29,17.70,Brake Bros Ltd
Citizens and Communities,2016-07-07,400.00,Bramham Village Hall
Citizens and Communities,2016-07-04,400.00,Bramley Baths & Community Limited
Citizens and Communities,2016-07-04,500.00,Bramley Christian Church
Adult Social Care,2016-07-01,39799.00,Bramley Elderly Action
Adult Social Care,2016-07-01,9625.00,Bramley Eldery Action - Bramley Lawn
Citizens and Communities,2016-07-04,600.00,Bramley Working Mens Club
Social Services Pooled Budgets,2016-07-27,22060.84,Brandling Court
Adult Social Care,2016-07-27,13523.04,Brandon House
Adult Social Care,2016-07-27,13404.87,Brandon House
Adult Social Care,2016-07-27,1250.12,Brandon House
Central & Corporate,2016-07-01,300.00,Brandon Mount Ltd
City Development,2016-07-12,20.00,Brenntag Uk Limited
City Development,2016-07-12,841.00,Brenntag Uk Limited
City Development,2016-07-12,447.00,Brenntag Uk Limited
City Development,2016-07-14,47.40,Brenntag Uk Limited
City Development,2016-07-15,297.50,Brenntag Uk Limited
City Development,2016-07-15,596.00,Brenntag Uk Limited
City Development,2016-07-20,706.90,Brenntag Uk Limited
City Development,2016-07-20,52.90,Brenntag Uk Limited
City Development,2016-07-20,23.70,Brenntag Uk Limited
City Development,2016-06-06,129.12,Bri*europedirectleeds.Org
Environment & Housing,2016-07-01,713.80,Brian Robinson Machinery Ltd
Adult Social Care,2016-07-27,1306.04,Briar House
Civic Enterprise Leeds,2016-07-01,294.50,Briggs Equipment Uk Ltd
Civic Enterprise Leeds,2016-07-25,294.50,Briggs Equipment Uk Ltd
Childrens Services,2016-07-11,2301.33,Bright Beginnings Childcare Centre
Childrens Services,2016-07-18,311.64,Bright Beginnings Childcare Centre
Childrens Services,2016-07-18,12936.72,Bright Beginnings Childcare Centre
Childrens Services,2016-07-11,1353.15,Bright Ideas Pre-School Otley
Childrens Services,2016-07-18,723.45,Bright Ideas Pre-School Otley
Childrens Services,2016-07-18,2252.64,Bright Ideas Pre-School Otley
Childrens Services,2016-07-11,2197.05,Bright Skies Day Nursery
Childrens Services,2016-07-18,4742.40,Bright Skies Day Nursery
Childrens Services,2016-07-11,403.52,Bright Sparks Pre-School
Childrens Services,2016-07-18,3779.10,Bright Sparks Pre-School
Childrens Services,2016-07-11,1052.45,Bright Stars Child Care
Childrens Services,2016-07-18,446.88,Bright Stars Child Care
Adult Social Care,2016-07-27,1924.00,Brighterkind
Adult Social Care,2016-07-27,70166.20,Brighterkind
Adult Social Care,2016-07-27,30778.03,Brighterkind
Adult Social Care,2016-07-27,1764.00,Brighterkind
Adult Social Care,2016-07-27,1960.00,Britannia Nursing Home
Adult Social Care,2016-07-27,3868.00,Britannia Nursing Home
Environment & Housing,2016-07-14,296710.47,Britcon (Uk) Limited
City Development,2016-07-06,400.00,British Association Of Concert Halls
Environment & Housing,2016-06-15,14.00,British Bird Council
Environment & Housing,2016-07-07,1293.78,British Fossils
Strategic Landlord,2016-07-06,14.90,British Gas
Strategic Landlord,2016-07-29,116.41,British Gas
Strategic Landlord,2016-07-29,96.33,British Gas
Civic Enterprise Leeds,2016-07-01,29.47,British Gas Business
City Development,2016-07-01,47.36,British Gas Business
City Development,2016-07-01,14.20,British Gas Business
City Development,2016-07-01,28.13,British Gas Business
Civic Enterprise Leeds,2016-07-06,15.75,British Gas Business
Civic Enterprise Leeds,2016-07-06,259.88,British Gas Business
City Development,2016-07-08,11.90,British Gas Business
City Development,2016-07-08,10.75,British Gas Business
City Development,2016-07-13,47.56,British Gas Business
Childrens Services,2016-07-13,8.64,British Gas Business
City Development,2016-07-13,13.78,British Gas Business
City Development,2016-07-13,13.35,British Gas Business
City Development,2016-07-13,14.16,British Gas Business
City Development,2016-07-13,37.61,British Gas Business
City Development,2016-07-13,18.57,British Gas Business
Environment & Housing,2016-07-13,89.39,British Gas Business
City Development,2016-07-13,115.17,British Gas Business
City Development,2016-07-14,281.13,British Gas Business
Environment & Housing,2016-07-15,460.32,British Gas Business
City Development,2016-07-15,97.17,British Gas Business
Strategic Landlord,2016-07-21,3196.77,British Gas Business
City Development,2016-07-22,17.44,British Gas Business
City Development,2016-07-26,56.97,British Gas Business
City Development,2016-07-26,64.83,British Gas Business
Strategic Landlord,2016-07-27,98.34,British Gas Business
City Development,2016-07-28,43.90,British Gas Business
City Development,2016-07-29,749.94,British Gas Business
City Development,2016-06-02,27.17,British Library-Ethos
City Development,2016-07-15,1200.00,British Swimming Coaches Association Ltd
Adult Social Care,2016-07-13,154.75,British Telecom
Adult Social Care,2016-07-13,284.44,British Telecom
Adult Social Care,2016-07-13,358.89,British Telecom
City Development,2016-07-15,1424.21,British Telecommunications Plc
Environment & Housing,2016-07-07,273.00,British Tourist Authority
Adult Social Care,2016-07-27,5137.00,Broad Lane
Social Services Pooled Budgets,2016-07-27,20856.80,Broad Lane
Childrens Services,2016-06-06,30.58,Broadway
Childrens Services,2016-06-06,50.00,Broadway
Childrens Services,2016-06-07,51.80,Broadway
Childrens Services,2016-06-07,43.17,Broadway
Adult Social Care,2016-07-27,1021.52,Broadway Lodge
Public Health,2016-07-29,1500.00,Broadway Lodge
City Development,2016-06-14,9.67,Brod Sandwich Bar
Childrens Services,2016-06-20,51.60,Brod Sandwich Bar
Civic Enterprise Leeds,2016-02-23,120.00,Bronte Water Coolers
Civic Enterprise Leeds,2016-02-23,226.20,Bronte Water Coolers
Civic Enterprise Leeds,2016-02-23,141.00,Bronte Water Coolers
City Development,2016-07-01,60.00,Bronte Water Coolers Limited
Environment & Housing,2016-07-08,23.50,Bronte Water Coolers Limited
Environment & Housing,2016-07-27,35.25,Bronte Water Coolers Limited
Childrens Services,2016-07-11,189.15,Brook Babes - Bramham Primary School
Childrens Services,2016-07-18,3708.80,Brook Babes - Bramham Primary School
City Development,2016-07-15,144.48,Brooks News Ltd
City Development,2016-07-25,162.98,Brooks News Ltd
City Development,2016-07-29,177.32,Brooks News Ltd
Environment & Housing,2016-07-06,596.00,Brooks Stairlifts Ltd
Environment & Housing,2016-07-08,563.00,Brooks Stairlifts Ltd
Environment & Housing,2016-07-15,230.00,Brooks Stairlifts Ltd
Social Services Pooled Budgets,2016-07-27,4238.16,Brookvale (For The Mentally
Social Services Pooled Budgets,2016-07-27,2902.72,Brothers Of Charity
Citizens And Communities,2016-05-31,40.10,Brown Brothers
Childrens Services,2016-07-11,491.79,Brownberrie Lane Pre-School
Childrens Services,2016-07-18,5058.07,Brownberrie Lane Pre-School
Insurance,2016-07-11,2435.65,Browne Jacobson
Insurance,2016-07-12,8031.63,Browne Jacobson
Environment & Housing,2016-07-06,4000.00,Broxap Limited
Citizens And Communities,2016-06-20,95.00,Broxap Ltd
Environment & Housing,2016-07-14,433.00,Broxap Ltd
Environment & Housing,2016-07-14,4260.00,Broxap Ltd
Environment & Housing,2016-07-15,4260.00,Broxap Ltd
Environment & Housing,2016-07-15,4000.00,Broxap Ltd
Environment & Housing,2016-07-22,3834.00,Broxap Ltd
Environment & Housing,2016-07-22,426.00,Broxap Ltd
Environment & Housing,2016-07-22,572.00,Broxap Ltd
Environment & Housing,2016-07-29,4000.00,Broxap Ltd
Citizens and Communities,2016-07-07,400.00,Brudenell Social Club
Citizens and Communities,2016-07-01,2000.00,Bruntwood Rb Ltd
Citizens and Communities,2016-07-08,20.00,Bruntwood Rb Ltd
City Development,2016-07-15,670.97,Bruntwood Rb Ltd
City Development,2016-07-15,1437.91,Bruntwood Rb Ltd
City Development,2016-07-29,1310.72,Bruntwood Rb Ltd
City Development,2016-07-01,5923.00,Bsi Standards Limited
Environment & Housing,2016-07-05,426.93,Bss Group Plc
Environment & Housing,2016-07-05,426.93,Bss Group Plc
Environment & Housing,2016-07-20,130.00,Bss Group Plc
Environment & Housing,2016-07-20,60.00,Bss Group Plc
Environment & Housing,2016-07-28,13.18,Bss Group Plc
Central & Corporate,2016-06-20,32.82,Bt Conferencing
Central & Corporate,2016-05-31,3370.75,Bt Pay By Phone
Civic Enterprise Leeds,2016-07-19,90.00,Buchanan Computing Ltd
City Development,2016-07-29,72.00,Budget Greeting Cards Ltd
City Development,2016-07-29,92.02,Budget Greeting Cards Ltd
Environment & Housing,2016-07-13,3439.00,Bulrush Horticulture Ltd
Environment & Housing,2016-07-29,3070.30,Bulrush Horticulture Ltd
Civic Enterprise Leeds,2016-07-07,520.00,Buntons
Environment & Housing,2016-07-01,42.00,Bunzl Catering Supplies
Environment & Housing,2016-07-05,88.58,Bunzl Catering Supplies
Environment & Housing,2016-07-05,180.56,Bunzl Catering Supplies
Environment & Housing,2016-07-05,160.86,Bunzl Catering Supplies
Environment & Housing,2016-07-12,306.89,Bunzl Catering Supplies
Environment & Housing,2016-07-12,92.73,Bunzl Catering Supplies
Environment & Housing,2016-07-12,237.85,Bunzl Catering Supplies
Environment & Housing,2016-07-12,18.00,Bunzl Catering Supplies
Environment & Housing,2016-07-15,76.00,Bunzl Catering Supplies
Environment & Housing,2016-07-18,87.07,Bunzl Catering Supplies
Environment & Housing,2016-07-18,369.39,Bunzl Catering Supplies
Environment & Housing,2016-07-18,194.34,Bunzl Catering Supplies
Environment & Housing,2016-07-26,312.11,Bunzl Catering Supplies
Environment & Housing,2016-07-26,43.38,Bunzl Catering Supplies
Adult Social Care,2016-07-27,1501.20,Bupa Park Avenue
Adult Social Care,2016-07-27,28754.66,Bupa Park Avenue
Adult Social Care,2016-07-27,1300.20,Bupa Park Avenue
Adult Social Care,2016-07-27,17762.41,Bupa Sabourn Court Nursing Home
Adult Social Care,2016-07-27,19533.08,Burley House
Adult Social Care,2016-07-27,11686.68,Burley House
Central & Corporate,2016-07-29,69.00,Burley Park Doctors
Childrens Services,2016-07-11,7187.70,Burmantofts Community Nursery
Childrens Services,2016-07-18,2909.70,Burmantofts Community Nursery
Childrens Services,2016-07-18,8379.00,Burmantofts Community Nursery
Adult Social Care,2016-07-01,10397.25,Burmantofts Senior Action
Childrens Services,2016-07-01,84.45,Burton Regan Professional Investigations
Childrens Services,2016-07-01,93.25,Burton Regan Professional Investigations
Childrens Services,2016-07-07,69.00,Burton Regan Professional Investigations
Childrens Services,2016-07-07,102.85,Burton Regan Professional Investigations
Childrens Services,2016-07-07,68.20,Burton Regan Professional Investigations
Childrens Services,2016-07-07,53.55,Burton Regan Professional Investigations
Childrens Services,2016-07-07,68.20,Burton Regan Professional Investigations
Childrens Services,2016-07-15,69.40,Burton Regan Professional Investigations
Childrens Services,2016-07-15,104.30,Burton Regan Professional Investigations
Central & Corporate,2016-07-20,101.10,Burton Regan Professional Investigations
Childrens Services,2016-07-20,118.30,Burton Regan Professional Investigations
Childrens Services,2016-07-21,120.00,Burton Regan Professional Investigations
Childrens Services,2016-07-22,89.65,Burton Regan Professional Investigations
Childrens Services,2016-07-22,69.00,Burton Regan Professional Investigations
Childrens Services,2016-07-22,68.20,Burton Regan Professional Investigations
Childrens Services,2016-07-22,70.60,Burton Regan Professional Investigations
Childrens Services,2016-07-22,137.20,Burton Regan Professional Investigations
Childrens Services,2016-07-29,103.90,Burton Regan Professional Investigations
Childrens Services,2016-07-29,75.00,Burton Regan Professional Investigations
Childrens Services,2016-07-29,51.95,Burton Regan Professional Investigations
Childrens Services,2016-07-28,1322.20,REDACTED PERSONAL DATA
Childrens Services,2016-07-11,1513.20,Busy Bees Childcare Ltd
Childrens Services,2016-07-18,103.35,Busy Bees Childcare Ltd
Childrens Services,2016-07-18,6757.92,Busy Bees Childcare Ltd
Childrens Services,2016-07-11,3783.00,Busy Bees Nurseries Ltd
Childrens Services,2016-07-18,15887.04,Busy Bees Nurseries Ltd
Childrens Services,2016-07-11,3393.06,Butterflys Day Nursery
Childrens Services,2016-07-18,206.70,Butterflys Day Nursery
Childrens Services,2016-07-18,2633.40,Butterflys Day Nursery
Childrens Services,2016-07-29,148.20,Butterflys Day Nursery
Citizens and Communities,2016-07-06,140.00,Bw Skip Hire Ltd
Citizens and Communities,2016-07-15,140.00,Bw Skip Hire Ltd
Citizens and Communities,2016-07-15,100.00,Bw Skip Hire Ltd
Citizens and Communities,2016-07-15,140.00,Bw Skip Hire Ltd
Citizens and Communities,2016-07-15,140.00,Bw Skip Hire Ltd
Citizens and Communities,2016-07-15,140.00,Bw Skip Hire Ltd
Strategic Landlord,2016-07-15,165.00,Bw Skip Hire Ltd
Strategic Landlord,2016-07-15,165.00,Bw Skip Hire Ltd
Strategic Landlord,2016-07-15,165.00,Bw Skip Hire Ltd
Strategic Landlord,2016-07-15,165.00,Bw Skip Hire Ltd
Strategic Landlord,2016-07-15,165.00,Bw Skip Hire Ltd
Strategic Landlord,2016-07-15,165.00,Bw Skip Hire Ltd
Strategic Landlord,2016-07-27,140.00,Bw Skip Hire Ltd
Strategic Landlord,2016-07-27,165.00,Bw Skip Hire Ltd
Strategic Landlord,2016-07-27,140.00,Bw Skip Hire Ltd
Strategic Landlord,2016-07-27,165.00,Bw Skip Hire Ltd
Strategic Landlord,2016-07-27,165.00,Bw Skip Hire Ltd
Strategic Landlord,2016-07-27,140.00,Bw Skip Hire Ltd
Strategic Landlord,2016-07-27,140.00,Bw Skip Hire Ltd
Strategic Landlord,2016-07-27,165.00,Bw Skip Hire Ltd
Strategic Landlord,2016-07-27,165.00,Bw Skip Hire Ltd
Citizens and Communities,2016-07-29,480.00,Bw Skip Hire Ltd
Childrens Services,2016-07-15,4185.00,By The Bridge North West Ltd
Childrens Services,2016-07-15,4251.43,By The Bridge North West Ltd
Childrens Services,2016-07-29,4114.29,By The Bridge North West Ltd
Childrens Services,2016-07-29,4050.00,By The Bridge North West Ltd
Environment & Housing,2016-07-04,4365.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-04,3992.85,C & R Maintenance Services Limited
Environment & Housing,2016-07-07,3800.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-07,3800.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-07,4050.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-07,3800.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-07,3800.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-07,3800.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-07,2890.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-07,2890.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-15,3890.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-15,3700.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-15,3800.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-15,3800.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-15,24450.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-15,2890.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-15,2890.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-15,3800.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-22,3890.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-22,3800.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-22,890.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-22,2890.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-22,3800.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-22,4015.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-22,3800.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-22,3800.00,C & R Maintenance Services Limited
Environment & Housing,2016-07-22,5390.00,C & R Maintenance Services Limited
Social Services Pooled Budgets,2016-07-18,4450.56,C A Blatchford & Sons Ltd
Public Health,2016-07-11,60.00,C A Clyde
City Development,2016-07-29,97.50,C A Traffic Limited
Social Services Pooled Budgets,2016-07-04,785.44,REDACTED PERSONAL DATA
Civic Enterprise Leeds,2016-07-01,107.67,C Brewer & Sons Ltd
Civic Enterprise Leeds,2016-07-01,172.49,C Brewer & Sons Ltd
Civic Enterprise Leeds,2016-07-01,191.26,C Brewer & Sons Ltd
Civic Enterprise Leeds,2016-07-01,41.05,C Brewer & Sons Ltd
Environment & Housing,2016-07-06,20.80,C Brewer & Sons Ltd
Environment & Housing,2016-07-06,142.93,C Brewer & Sons Ltd
City Development,2016-07-07,263.30,C C Imaging Ltd
Environment & Housing,2016-07-01,468.00,C D Robinson Building & Plastering
Environment & Housing,2016-07-13,515.86,C D Robinson Building & Plastering
Environment & Housing,2016-07-15,422.26,C D Robinson Building & Plastering
Environment & Housing,2016-07-14,240.00,REDACTED PERSONAL DATA
Civic Enterprise Leeds,2016-07-01,70.00,C E S Print Limited
Civic Enterprise Leeds,2016-07-07,309.92,C E S Print Limited
Civic Enterprise Leeds,2016-07-13,174.00,C E S Print Limited
Civic Enterprise Leeds,2016-07-13,90.00,C E S Print Limited
Civic Enterprise Leeds,2016-07-13,45.00,C E S Print Limited
Civic Enterprise Leeds,2016-07-13,165.50,C E S Print Limited
Civic Enterprise Leeds,2016-07-20,168.50,C E S Print Limited
Civic Enterprise Leeds,2016-07-20,100.50,C E S Print Limited
Civic Enterprise Leeds,2016-07-28,60.00,C E S Print Limited
Civic Enterprise Leeds,2016-07-28,139.00,C E S Print Limited
Civic Enterprise Leeds,2016-07-28,3162.50,C E S Print Limited
Citizens and Communities,2016-07-12,1500.00,C Eyre
Citizens and Communities,2016-07-27,2100.00,C Eyre
Childrens Services,2016-07-11,945.75,REDACTED PERSONAL DATA
Childrens Services,2016-07-18,148.20,REDACTED PERSONAL DATA
Childrens Services,2016-07-18,296.40,REDACTED PERSONAL DATA
City Development,2016-07-29,200.00,REDACTED COMMERCIAL CONFIDENTIALITY
City Development,2016-07-26,300.00,C Kershaw
Adult Social Care,2016-07-27,967.36,C L S Care Services Ltd
City Development,2016-07-22,180.96,REDACTED PERSONAL DATA
Insurance,2016-07-28,500.00,REDACTED PERSONAL DATA
Childrens Services,2016-07-18,296.40,C Quince
City Development,2016-07-29,70.00,C Rosser
Childrens Services,2016-07-11,378.30,C Rushworth
Childrens Services,2016-07-18,148.20,C Rushworth
Environment & Housing,2016-07-01,95.30,C Scruton (Produce) Ltd
Environment & Housing,2016-07-01,12.90,C Scruton (Produce) Ltd
Environment & Housing,2016-07-01,4.70,C Scruton (Produce) Ltd
Environment & Housing,2016-07-01,42.00,C Scruton (Produce) Ltd
Environment & Housing,2016-07-01,14.80,C Scruton (Produce) Ltd
Environment & Housing,2016-07-01,47.15,C Scruton (Produce) Ltd
Environment & Housing,2016-07-01,26.00,C Scruton (Produce) Ltd
Environment & Housing,2016-07-01,2.60,C Scruton (Produce) Ltd
Environment & Housing,2016-07-06,84.10,C Scruton (Produce) Ltd
Environment & Housing,2016-07-06,63.20,C Scruton (Produce) Ltd
Environment & Housing,2016-07-06,6.00,C Scruton (Produce) Ltd
Environment & Housing,2016-07-06,24.35,C Scruton (Produce) Ltd
Environment & Housing,2016-07-08,36.25,C Scruton (Produce) Ltd
Environment & Housing,2016-07-08,27.25,C Scruton (Produce) Ltd
Environment & Housing,2016-07-08,28.45,C Scruton (Produce) Ltd
Environment & Housing,2016-07-08,88.30,C Scruton (Produce) Ltd
Environment & Housing,2016-07-08,13.60,C Scruton (Produce) Ltd
Environment & Housing,2016-07-08,5.90,C Scruton (Produce) Ltd
Environment & Housing,2016-07-08,11.95,C Scruton (Produce) Ltd
Environment & Housing,2016-07-08,19.25,C Scruton (Produce) Ltd
Environment & Housing,2016-07-11,13.60,C Scruton (Produce) Ltd
Environment & Housing,2016-07-11,65.50,C Scruton (Produce) Ltd
Environment & Housing,2016-07-11,2.20,C Scruton (Produce) Ltd
Environment & Housing,2016-07-11,13.20,C Scruton (Produce) Ltd
Environment & Housing,2016-07-11,60.00,C Scruton (Produce) Ltd
Environment & Housing,2016-07-12,14.00,C Scruton (Produce) Ltd
Environment & Housing,2016-07-12,15.45,C Scruton (Produce) Ltd
Environment & Housing,2016-07-14,22.10,C Scruton (Produce) Ltd
Environment & Housing,2016-07-14,99.90,C Scruton (Produce) Ltd
Environment & Housing,2016-07-14,26.20,C Scruton (Produce) Ltd
Environment & Housing,2016-07-15,24.40,C Scruton (Produce) Ltd
Environment & Housing,2016-07-19,16.40,C Scruton (Produce) Ltd
Environment & Housing,2016-07-19,91.15,C Scruton (Produce) Ltd
Environment & Housing,2016-07-19,49.20,C Scruton (Produce) Ltd
Environment & Housing,2016-07-21,43.75,C Scruton (Produce) Ltd
Environment & Housing,2016-07-21,84.80,C Scruton (Produce) Ltd
Environment & Housing,2016-07-21,12.90,C Scruton (Produce) Ltd
Environment & Housing,2016-07-21,5.40,C Scruton (Produce) Ltd
Environment & Housing,2016-07-21,30.85,C Scruton (Produce) Ltd
Environment & Housing,2016-07-22,30.90,C Scruton (Produce) Ltd
Environment & Housing,2016-07-22,75.80,C Scruton (Produce) Ltd
Environment & Housing,2016-07-26,36.70,C Scruton (Produce) Ltd
Environment & Housing,2016-07-26,17.80,C Scruton (Produce) Ltd
Environment & Housing,2016-07-29,12.80,C Scruton (Produce) Ltd
Environment & Housing,2016-07-29,25.55,C Scruton (Produce) Ltd
Environment & Housing,2016-07-29,44.05,C Scruton (Produce) Ltd
Environment & Housing,2016-07-29,85.70,C Scruton (Produce) Ltd
Environment & Housing,2016-07-29,14.20,C Scruton (Produce) Ltd
Environment & Housing,2016-07-29,5.10,C Scruton (Produce) Ltd
Environment & Housing,2016-07-29,22.00,C Scruton (Produce) Ltd
Environment & Housing,2016-07-29,42.65,C Scruton (Produce) Ltd
Environment & Housing,2016-07-29,83.80,C Scruton (Produce) Ltd
Childrens Services,2016-07-18,91.20,C Todd
Adult Social Care,2016-07-01,259.46,C Walker
Adult Social Care,2016-07-01,250.00,C Walker
Adult Social Care,2016-07-01,265.91,C Walker
Adult Social Care,2016-07-14,258.60,C Walker
Adult Social Care,2016-07-14,251.29,C Walker
Adult Social Care,2016-07-20,271.07,C Walker
Adult Social Care,2016-07-22,250.00,C Walker
Adult Social Care,2016-07-22,256.88,C Walker
Adult Social Care,2016-07-29,250.00,C Walker
Adult Social Care,2016-07-29,259.03,C Walker
Adult Social Care,2016-07-29,263.76,C Walker
Adult Social Care,2016-07-29,264.19,C Walker
Adult Social Care,2016-07-29,250.00,C Walker
City Development,2016-07-05,200.00,C White
City Development,2016-07-07,260.00,C White
City Development,2016-07-07,260.00,C White
Childrens Services,2016-07-18,444.60,C Wooler
Environment & Housing,2016-07-01,279.93,Ca Properties.
Environment & Housing,2016-07-08,326.10,Cafeology Ltd
City Development,2016-07-08,228.00,Cafeology Ltd
Environment & Housing,2016-07-13,386.20,Cafeology Ltd
