Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2011-10-07,524.54,Central & Corporate Functions,A & A Electrical Distributors Ltd,,
2011-10-14,1975.85,Central & Corporate Functions,A & A Electrical Distributors Ltd,,
2011-10-21,533.65,Central & Corporate Functions,A & A Electrical Distributors Ltd,,
2011-10-21,578.30,Central & Corporate Functions,A & A Electrical Distributors Ltd,,
2011-10-06,2508.00,Central & Corporate Functions,A Bush (Engineering Services) Ltd,,
2011-10-06,1450.00,Central & Corporate Functions,A Bush (Engineering Services) Ltd,,
2011-10-10,600.00,Central & Corporate Functions,A Bush (Engineering Services) Ltd,,
2011-10-26,1840.00,Central & Corporate Functions,A Bush (Engineering Services) Ltd,,
2011-10-05,575.00,City Development,A D D Loop Cutting Services Ltd,,
2011-10-07,2028.00,Adult Social Care,A D G Engineering Ltd,,
2011-10-14,2140.00,Adult Social Care,A D G Engineering Ltd,,
2011-10-21,1430.00,Adult Social Care,A D G Engineering Ltd,,
2011-10-21,2800.00,Adult Social Care,A D G Engineering Ltd,,
2011-10-17,205652.33,City Development,A E Yates Ltd,,
2011-10-13,13000.00,Childrens Services,A Lowrie Care Service Limited,,
2011-10-13,14000.00,Childrens Services,A Lowrie Care Service Limited,,
2011-10-21,4652.49,Central & Corporate Functions,A O Smith Water Heaters,,
2011-10-31,561.02,Central & Corporate Functions,A O Smith Water Products Company Uk,,
2011-10-19,4020.00,Environment & Neighbourhoods,A Zoom Taxis,,
2011-10-11,790.00,Childrens Services,A2u,,
2011-10-18,6460.00,Childrens Services,Abbey Grange C Of E Academy Trust,,
2011-10-18,14697.00,Other Education Services,Abbey Grange C Of E Academy Trust,,
2011-10-20,8177.00,Other Education Services,Abbey Grange C Of E Academy Trust,,
2011-10-14,1496.25,Social Services Pooled Budgets,Abbey Healthcare,,
2011-10-28,2175.00,Social Services Pooled Budgets,Abbey Healthcare,,
2011-10-26,1170.76,Adult Social Care,Abbey Lea Residential Care Home,,
2011-10-26,1163.80,Adult Social Care,Abbeydale Care Home,,
2011-10-07,599.00,Childrens Services,Abc Nursery At Lufc,,
2011-10-03,1355.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2011-10-03,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2011-10-10,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2011-10-10,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2011-10-17,4325.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2011-10-17,4015.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2011-10-19,2890.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2011-10-19,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2011-10-19,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2011-10-19,1501.68,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2011-10-19,3450.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2011-10-19,3865.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2011-10-27,4310.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2011-10-27,12466.60,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2011-10-28,3205.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2011-10-28,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2011-10-28,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2011-10-27,2268.00,Environment & Neighbourhoods,Accent Homes Ltd,,
2011-10-21,935.00,East - North East,Access Locksmiths (Leeds) Limited,,
2011-10-28,542.40,Central & Corporate Functions,Access Locksmiths (Leeds) Limited,,
2011-10-10,808.01,City Development,Acclaimed Security Services,,
2011-10-10,881.04,City Development,Acclaimed Security Services,,
2011-10-10,1254.60,City Development,Acclaimed Security Services,,
2011-10-10,1623.60,City Development,Acclaimed Security Services,,
2011-10-10,2029.50,City Development,Acclaimed Security Services,,
2011-10-10,2201.70,City Development,Acclaimed Security Services,,
2011-10-13,826.56,City Development,Acclaimed Security Services,,
2011-10-20,632.22,City Development,Acclaimed Security Services,,
2011-10-20,1173.21,City Development,Acclaimed Security Services,,
2011-10-21,808.01,City Development,Acclaimed Security Services,,
2011-10-21,1097.88,City Development,Acclaimed Security Services,,
2011-10-21,3286.56,City Development,Acclaimed Security Services,,
2011-10-24,808.01,City Development,Acclaimed Security Services,,
2011-10-24,1173.21,City Development,Acclaimed Security Services,,
2011-10-24,1390.04,City Development,Acclaimed Security Services,,
2011-10-28,841.32,City Development,Acclaimed Security Services,,
2011-10-28,967.77,City Development,Acclaimed Security Services,,
2011-10-26,1213.00,Adult Social Care,Accora,,
2011-10-12,2499.00,Other Education Services,Accurate,,
2011-10-05,860.00,City Development,Ace Engineers (Morley) Ltd,,
2011-10-07,2970.00,City Development,Ace Engineers (Morley) Ltd,,
2011-10-21,540.00,City Development,Ace Engineers (Morley) Ltd,,
2011-10-26,4402.40,City Development,Ace Engineers (Morley) Ltd,,
2011-10-07,1300.00,Central & Corporate Functions,Acm,,
2011-10-07,3680.00,Central & Corporate Functions,Acm,,
2011-10-07,3700.00,Central & Corporate Functions,Acm,,
2011-10-07,3800.00,Central & Corporate Functions,Acm,,
2011-10-10,2050.00,Central & Corporate Functions,Acm,,
2011-10-19,860.00,Central & Corporate Functions,Acm,,
2011-10-07,1995.00,City Development,Acorn Event Solutions Ltd,,
2011-10-07,632.00,Childrens Services,Acre Wood Childrens Nursery,,
2011-10-20,2688.43,Insurance,Acromas Insurance Company Ltd,,
2011-10-04,1694.00,Childrens Services,Action For Children,,
2011-10-04,4500.00,Childrens Services,Action For Children,,
2011-10-04,4620.00,Childrens Services,Action For Children,,
2011-10-04,5198.40,Childrens Services,Action For Children,,
2011-10-04,1683.56,Childrens Services,Action For Children,,
2011-10-04,825.00,Childrens Services,Action For Children,,
2011-10-13,150005.75,Childrens Services,Action For Children,,
2011-10-13,1683.56,Childrens Services,Action For Children,,
2011-10-14,150005.75,Childrens Services,Action For Children,,
2011-10-14,644.00,Childrens Services,Action For Children,,
2011-10-18,825.00,Childrens Services,Action For Children,,
2011-10-24,1683.56,Childrens Services,Action For Children,,
2011-10-25,825.00,Childrens Services,Action For Children,,
2011-10-31,644.00,Childrens Services,Action For Children,,
2011-10-21,450.00,West - North West,Active Cleaning Solutions Ltd,,
2011-10-14,580.00,Insurance,Acumension,,
2011-10-20,675.00,Adult Social Care,Adam Fullwood,,
2011-10-07,442.00,Childrens Services,Adel Pre School,,
2011-10-31,10000.00,Central & Corporate Functions,Adel War Memorial Association,,
2011-10-20,525.00,City Development,Adi Uk Ltd,,
2011-10-20,4300.00,City Development,Adi Uk Ltd,,
2011-10-04,922.50,Childrens Services,Adoption Uk,,
2011-10-28,12500.00,Environment & Neighbourhoods,Ads,,
2011-10-28,18656.25,Adult Social Care,Ads,,
2011-10-17,1148.21,Childrens Services,Adt Fire And Security,,
2011-09-15,778.91,Central & Corporate Functions,Adt Leeds CC,,
2011-09-15,478.13,Central & Corporate Functions,Adt Leeds CC,,
2011-10-21,4560.00,Childrens Services,Advanced Child Care Assessments Ltd,,
2011-10-26,17892.96,Social Services Pooled Budgets,Advitam Ltd,,
2011-10-06,3848.08,Social Services Pooled Budgets,Affinity Trust,,
2011-10-06,3848.08,Social Services Pooled Budgets,Affinity Trust,,
2011-10-06,6193.32,Social Services Pooled Budgets,Affinity Trust,,
