Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2018-05-15,45,Communities and Environment,(Aq) Limited,,
2018-06-01,407.3,Resources and Housing,A Andrews & Sons (Marbles & Tiles),,
2018-06-26,62,Resources and Housing,A Andrews & Sons (Marbles & Tiles),,
2018-06-21,200,Strategic Landlord,REDACTED PERSONAL DATA,,
2018-06-01,337.25,City Development,A C Entertainment Technologies Ltd,,
2018-06-22,650,City Development,A C Entertainment Technologies Ltd,,
2018-06-21,25,Resources and Housing,REDACTED PERSONAL DATA,,
2018-06-01,59.33,Children and Families,A Clarkson,,
2018-06-01,320.33,Children and Families,REDACTED PERSONAL DATA,,
2018-06-01,63,Children and Families,REDACTED PERSONAL DATA,,
2018-06-27,229006.15,City Development,A E Yates Ltd,,
2018-06-07,120,Communities and Environment,REDACTED PERSONAL DATA,,
2018-06-01,141,Children and Families,REDACTED PERSONAL DATA,,
2018-06-14,20,Resources and Housing,REDACTED PERSONAL DATA,,
2018-06-11,138,Communities and Environment,A Haythornthwaite,,
2018-06-01,79,Children and Families,REDACTED PERSONAL DATA,,
2018-06-01,127.04,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-04,25.71,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-04,48.85,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-04,15.75,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-04,123.25,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-04,8.25,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-04,254.25,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-04,112.5,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-04,61.04,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-04,39.61,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-04,33.25,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-04,93.25,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-04,13.2,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-04,76.5,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-04,112.5,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-04,97.5,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-04,64,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-06,268.75,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-11,64.21,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-11,178.85,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-12,260,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-12,111.7,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-12,144,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-12,134.25,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-12,34.5,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-12,108,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
2018-06-15,335,Resources and Housing,A J H  Pump Supply & Repair Ltd,,
