Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2012-04-23,485.00,Central & Corporate Functions,A Bush (Engineering Services) Ltd,,
2012-04-27,470.00,Adult Social Care,A D G Engineering Ltd,,
2012-04-25,708.94,East - North East,A D Simpson Construction Ltd,,
2012-04-25,788.60,East - North East,A D Simpson Construction Ltd,,
2012-04-16,14705.28,Childrens Services,REDACTED PERSONAL DATA,,
2012-04-05,6123.18,City Development,A E Yates Ltd,,
2012-04-19,650.00,Environment & Neighbourhoods,REDACTED PERSONAL DATA,,
2012-04-16,1065.60,Childrens Services,REDACTED PERSONAL DATA,,
2012-04-13,864.00,Central & Corporate Functions,A J H  Pump Supply & Repair Ltd,,
2012-04-13,3971.00,Central & Corporate Functions,A J H  Pump Supply & Repair Ltd,,
2012-04-13,1398.50,City Development,A J Promotions,,
2012-04-16,2664.00,Childrens Services,REDACTED PERSONAL DATA,,
2012-04-11,1006.92,Adult Social Care,REDACTED PERSONAL DATA,,
2012-04-16,1065.60,Childrens Services,REDACTED PERSONAL DATA,,
2012-04-11,450.00,Childrens Services,REDACTED PERSONAL DATA,,
2012-04-27,577.20,Childrens Services,REDACTED PERSONAL DATA,,
2012-04-11,1384.16,Adult Social Care,REDACTED PERSONAL DATA,,
2012-04-26,500.00,Childrens Services,REDACTED PERSONAL DATA,,
2012-04-11,1171.00,Adult Social Care,REDACTED PERSONAL DATA,,
2012-04-16,3880.00,Central & Corporate Functions,Abbey Grange C Of E Academy Trust,,
2012-04-04,6000.00,Childrens Services,Abbey Grange C Of E Academy Trust,,
2012-04-11,1170.76,Adult Social Care,Abbey Lea Residential Care Home,,
2012-04-11,1163.80,Adult Social Care,Abbeydale Care Home,,
2012-04-16,9590.40,Childrens Services,Abc Nursery At Lufc,,
2012-04-25,483.70,City Development,Abc Promotional Gifts Ltd,,
2012-04-02,11000.00,Strategic Accounts,Aberford And District Parish Council,,
2012-04-11,8953.44,Adult Social Care,Aberford Hall,,
2012-04-11,1146.36,Adult Social Care,Aberford Hall,,
2012-04-20,3520.00,Central & Corporate Functions,Abi Garage Doors Ltd,,
2012-04-05,7040.00,Central & Corporate Functions,Abi Garage Doors Ltd,,
2012-04-18,1500.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-04-11,1500.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-04-27,1500.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-04-18,1590.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-04-10,2806.49,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-04-27,2890.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-04-18,2890.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-04-18,2890.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-04-23,2890.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-04-10,2890.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-04-20,2890.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-04-10,2890.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-04-23,3282.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-04-10,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-04-18,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-04-10,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-04-18,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
2012-04-27,4150.00,Environment & Neighbourhoods,Able Bathing & Building Contractors Ltd,,
