Organisational Unit,Payment Date,Amount,Benificiary Name
Childrens Services,2012-02-06,6065.06,Action For Children
Childrens Services,2012-02-20,825.00,Action For Children
Childrens Services,2012-02-28,3863.00,Action For Children
Childrens Services,2012-02-06,8391.60,Active Kids Day Nursery
City Development,2012-02-09,4204.66,Ad Golf Management Ltd
Central & Corporate Functions,2012-02-15,1139.00,Ad3 Envelope Printers Limited
Central & Corporate Functions,2012-02-21,5275.00,Ad3 Envelope Printers Limited
City Development,2012-02-13,7868.00,Addlestone Moumouris Orme & Sixsmith
Childrens Services,2012-02-28,442.00,Adel Pre School
Childrens Services,2012-02-20,1194.00,Adoption Matters Northwest
Environment & Neighbourhoods,2012-02-03,10000.00,Ads
Adult Social Care,2012-02-03,18656.25,Ads
City Development,2012-02-15,426.46,Adt Fire And Security
East - North East,2012-02-29,463.82,Adt Fire And Security
Adult Social Care,2012-02-16,1562.20,Adult Supported Living Ltd
Social Services Pooled Budgets,2012-02-02,936.50,Advantage Healthcare Nursing &
Social Services Pooled Budgets,2012-02-03,916.50,Advantage Healthcare Nursing &
Social Services Pooled Budgets,2012-02-10,3244.99,Advantage Healthcare Nursing &
Social Services Pooled Budgets,2012-02-17,916.50,Advantage Healthcare Nursing &
Social Services Pooled Budgets,2012-02-15,17892.96,Advitam Ltd
Adult Social Care,2012-02-16,23156.00,Advocacy For Mental Health And Dementia
Childrens Services,2012-02-16,1021.00,Aelred Hookway
Social Services Pooled Budgets,2012-02-09,2681.08,Affinity Trust
Social Services Pooled Budgets,2012-02-09,925.10,Affinity Trust
Social Services Pooled Budgets,2012-02-09,1020.00,Affinity Trust
Social Services Pooled Budgets,2012-02-09,570.80,Affinity Trust
Social Services Pooled Budgets,2012-02-09,1277.62,Affinity Trust
Social Services Pooled Budgets,2012-02-09,958.74,Affinity Trust
Social Services Pooled Budgets,2012-02-09,597.00,Affinity Trust
Social Services Pooled Budgets,2012-02-09,504.60,Affinity Trust
Adult Social Care,2012-02-09,454.14,Affinity Trust
Adult Social Care,2012-02-09,925.65,Affinity Trust
Social Services Pooled Budgets,2012-02-09,510.80,Affinity Trust
Social Services Pooled Budgets,2012-02-09,672.80,Affinity Trust
Social Services Pooled Budgets,2012-02-09,2916.25,Affinity Trust
Social Services Pooled Budgets,2012-02-09,1607.80,Affinity Trust
Social Services Pooled Budgets,2012-02-09,564.30,Affinity Trust
Social Services Pooled Budgets,2012-02-09,1316.70,Affinity Trust
Social Services Pooled Budgets,2012-02-09,4308.50,Affinity Trust
Social Services Pooled Budgets,2012-02-09,876.26,Affinity Trust
Social Services Pooled Budgets,2012-02-09,3733.92,Affinity Trust
Social Services Pooled Budgets,2012-02-09,586.60,Affinity Trust
Social Services Pooled Budgets,2012-02-09,1462.85,Affinity Trust
Social Services Pooled Budgets,2012-02-09,1005.60,Affinity Trust
Social Services Pooled Budgets,2012-02-09,754.20,Affinity Trust
Adult Social Care,2012-02-09,658.35,Affinity Trust
Social Services Pooled Budgets,2012-02-09,1055.88,Affinity Trust
Social Services Pooled Budgets,2012-02-09,761.81,Affinity Trust
Social Services Pooled Budgets,2012-02-09,2933.00,Affinity Trust
Social Services Pooled Budgets,2012-02-09,1005.60,Affinity Trust
Social Services Pooled Budgets,2012-02-10,5521.60,Affinity Trust
Social Services Pooled Budgets,2012-02-10,2681.60,Affinity Trust
Social Services Pooled Budgets,2012-02-10,5144.32,Affinity Trust
Social Services Pooled Budgets,2012-02-16,430.88,Affinity Trust
Social Services Pooled Budgets,2012-02-22,6193.32,Affinity Trust
Social Services Pooled Budgets,2012-02-22,3848.08,Affinity Trust
Social Services Pooled Budgets,2012-02-22,3848.08,Affinity Trust
Social Services Pooled Budgets,2012-02-08,3510.27,Affinity Trust North Divisional Office
Central & Corporate Functions,2012-02-17,4500.00,Age Uk Leeds
Environment & Neighbourhoods,2012-02-24,3816.33,Age Uk Leeds
Adult Social Care,2012-02-15,5652.04,Agricola House
Social Services Pooled Budgets,2012-02-07,795.00,Aidapt Bathrooms Ltd
Social Services Pooled Budgets,2012-02-07,606.72,Aidapt Bathrooms Ltd
Social Services Pooled Budgets,2012-02-08,654.00,Aidapt Bathrooms Ltd
Social Services Pooled Budgets,2012-02-09,1935.00,Aidapt Bathrooms Ltd
Social Services Pooled Budgets,2012-02-10,1663.00,Aidapt Bathrooms Ltd
Social Services Pooled Budgets,2012-02-17,436.00,Aidapt Bathrooms Ltd
Social Services Pooled Budgets,2012-02-24,490.50,Aidapt Bathrooms Ltd
Social Services Pooled Budgets,2012-02-29,1038.00,Aidapt Bathrooms Ltd
Childrens Services,2012-02-10,519.00,Aidservice Ltd
City Development,2012-02-20,1037.50,Aig Edenspiekermann Ltd
Social Services Pooled Budgets,2012-02-15,7027.24,Aire House
East - North East,2012-02-15,920.00,Aire Valley Landscaping Services Ltd
East - North East,2012-02-21,590.00,Aire Valley Landscaping Services Ltd
East - North East,2012-02-16,875.00,Aire Valley Tree Services Ltd
Adult Social Care,2012-02-15,36123.59,Aire View Residential Home
Adult Social Care,2012-02-15,2530.60,Aire View Residential Home
Adult Social Care,2012-02-15,12659.81,Aire View Residential Home
Central & Corporate Functions,2012-02-07,500.00,Aireborough Voluntary Services
Adult Social Care,2012-02-15,27498.36,Airedale (Goldsborough)
Adult Social Care,2012-02-24,10407.29,Aj Social Care
Adult Social Care,2012-02-24,1173.50,Aj Social Care
Adult Social Care,2012-02-24,716.80,Aj Social Care
Adult Social Care,2012-02-24,1075.20,Aj Social Care
Adult Social Care,2012-02-24,3298.46,Aj Social Care
East - North East,2012-02-01,786.30,Ajm Fixings & Power Tools Ltd
East - North East,2012-02-01,1100.80,Ajm Fixings & Power Tools Ltd
East - North East,2012-02-01,1627.69,Ajm Fixings & Power Tools Ltd
East - North East,2012-02-09,630.66,Ajm Fixings & Power Tools Ltd
East - North East,2012-02-10,1287.34,Ajm Fixings & Power Tools Ltd
East - North East,2012-02-22,904.27,Ajm Fixings & Power Tools Ltd
East - North East,2012-02-22,813.71,Ajm Fixings & Power Tools Ltd
East - North East,2012-02-22,816.50,Ajm Fixings & Power Tools Ltd
East - North East,2012-02-24,423.90,Ajm Fixings & Power Tools Ltd
East - North East,2012-02-24,1071.95,Ajm Fixings & Power Tools Ltd
East - North East,2012-02-24,1067.47,Ajm Fixings & Power Tools Ltd
East - North East,2012-02-29,709.66,Ajm Fixings & Power Tools Ltd
City Development,2012-02-03,9250.00,Alan Evans
Adult Social Care,2012-02-15,6907.61,Alexander Residential Home
Adult Social Care,2012-02-15,11714.49,Alexander Residential Home
Social Services Pooled Budgets,2012-02-15,1220.72,Alexander Residential Home
Adult Social Care,2012-02-15,1238.40,Alexandra Court
Adult Social Care,2012-02-15,10571.69,Alexandra Court
Environment & Neighbourhoods,2012-02-01,464.55,Alfies Boarding Kennels
Environment & Neighbourhoods,2012-02-22,667.00,Alfies Boarding Kennels
Central & Corporate Functions,2012-02-08,1540.00,Alfred Bagnall & Sons (Leeds) Ltd
City Development,2012-02-08,5800.98,Alfred Bagnall & Sons (Leeds) Ltd
Central & Corporate Functions,2012-02-29,1710.00,Alfred Bagnall & Sons (Leeds) Ltd
City Development,2012-02-29,1405.60,Alison Glew
City Development,2012-02-20,550.00,Alison Rose
Adult Social Care,2012-02-15,1103.16,Allendale Residential Home
Central & Corporate Functions,2012-02-03,1185.67,Alliance & Leicester Commercial Bank
Childrens Services,2012-02-09,15212.14,Alliance Care And Education
Adult Social Care,2012-02-01,16250.17,Allied Healthcare Group Ltd
Adult Social Care,2012-02-01,5252.05,Allied Healthcare Group Ltd
Social Services Pooled Budgets,2012-02-03,450.00,Allied Healthcare Group Ltd
Social Services Pooled Budgets,2012-02-03,1193.46,Allied Healthcare Group Ltd
Social Services Pooled Budgets,2012-02-03,1320.05,Allied Healthcare Group Ltd
Social Services Pooled Budgets,2012-02-03,538.18,Allied Healthcare Group Ltd
Adult Social Care,2012-02-03,1397.40,Allied Healthcare Group Ltd
Adult Social Care,2012-02-03,525.30,Allied Healthcare Group Ltd
Adult Social Care,2012-02-03,428.40,Allied Healthcare Group Ltd
Adult Social Care,2012-02-03,6414.77,Allied Healthcare Group Ltd
Adult Social Care,2012-02-03,841.50,Allied Healthcare Group Ltd
Social Services Pooled Budgets,2012-02-10,1337.86,Allied Healthcare Group Ltd
Adult Social Care,2012-02-13,15432.67,Allied Healthcare Group Ltd
Adult Social Care,2012-02-13,1117.61,Allied Healthcare Group Ltd
Adult Social Care,2012-02-16,15042.20,Allied Healthcare Group Ltd
Adult Social Care,2012-02-16,5609.55,Allied Healthcare Group Ltd
Adult Social Care,2012-02-17,13594.93,Allied Healthcare Group Ltd
Adult Social Care,2012-02-17,12671.99,Allied Healthcare Group Ltd
Adult Social Care,2012-02-17,8898.92,Allied Healthcare Group Ltd
Adult Social Care,2012-02-17,2311.23,Allied Healthcare Group Ltd
Adult Social Care,2012-02-17,9637.27,Allied Healthcare Group Ltd
Adult Social Care,2012-02-17,1917.94,Allied Healthcare Group Ltd
Adult Social Care,2012-02-17,15653.01,Allied Healthcare Group Ltd
Adult Social Care,2012-02-23,672.72,Allied Healthcare Group Ltd
Social Services Pooled Budgets,2012-02-23,1351.41,Allied Healthcare Group Ltd
Social Services Pooled Budgets,2012-02-24,1169.62,Allied Healthcare Group Ltd
Social Services Pooled Budgets,2012-02-24,546.21,Allied Healthcare Group Ltd
Childrens Services,2012-02-07,1845.71,Allstar Business Solutions Ltd
Childrens Services,2012-02-23,24511.90,Alphasound Audio Visual Ltd
Central & Corporate Functions,2012-02-03,911.46,Alvin Morris Ltd
Central & Corporate Functions,2012-02-27,478.00,Alvin Morris Ltd
Central & Corporate Functions,2012-02-27,976.60,Alvin Morris Ltd
Childrens Services,2012-02-28,800.00,Amazing Grace Early Years Childcare
Childrens Services,2012-02-16,2135.00,Amberhawk Training Limited
Childrens Services,2012-02-10,16554.00,Amberleigh Care Ltd
Adult Social Care,2012-02-15,2171.72,Amelia House Care Home
Childrens Services,2012-02-13,9472.00,Ampleforth Abbey Trust
City Development,2012-02-10,700.00,Amr Security Services Ltd
Adult Social Care,2012-02-16,9167.48,Anchor
Adult Social Care,2012-02-17,544.64,Anchor
Adult Social Care,2012-02-17,617.89,Anchor
Adult Social Care,2012-02-17,515.97,Anchor
Adult Social Care,2012-02-17,519.16,Anchor
Adult Social Care,2012-02-17,649.74,Anchor
Adult Social Care,2012-02-17,423.61,Anchor
Adult Social Care,2012-02-17,589.23,Anchor
Adult Social Care,2012-02-17,697.52,Anchor
Adult Social Care,2012-02-17,608.34,Anchor
Social Services Pooled Budgets,2012-02-03,588.96,Anchor Trust
Adult Social Care,2012-02-15,4056.28,Anchor Trust
Adult Social Care,2012-02-15,1397.80,Anchor Trust
Adult Social Care,2012-02-15,478.68,Anchor Trust
Adult Social Care,2012-02-15,1650.04,Anchor Trust
Adult Social Care,2012-02-15,3578.40,Anchor Trust
Adult Social Care,2012-02-15,1186.96,Anchor Trust
Adult Social Care,2012-02-15,3460.80,Anchor Trust
Adult Social Care,2012-02-15,19079.99,Anchor Trust
Adult Social Care,2012-02-15,7957.72,Anchor Trust
Adult Social Care,2012-02-15,1094.56,Anchor Trust
Adult Social Care,2012-02-15,1927.89,Anchor Trust
Social Services Pooled Budgets,2012-02-24,588.96,Anchor Trust
Environment & Neighbourhoods,2012-02-24,451.75,Anchor Trust
Environment & Neighbourhoods,2012-02-24,9492.43,Anchor Trust
Environment & Neighbourhoods,2012-02-24,754.31,Anchor Trust
Adult Social Care,2012-02-15,11298.26,Anchor Trust Simon Marks Court
Adult Social Care,2012-02-15,23132.91,Anchor Trust Simon Marks Court
Environment & Neighbourhoods,2012-02-01,25000.00,Andrew Arden Qc
Environment & Neighbourhoods,2012-02-01,75000.00,Andrew Arden Qc
City Development,2012-02-03,750.00,Andrew Clayton
Aire Valley Homes Leeds,2012-02-17,520.00,Andrew Elliott
Adult Social Care,2012-02-03,514.50,Angels Home Care Services
Adult Social Care,2012-02-08,846.50,Angels Home Care Services
Adult Social Care,2012-02-08,2086.00,Angels Home Care Services
Adult Social Care,2012-02-08,3710.00,Angels Home Care Services
Adult Social Care,2012-02-16,690.76,Angels Home Care Services
Adult Social Care,2012-02-24,2203.00,Angels Home Care Services
Adult Social Care,2012-02-29,745.20,Angels Home Care Services
Adult Social Care,2012-02-29,626.40,Angels Home Care Services
Childrens Services,2012-02-28,1265.00,Angels Nursery
Central & Corporate Functions,2012-02-01,934.59,Anglo East Property
Childrens Services,2012-02-03,865.00,Ann M Mortimer
Central & Corporate Functions,2012-02-14,532.00,Antalis Mcnaughton Limited
Central & Corporate Functions,2012-02-14,938.00,Antalis Mcnaughton Limited
Central & Corporate Functions,2012-02-17,532.00,Antalis Mcnaughton Limited
Central & Corporate Functions,2012-02-17,469.00,Antalis Mcnaughton Limited
Central & Corporate Functions,2012-02-10,2516.72,Apetito Ltd
Central & Corporate Functions,2012-02-10,860.63,Apetito Ltd
Central & Corporate Functions,2012-02-10,1263.91,Apetito Ltd
Central & Corporate Functions,2012-02-13,2364.85,Apetito Ltd
Adult Social Care,2012-02-15,621.84,Apetito Ltd
Central & Corporate Functions,2012-02-17,2217.27,Apetito Ltd
Central & Corporate Functions,2012-02-17,1674.86,Apetito Ltd
Central & Corporate Functions,2012-02-24,2601.98,Apetito Ltd
Central & Corporate Functions,2012-02-24,1244.20,Apetito Ltd
Social Services Pooled Budgets,2012-02-15,10647.76,Applewalk Homes
Environment & Neighbourhoods,2012-02-13,57909.93,Aqua Interiors T/A V & T Plumbing
Social Services Pooled Budgets,2012-02-08,525.37,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-08,600.08,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-16,978.31,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-16,578.36,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-16,567.78,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-16,809.24,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-16,708.77,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-16,943.03,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-16,2077.74,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-16,531.53,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-16,1407.94,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-16,486.40,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-16,496.39,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-16,721.89,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-16,698.43,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-16,859.79,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-16,969.43,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-16,517.60,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-16,1809.26,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-22,981.76,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-22,631.54,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-22,729.48,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-27,1025.33,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-29,842.29,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-29,653.84,Arabella Health Staffing Ltd
Social Services Pooled Budgets,2012-02-29,1132.09,Arabella Health Staffing Ltd
Central & Corporate Functions,2012-01-04,441.42,Arco Ho Credit Control
City Development,2012-01-31,516.64,Arco Ltd
City Development,2012-02-01,601.44,Arco Ltd
Central & Corporate Functions,2012-02-01,626.00,Arco Ltd
Central & Corporate Functions,2012-02-10,626.00,Arco Ltd
West - North West,2012-02-10,779.81,Arco Ltd
City Development,2012-02-16,482.75,Arco Ltd
East - North East,2012-02-23,803.96,Arco Ltd
Central & Corporate Functions,2012-02-23,1739.07,Arco Ltd
Central & Corporate Functions,2012-02-23,766.04,Arco Ltd
Central & Corporate Functions,2012-02-28,502.80,Arco Ltd
Aire Valley Homes Leeds,2012-02-17,1500.00,Arena Partnership Limited
Adult Social Care,2012-02-07,2434.67,Ark Home Healthcare Ltd
Adult Social Care,2012-02-07,824.96,Ark Home Healthcare Ltd
Adult Social Care,2012-02-09,5367.23,Ark Home Healthcare Ltd
Adult Social Care,2012-02-09,7570.93,Ark Home Healthcare Ltd
Adult Social Care,2012-02-09,947.42,Ark Home Healthcare Ltd
Adult Social Care,2012-02-09,6863.81,Ark Home Healthcare Ltd
Adult Social Care,2012-02-09,1137.04,Ark Home Healthcare Ltd
Adult Social Care,2012-02-09,22421.01,Ark Home Healthcare Ltd
Adult Social Care,2012-02-09,2524.05,Ark Home Healthcare Ltd
Adult Social Care,2012-02-09,15001.10,Ark Home Healthcare Ltd
Adult Social Care,2012-02-09,2442.00,Ark Home Healthcare Ltd
Adult Social Care,2012-02-09,10484.72,Ark Home Healthcare Ltd
Adult Social Care,2012-02-09,2732.94,Ark Home Healthcare Ltd
Adult Social Care,2012-02-09,2918.68,Ark Home Healthcare Ltd
Adult Social Care,2012-02-09,789.51,Ark Home Healthcare Ltd
Adult Social Care,2012-02-10,598.78,Ark Home Healthcare Ltd
Adult Social Care,2012-02-14,573.30,Ark Home Healthcare Ltd
Adult Social Care,2012-02-24,605.15,Ark Home Healthcare Ltd
Adult Social Care,2012-02-24,6848.72,Ark Home Healthcare Ltd
Adult Social Care,2012-02-24,844.30,Ark Home Healthcare Ltd
Adult Social Care,2012-02-24,4477.35,Ark Home Healthcare Ltd
Adult Social Care,2012-02-24,4189.25,Ark Home Healthcare Ltd
Adult Social Care,2012-02-24,10788.55,Ark Home Healthcare Ltd
Adult Social Care,2012-02-24,2736.93,Ark Home Healthcare Ltd
Adult Social Care,2012-02-24,22493.76,Ark Home Healthcare Ltd
Adult Social Care,2012-02-24,3603.78,Ark Home Healthcare Ltd
Adult Social Care,2012-02-24,699.29,Ark Home Healthcare Ltd
Adult Social Care,2012-02-24,8186.73,Ark Home Healthcare Ltd
City Development,2012-02-22,2000.00,Armcon Limited
East - North East,2012-02-10,473.79,Arnold Laver & Co Ltd
Central & Corporate Functions,2012-02-15,531.18,Arnold Laver & Co Ltd
East - North East,2012-02-17,1067.43,Arnold Laver & Co Ltd
East - North East,2012-02-29,882.54,Arnold Laver & Co Ltd
City Development,2012-02-29,594.22,Arnold Laver & Co Ltd
East - North East,2012-02-01,495.52,Arnold Laver Timber World
East - North East,2012-02-08,3850.00,Arr Spend Management Solutions
East - North East,2012-02-16,3850.00,Arr Spend Management Solutions
Adult Social Care,2012-02-16,1347.20,Arrigadeen Nursing Home
City Development,2012-02-20,3653.65,Artavia
Adult Social Care,2012-02-02,13893.17,Articulate Advocacy
Adult Social Care,2012-02-02,4416.06,Articulate Advocacy
Social Services Pooled Budgets,2012-02-23,2063.17,Articulate Advocacy
City Development,2012-02-17,846.96,Artificial Grass 4u
Environment & Neighbourhoods,2012-02-22,1411.55,Artlink West Yorkshire
City Development,2012-02-24,644.88,Asa Awards Scheme
City Development,2012-02-24,2528.02,Asa Awards Scheme
City Development,2012-02-17,10000.00,Asaner (Amater Swimming Association)
Central & Corporate Functions,2012-02-02,435.00,Asbestos Sample Analysis Limited
Central & Corporate Functions,2012-02-23,420.00,Asbestos Sample Analysis Limited
Central & Corporate Functions,2012-02-23,420.00,Asbestos Sample Analysis Limited
Central & Corporate Functions,2012-02-24,4762.00,Asha Neighbourhood Project
Adult Social Care,2012-02-15,8286.69,Ashcroft House Residential Home
Adult Social Care,2012-02-15,4762.65,Ashcroft Nursing Home
Adult Social Care,2012-02-15,1209.96,Ashcroft Nursing Home
Adult Social Care,2012-02-15,782.16,Ashcroft Nursing Home
Adult Social Care,2012-02-15,660.48,Ashfield Court
Adult Social Care,2012-02-15,507.28,Ashfield Court
Adult Social Care,2012-02-15,13840.92,Ashfield Nursing Home
Adult Social Care,2012-02-15,2318.40,Ashfield Nursing Home
Adult Social Care,2012-02-15,2697.88,Ashfield Nursing Home
Adult Social Care,2012-02-15,1504.00,Ashley Care Ltd
City Development,2012-02-03,470.78,Ashtead Plant Hire Company Ltd
City Development,2012-02-03,660.00,Ashtead Plant Hire Company Ltd
City Development,2012-02-03,660.00,Ashtead Plant Hire Company Ltd
City Development,2012-02-03,880.00,Ashtead Plant Hire Company Ltd
Central & Corporate Functions,2012-02-21,726.00,Ashtead Plant Hire Company Ltd
Adult Social Care,2012-02-15,857.96,Ashville Care Home
Adult Social Care,2012-02-16,1145.32,Ashworth Grange
Adult Social Care,2012-02-16,1422.88,Ashworth Grange
City Development,2012-02-01,834.48,Askews & Holts Library Services Ltd
City Development,2012-02-07,1018.16,Askews & Holts Library Services Ltd
City Development,2012-02-07,1634.07,Askews & Holts Library Services Ltd
City Development,2012-02-07,5760.06,Askews & Holts Library Services Ltd
City Development,2012-02-07,1650.58,Askews & Holts Library Services Ltd
City Development,2012-02-07,5205.93,Askews & Holts Library Services Ltd
City Development,2012-02-09,423.68,Askews & Holts Library Services Ltd
City Development,2012-02-10,658.18,Askews & Holts Library Services Ltd
City Development,2012-02-14,5647.55,Askews & Holts Library Services Ltd
City Development,2012-02-14,1355.68,Askews & Holts Library Services Ltd
City Development,2012-02-14,3627.54,Askews & Holts Library Services Ltd
City Development,2012-02-14,1600.43,Askews & Holts Library Services Ltd
City Development,2012-02-14,1661.64,Askews & Holts Library Services Ltd
City Development,2012-02-14,6648.43,Askews & Holts Library Services Ltd
City Development,2012-02-20,645.92,Askews & Holts Library Services Ltd
