Payment Date,Amount,Benificiary Name,Organisational Unit
2014-12-22,32.41,A & A Electrical Distributors Ltd,Central & Corporate
2014-12-05,185.12,A & A Electrical Distributors Ltd,Central & Corporate
2014-12-31,14.98,A Andrews & Sons (Marbles & Tiles),Central & Corporate
2014-12-24,244.60,A Andrews & Sons (Marbles & Tiles),Central & Corporate
2014-12-24,19.50,A Andrews & Sons (Marbles & Tiles),Central & Corporate
2014-12-24,204.18,A Andrews & Sons (Marbles & Tiles),Central & Corporate
2014-12-24,89.68,A Andrews & Sons (Marbles & Tiles),Central & Corporate
2014-12-24,42.00,A Andrews & Sons (Marbles & Tiles),Central & Corporate
2014-12-24,15.20,A Andrews & Sons (Marbles & Tiles),Central & Corporate
2014-12-24,181.90,A Andrews & Sons (Marbles & Tiles),Central & Corporate
2014-12-10,502.90,A Andrews & Sons (Marbles & Tiles),Central & Corporate
2014-12-12,300.00,A Ash,Childrens Services
2014-12-12,248.19,REDACTED PERSONAL DATA,City Development
2014-12-05,248.19,REDACTED PERSONAL DATA,City Development
2014-12-19,744.57,REDACTED PERSONAL DATA,City Development
2014-12-24,389.15,A C Entertainment Technologies Ltd,City Development
2014-12-12,87.30,A Clarkson,Childrens Services
2014-12-18,400.00,REDACTED PERSONAL DATA,Environment & Housing
2014-12-04,170.00,REDACTED PERSONAL DATA,Childrens Services
2014-12-10,248.75,A D G Engineering Ltd,Adult Social Care
2014-12-10,525.00,A D G Engineering Ltd,Adult Social Care
2014-12-16,710.00,A D Smith,Central & Corporate
2014-12-16,1818.87,A E Speight,Childrens Services
2014-12-16,150.94,A Foley,Childrens Services
2014-12-04,170.00,REDACTED PERSONAL DATA,Childrens Services
2014-12-31,387.50,A G Webb,Childrens Services
2014-12-31,99.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-12-10,165.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-12-31,41.50,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-12-31,203.88,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-12-31,293.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-12-31,11.21,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-12-31,395.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-12-31,110.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-12-31,20.09,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-12-31,37.77,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-12-31,26.89,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-12-31,98.09,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-12-31,158.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
2014-12-31,79.00,A J H  Pump Supply & Repair Ltd,Central & Corporate
