Organisational Unit,Payment Date,Benificiary Name,Amount
Adult and Culture,2011-10-17,LS CARE LTD,733.11
Adult and Culture,2011-10-17,LS CARE LTD,678.06
Adult and Culture,2011-10-17,LS CARE LTD,678.06
Adult and Culture,2011-10-17,MERIT HOME CARE SERVICES,914.16
Adult and Culture,2011-10-10,MOMENTUM,1022.50
Adult and Culture,2011-10-24,MOMENTUM,904.20
Adult and Culture,2011-10-19,MOMENTUM,865.10
Adult and Culture,2011-10-19,MOMENTUM,1139.80
Adult and Culture,2011-10-19,MOMENTUM,522.50
Adult and Culture,2011-10-07,MOMENTUM,518.40
Adult and Culture,2011-10-20,MOMENTUM,1283.15
Adult and Culture,2011-10-17,MOMENTUM,2499.25
Adult and Culture,2011-10-24,N POWER NORTHERN LTD,1420.58
Adult and Culture,2011-10-11,NEURO PARTNERS LTD,572.00
Adult and Culture,2011-10-11,NEURO PARTNERS LTD,815.09
Adult and Culture,2011-10-11,NEURO PARTNERS LTD,7851.00
Adult and Culture,2011-10-24,NEW PROSPECTS ASSOCIATION LTD,798.08
Adult and Culture,2011-10-24,NEW PROSPECTS ASSOCIATION LTD,748.20
Adult and Culture,2011-10-24,NEW PROSPECTS ASSOCIATION LTD,798.08
Adult and Culture,2011-10-24,NEW PROSPECTS ASSOCIATION LTD,798.08
Adult and Culture,2011-10-24,NEW PROSPECTS ASSOCIATION LTD,748.20
Adult and Culture,2011-10-24,NEW PROSPECTS ASSOCIATION LTD,598.56
Adult and Culture,2011-10-24,NEW PROSPECTS ASSOCIATION LTD,698.32
Adult and Culture,2011-10-24,NEW PROSPECTS ASSOCIATION LTD,748.20
Adult and Culture,2011-10-24,NEW PROSPECTS ASSOCIATION LTD,872.90
Adult and Culture,2011-10-24,NEW PROSPECTS ASSOCIATION LTD,2618.70
Adult and Culture,2011-10-24,NEW PROSPECTS ASSOCIATION LTD,598.56
Adult and Culture,2011-10-24,NEW PROSPECTS ASSOCIATION LTD,1147.24
Adult and Culture,2011-10-24,NEW PROSPECTS ASSOCIATION LTD,598.56
Adult and Culture,2011-10-24,NEW PROSPECTS ASSOCIATION LTD,1184.65
Adult and Culture,2011-10-24,NEW PROSPECTS ASSOCIATION LTD,1247.00
Adult and Culture,2011-10-24,NEW PROSPECTS ASSOCIATION LTD,1047.48
Adult and Culture,2011-10-24,NEW PROSPECTS ASSOCIATION LTD,1222.06
Adult and Culture,2011-10-21,NEW PROSPECTS ASSOCIATION LTD,1105.84
Adult and Culture,2011-10-21,NEW PROSPECTS ASSOCIATION LTD,798.08
Adult and Culture,2011-10-21,NEW PROSPECTS ASSOCIATION LTD,648.44
Adult and Culture,2011-10-21,NEW PROSPECTS ASSOCIATION LTD,1222.06
Adult and Culture,2011-10-21,NEW PROSPECTS ASSOCIATION LTD,1147.24
Adult and Culture,2011-10-21,NEW PROSPECTS ASSOCIATION LTD,1222.06
Adult and Culture,2011-10-25,NEW PROSPECTS ASSOCIATION LTD,1168.19
Adult and Culture,2011-10-25,NEW PROSPECTS ASSOCIATION LTD,897.84
Adult and Culture,2011-10-25,NEW PROSPECTS ASSOCIATION LTD,1047.48
Adult and Culture,2011-10-25,NEW PROSPECTS ASSOCIATION LTD,947.72
Adult and Culture,2011-10-25,NEW PROSPECTS ASSOCIATION LTD,598.56
Adult and Culture,2011-10-25,NEW PROSPECTS ASSOCIATION LTD,2618.70
Adult and Culture,2011-10-25,NEW PROSPECTS ASSOCIATION LTD,897.84
Adult and Culture,2011-10-27,NEW PROSPECTS ASSOCIATION LTD,536.21
Adult and Culture,2011-10-27,NEW PROSPECTS ASSOCIATION LTD,598.56
Adult and Culture,2011-10-27,NEW PROSPECTS ASSOCIATION LTD,536.64
Adult and Culture,2011-10-27,NEW PROSPECTS ASSOCIATION LTD,1536.93
Adult and Culture,2011-10-27,NEW PROSPECTS ASSOCIATION LTD,698.32
Adult and Culture,2011-10-27,NEW PROSPECTS ASSOCIATION LTD,1184.65
Adult and Culture,2011-10-27,NEW PROSPECTS ASSOCIATION LTD,624.00
Adult and Culture,2011-10-11,NEW PROSPECTS ASSOCIATION LTD,648.44
Adult and Culture,2011-10-11,NEW PROSPECTS ASSOCIATION LTD,598.56
Adult and Culture,2011-10-11,NEW PROSPECTS ASSOCIATION LTD,1109.83
Adult and Culture,2011-10-11,NEW PROSPECTS ASSOCIATION LTD,673.38
Adult and Culture,2011-10-28,NEW PROSPECTS ASSOCIATION LTD,673.38
Adult and Culture,2011-10-17,NEW PROSPECTS ASSOCIATION LTD,947.72
Adult and Culture,2011-10-10,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,3041.00
Adult and Culture,2011-10-24,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,2132.94
Adult and Culture,2011-10-24,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,3319.85
Adult and Culture,2011-10-24,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,7571.00
Adult and Culture,2011-10-24,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,3417.14
Adult and Culture,2011-10-24,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,1925.14
Adult and Culture,2011-10-14,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,1887.44
Adult and Culture,2011-10-12,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,3037.51
Adult and Culture,2011-10-10,NORTH EAST AUTISTIC SOCIETY,3058.25
Adult and Culture,2011-10-14,NORTH EAST AUTISTIC SOCIETY,1074.84
Adult and Culture,2011-10-14,NORTH EAST AUTISTIC SOCIETY,1688.05
Adult and Culture,2011-10-05,NORTH EAST AUTISTIC SOCIETY,895.70
Adult and Culture,2011-10-25,NORTH EAST AUTISTIC SOCIETY,2538.48
Adult and Culture,2011-10-25,NORTH EAST AUTISTIC SOCIETY,2538.48
Adult and Culture,2011-10-31,NORTH TYNESIDE PCT,81.38
Adult and Culture,2011-10-31,NORTH TYNESIDE PCT,124.13
Adult and Culture,2011-10-31,NORTH TYNESIDE PCT,66.50
Adult and Culture,2011-10-31,NORTH TYNESIDE PCT,330.75
Adult and Culture,2011-10-31,NORTH TYNESIDE PCT,51.87
Adult and Culture,2011-10-03,NORTH TYNESIDE PCT,47.00
Adult and Culture,2011-10-03,NORTH TYNESIDE PCT,128.13
Adult and Culture,2011-10-03,NORTH TYNESIDE PCT,113.50
Adult and Culture,2011-10-03,NORTH TYNESIDE PCT,151.62
Adult and Culture,2011-10-03,NORTH TYNESIDE PCT,236.75
Adult and Culture,2011-10-03,NORTH TYNESIDE PCT,734.00
Adult and Culture,2011-10-03,NORTH TYNESIDE PCT,113.50
Adult and Culture,2011-10-10,NORTHUMBERLAND TYNE & WEAR NHS TRUST,1095.00
Adult and Culture,2011-10-31,NORTHUMBERLAND TYNE & WEAR NHS TRUST,3293.00
Adult and Culture,2011-10-31,NORTHUMBERLAND TYNE & WEAR NHS TRUST,18741.20
Adult and Culture,2011-10-27,NORTHUMBERLAND TYNE & WEAR NHS TRUST,3402.00
Adult and Culture,2011-10-07,NORTHUMBERLAND TYNE & WEAR NHS TRUST,3293.00
Adult and Culture,2011-10-17,NORTHUMBERLAND TYNE & WEAR NHS TRUST,1095.00
Adult and Culture,2011-10-24,NORTHUMBRIAN WATER LIMITED,2245.91
Adult and Culture,2011-10-06,NORWOOD RAVENSWOOD SERVICES LTD,1455.04
Adult and Culture,2011-10-27,NORWOOD RAVENSWOOD SERVICES LTD,1455.04
Adult and Culture,2011-10-17,NORWOOD RAVENSWOOD SERVICES LTD,1455.04
Adult and Culture,2011-10-27,PATTERSON BROS SIGN SERVICES,622.00
Adult and Culture,2011-10-24,PHILIP PARKINSON HOMECARE,668.40
Adult and Culture,2011-10-14,PHILIP PARKINSON HOMECARE,668.40
Adult and Culture,2011-10-13,PHILIP PARKINSON HOMECARE,668.40
Adult and Culture,2011-10-25,PHILIP PARKINSON HOMECARE,668.40
Adult and Culture,2011-10-27,PHILIP PARKINSON HOMECARE,727.16
Adult and Culture,2011-10-24,PHOENIX HOUSE,575.71
Adult and Culture,2011-10-14,PHOENIX HOUSE,2422.87
Adult and Culture,2011-10-14,PHOENIX HOUSE,575.71
Adult and Culture,2011-10-19,PHOENIX HOUSE,2422.87
Adult and Culture,2011-10-24,PLANTS PLUS LTD,1594.36
Adult and Culture,2011-10-24,POSITIVE LIFE CHOICES(F),501.30
Adult and Culture,2011-10-24,POSITIVE LIFE CHOICES(F),501.30
Adult and Culture,2011-10-24,POSITIVE LIFE CHOICES(F),1100.30
Adult and Culture,2011-10-24,POSITIVE LIFE CHOICES(F),1100.30
Adult and Culture,2011-10-05,POSITIVE LIFE CHOICES(F),568.14
Adult and Culture,2011-10-05,POSITIVE LIFE CHOICES(F),1580.30
Adult and Culture,2011-10-26,POSITIVE LIFE CHOICES(F),501.30
Adult and Culture,2011-10-25,POTENSIAL LTD,1200.00
Adult and Culture,2011-10-17,REAL LIFE OPTIONS,3558.24
Adult and Culture,2011-10-17,ST ANTHONYS OF PADUA CARE SERVICES,860.00
Adult and Culture,2011-10-25,THE EDWARD LLOYD TRUST,1222.00
Adult and Culture,2011-10-28,THE EDWARD LLOYD TRUST,1222.00
Adult and Culture,2011-10-24,THE PIERPOINT GROUP,600.10
Adult and Culture,2011-10-24,THE PIERPOINT GROUP,1198.20
Adult and Culture,2011-10-24,THE PIERPOINT GROUP,1198.20
Adult and Culture,2011-10-27,THE PIERPOINT GROUP,599.10
Adult and Culture,2011-10-27,THE PIERPOINT GROUP,1198.20
Adult and Culture,2011-10-27,THE PIERPOINT GROUP,1198.20
Adult and Culture,2011-10-27,THE PIERPOINT GROUP,1200.20
Adult and Culture,2011-10-19,THE PIERPOINT GROUP,1750.00
Adult and Culture,2011-10-19,THE PIERPOINT GROUP,599.10
Adult and Culture,2011-10-11,THE PIERPOINT GROUP,1198.20
Adult and Culture,2011-10-28,THE PIERPOINT GROUP,1198.20
Adult and Culture,2011-10-28,THE PIERPOINT GROUP,600.10
Adult and Culture,2011-10-28,THE PIERPOINT GROUP,1200.20
Adult and Culture,2011-10-28,THE PIERPOINT GROUP,1198.20
Adult and Culture,2011-10-28,THE PIERPOINT GROUP,1198.20
Adult and Culture,2011-10-28,THE PIERPOINT GROUP,1198.20
Adult and Culture,2011-10-20,THE PIERPOINT GROUP,1198.20
Adult and Culture,2011-10-17,THE PIERPOINT GROUP,1198.20
Adult and Culture,2011-10-24,TRIMAR CARE LTD,624.33
Adult and Culture,2011-10-24,TRIMAR CARE LTD,624.33
Adult and Culture,2011-10-24,TRIMAR CARE LTD,624.33
Adult and Culture,2011-10-24,TRIMAR CARE LTD,10781.46
Adult and Culture,2011-10-13,TRIMAR CARE LTD,17672.50
Adult and Culture,2011-10-11,TRIMAR CARE LTD,624.33
Adult and Culture,2011-10-10,UNITED RESPONSE,624.00
Adult and Culture,2011-10-10,UNITED RESPONSE,520.00
Adult and Culture,2011-10-10,UNITED RESPONSE,832.00
Adult and Culture,2011-10-10,UNITED RESPONSE,2033.28
Adult and Culture,2011-10-27,UNITED RESPONSE,1092.00
Adult and Culture,2011-10-19,UNITED RESPONSE,624.00
Adult and Culture,2011-10-19,UNITED RESPONSE,728.00
Adult and Culture,2011-10-19,UNITED RESPONSE,832.00
Adult and Culture,2011-10-28,UNITED RESPONSE,2080.00
Adult and Culture,2011-10-28,UNITED RESPONSE,520.00
Adult and Culture,2011-10-20,UNITED RESPONSE,1320.50
Adult and Culture,2011-10-12,CATHEDRAL CHURCH OF ST NICHOLAS,809.67
Adult and Culture,2011-10-03,DEPAUL TRUST,1881.05
Adult and Culture,2011-10-12,F ROBSON & CO,796.15
Adult and Culture,2011-10-28,GROUP HORIZON,618.52
Adult and Culture,2011-10-12,NOSTALGIA FIREPLACES,711.60
Adult and Culture,2011-10-03,RENEW NORTH EAST,596.72
Adult and Culture,2011-10-21,THE BLUE DOOR PROJECT LTD,711.60
Adult and Culture,2011-10-12,THE BYKER CENTRE,796.00
Adult and Culture,2011-10-24,N POWER NORTHERN LTD,669.03
Adult and Culture,2011-10-21,DAVID JOHNSON TAXIS,1650.00
Adult and Culture,2011-10-31,DJ MINIBUSES,435.00
Adult and Culture,2011-10-31,DJ MINIBUSES,435.00
Adult and Culture,2011-10-31,DJ MINIBUSES,435.00
Adult and Culture,2011-10-17,DJ MINIBUSES,435.00
Adult and Culture,2011-10-17,DJ MINIBUSES,435.00
Adult and Culture,2011-10-14,FIVE STAR SERVICES LTD,516.00
Adult and Culture,2011-10-14,FIVE STAR SERVICES LTD,481.70
Adult and Culture,2011-10-17,FIVE STAR SERVICES LTD,447.00
Adult and Culture,2011-10-17,FIVE STAR SERVICES LTD,507.00
Adult and Culture,2011-10-17,FIVE STAR SERVICES LTD,440.00
Adult and Culture,2011-10-24,LA TAXIS,523.50
Adult and Culture,2011-10-24,LA TAXIS,704.00
Adult and Culture,2011-10-31,LA TAXIS,878.00
Adult and Culture,2011-10-31,LA TAXIS,800.00
Adult and Culture,2011-10-17,LA TAXIS,828.50
Adult and Culture,2011-10-17,LA TAXIS,844.00
Adult and Culture,2011-10-17,LA TAXIS,524.60
Adult and Culture,2011-10-10,READYPAY LTD,980.00
Adult and Culture,2011-10-07,N POWER NORTHERN LTD,1171.78
Adult and Culture,2011-10-31,ABLE 2,605.00
Adult and Culture,2011-10-24,D R SUMMERS PROPERTY MAINTENANCE,510.00
Adult and Culture,2011-10-11,LIVEASY,450.00
Adult and Culture,2011-10-21,NORTH YORKSHIRE MOBILITYB & SAFETY,667.50
Adult and Culture,2011-10-21,NORTH YORKSHIRE MOBILITYB & SAFETY,470.50
Adult and Culture,2011-10-10,NEWCASTLE AMBULANCE SERVICE,1710.00
Adult and Culture,2011-10-26,NEWCASTLE AMBULANCE SERVICE,2040.00
Adult and Culture,2011-10-26,NEWCASTLE AMBULANCE SERVICE,2040.00
Adult and Culture,2011-10-17,NEWCASTLE AMBULANCE SERVICE,2040.00
Adult and Culture,2011-10-17,NEWCASTLE AMBULANCE SERVICE,2040.00
Adult and Culture,2011-10-17,NEWCASTLE AMBULANCE SERVICE,2040.00
Adult and Culture,2011-10-17,NEWCASTLE AMBULANCE SERVICE,2040.00
Adult and Culture,2011-10-26,SARABEC LTD,1345.10
Adult and Culture,2011-10-17,N POWER NORTHERN LTD,1025.70
Adult and Culture,2011-10-31,NEWBURN LEISURE CENTRE,639.00
Adult and Culture,2011-10-31,PEACOCKS MEDICAL GROUP LTD,985.00
Adult and Culture,2011-10-13,Redacted Personal Data,765.00
Adult and Culture,2011-10-26,BRAVURA,4900.00
Adult and Culture,2011-10-26,BRAVURA,4500.00
Adult and Culture,2011-10-06,BRITISH TELECOMMUNICATIONS,1525.50
Adult and Culture,2011-10-04,COOPERATIVE INSURANCE SOCIETY LTD,22500.00
Adult and Culture,2011-10-04,COOPERATIVE INSURANCE SOCIETY LTD,4664.75
Adult and Culture,2011-10-04,COOPERATIVE INSURANCE SOCIETY LTD,1321.50
Adult and Culture,2011-10-05,DURHAM BUSINESSWEAR LTD,1512.15
Adult and Culture,2011-10-10,I LOVE PROMOTING,477.50
Adult and Culture,2011-10-25,JAMES MILNE ASSOCIATES,880.00
Adult and Culture,2011-10-24,JPM CONSULTANTS,3625.25
Adult and Culture,2011-10-17,NEWCASTLE GATESHEAD INITIATIVE,55055.34
Adult and Culture,2011-10-31,OPEN CLASP THEATRE COMPANY,2000.00
Adult and Culture,2011-10-13,PRIORY COACH & BUS LTD,591.30
Adult and Culture,2011-10-10,Redacted Personal Data,875.00
Adult and Culture,2011-10-10,NLS SECURITY,461.95
Adult and Culture,2011-10-28,THE LAUNDRY CO,552.10
Adult and Culture,2011-10-04,ACTIV TRAINING LIMITED,2505.00
Adult and Culture,2011-10-31,BRITISH COMPUTER SOCIETY,2540.00
Adult and Culture,2011-10-10,CANON UK  LTD,701.69
Adult and Culture,2011-10-31,CANON UK  LTD,980.27
Adult and Culture,2011-10-10,CELCAT,4980.00
Adult and Culture,2011-10-10,CITY & GUILDS,504.00
Adult and Culture,2011-10-24,CITY & GUILDS,846.00
Adult and Culture,2011-10-10,FOOTSTEPS INTO ASHFIELD,840.00
Adult and Culture,2011-10-10,IMAGE VISUAL COMMUNICATIONS,2644.00
Adult and Culture,2011-10-31,LEARNING FIRST LTD,52655.37
Adult and Culture,2011-10-10,NEOPOST FINANCE LTD,738.00
Adult and Culture,2011-10-20,OCN,3140.00
Adult and Culture,2011-10-07,POTTS PRINTERS LTD,440.00
Adult and Culture,2011-10-07,Redacted Personal Data,437.50
Adult and Culture,2011-10-07,Redacted Personal Data,70.00
Adult and Culture,2011-10-10,THE COPYRIGHT LICENSING AGENCY LTD,3325.06
Adult and Culture,2011-10-13,TIMSTAR LABORATORY SUPPLIERS LTD,509.40
Adult and Culture,2011-10-18,TIMSTAR LABORATORY SUPPLIERS LTD,906.81
Adult and Culture,2011-10-17,TRIBAL EDUCATION,5000.00
Adult and Culture,2011-10-20,TRINITY MIRROR,12050.00
Adult and Culture,2011-10-24,TULLYS SEWING MACHINES,637.54
Adult and Culture,2011-10-31,YORKSHIRE PURCHASING ORGANISATION,1139.50
Adult and Culture,2011-10-12,BBC AUDIO BOOKS LTD,483.88
Adult and Culture,2011-10-26,BERTRAM LIBRARY SERVICES,856.20
Adult and Culture,2011-10-21,BERTRAM LIBRARY SERVICES,618.13
Adult and Culture,2011-10-07,BERTRAM LIBRARY SERVICES,674.45
Adult and Culture,2011-10-19,COUNCIL OF LAW REPORTING,550.00
Adult and Culture,2011-10-31,ENCYCLOPAEDIA BRITANNICA (UK) LTD,3045.00
Adult and Culture,2011-10-12,N POWER NORTHERN LTD,147.23
Adult and Culture,2011-10-12,N POWER NORTHERN LTD,273.44
Adult and Culture,2011-10-14,ST ANDREWS NEWSAGENCY,510.73
Adult and Culture,2011-10-14,SWETS INFORMATION SERVICES LTD,670.90
Adult and Culture,2011-10-19,SWETS INFORMATION SERVICES LTD,508.16
Adult and Culture,2011-10-12,ULVERSCROFT LARGE PRINT BOOKS LTD,596.75
Adult and Culture,2011-10-12,ULVERSCROFT LARGE PRINT BOOKS LTD,512.90
Adult and Culture,2011-10-19,WF HOWES LTD,504.00
Adult and Culture,2011-10-31,ARCO LTD,417.46
Adult and Culture,2011-10-31,BUNZL CLEANING & HYGIENE SUPPLIES,570.00
Adult and Culture,2011-10-28,BUNZL CLEANING & HYGIENE SUPPLIES,459.54
Adult and Culture,2011-10-07,BUNZL CLEANING & HYGIENE SUPPLIES,522.12
Adult and Culture,2011-10-24,COVER GOLD LTD,550.00
Adult and Culture,2011-10-19,ELECTRONIC READING SYSTEMS LTD,12535.00
Adult and Culture,2011-10-24,INGRAM SOUNDS,895.00
Adult and Culture,2011-10-25,INGRAM SOUNDS,500.00
Adult and Culture,2011-10-24,KAJIMA NEWCASTLE LIBRARIES LTD,281506.50
Adult and Culture,2011-10-06,NEOPOST FINANCE LTD,488.17
Adult and Culture,2011-10-24,NEOPOST-CREDIFON ACCOUNTS,2000.00
Adult and Culture,2011-10-17,PERFORMING RIGHTS SOCIETY,696.00
Adult and Culture,2011-10-24,READER ORGANISATION,750.00
Adult and Culture,2011-10-24,REED BUSINESS INFORMATION LTD,500.00
Adult and Culture,2011-10-27,SODEXO PRESTIGE,700.00
Adult and Culture,2011-10-27,SODEXO PRESTIGE,531.00
