Organisational Unit,Payment Date,Benificiary Name,Amount
Adult and Culture,2011-09-26,ALLIED HEALTHCARE GROUP LTD,4539.69
Adult and Culture,2011-09-26,ALLIED HEALTHCARE GROUP LTD,4977.56
Adult and Culture,2011-09-06,AT HOME IN THE COMMUNITY LTD,477.6
Adult and Culture,2011-09-06,AT HOME IN THE COMMUNITY LTD,477.6
Adult and Culture,2011-09-06,AT HOME IN THE COMMUNITY LTD,668.64
Adult and Culture,2011-09-05,AT HOME IN THE COMMUNITY LTD,4218.2
Adult and Culture,2011-09-05,AT HOME IN THE COMMUNITY LTD,3955.52
Adult and Culture,2011-09-01,AZURE,962.4
Adult and Culture,2011-09-01,AZURE,601.5
Adult and Culture,2011-09-26,AZURE,625.56
Adult and Culture,2011-09-26,AZURE,625.56
Adult and Culture,2011-09-26,AZURE,962.4
Adult and Culture,2011-09-26,AZURE,577.44
Adult and Culture,2011-09-26,AZURE,2261.64
Adult and Culture,2011-09-26,AZURE,962.4
Adult and Culture,2011-09-26,AZURE,818.04
Adult and Culture,2011-09-26,AZURE,529.32
Adult and Culture,2011-09-26,AZURE,986.4
Adult and Culture,2011-09-26,AZURE,769.92
Adult and Culture,2011-09-26,AZURE,601.5
Adult and Culture,2011-09-26,AZURE,625.56
Adult and Culture,2011-09-26,AZURE,1443.6
Adult and Culture,2011-09-26,AZURE,866.16
Adult and Culture,2011-09-26,AZURE,1227.04
Adult and Culture,2011-09-26,AZURE,625.56
Adult and Culture,2011-09-22,AZURE,577.44
Adult and Culture,2011-09-09,AZURE,984
Adult and Culture,2011-09-08,AZURE,625.56
Adult and Culture,2011-09-08,AZURE,625.56
Adult and Culture,2011-09-08,AZURE,818.04
Adult and Culture,2011-09-08,AZURE,577.44
Adult and Culture,2011-09-08,AZURE,1189.44
Adult and Culture,2011-09-08,AZURE,866.16
Adult and Culture,2011-09-07,AZURE,986.4
Adult and Culture,2011-09-07,AZURE,1443.6
Adult and Culture,2011-09-07,AZURE,1130.8
Adult and Culture,2011-09-07,AZURE,769.92
Adult and Culture,2011-09-07,AZURE,1227.04
Adult and Culture,2011-09-01,CARE UK HOMECARE,3023.28
Adult and Culture,2011-09-26,CARE UK HOMECARE,2945.76
Adult and Culture,2011-09-26,CARE UK LEARNING DISABILITIES SERVICES,1122.88
Adult and Culture,2011-09-26,CARE UK LEARNING DISABILITIES SERVICES,586.96
Adult and Culture,2011-09-26,CARE UK LEARNING DISABILITIES SERVICES,1556.24
Adult and Culture,2011-09-26,CARE UK LEARNING DISABILITIES SERVICES,744
Adult and Culture,2011-09-26,CARE UK LEARNING DISABILITIES SERVICES,1556.24
Adult and Culture,2011-09-01,CARELINE HOMECARE LTD,1344.64
Adult and Culture,2011-09-26,CARELINE HOMECARE LTD,738.36
Adult and Culture,2011-09-26,CARELINE HOMECARE LTD,750.08
Adult and Culture,2011-09-26,CARELINE HOMECARE LTD,518.96
Adult and Culture,2011-09-19,CARELINE HOMECARE LTD,1657.2
Adult and Culture,2011-09-26,CAREWATCH (NEWCASTLE UPON TYNE),877.3
Adult and Culture,2011-09-26,CAREWATCH (NEWCASTLE UPON TYNE),520.72
Adult and Culture,2011-09-26,CAREWATCH (NEWCASTLE UPON TYNE),769.76
Adult and Culture,2011-09-26,CAREWATCH (NEWCASTLE UPON TYNE),1996.14
Adult and Culture,2011-09-26,CAREWATCH (NEWCASTLE UPON TYNE),2457.04
Adult and Culture,2011-09-26,CAREWATCH (NEWCASTLE UPON TYNE),1698.36
Adult and Culture,2011-09-26,COQUET TRUST,4214.8
Adult and Culture,2011-09-26,COQUET TRUST,5853.63
Adult and Culture,2011-09-26,COQUET TRUST,2598.48
Adult and Culture,2011-09-26,COQUET TRUST,1407.51
Adult and Culture,2011-09-26,COQUET TRUST,637.59
Adult and Culture,2011-09-26,COQUET TRUST,751.88
Adult and Culture,2011-09-22,COQUET TRUST,1022.55
Adult and Culture,2011-09-12,COQUET TRUST,511.28
Adult and Culture,2011-09-14,COQUET TRUST,1145.86
Adult and Culture,2011-09-09,COQUET TRUST,553.38
Adult and Culture,2011-09-09,COQUET TRUST,2526.3
Adult and Culture,2011-09-09,COQUET TRUST,649.62
Adult and Culture,2011-09-30,COQUET TRUST,787.97
Adult and Culture,2011-09-30,COQUET TRUST,2526.3
Adult and Culture,2011-09-30,COQUET TRUST,577.44
Adult and Culture,2011-09-30,COQUET TRUST,1251.12
Adult and Culture,2011-09-19,COQUET TRUST,1407.51
Adult and Culture,2011-09-08,D.T.C.,690
Adult and Culture,2011-09-26,DEMENTIA CARE PARTNERSHIP,1680.12
Adult and Culture,2011-09-01,DIMENSIONS (UK) LTD,2798.96
Adult and Culture,2011-09-01,DIMENSIONS (UK) LTD,996.24
Adult and Culture,2011-09-26,DIMENSIONS (UK) LTD,2798.96
Adult and Culture,2011-09-26,DIMENSIONS (UK) LTD,996.24
Adult and Culture,2011-09-19,DIMENSIONS (UK) LTD,1919.12
Adult and Culture,2011-09-01,GUARDIAN HOMECARE & NURSING (NCLE) LTD,1283.04
Adult and Culture,2011-09-01,GUARDIAN HOMECARE & NURSING (NCLE) LTD,2131.16
Adult and Culture,2011-09-01,GUARDIAN HOMECARE & NURSING (NCLE) LTD,3973.25
Adult and Culture,2011-09-01,GUARDIAN HOMECARE & NURSING (NCLE) LTD,8385.37
Adult and Culture,2011-09-26,GUARDIAN HOMECARE & NURSING (NCLE) LTD,2138.4
Adult and Culture,2011-09-26,GUARDIAN HOMECARE & NURSING (NCLE) LTD,580.96
Adult and Culture,2011-09-26,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4023.74
Adult and Culture,2011-09-26,GUARDIAN HOMECARE & NURSING (NCLE) LTD,10274.58
Adult and Culture,2011-09-26,GUARDIAN HOMECARE & NURSING (NCLE) LTD,8282.2
Adult and Culture,2011-09-26,GUARDIAN HOMECARE & NURSING (NCLE) LTD,1624.97
Adult and Culture,2011-09-26,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4099.31
Adult and Culture,2011-09-26,GUARDIAN HOMECARE & NURSING (NCLE) LTD,3787.3
Adult and Culture,2011-09-26,GUARDIAN HOMECARE & NURSING (NCLE) LTD,1163.64
Adult and Culture,2011-09-05,GUARDIAN HOMECARE & NURSING (NCLE) LTD,11904.03
Adult and Culture,2011-09-26,ID SUPPORT LTD,7003.13
Adult and Culture,2011-09-26,ID SUPPORT LTD,6825.78
Adult and Culture,2011-09-26,ID SUPPORT LTD,605
Adult and Culture,2011-09-26,ID SUPPORT LTD,2475.31
Adult and Culture,2011-09-26,ID SUPPORT LTD,538.45
Adult and Culture,2011-09-26,ID SUPPORT LTD,2117.5
Adult and Culture,2011-09-19,ID SUPPORT LTD,3013.12
Adult and Culture,2011-09-26,IMPROVEMENT & DEVELOPMENT AGENCY,3500
Adult and Culture,2011-09-26,JB SKILLCARE LTD,6897.2
Adult and Culture,2011-09-21,JB SKILLCARE LTD,4032
Adult and Culture,2011-09-23,KEY ENTERPRISES (1983) LTD,5475.78
Adult and Culture,2011-09-23,KEY ENTERPRISES (1983) LTD,5475.78
Adult and Culture,2011-09-23,KEY ENTERPRISES (1983) LTD,6608.7
Adult and Culture,2011-09-30,KEY ENTERPRISES (1983) LTD,2014.08
Adult and Culture,2011-09-19,KEY ENTERPRISES (1983) LTD,1384.68
Adult and Culture,2011-09-19,KEY ENTERPRISES (1983) LTD,5286.96
Adult and Culture,2011-09-26,LEONARD CHESHIRE DISABILITY,593.88
Adult and Culture,2011-09-26,LEONARD CHESHIRE DISABILITY,6828
Adult and Culture,2011-09-26,LEONARD CHESHIRE DISABILITY,7550.4
Adult and Culture,2011-09-26,LEONARD CHESHIRE DISABILITY,6145.2
Adult and Culture,2011-09-05,LEONARD CHESHIRE DISABILITY,622.16
Adult and Culture,2011-09-26,LIFEWAYS COMMUNITY CARE,2856
Adult and Culture,2011-09-26,LIFEWAYS COMMUNITY CARE,784.13
Adult and Culture,2011-09-26,LIFEWAYS COMMUNITY CARE,994.5
Adult and Culture,2011-09-26,LIFEWAYS COMMUNITY CARE,1122
Adult and Culture,2011-09-26,LIFEWAYS COMMUNITY CARE,969
Adult and Culture,2011-09-26,LIFEWAYS COMMUNITY CARE,841.5
Adult and Culture,2011-09-26,LIFEWAYS COMMUNITY CARE,2817.75
Adult and Culture,2011-09-26,LIFEWAYS COMMUNITY CARE,11543
Adult and Culture,2011-09-26,LIFEWAYS COMMUNITY CARE,828.75
Adult and Culture,2011-09-26,LIFEWAYS COMMUNITY CARE,1061.44
Adult and Culture,2011-09-26,LIFEWAYS COMMUNITY CARE,981.75
Adult and Culture,2011-09-26,LIFEWAYS COMMUNITY CARE,6545
Adult and Culture,2011-09-26,LIFEWAYS COMMUNITY CARE,6545
Adult and Culture,2011-09-01,LS CARE LTD,2534.23
Adult and Culture,2011-09-26,LS CARE LTD,646.66
Adult and Culture,2011-09-26,LS CARE LTD,2534.23
Adult and Culture,2011-09-26,LS CARE LTD,2534.23
Adult and Culture,2011-09-09,LS CARE LTD,646.66
Adult and Culture,2011-09-09,LS CARE LTD,646.66
Adult and Culture,2011-09-09,LS CARE LTD,2534.23
Adult and Culture,2011-09-08,LS CARE LTD,646.66
Adult and Culture,2011-09-08,LS CARE LTD,2534.23
Adult and Culture,2011-09-08,LS CARE LTD,2534.23
Adult and Culture,2011-09-22,MENCAP,1405.08
Adult and Culture,2011-09-09,MENCAP,7074.6
Adult and Culture,2011-09-07,MENCAP,16507.4
Adult and Culture,2011-09-26,MERIT HOME CARE SERVICES,832.12
Adult and Culture,2011-09-26,MOMENTUM,947.6
Adult and Culture,2011-09-26,N POWER NORTHERN LTD,1410.38
Adult and Culture,2011-09-26,N POWER NORTHERN LTD,425.99
Adult and Culture,2011-09-05,N POWER NORTHERN LTD,518.82
Adult and Culture,2011-09-26,NEURO PARTNERS LTD,9813.75
Adult and Culture,2011-09-26,NEURO PARTNERS LTD,545
Adult and Culture,2011-09-26,NEURO PARTNERS LTD,520
Adult and Culture,2011-09-26,NEURO PARTNERS LTD,520
Adult and Culture,2011-09-23,NEURO PARTNERS LTD,675.85
Adult and Culture,2011-09-22,NEURO PARTNERS LTD,572
Adult and Culture,2011-09-05,NEURO PARTNERS LTD,7851
Adult and Culture,2011-09-05,NEURO PARTNERS LTD,7851
Adult and Culture,2011-09-19,NEURO PARTNERS LTD,715
Adult and Culture,2011-09-26,NEW PROSPECTS ASSOCIATION LTD,598.56
Adult and Culture,2011-09-26,NEW PROSPECTS ASSOCIATION LTD,623.5
Adult and Culture,2011-09-26,NEW PROSPECTS ASSOCIATION LTD,798.08
Adult and Culture,2011-09-26,NEW PROSPECTS ASSOCIATION LTD,1105.84
Adult and Culture,2011-09-26,NEW PROSPECTS ASSOCIATION LTD,798.08
Adult and Culture,2011-09-26,NEW PROSPECTS ASSOCIATION LTD,1571.22
Adult and Culture,2011-09-26,NEW PROSPECTS ASSOCIATION LTD,2618.7
Adult and Culture,2011-09-26,NEW PROSPECTS ASSOCIATION LTD,1147.24
Adult and Culture,2011-09-26,NEW PROSPECTS ASSOCIATION LTD,1247
Adult and Culture,2011-09-26,NEW PROSPECTS ASSOCIATION LTD,1109.83
Adult and Culture,2011-09-26,NEW PROSPECTS ASSOCIATION LTD,598.56
Adult and Culture,2011-09-26,NEW PROSPECTS ASSOCIATION LTD,623.5
Adult and Culture,2011-09-26,NEW PROSPECTS ASSOCIATION LTD,698.32
Adult and Culture,2011-09-23,NEW PROSPECTS ASSOCIATION LTD,598.56
Adult and Culture,2011-09-22,NEW PROSPECTS ASSOCIATION LTD,798.08
Adult and Culture,2011-09-22,NEW PROSPECTS ASSOCIATION LTD,648.44
Adult and Culture,2011-09-22,NEW PROSPECTS ASSOCIATION LTD,1396.64
Adult and Culture,2011-09-22,NEW PROSPECTS ASSOCIATION LTD,947.72
Adult and Culture,2011-09-19,NEW PROSPECTS ASSOCIATION LTD,748.2
Adult and Culture,2011-09-19,NEW PROSPECTS ASSOCIATION LTD,598.56
Adult and Culture,2011-09-19,NEW PROSPECTS ASSOCIATION LTD,598.56
Adult and Culture,2011-09-19,NEW PROSPECTS ASSOCIATION LTD,1222.06
Adult and Culture,2011-09-28,NEW PROSPECTS ASSOCIATION LTD,1247
Adult and Culture,2011-09-08,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,9516.68
Adult and Culture,2011-09-07,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,1014.28
Adult and Culture,2011-09-07,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,2028.56
Adult and Culture,2011-09-01,NORTH EAST AUTISTIC SOCIETY,1463.28
Adult and Culture,2011-09-26,NORTH EAST AUTISTIC SOCIETY,7384.6
Adult and Culture,2011-09-01,NORTH TYNESIDE PCT,23.5
Adult and Culture,2011-09-01,NORTH TYNESIDE PCT,85.13
Adult and Culture,2011-09-01,NORTH TYNESIDE PCT,3
Adult and Culture,2011-09-01,NORTH TYNESIDE PCT,175.11
Adult and Culture,2011-09-01,NORTH TYNESIDE PCT,118.38
Adult and Culture,2011-09-01,NORTH TYNESIDE PCT,108.63
Adult and Culture,2011-09-01,NORTH TYNESIDE PCT,560.88
Adult and Culture,2011-09-26,NORTHUMBERLAND TYNE & WEAR NHS TRUST,3402
Adult and Culture,2011-09-09,PETER FLETCHER ASSOCIATES,12447
Adult and Culture,2011-09-19,PHOENIX HOUSE,2422.87
Adult and Culture,2011-09-19,PHOENIX HOUSE,575.71
Adult and Culture,2011-09-19,PHOENIX HOUSE,1719.46
Adult and Culture,2011-09-19,PHOENIX HOUSE,2422.87
Adult and Culture,2011-09-19,PHOENIX HOUSE,501.43
Adult and Culture,2011-09-01,POSITIVE LIFE CHOICES(F),501.3
Adult and Culture,2011-09-26,POSITIVE LIFE CHOICES(F),501.3
Adult and Culture,2011-09-26,POSITIVE LIFE CHOICES(F),1206.35
Adult and Culture,2011-09-22,POSITIVE LIFE CHOICES(F),501.3
Adult and Culture,2011-09-09,POSITIVE LIFE CHOICES(F),501.3
Adult and Culture,2011-09-09,POSITIVE LIFE CHOICES(F),1100.3
Adult and Culture,2011-09-19,POSITIVE LIFE CHOICES(F),1100.3
Adult and Culture,2011-09-28,POSITIVE LIFE CHOICES(F),501.3
Adult and Culture,2011-09-26,REAL LIFE OPTIONS,3558.24
Adult and Culture,2011-09-22,REAL LIFE OPTIONS,3558.24
Adult and Culture,2011-09-26,SELF UNLIMITED,2684.47
Adult and Culture,2011-09-26,SELF UNLIMITED,2511.28
Adult and Culture,2011-09-07,THE EDWARD LLOYD TRUST,549.9
Adult and Culture,2011-09-01,THE PIERPOINT GROUP,1198.2
Adult and Culture,2011-09-01,THE PIERPOINT GROUP,771.56
Adult and Culture,2011-09-01,THE PIERPOINT GROUP,1198.2
Adult and Culture,2011-09-22,THE PIERPOINT GROUP,644
Adult and Culture,2011-09-08,THE PIERPOINT GROUP,1198.2
Adult and Culture,2011-09-19,THE PIERPOINT GROUP,684.69
Adult and Culture,2011-09-28,THE PIERPOINT GROUP,1711.71
Adult and Culture,2011-09-26,UNITED RESPONSE,728
Adult and Culture,2011-09-22,UNITED RESPONSE,1320.5
Adult and Culture,2011-09-09,UNITED RESPONSE,2033.28
Adult and Culture,2011-09-19,UNITED RESPONSE,520
Adult and Culture,2011-09-22,UNIVERSITY OF NEWCASTLE,641
Adult and Culture,2011-09-09,BUILDING FUTURES EAST,954.48
Adult and Culture,2011-09-12,CATHEDRAL CH OF ST NICHOLAS,850.21
Adult and Culture,2011-09-14,CONTACT CENTRE PROFESSIONAL LTD,16273.06
Adult and Culture,2011-09-02,CONTACT CENTRE PROFESSIONAL LTD,6137.18
Adult and Culture,2011-09-29,CRISIS UK,541.36
Adult and Culture,2011-09-09,DEPAUL TRUST,2950.38
Adult and Culture,2011-09-01,F ROBSON & CO,796.15
Adult and Culture,2011-09-14,F ROBSON & CO,796.15
Adult and Culture,2011-09-08,FAMILY HEALTH & COMM PROJECT/CUSHTY CAFE,3314.25
Adult and Culture,2011-09-01,FUSE BOX DESIGN LTD,757.68
Adult and Culture,2011-09-16,FUSE BOX DESIGN LTD,639.6
Adult and Culture,2011-09-01,GROUP HORIZON,618.52
Adult and Culture,2011-09-30,GROUP HORIZON,773.15
Adult and Culture,2011-09-02,MEARS HOMEIMPROVEMENT,714.51
Adult and Culture,2011-09-12,NEWCASTLE UPON TYNE YMCA,781.17
Adult and Culture,2011-09-09,NORTHUMBERLAND COUNTY SCOUT COUNCIL,639.6
Adult and Culture,2011-09-09,NORTHUMBERLAND COUNTY SCOUT COUNCIL,639.6
Adult and Culture,2011-09-09,NORTHUMBERLAND COUNTY SCOUT COUNCIL,639.6
Adult and Culture,2011-09-26,NOSTALGIA FIREPLACES,828.9
Adult and Culture,2011-09-02,NOSTALGIA FIREPLACES LTD,590.4
Adult and Culture,2011-09-01,RENEW NORTH EAST,596.72
Adult and Culture,2011-09-30,RENEW NORTH EAST,745.9
Adult and Culture,2011-09-29,SHELTER,679.22
Adult and Culture,2011-09-22,SPOTTY DOG DESIGNS,711.6
Adult and Culture,2011-09-09,SPOTTY DOG DESIGNS,889.5
Adult and Culture,2011-09-09,STAGECOACH SERVICES LIMITED,734.72
Adult and Culture,2011-09-20,STAGECOACH SERVICES LIMITED,734.72
Adult and Culture,2011-09-29,STREET LEAGUE,3507.37
Adult and Culture,2011-09-02,THE BLUE DOOR PROJECT LTD,711.6
Adult and Culture,2011-09-02,THE BYKER CENTRE,796
Adult and Culture,2011-09-14,N POWER NORTHERN LTD,669.03
Adult and Culture,2011-09-16,FIVE STAR SERVICES LTD,529
Adult and Culture,2011-09-16,FIVE STAR SERVICES LTD,507
Adult and Culture,2011-09-07,FIVE STAR SERVICES LTD,476
Adult and Culture,2011-09-26,BUNZL CLEANING & HYGIENE SUPPLIES,641.53
Adult and Culture,2011-09-06,BUNZL CLEANING & HYGIENE SUPPLIES,448.81
Adult and Culture,2011-09-05,D R SUMMERS PROPERTY MAINTENANCE,550
Adult and Culture,2011-09-23,NEWCASTLE AMBULANCE SERVICE,2040
Adult and Culture,2011-09-14,NEWCASTLE AMBULANCE SERVICE,2040
Adult and Culture,2011-09-07,NEWCASTLE AMBULANCE SERVICE,2040
Adult and Culture,2011-09-19,NEWCASTLE AMBULANCE SERVICE,2040
Adult and Culture,2011-09-29,ACTION ON HEARING LOSS,1953.02
Adult and Culture,2011-09-26,HEARING PRODUCTS INTERNATIONAL,1798.5
Adult and Culture,2011-09-28,SARABEC LTD,806.24
Adult and Culture,2011-09-15,N POWER NORTHERN LTD,538.34
Adult and Culture,2011-09-06,N POWER NORTHERN LTD,946.36
Adult and Culture,2011-09-19,N POWER NORTHERN LTD,803.46
Adult and Culture,2011-09-19,N POWER NORTHERN LTD,818.71
Adult and Culture,2011-09-16,BLEEP,2523
Adult and Culture,2011-09-15,BLEEP,2523
Adult and Culture,2011-09-26,DANCE CITY,1058
Adult and Culture,2011-09-12,IMAGES ON,626
Adult and Culture,2011-09-13,JPM CONSULTANTS,2001.5
Adult and Culture,2011-09-13,Redacted Personal Data,695
Adult and Culture,2011-09-13,Redacted Personal Data,7200
Adult and Culture,2011-09-26,Redacted Personal Data,1400
Adult and Culture,2011-09-26,Redacted Personal Data,520.23
Adult and Culture,2011-09-26,SWEET & MAXWELL LTD,703
Adult and Culture,2011-09-28,ALAN SCOTT TRAINING SERVICES,695
Adult and Culture,2011-09-09,DERMALOGICA (UK) LTD,1705.56
Adult and Culture,2011-09-09,DERMALOGICA (UK) LTD,1020.15
Adult and Culture,2011-09-02,NEWCASTLE COLLEGE,44594
Adult and Culture,2011-09-01,OCR,1160
Adult and Culture,2011-09-13,Redacted Personal Data,1944.5
Adult and Culture,2011-09-23,SIEMENS FINANCIAL SERVICES LTD,463.55
Adult and Culture,2011-09-12,THE NATIONAL LEAFLET COMPANY,670.1
Adult and Culture,2011-09-12,THE NATIONAL LEAFLET COMPANY,8305
Adult and Culture,2011-09-13,THE NATIONAL LEAFLET COMPANY,670.1
Adult and Culture,2011-09-14,THE NATIONAL LEAFLET COMPANY,8305
Adult and Culture,2011-09-13,TIMSTAR LABORATORY SUPPLIERS LTD,746.21
Adult and Culture,2011-09-13,TIMSTAR LABORATORY SUPPLIERS LTD,1522.65
Adult and Culture,2011-09-13,TIMSTAR LABORATORY SUPPLIERS LTD,460.2
Adult and Culture,2011-09-27,TIMSTAR LABORATORY SUPPLIERS LTD,421.2
Adult and Culture,2011-09-23,ASKEWS LIBRARY SERVICES LTD,762.72
Adult and Culture,2011-09-02,ASKEWS LIBRARY SERVICES LTD,1035.68
Adult and Culture,2011-09-02,BBC AUDIO BOOKS LTD,635.74
Adult and Culture,2011-09-07,BBC AUDIO BOOKS LTD,524.2
Adult and Culture,2011-09-16,BERTRAM LIBRARY SERVICES,482.74
Adult and Culture,2011-09-23,BERTRAM LIBRARY SERVICES,719.88
Adult and Culture,2011-09-09,BERTRAM LIBRARY SERVICES,421.69
Adult and Culture,2011-09-07,BERTRAM LIBRARY SERVICES,497.46
Adult and Culture,2011-09-21,CENGAGE LEARNING SERVICES LTD,3125
Adult and Culture,2011-09-07,KEY NOTE LTD,7700
Adult and Culture,2011-09-28,N POWER NORTHERN LTD,717.75
Adult and Culture,2011-09-28,N POWER NORTHERN LTD,552.5
Adult and Culture,2011-09-29,NORTHUMBERLAND COUNTY COUNCIL,449
Adult and Culture,2011-09-29,OAKHILL PUBLISHING LTD,596.8
Adult and Culture,2011-09-21,SWETS INFORMATION SERVICES LTD,699.8
Adult and Culture,2011-09-21,SWETS INFORMATION SERVICES LTD,884.22
Adult and Culture,2011-09-12,ULVERSCROFT LARGE PRINT BOOKS LTD,620.25
Adult and Culture,2011-09-14,ULVERSCROFT LARGE PRINT BOOKS LTD,506.1
Adult and Culture,2011-09-23,WF HOWES LTD,542.4
Adult and Culture,2011-09-08,WF HOWES LTD,499.2
Adult and Culture,2011-09-16,KAJIMA NEWCASTLE LIBRARIES LTD,3389.8
Adult and Culture,2011-09-09,KAJIMA NEWCASTLE LIBRARIES LTD,277036.55
Adult and Culture,2011-09-09,OCE FINANCE,1156.72
Adult and Culture,2011-09-08,OCE UK LTD,1650
Adult and Culture,2011-09-29,ROYAL MAIL GROUP PLC,650
Adult and Culture,2011-09-01,SODEXO PRESTIGE,1347.82
Adult and Culture,2011-09-26,SODEXO PRESTIGE,430.5
Adult and Culture,2011-09-13,SODEXO PRESTIGE,442.6
Adult and Culture,2011-09-16,ASCENTIS,588
Adult and Culture,2011-09-26,AMBER FILM & PHOTOGRAPHY CIC,7500
Adult and Culture,2011-09-13,AT HOME IN THE COMMUNITY LTD,1851.8
Adult and Culture,2011-09-22,C.I.C.,762.5
Adult and Culture,2011-09-23,CAPABILITYS,14.99
Adult and Culture,2011-09-23,CAPABILITYS,1242.14
Adult and Culture,2011-09-23,CAPABILITYS,16.51
Adult and Culture,2011-09-14,CAPABILITYS,1232.75
Adult and Culture,2011-09-23,CAPABILITYS,33.33
Adult and Culture,2011-09-23,CAPABILITYS,45.3
Adult and Culture,2011-09-14,CAPABILITYS,115.33
Adult and Culture,2011-09-26,CITY OF SUNDERLAND,4256
Adult and Culture,2011-09-16,COMENSURA LTD,4607.66
Adult and Culture,2011-09-16,COMENSURA LTD,6265.05
Adult and Culture,2011-09-14,COMENSURA LTD,7853
Adult and Culture,2011-09-14,COMENSURA LTD,4412.89
Adult and Culture,2011-09-29,COMENSURA LTD,2889.45
Adult and Culture,2011-09-29,COMENSURA LTD,4459.37
Adult and Culture,2011-09-28,COMENSURA LTD,8451.88
Adult and Culture,2011-09-29,COOPERATIVE FUNERAL CARE,2863.38
Adult and Culture,2011-09-21,CO-OPERATIVE FUNERAL SERVICE,2832.4
Adult and Culture,2011-09-23,COQUET TRUST,769.92
Adult and Culture,2011-09-23,COQUET TRUST,749.36
Adult and Culture,2011-09-22,COQUET TRUST,2547.52
Adult and Culture,2011-09-22,COQUET TRUST,1067.8
Adult and Culture,2011-09-22,COQUET TRUST,769.92
Adult and Culture,2011-09-22,COQUET TRUST,1208.86
Adult and Culture,2011-09-27,COQUET TRUST,1832.68
Adult and Culture,2011-09-28,CREATIVE CONCEPTIONS LTD,950
Adult and Culture,2011-09-26,DANCE NORTH LTD,15000
Adult and Culture,2011-09-16,DAVID GRAY & CO,16102.9
Adult and Culture,2011-09-15,DIMENSIONS (UK) LTD,1126.04
Adult and Culture,2011-09-28,DIMENSIONS (UK) LTD,1126.04
Adult and Culture,2011-09-26,DOGGONE VACATION,643.82
Adult and Culture,2011-09-13,DWP,1266.3
Adult and Culture,2011-09-13,FENWICK LTD,1824.95
Adult and Culture,2011-09-26,GLOBE GALLERY,3588.83
Adult and Culture,2011-09-30,GUARDIAN HOMECARE & NURSING (NCLE) LTD,1694.5
Adult and Culture,2011-09-29,GUARDIAN HOMECARE & NURSING (NCLE) LTD,710
Adult and Culture,2011-09-30,HAREHILLS RESOURCE CENTRE,598.02
Adult and Culture,2011-09-14,IML,6110.3
Adult and Culture,2011-09-26,ISIS ARTS,7068.09
Adult and Culture,2011-09-19,JOHN BARDGETT & SONS,1447.2
Adult and Culture,2011-09-13,LAWN CARE & GARDEN SERVICES,1050
Adult and Culture,2011-09-13,NEOPOST FINANCE LTD,1000
Adult and Culture,2011-09-28,NEW BEGINNINGS (NE) LTD,4217.6
Adult and Culture,2011-09-28,NEW BEGINNINGS (NE) LTD,568.8
Adult and Culture,2011-09-15,NEWCASTLE RCO FUND,2305
Adult and Culture,2011-09-15,NEWCASTLE RCO FUND,2305
Adult and Culture,2011-09-30,NEWCASTLE RCO FUND,2305
