Payment Date,Benificiary Name,Amount
2012-12-05,CORONA ENERGY,120.34
2012-12-05,CORONA ENERGY,142.78
2012-12-05,CORONA ENERGY,410.57
2012-12-05,CORONA ENERGY,418.69
2012-12-05,CORONA ENERGY,168.29
2012-12-29,CORONA ENERGY,33.30
2012-12-29,CORONA ENERGY,646.89
2012-12-29,CORONA ENERGY,120.10
2012-12-29,CORONA ENERGY,271.91
2012-12-29,CORONA ENERGY,33.30
2012-12-29,CORONA ENERGY,870.22
2012-12-29,CORONA ENERGY,125.83
2012-12-29,CORONA ENERGY,765.73
2012-12-29,CORONA ENERGY,892.78
2012-12-29,CORONA ENERGY,1164.04
2012-12-29,CORONA ENERGY,185.65
2012-12-29,CORONA ENERGY,258.62
2012-12-29,CORONA ENERGY,979.70
2012-12-29,CORONA ENERGY,1605.69
2012-12-29,CORONA ENERGY,609.78
2012-12-29,CORONA ENERGY,7708.67
2012-12-29,CORONA ENERGY,848.92
2012-12-29,CORONA ENERGY,121.60
2012-12-29,CORONA ENERGY,201.50
2012-12-29,CORONA ENERGY,480.11
2012-12-29,CORONA ENERGY,490.90
2012-12-29,CORONA ENERGY,294.50
2012-12-22,CORONA ENERGY,94129.62
2012-12-05,CORONA ENERGY,1119.10
2012-12-05,CORONA ENERGY,1040.52
2012-12-05,CORONA ENERGY,838.07
2012-12-05,CORONA ENERGY,573.62
2012-12-05,CORONA ENERGY,602.04
2012-12-05,CORONA ENERGY,61.35
2012-12-05,CORONA ENERGY,56.27
2012-12-05,CORONA ENERGY,42.05
2012-12-05,CORONA ENERGY,2024.68
2012-12-05,CORONA ENERGY,4805.70
2012-12-05,CORONA ENERGY,649.99
2012-12-05,CORONA ENERGY,670.76
2012-12-05,CORONA ENERGY,3160.05
2012-12-05,CORONA ENERGY,214.70
2012-12-05,CORONA ENERGY,12749.61
2012-12-05,CORONA ENERGY,3955.40
2012-12-05,CORONA ENERGY,112.83
2012-12-05,CORONA ENERGY,11086.70
2012-12-05,CORONA ENERGY,7938.91
2012-12-05,CORONA ENERGY,6974.55
2012-12-05,CORONA ENERGY,-13072.47
2012-12-05,CORONA ENERGY,6526.28
2012-12-05,CORONA ENERGY,4505.66
2012-12-05,CORONA ENERGY,739.13
2012-12-05,CORONA ENERGY,2736.94
2012-12-05,CORONA ENERGY,1954.29
2012-12-05,CORONA ENERGY,1077.31
2012-12-05,CORONA ENERGY,34.41
2012-12-05,CORONA ENERGY,-610.15
2012-12-05,CORONA ENERGY,448.06
2012-12-05,CORONA ENERGY,915.14
2012-12-05,CORONA ENERGY,136.98
2012-12-05,CORONA ENERGY,34.41
2012-12-05,CORONA ENERGY,471.47
2012-12-05,CORONA ENERGY,913.58
2012-12-05,CORONA ENERGY,206.01
2012-12-05,CORONA ENERGY,167.94
2012-12-05,CORONA ENERGY,435.88
2012-12-23,CORONA ENERGY,407.09
2012-12-23,CORONA ENERGY,465.19
2012-12-23,CORONA ENERGY,217.66
2012-12-23,CORONA ENERGY,479.26
2012-12-29,CORONA ENERGY,1230.02
2012-12-29,CORONA ENERGY,1246.16
2012-12-29,CORONA ENERGY,951.00
2012-12-29,CORONA ENERGY,703.87
2012-12-29,CORONA ENERGY,753.47
2012-12-29,CORONA ENERGY,69.56
2012-12-29,CORONA ENERGY,71.93
2012-12-29,CORONA ENERGY,43.40
2012-12-29,CORONA ENERGY,2359.76
2012-12-29,CORONA ENERGY,6366.55
2012-12-29,CORONA ENERGY,736.99
2012-12-29,CORONA ENERGY,709.06
2012-12-29,CORONA ENERGY,4476.15
2012-12-29,CORONA ENERGY,304.65
2012-12-29,CORONA ENERGY,19752.21
2012-12-29,CORONA ENERGY,5005.66
2012-12-29,CORONA ENERGY,138.83
2012-12-29,CORONA ENERGY,12388.39
2012-12-29,CORONA ENERGY,10227.97
2012-12-29,CORONA ENERGY,8252.02
2012-12-29,CORONA ENERGY,5560.04
2012-12-29,CORONA ENERGY,7103.89
2012-12-29,CORONA ENERGY,903.56
2012-12-29,CORONA ENERGY,3135.71
2012-12-29,CORONA ENERGY,1845.82
2012-12-29,CORONA ENERGY,1629.05
2012-12-29,CORONA ENERGY,140.90
2012-12-29,CORONA ENERGY,528.55
2012-12-29,CORONA ENERGY,1021.49
2012-12-29,CORONA ENERGY,174.18
2012-12-29,CORONA ENERGY,33.30
2012-12-29,CORONA ENERGY,552.94
2012-12-29,CORONA ENERGY,670.05
2012-12-29,CORONA ENERGY,360.52
2012-12-29,CORONA ENERGY,212.92
2012-12-29,CORONA ENERGY,512.42
2012-12-11,COTSWOLD SPA RETIREMENT HOTELS,-476.80
2012-12-11,COTSWOLD SPA RETIREMENT HOTELS,1691.60
2012-12-03,COUNTRYWIDE CARE HOMES,-528.44
2012-12-03,COUNTRYWIDE CARE HOMES,-1015.36
2012-12-03,COUNTRYWIDE CARE HOMES,-528.44
2012-12-03,COUNTRYWIDE CARE HOMES,-1015.36
2012-12-03,COUNTRYWIDE CARE HOMES,1885.32
2012-12-03,COUNTRYWIDE CARE HOMES,3605.20
2012-12-03,COUNTRYWIDE CARE HOMES,1885.32
2012-12-03,COUNTRYWIDE CARE HOMES,3605.20
2012-12-26,COUPE LINE LTD,6223.00
2012-12-14,COXLODGE METHODIST CHURCH,365.00
2012-12-03,CRAGHALL,-2619.78
2012-12-03,CRAGHALL,-2471.28
2012-12-03,CRAGHALL,8233.70
2012-12-03,CRAGHALL,7464.00
2012-12-03,CRAGHALL,843.57
2012-12-03,CRAGSTON COURT,-953.60
2012-12-03,CRAGSTON COURT,-476.80
2012-12-03,CRAGSTON COURT,-953.60
2012-12-03,CRAGSTON COURT,-476.80
2012-12-03,CRAGSTON COURT,7643.68
2012-12-03,CRAGSTON COURT,13579.36
2012-12-03,CRAGSTON COURT,605.00
2012-12-03,CRAGSTON COURT,5110.00
2012-12-03,CRAGSTON COURT,434.80
2012-12-03,CRAGSTON COURT,7643.68
2012-12-03,CRAGSTON COURT,13579.36
2012-12-03,CRAGSTON COURT,5110.00
2012-12-03,CRAGSTON COURT,434.80
2012-12-03,CRAGSTON COURT,434.80
2012-12-03,CRAGSTON COURT,434.80
2012-12-30,CRANEX LTD,481.30
2012-12-11,CRANLEA N H,2425.68
2012-12-11,CRANLEA N H,-11301.95
2012-12-11,CRANLEA N H,-557.88
2012-12-11,CRANLEA N H,42259.56
2012-12-11,CRANLEA N H,2152.00
2012-12-11,CRANLEA N H,976.00
2012-12-26,CRB SOLUTIONS,1287.40
2012-12-14,CREATIVE SPACE MANAGEMENT LTD,3000.00
2012-12-20,CREATIVE SUPPORT,5350.80
2012-12-20,CRISIS,9620.52
2012-12-14,CROCODILE MOBILE CRECHE,450.00
2012-12-28,CROCODILE MOBILE CRECHE,630.00
2012-12-14,CROCODILE MOBILE CRECHE,1710.00
2012-12-03,CROCODILE MOBILE CRECHE,270.00
2012-12-03,CROCODILE MOBILE CRECHE,1642.50
2012-12-03,CROCODILE MOBILE CRECHE,1848.00
2012-12-03,CROCODILE MOBILE CRECHE,315.00
2012-12-03,CROCODILE MOBILE CRECHE,430.50
2012-12-13,CROMWELL POLYTHENE LTD,1171.56
2012-12-13,CROMWELL POLYTHENE LTD,4309.62
2012-12-20,CROSSINGS,2541.63
2012-12-09,CROSSLING LTD,458.65
2012-12-09,CROSSLING LTD,273.00
2012-12-09,CROSSLING LTD,309.65
2012-12-09,CROSSLING LTD,581.45
2012-12-09,CROSSLING LTD,270.00
2012-12-09,CROSSLING LTD,352.00
2012-12-09,CROSSLING LTD,320.28
2012-12-16,CROSSLING LTD,209.00
2012-12-16,CROSSLING LTD,418.00
2012-12-16,CROSSLING LTD,390.88
2012-12-16,CROSSLING LTD,327.34
2012-12-23,CROSSLING LTD,212.15
2012-12-23,CROSSLING LTD,218.00
2012-12-23,CROSSLING LTD,209.00
2012-12-23,CROSSLING LTD,213.37
2012-12-09,CROSSLING LTD,490.80
2012-12-09,CROSSLING LTD,490.80
2012-12-09,CROSSLING LTD,449.90
2012-12-16,CROSSLING LTD,788.10
2012-12-09,CROSSLING LTD,260.40
2012-12-09,CROSSLING LTD,232.32
2012-12-09,CROSSLING LTD,332.97
2012-12-23,CROSSLING LTD,252.22
2012-12-23,CROSSLING LTD,293.30
2012-12-23,CROSSLING LTD,470.75
2012-12-23,CROSSLING LTD,504.00
2012-12-23,CROSSLING LTD,230.16
2012-12-19,CRUDDAS PARK EARLY YEARS CENTRE,3637.50
2012-12-10,CRUDDAS PARK EARLY YEARS CENTRE,873.00
2012-12-10,CRUDDAS PARK EARLY YEARS CENTRE,1455.00
2012-12-09,CRYO SERVICE LTD,266.30
2012-12-15,CSC (ELDON SQUARE) LTD,2760.58
2012-12-15,CSOLUTIONS NORTH EAST LTD,840.00
2012-12-14,CSV,5167.20
2012-12-14,CSV,10000.00
2012-12-20,CSV LOCAL VOLUNTEERING,21391.37
2012-12-19,CULVERDENE DAY NURSERY,509.25
2012-12-14,CUMMINS ALLISON LTD,390.00
2012-12-23,D & F ASSOCIATES LTD,1280.00
2012-12-11,D R SUMMERS PROPERTY MAINTENANCE,400.00
2012-12-11,D R SUMMERS PROPERTY MAINTENANCE,400.00
2012-12-11,D R SUMMERS PROPERTY MAINTENANCE,300.00
2012-12-11,D R SUMMERS PROPERTY MAINTENANCE,800.00
2012-12-14,D R SUMMERS PROPERTY MAINTENANCE,430.00
2012-12-14,D R SUMMERS PROPERTY MAINTENANCE,300.00
2012-12-12,DANCE SACKS,720.00
2012-12-26,DATASTOR,444.20
2012-12-30,DATASTOR,826.06
2012-12-03,DAV HOMES LTD,-476.80
2012-12-03,DAV HOMES LTD,-476.80
2012-12-03,DAV HOMES LTD,1744.00
2012-12-03,DAV HOMES LTD,1744.00
2012-12-14,DAVID JOHNSON TAXIS,1909.50
2012-12-20,DAVID JOHNSON TAXIS,1500.00
2012-12-16,DEERNESS FENCING & LANDSCAPING LTD,464.36
2012-12-11,DEFOE  COURT CARE HOME,-599.08
2012-12-11,DEFOE  COURT CARE HOME,1885.76
2012-12-14,DELL COMPUTER CORPORATION LTD,1082.24
2012-12-14,DELL COMPUTER CORPORATION LTD,5490.00
2012-12-16,DELTA ONE SECURITY SERVICES LTD,1258.00
2012-12-05,DELTA ONE SECURITY SERVICES LTD,1377.00
2012-12-05,DELTA ONE SECURITY SERVICES LTD,714.00
2012-12-13,DELTA ONE SECURITY SERVICES LTD,602.08
2012-12-29,DELTA ONE SECURITY SERVICES LTD,602.08
2012-12-11,DELTA TRAINING SERVICES,320.00
2012-12-21,DEMENTIA CARE PARTNERSHIP,4986.02
2012-12-20,DEMENTIA CARE PARTNERSHIP,33854.08
2012-12-19,DEMENTIA CARE PARTNERSHIP,6558.08
2012-12-19,DEMENTIA CARE PARTNERSHIP,5361.52
2012-12-19,DEMENTIA CARE PARTNERSHIP,97.52
2012-12-19,DEMENTIA CARE PARTNERSHIP,390.08
2012-12-19,DEMENTIA CARE PARTNERSHIP,30965.76
2012-12-19,DEMENTIA CARE PARTNERSHIP,1474.56
2012-12-19,DEMENTIA CARE PARTNERSHIP,1474.56
2012-12-20,DEMENTIA CARE PARTNERSHIP,14741.10
2012-12-03,DEMENTIA IN YOUNGER ADULTS,285.00
2012-12-03,DENE PARK HOUSE,1204.64
2012-12-03,DENE PARK HOUSE,1204.64
2012-12-03,DENE PARK HOUSE,-9948.45
2012-12-03,DENE PARK HOUSE,-5121.68
2012-12-03,DENE PARK HOUSE,-6708.36
2012-12-03,DENE PARK HOUSE,-4208.56
2012-12-03,DENE PARK HOUSE,28882.29
2012-12-03,DENE PARK HOUSE,19470.20
2012-12-03,DENE PARK HOUSE,1696.00
2012-12-03,DENE PARK HOUSE,1304.40
2012-12-03,DENE PARK HOUSE,5745.57
2012-12-03,DENE PARK HOUSE,434.80
2012-12-03,DENE PARK HOUSE,8651.20
2012-12-03,DENE PARK HOUSE,19008.00
2012-12-03,DENE PARK HOUSE,16059.92
2012-12-03,DENE PARK HOUSE,1696.00
2012-12-03,DENE PARK HOUSE,1304.40
2012-12-03,DENE PARK HOUSE,6522.00
2012-12-03,DENE PARK HOUSE,434.80
2012-12-03,DENE PARK HOUSE,8651.20
2012-12-03,DENE PARK HOUSE,2174.00
2012-12-03,DENE PARK HOUSE,869.60
2012-12-03,DENE PARK HOUSE,2174.00
2012-12-03,DENE PARK HOUSE,869.60
2012-12-03,DENE PARK HOUSE,1386.29
2012-12-03,DENE PARK HOUSE,974.30
2012-12-03,DENE PARK HOUSE,176.00
2012-12-03,DENE PARK HOUSE,128.00
2012-12-03,DENECROFT,-5839.56
2012-12-03,DENECROFT,-5839.56
2012-12-03,DENECROFT,16560.00
2012-12-03,DENECROFT,16560.00
2012-12-13,DENNIS EAGLE LTD,316.44
2012-12-13,DENNIS EAGLE LTD,208.99
2012-12-16,DENNIS EAGLE LTD,247.71
2012-12-14,DENTON BURN METHODIST CHURCH,350.00
2012-12-13,DENTON TRAVEL,540.00
2012-12-13,DENTON TRAVEL,437.00
2012-12-13,DENTON TRAVEL,590.00
2012-12-13,DENTON TRAVEL,600.00
2012-12-13,DENTON TRAVEL,360.00
2012-12-13,DENTON TRAVEL,700.00
2012-12-13,DENTON TRAVEL,620.00
2012-12-13,DENTON TRAVEL,740.00
2012-12-13,DENTON TRAVEL,560.00
2012-12-12,DENTON TRAVEL,450.00
2012-12-12,DENTON TRAVEL,780.00
2012-12-12,DENTON TRAVEL,780.00
2012-12-12,DENTON TRAVEL,360.00
2012-12-12,DENTON TRAVEL,960.00
2012-12-14,DENTON TRAVEL,360.00
2012-12-14,DENTON TRAVEL,280.00
2012-12-20,DENTON TRAVEL,490.00
2012-12-28,DENTON TRAVEL,490.00
2012-12-24,DENTON TRAVEL,360.00
2012-12-24,DENTON TRAVEL,360.00
2012-12-20,DENTON YOUNG PEOPLES PROJECT,6099.73
2012-12-09,DEPARTMENT FOR WORK & PENSIONS,600.00
2012-12-06,DEPENDABLE BODIES (NEWCASTLE) LTD,513.84
2012-12-16,DEPENDABLE BODIES (NEWCASTLE) LTD,318.26
2012-12-07,DEPT. FOR WORKS & PENSIONS ONLY,781.00
2012-12-09,DERE STREET BARRISTERS,400.00
2012-12-28,DFW ADOPTION,14333.00
2012-12-19,DH HOMECARE LTD,1365.38
2012-12-14,DHN NEWCASTLE ENGLISH MARTYRS,800.00
2012-12-15,DHP CONCERTS,20830.64
2012-12-21,Redacted Personal Data,903.70
2012-12-10,DICKINSON DEES,2750.00
2012-12-14,DILSTON ROAD METHODIST CHURCH,280.00
2012-12-20,DIMENSIONS,13266.00
2012-12-19,DIMENSIONS,-236.36
2012-12-19,DIMENSIONS,-3837.08
2012-12-19,DIMENSIONS,3210.24
2012-12-19,DIMENSIONS,1410.56
2012-12-19,DIMENSIONS,71051.92
2012-12-07,DIRECT HEALTH,306.45
2012-12-20,DISABILITY NORTH INVOICES,34593.65
2012-12-20,DISABILITY NORTH INVOICES,13926.64
2012-12-04,DISABILITY NORTH PAYROLL,12666.38
2012-12-31,DISABILITY NORTH PAYROLL,9492.22
2012-12-04,DISABILITY NORTH PAYROLL,-3125.50
2012-12-04,DISABILITY NORTH PAYROLL,-1691.10
2012-12-04,DISABILITY NORTH PAYROLL,-1317.40
2012-12-04,DISABILITY NORTH PAYROLL,-1008.64
2012-12-31,DISABILITY NORTH PAYROLL,-4049.10
2012-12-31,DISABILITY NORTH PAYROLL,-1930.50
2012-12-31,DISABILITY NORTH PAYROLL,-1197.68
2012-12-31,DISABILITY NORTH PAYROLL,-1008.64
2012-12-04,DISABILITY NORTH PAYROLL,21272.36
2012-12-04,DISABILITY NORTH PAYROLL,18737.86
2012-12-04,DISABILITY NORTH PAYROLL,53812.91
2012-12-04,DISABILITY NORTH PAYROLL,1712.00
2012-12-04,DISABILITY NORTH PAYROLL,9056.92
2012-12-04,DISABILITY NORTH PAYROLL,9020.00
2012-12-31,DISABILITY NORTH PAYROLL,29893.23
2012-12-31,DISABILITY NORTH PAYROLL,18236.80
2012-12-31,DISABILITY NORTH PAYROLL,57006.09
2012-12-31,DISABILITY NORTH PAYROLL,1712.00
2012-12-31,DISABILITY NORTH PAYROLL,9124.52
2012-12-31,DISABILITY NORTH PAYROLL,-2291.58
2012-12-05,DISABLED GO,4500.00
2012-12-13,DIXON & HALL LTD,390.00
2012-12-04,DJ MINIBUSES,1080.00
2012-12-04,DJ MINIBUSES,1060.00
2012-12-14,DJ MINIBUSES,1060.00
2012-12-14,DJ MINIBUSES,1120.00
2012-12-14,DJ MINIBUSES,940.00
2012-12-14,DJ MINIBUSES,1060.00
2012-12-14,DJ MINIBUSES,980.00
2012-12-14,DJ MINIBUSES,1120.00
2012-12-14,DJ MINIBUSES,1100.00
2012-12-14,DJ MINIBUSES,1080.00
2012-12-20,DJ MINIBUSES,435.00
2012-12-06,DJ MINIBUSES,435.00
2012-12-27,DJ MINIBUSES,435.00
2012-12-21,DOLPHIN STAIR LIFTS,5150.00
2012-12-11,DONWELL HOUSE,-476.80
2012-12-11,DONWELL HOUSE,1624.00
2012-12-09,DORMA UK LTD,230.00
2012-12-09,DORMA UK LTD,347.00
2012-12-31,DOVE ADOLESCENT SERVICES,8275.52
2012-12-31,DOVE ADOLESCENT SERVICES,16033.82
2012-12-31,DOVE ADOLESCENT SERVICES,7758.30
2012-12-31,DOVE ADOLESCENT SERVICES,16033.82
2012-12-29,DRAEGER LTD,210.00
2012-12-06,DRUMMOND CENTRAL LTD,1625.00
2012-12-16,DTZ CLIENT ACCOUNT,3325.00
2012-12-23,DTZ DEBENHAM TIE LEUNG,1500.00
2012-12-08,DTZ DEBENHAM TIE LEUNGE,1750.00
2012-12-07,DUNDEE CITY COUNCIL,2263.84
2012-12-07,DURHAM BUSINESSWEAR LTD,615.10
2012-12-05,DURHAM BUSINESSWEAR LTD,249.55
2012-12-22,DURHAM BUSINESSWEAR LTD,247.95
2012-12-15,DURHAM BUSINESSWEAR LTD,927.50
2012-12-14,DURHAM COUNTY COUNCIL,1028.68
2012-12-20,DURHAM REFRIGERATION COMPANY,601.02
2012-12-19,DURHAM UNIVERSITY,872.10
2012-12-13,DVLA,280.00
2012-12-13,DW EDUCATION SERVICES LTD,4250.00
2012-12-15,DWF LLP,960.00
2012-12-22,DWP,553.50
2012-12-21,DWP CRU,615.00
2012-12-14,EARLY EXCELLENCE LTD,270.00
2012-12-15,EASIBATHE,1195.75
2012-12-09,EASIBATHE,5254.25
2012-12-09,EASIBATHE,7327.97
2012-12-09,EASIBATHE,3212.05
2012-12-09,EASIBATHE,3789.95
2012-12-16,EASIBATHE,2186.48
2012-12-16,EASIBATHE,3830.74
2012-12-16,EASIBATHE,3179.62
2012-12-30,EASIBATHE,1646.46
2012-12-30,EASIBATHE,3078.04
2012-12-30,EASIBATHE,3413.56
2012-12-30,EASIBATHE,1310.10
2012-12-23,EASIBATHE,2986.39
2012-12-23,EASIBATHE,3768.56
2012-12-23,EASIBATHE,2956.64
2012-12-23,EASIBATHE,3326.18
2012-12-23,EASIBATHE,3418.53
2012-12-09,EASIBATHE,264.36
2012-12-09,EASIBATHE,264.36
2012-12-22,EASIBATHE,264.36
2012-12-22,EASIBATHE,264.36
2012-12-30,EASIBATHE,264.36
2012-12-30,EASIBATHE,264.36
2012-12-07,EASIBATHE,264.36
2012-12-07,EASIBATHE,264.36
2012-12-23,EASIBATHE,264.36
2012-12-23,EASIBATHE,30281.01
2012-12-23,EASIBATHE,229.09
2012-12-15,EASON LAW,16610.07
2012-12-16,EASON LAW,11379.10
2012-12-22,EAST AREA ASYLUM SEEKERS SUPPORT GROUP,2541.63
2012-12-22,EAST END COMMUNITY DEVELOPMENT ALLIANCE,7184.45
2012-12-12,EASTBOURNE COURT RESIDENTS,658.00
2012-12-11,EASTGATE MANOR,-1524.12
2012-12-11,EASTGATE MANOR,3771.36
2012-12-07,EASTHAMS SOLICITORS,5807.52
2012-12-19,EASYNET LTD,82540.00
2012-12-31,ECO FACILITIES SOLUTIONS LIMITED,967.50
2012-12-13,EDEN FARM LTD,630.90
2012-12-08,EDF ENERGY,583.31
2012-12-22,EDINBURGH BICYCLE COOPERATIVE,446.65
2012-12-04,EDINBURGH NAPIER UNIVERSITY,570.00
2012-12-05,EDMUNDSON ELECTRICAL LTD,322.77
2012-12-28,EDUCATION DEVELOPMENT INT PLC,250.00
2012-12-11,EIGHTON LODGE,-978.48
2012-12-11,EIGHTON LODGE,3660.00
2012-12-07,ELANDERS HINDSON LTD,1980.00
2012-12-21,ELECTIONS PAYMENT BACS,720.00
2012-12-21,ELECTIONS PAYMENT BACS,472.00
2012-12-21,ELECTIONS PAYMENT BACS,2222.40
2012-12-21,ELECTIONS PAYMENT BACS,2222.40
2012-12-21,ELECTIONS PAYMENT BACS,444.00
2012-12-21,ELECTIONS PAYMENT BACS,396.00
2012-12-21,ELECTIONS PAYMENT BACS,456.00
2012-12-21,ELECTIONS PAYMENT BACS,456.00
2012-12-21,ELECTIONS PAYMENT BACS,312.00
2012-12-21,ELECTIONS PAYMENT BACS,345.00
2012-12-21,ELECTIONS PAYMENT BACS,270.00
2012-12-08,ELECTRIC CENTER,311.70
2012-12-08,ELECTRIC CENTER,279.99
2012-12-07,ELECTRIC CENTER,374.45
2012-12-11,ELIOT HOUSE NURSING HOME,-762.32
2012-12-11,ELIOT HOUSE NURSING HOME,1656.00
2012-12-09,ELLIOTT  GROUP LTD,234869.56
2012-12-21,ELLIOTT COACHWORKS,678.00
2012-12-11,ELSWICK HALL NDC,-895.61
2012-12-11,ELSWICK HALL NDC,-311.40
2012-12-11,ELSWICK HALL NDC,-554.80
2012-12-11,ELSWICK HALL NDC,-488.80
2012-12-11,ELSWICK HALL NDC,5420.31
2012-12-11,ELSWICK HALL NDC,3045.64
2012-12-11,ELSWICK HALL NDC,6091.28
2012-12-11,ELSWICK HALL NDC,3045.64
2012-12-11,ELSWICK HALL NDC,3045.64
2012-12-11,ELSWICK HALL NDC,2228.90
2012-12-11,ELSWICK HALL NDC,7096.12
2012-12-11,ELSWICK HALL NURSING HOME,-4147.44
2012-12-11,ELSWICK HALL NURSING HOME,-4443.48
2012-12-11,ELSWICK HALL NURSING HOME,136.23
2012-12-11,ELSWICK HALL NURSING HOME,16067.43
2012-12-11,ELSWICK HALL NURSING HOME,12121.14
2012-12-11,ELSWICK HALL NURSING HOME,-489.14
2012-12-11,ELSWICK HALL NURSING HOME,1712.00
2012-12-11,ELSWICK HALL NURSING HOME,434.80
2012-12-11,ELSWICK HALL NURSING HOME,3913.20
2012-12-11,ELSWICK HALL NURSING HOME,4457.20
2012-12-11,ELSWICK HALL NURSING HOME,388.57
2012-12-11,ELSWICK HALL NURSING HOME,434.80
2012-12-10,ENCYCLOPAEDIA BRITANNICA (UK) LTD,3150.00
2012-12-30,ENER-G COMBINED POWER SOUTH,2055.44
2012-12-08,ENER-G SWITCH2 LTD,1105.48
2012-12-23,ENER-G SWITCH2 LTD,7088.14
2012-12-26,ENER-G SWITCH2 LTD,529.92
2012-12-09,ENERGY FRIEND LIMITED,320.00
2012-12-09,ENERGY METERING LTD,2400.00
2012-12-20,ENTERPRISE 5 HOUSING ASSOCIATION,25566.00
2012-12-29,ENVIRONMENT AGENCY NATIONAL FLOOD,49513.50
2012-12-11,EOTHEN HOMES LTD,-4032.52
2012-12-11,EOTHEN HOMES LTD,11355.00
2012-12-11,EOTHEN HOMES LTD,434.80
2012-12-24,EQUAL PARTNERSHIPS LTD,1285.44
2012-12-24,EQUAL PARTNERSHIPS LTD,1285.44
2012-12-30,ESCAPE FITNESS LTD,1556.54
2012-12-28,ESITO LIMITED,2500.00
2012-12-11,ESKDALE HOUSE CARE HOME,2152.00
2012-12-11,ESPA LTD - EUROPEAN SERVICES FOR,-260.80
2012-12-11,ESPA LTD - EUROPEAN SERVICES FOR,-644.40
2012-12-11,ESPA LTD - EUROPEAN SERVICES FOR,-311.40
2012-12-11,ESPA LTD - EUROPEAN SERVICES FOR,-311.40
2012-12-11,ESPA LTD - EUROPEAN SERVICES FOR,8123.32
2012-12-11,ESPA LTD - EUROPEAN SERVICES FOR,10261.24
2012-12-11,ESPA LTD - EUROPEAN SERVICES FOR,8657.88
2012-12-11,ESPA LTD - EUROPEAN SERVICES FOR,7514.36
2012-12-10,ESTELLE LOUW PSYCHOLOGICAL SERVICES,215.00
2012-12-23,EVENT COVER PRODUCTIONS LTD,427.50
2012-12-26,EVENTCOVER PRODUCTIONS LTD,636.50
2012-12-14,EVENTCOVER PRODUCTIONS LTD,1042.50
2012-12-08,EVERGREEN PALLET SOLUTIONS UK LTD,576.00
2012-12-23,EVERITT & MARSHALL LTD,211.84
2012-12-11,EVOLUTION CHILDRENS SERVICES LTD,10800.00
2012-12-11,EXECUTIVE CARE GROUP,2164.00
2012-12-08,EXECUTORS OF D J JACKSON,450.00
2012-12-06,EYRE & ELLISTON LTD T/A EGS,323.00
2012-12-23,EYRE & ELLISTON LTD T/A EGS,276.50
2012-12-15,EYRE & ELLISTON LTD T/A EGS,932.00
2012-12-15,EYRE & ELLISTON LTD T/A EGS,1446.70
2012-12-09,EYRE & ELLISTON LTD T/A EGS,344.40
2012-12-09,EYRE & ELLISTON LTD T/A EGS,433.05
2012-12-09,EYRE & ELLISTON LTD T/A EGS,245.88
2012-12-09,EYRE & ELLISTON LTD T/A EGS,302.95
2012-12-09,EYRE & ELLISTON LTD T/A EGS,1124.00
2012-12-09,EYRE & ELLISTON LTD T/A EGS,578.49
2012-12-09,EYRE & ELLISTON LTD T/A EGS,2771.00
2012-12-14,EYRE & ELLISTON LTD T/A EGS,419.50
2012-12-14,EYRE & ELLISTON LTD T/A EGS,729.92
2013-01-02,EYRE & ELLISTON LTD T/A EGS,1528.80
2012-12-16,EYRE & ELLISTON LTD T/A EGS,504.21
2012-12-16,EYRE & ELLISTON LTD T/A EGS,1239.14
2012-12-16,EYRE & ELLISTON LTD T/A EGS,330.00
2012-12-16,EYRE & ELLISTON LTD T/A EGS,1072.00
2012-12-16,EYRE & ELLISTON LTD T/A EGS,460.00
2012-12-16,EYRE & ELLISTON LTD T/A EGS,212.80
2012-12-16,EYRE & ELLISTON LTD T/A EGS,594.42
2012-12-16,EYRE & ELLISTON LTD T/A EGS,242.50
2012-12-22,EYRE & ELLISTON LTD T/A EGS,1318.50
2012-12-22,EYRE & ELLISTON LTD T/A EGS,789.00
2012-12-08,EYRE & ELLISTON LTD T/A EGS,463.55
2012-12-26,EYRE & ELLISTON LTD T/A EGS,781.56
2012-12-26,EYRE & ELLISTON LTD T/A EGS,224.00
2012-12-26,EYRE & ELLISTON LTD T/A EGS,919.98
2012-12-30,EYRE & ELLISTON LTD T/A EGS,242.70
2012-12-30,EYRE & ELLISTON LTD T/A EGS,2250.00
2012-12-30,EYRE & ELLISTON LTD T/A EGS,1026.00
2012-12-30,EYRE & ELLISTON LTD T/A EGS,4706.80
2012-12-30,EYRE & ELLISTON LTD T/A EGS,653.50
2012-12-30,EYRE & ELLISTON LTD T/A EGS,234.00
2012-12-30,EYRE & ELLISTON LTD T/A EGS,353.40
2012-12-30,EYRE & ELLISTON LTD T/A EGS,500.00
2012-12-30,EYRE & ELLISTON LTD T/A EGS,4576.83
2012-12-30,EYRE & ELLISTON LTD T/A EGS,307.84
2012-12-07,EYRE & ELLISTON LTD T/A EGS,438.80
2012-12-07,EYRE & ELLISTON LTD T/A EGS,472.75
2012-12-23,EYRE & ELLISTON LTD T/A EGS,255.20
2012-12-23,EYRE & ELLISTON LTD T/A EGS,403.49
2012-12-23,EYRE & ELLISTON LTD T/A EGS,284.84
2012-12-23,EYRE & ELLISTON LTD T/A EGS,243.98
2012-12-23,EYRE & ELLISTON LTD T/A EGS,4534.22
2012-12-23,EYRE & ELLISTON LTD T/A EGS,455.20
