Organisational Unit,Payment Date,Benificiary Name,Amount
Children's Services,2016-09-05,ACTION FOR CHILDREN,2791.93
Adult and Culture,2016-09-20,ACTIVE HORIZONS LTD,3592.00
Environment & Regeneration,2016-09-19,AD MERCHANDISE LTD,312.50
Environment & Regeneration,2016-09-19,AD MERCHANDISE LTD,307.50
Environment & Regeneration,2016-09-19,AD MERCHANDISE LTD,650.00
Chief Executive's,2016-09-21,ADARE LTD,2001.23
Chief Executive's,2016-09-21,ADARE LTD,3344.02
Chief Executive's,2016-09-21,ADARE LTD,31964.84
Chief Executive's,2016-09-21,ADARE LTD,5602.24
Chief Executive's,2016-09-21,ADARE LTD,7049.55
Environment & Regeneration,2016-09-09,ADC ELECTRICAL CO LTD(F),341.00
Adult and Culture,2016-09-02,ADCS,2351.25
Adult and Culture,2016-09-02,ADDISON COURT,3581.30
Chief Executive's,2016-09-19,ADT FIRE & SECURITY,256.27
Environment & Regeneration,2016-09-01,ADT FIRE & SECURITY,1763.00
Chief Executive's,2016-09-22,ADVANCED LEGAL LTD,1215.00
Environment & Regeneration,2016-09-13,ADVANCED RADIATORS LTD,295.00
Environment & Regeneration,2016-09-28,ADVANCED WATER TECHNOLOGIES,265.00
Environment & Regeneration,2016-09-28,ADVANCED WATER TECHNOLOGIES,1100.00
Environment & Regeneration,2016-09-28,AEBI SCHMIDT UK LTD,423.97
Environment & Regeneration,2016-09-29,AECOM,11500.00
Environment & Regeneration,2016-09-26,AECOM,3575.00
Environment & Regeneration,2016-09-22,AECOM,7037.18
Children's Services,2016-09-29,AGD SYSTEMS LTD,310.00
Environment & Regeneration,2016-09-09,AGD SYSTEMS LTD,1510.00
Environment & Regeneration,2016-09-16,AGD SYSTEMS LTD,6120.00
Adult and Culture,2016-09-05,AGE UK NEWCASTLE,18879.00
Adult and Culture,2016-09-05,AGE UK NEWCASTLE,13808.20
Adult and Culture,2016-09-29,AGE UK NEWCASTLE,13808.20
Adult and Culture,2016-09-05,AGE UK NEWCASTLE,4498.00
Adult and Culture,2016-09-05,AGE UK NEWCASTLE,456.40
Adult and Culture,2016-09-05,AGE UK NEWCASTLE,1369.20
Adult and Culture,2016-09-05,AGE UK NEWCASTLE,1665.88
Adult and Culture,2016-09-05,AGE UK NEWCASTLE,1780.08
Adult and Culture,2016-09-30,AGE UK NEWCASTLE,4485.00
Adult and Culture,2016-09-30,AGE UK NEWCASTLE,8983.00
Adult and Culture,2016-09-29,AGE UK NEWCASTLE,988.00
Adult and Culture,2016-09-29,AGE UK NEWCASTLE,9243.00
Environment & Regeneration,2016-09-05,AIR QUALITY CONSULTANTS LTD,1000.00
Adult and Culture,2016-09-12,AIREY TERRACE,1299.56
Adult and Culture,2016-09-16,AIREY TERRACE,1196.57
Environment & Regeneration,2016-09-01,AKW MEDI-CARE LTD,556.90
Environment & Regeneration,2016-09-16,AKW MEDI-CARE LTD,480.23
Environment & Regeneration,2016-09-21,AKW MEDI-CARE LTD,415.41
Environment & Regeneration,2016-09-15,AKW MEDI-CARE LTD,340.86
Environment & Regeneration,2016-09-15,AKW MEDI-CARE LTD,534.99
Environment & Regeneration,2016-09-15,AKW MEDI-CARE LTD,534.99
Environment & Regeneration,2016-09-26,AKW MEDI-CARE LTD,360.17
Environment & Regeneration,2016-09-26,AKW MEDI-CARE LTD,480.23
Environment & Regeneration,2016-09-23,ALAN CARR DESIGN & PRINT,545.00
Environment & Regeneration,2016-09-30,ALARM SUPPLIES SCOTLAND LTD,1834.50
Adult and Culture,2016-09-06,ALBANY HOUSE  (WHITLEY BAY),4984.44
Chief Executive's,2016-09-16,ALBANY OFFICE FURNITURE SOLUTIONS,381.00
Chief Executive's,2016-09-19,ALBANY OFFICE FURNITURE SOLUTIONS,381.00
Chief Executive's,2016-09-28,ALBANY OFFICE FURNITURE SOLUTIONS,24684.00
Chief Executive's,2016-09-28,ALBANY OFFICE FURNITURE SOLUTIONS,363.00
Chief Executive's,2016-09-06,ALBANY OFFICE FURNITURE SOLUTIONS,339.00
Children's Services,2016-09-19,ALBANY OFFICE FURNITURE SOLUTIONS,310.00
Environment & Regeneration,2016-09-21,ALBANY OFFICE FURNITURE SOLUTIONS,728.00
Chief Executive's,2016-09-01,ALERE FORENSICS LTD,495.00
Chief Executive's,2016-09-21,ALERE FORENSICS LTD,2325.00
Chief Executive's,2016-09-21,ALERE FORENSICS LTD,720.00
Chief Executive's,2016-09-21,ALERE FORENSICS LTD,470.00
Adult and Culture,2016-09-20,ALEXANDRA HOUSE,1872.00
Adult and Culture,2016-09-20,ALEXANDRA HOUSE,-495.80
Adult and Culture,2016-09-27,ALLAN COURT RESIDENTIAL HOME,1546.13
Adult and Culture,2016-09-06,ALLAN COURT RESIDENTIAL HOME,32549.35
Adult and Culture,2016-09-06,ALLAN COURT RESIDENTIAL HOME,19086.24
Adult and Culture,2016-09-06,ALLAN COURT RESIDENTIAL HOME,2116.35
Adult and Culture,2016-09-06,ALLAN COURT RESIDENTIAL HOME,2200.00
Adult and Culture,2016-09-06,ALLAN COURT RESIDENTIAL HOME,8026.28
Adult and Culture,2016-09-06,ALLAN COURT RESIDENTIAL HOME,1484.71
Adult and Culture,2016-09-06,ALLAN COURT RESIDENTIAL HOME,-2035.48
Adult and Culture,2016-09-06,ALLAN COURT RESIDENTIAL HOME,-3764.16
Adult and Culture,2016-09-06,ALLAN COURT RESIDENTIAL HOME,-495.80
Adult and Culture,2016-09-06,ALLAN COURT RESIDENTIAL HOME,-477.32
Adult and Culture,2016-09-06,ALLAN COURT RESIDENTIAL HOME,-905.80
Adult and Culture,2016-09-27,ALLIED HEALTHCARE GROUP,52170.90
Adult and Culture,2016-09-27,ALLIED HEALTHCARE GROUP,10319.10
Adult and Culture,2016-09-27,ALLIED HEALTHCARE GROUP,1533.15
Adult and Culture,2016-09-27,ALLIED HEALTHCARE GROUP,929.50
Chief Executive's,2016-09-28,ALLPAY.NET LIMITED,9346.19
Chief Executive's,2016-09-28,ALLPAY.NET LIMITED,9498.15
Chief Executive's,2016-09-28,ALLPAY.NET LIMITED,8708.15
Chief Executive's,2016-09-28,ALLPAY.NET LIMITED,358.89
Chief Executive's,2016-09-28,ALLPAY.NET LIMITED,419.65
Chief Executive's,2016-09-28,ALLPAY.NET LIMITED,487.11
Chief Executive's,2016-09-29,ALLPAY.NET LIMITED,11068.06
Chief Executive's,2016-09-29,ALLPAY.NET LIMITED,11452.08
Chief Executive's,2016-09-29,ALLPAY.NET LIMITED,11296.12
Adult and Culture,2016-09-15,ALZHEIMERS SOCIETY,8383.83
Chief Executive's,2016-09-21,AMAS LTD,22500.00
Chief Executive's,2016-09-22,AMAS LTD,1868.25
Environment & Regeneration,2016-09-12,AMBEROL LTD,4146.26
Adult and Culture,2016-09-05,ANCHOR TRUST,1085.36
Adult and Culture,2016-09-29,ANCHOR TRUST,791.12
Chief Executive's,2016-09-28,ANTALIS MCNAUGHTON LTD,1976.09
Chief Executive's,2016-09-23,ANTALIS MCNAUGHTON LTD,1790.00
Environment & Regeneration,2016-09-21,ANTON LAING PLANNING SERIVCES LTD,500.00
Environment & Regeneration,2016-09-16,ANVIL ELECTRICAL TRAINING LTD,2175.00
Environment & Regeneration,2016-09-09,APEX ACOUSTICS LTD,650.00
Adult and Culture,2016-09-20,APPLEBY CARE HOME,2535.60
Adult and Culture,2016-09-29,ARCADEA,290.00
Chief Executive's,2016-09-12,ARCADIS LLP,12000.00
Chief Executive's,2016-09-22,ARCADIS LLP,13000.00
Environment & Regeneration,2016-09-19,ARCHITECTURAL LOUVRE PRODUCTS & SERVICES,680.00
Environment & Regeneration,2016-09-21,AREA NORTH TRAINING & SAFETY SERVICES,510.00
Adult and Culture,2016-09-29,AREEEBA DISTRIBUTION,288.00
Chief Executive's,2016-09-08,AREEEBA DISTRIBUTION,252.00
Chief Executive's,2016-09-29,AREEEBA DISTRIBUTION,300.00
Children's Services,2016-09-05,ARGOS BUSINESS SOLUTIONS,287.53
Environment & Regeneration,2016-09-21,ARK GIVENDALE LTD,896.87
Adult and Culture,2016-09-29,ARTEMIS DOMICILIARY CARE,7360.52
Adult and Culture,2016-09-29,ARTEMIS DOMICILIARY CARE,756.00
Adult and Culture,2016-09-06,ASHFIELD COURT,5538.00
Adult and Culture,2016-09-06,ASHFIELD COURT,-1165.52
Environment & Regeneration,2016-09-28,ASHTEAD PLANT HIRE CO LTD,759.51
Environment & Regeneration,2016-09-30,ASHTEAD PLANT HIRE CO LTD,549.77
Adult and Culture,2016-09-15,ASIAN BUSINESS CONNEXIONS,8999.90
Adult and Culture,2016-09-09,ASKEWS LIBRARY SERVICES LTD,465.09
Adult and Culture,2016-09-09,ASKEWS LIBRARY SERVICES LTD,334.64
Adult and Culture,2016-09-07,ASKEWS LIBRARY SERVICES LTD,329.57
Adult and Culture,2016-09-07,ASKEWS LIBRARY SERVICES LTD,317.83
Adult and Culture,2016-09-02,ASKEWS LIBRARY SERVICES LTD,572.65
Adult and Culture,2016-09-14,ASKEWS LIBRARY SERVICES LTD,363.36
Adult and Culture,2016-09-20,ASPINDEN WOOD CENTRE,2760.00
Adult and Culture,2016-09-20,ASPINDEN WOOD CENTRE,-495.80
Adult and Culture,2016-09-27,ASPIRATIONS CARE LTD,16313.08
Adult and Culture,2016-09-27,ASPIRATIONS CARE LTD,12453.44
Adult and Culture,2016-09-27,ASPIRATIONS CARE LTD,16492.00
Adult and Culture,2016-09-21,ASSET WATCH INTERNATIONAL,257.14
Adult and Culture,2016-09-21,ASSET WATCH INTERNATIONAL,600.00
Adult and Culture,2016-09-21,ASSET WATCH INTERNATIONAL,600.00
Chief Executive's,2016-09-21,ASSOCIATION OF ELECTORAL ADMINISTRATORS,1540.00
Environment & Regeneration,2016-09-08,ASTROFADE LTD,22497.60
Environment & Regeneration,2016-09-02,ASTROFADE LTD,5730.00
Children's Services,2016-09-27,AURA (NEWCASTLE) PROJECT COMPANY LTD,1102073.42
Children's Services,2016-09-28,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,827109.09
Chief Executive's,2016-09-15,AURA NEWCASTLE LTD,144975.00
Chief Executive's,2016-09-15,AURA NEWCASTLE LTD,9982.00
Chief Executive's,2016-09-20,AURA NEWCASTLE LTD,17400.00
Chief Executive's,2016-09-20,AURA NEWCASTLE LTD,21300.00
Chief Executive's,2016-09-20,AURA NEWCASTLE LTD,12000.00
Children's Services,2016-09-15,AURA NEWCASTLE LTD,962.50
Environment & Regeneration,2016-09-23,AUSTRIN GEARBOX SPECIALIST LTD,519.00
Environment & Regeneration,2016-09-23,AUSTRIN GEARBOX SPECIALIST LTD,420.00
Environment & Regeneration,2016-09-07,AUSTRIN GEARBOX SPECIALIST LTD,330.76
Environment & Regeneration,2016-09-07,AUSTRIN GEARBOX SPECIALIST LTD,566.43
Adult and Culture,2016-09-27,AUTISM CARE UK,1890.00
Adult and Culture,2016-09-20,AUTISM INITIATIVES,6107.52
Adult and Culture,2016-09-06,AUTISM INITIATIVES,20088.32
Adult and Culture,2016-09-27,AUTISM INITIATIVES,19147.52
Adult and Culture,2016-09-20,AUTISM INITIATIVES,-315.20
Adult and Culture,2016-09-20,AUTISM NORTH - EASTCLIFFE,3811.28
Adult and Culture,2016-09-20,AUTISM NORTH - EASTCLIFFE,5716.92
Environment & Regeneration,2016-09-02,AUTOCLOCK SYSTEMS LTD,1775.00
Environment & Regeneration,2016-09-26,AUTOCLOCK SYSTEMS LTD,24410.00
Environment & Regeneration,2016-09-28,AUTOCLOCK SYSTEMS LTD,948.00
Environment & Regeneration,2016-09-29,AUTOCLOCK SYSTEMS LTD,948.00
Environment & Regeneration,2016-09-02,AUTOGUIDE EQUIPMENT LTD,1081.50
Environment & Regeneration,2016-09-09,AUTOMATICA LTD,1010.00
Environment & Regeneration,2016-09-09,AUTOMATICA LTD,1010.00
Adult and Culture,2016-09-06,AVENUE COMMUNITY NH LTD,3124.31
Chief Executive's,2016-09-27,AVM IMPACT LTD,6712.00
Adult and Culture,2016-09-20,AXIELL LTD,11995.08
Adult and Culture,2016-09-28,AZURE,61249.20
Adult and Culture,2016-09-01,AZURE,66757.82
Adult and Culture,2016-09-01,AZURE,115.00
Adult and Culture,2016-09-01,AZURE,1.98
Adult and Culture,2016-09-01,AZURE,18923.07
Adult and Culture,2016-09-01,AZURE,8308.21
Adult and Culture,2016-09-01,AZURE,703.60
Adult and Culture,2016-09-27,AZURE,104.00
Adult and Culture,2016-09-27,AZURE,16158.90
Adult and Culture,2016-09-27,AZURE,7511.56
Adult and Culture,2016-09-27,AZURE,691.84
Adult and Culture,2016-09-28,AZURE,-4034.04
Adult and Culture,2016-09-01,AZURE,-3520.79
Environment & Regeneration,2016-09-21,B & W LIFT SERVICES LTD,1432.40
Adult and Culture,2016-09-15,B W Y CANINE LTD,350.00
Environment & Regeneration,2016-09-30,BAILEYS BLINDS,666.05
Adult and Culture,2016-09-20,BAILIFFGATE,2837.77
Adult and Culture,2016-09-20,BAILIFFGATE,-319.40
Adult and Culture,2016-09-06,BALMORAL COURT,96225.42
Adult and Culture,2016-09-06,BALMORAL COURT,14789.20
Adult and Culture,2016-09-06,BALMORAL COURT,1887.04
Adult and Culture,2016-09-06,BALMORAL COURT,2047.16
Adult and Culture,2016-09-06,BALMORAL COURT,1964.96
Adult and Culture,2016-09-06,BALMORAL COURT,-8460.52
Adult and Culture,2016-09-06,BALMORAL COURT,-3354.12
Environment & Regeneration,2016-09-09,BALMORAL JOINERY,710.00
Environment & Regeneration,2016-09-09,BALMORAL JOINERY,268.00
Environment & Regeneration,2016-09-09,BALMORAL JOINERY,1480.00
Environment & Regeneration,2016-09-15,BALMORAL JOINERY,1320.00
Environment & Regeneration,2016-09-15,BALMORAL JOINERY,880.00
Environment & Regeneration,2016-09-01,BALMORAL JOINERY,575.00
Environment & Regeneration,2016-09-22,BALMORAL JOINERY,1280.00
Chief Executive's,2016-09-28,BALTIC TRAINING SERVICES LTD,1321.00
Adult and Culture,2016-09-05,BANKS OF THE WEAR LTD,1345.40
Adult and Culture,2016-09-29,BANKS OF THE WEAR LTD,1345.40
Adult and Culture,2016-09-06,BANNER GROUP LTD,336.08
Adult and Culture,2016-09-26,BANNER GROUP LTD,406.68
Chief Executive's,2016-09-26,BANNER GROUP LTD,252.55
Adult and Culture,2016-09-20,BARCHESTER HEALTHCARE,11004.50
Adult and Culture,2016-09-30,BARE TOED CO,670.83
Children's Services,2016-09-30,BARNARDO SERVICES LTD,600.00
Adult and Culture,2016-09-21,BARNARDOS,5000.00
Children's Services,2016-09-20,BARNARDOS,5120.00
Children's Services,2016-09-15,BARNARDOS,720.00
Children's Services,2016-09-06,BARNARDOS,600.00
Adult and Culture,2016-09-05,BARNARDO'S NORTH EAST,6208.16
Adult and Culture,2016-09-15,BARNARDO'S NORTH EAST,10128.30
Adult and Culture,2016-09-29,BARNARDO'S NORTH EAST,6208.16
Children's Services,2016-09-01,BARNARDO'S NORTH EAST,448.00
Environment & Regeneration,2016-09-15,BARRIER SURVEILLANCE  SYSTEMS LTD,343.75
Environment & Regeneration,2016-09-29,BB TRADE KITCHENS & BEDROOMS LTD,1506.61
Adult and Culture,2016-09-12,BEDEBURN,3141.94
Adult and Culture,2016-09-27,BEDEBURN,950.30
Environment & Regeneration,2016-09-20,BELL CONTROL SOLUTIONS LTD,2337.00
Environment & Regeneration,2016-09-21,BELL CONTROL SOLUTIONS LTD,2173.00
Environment & Regeneration,2016-09-21,BELL CONTROL SOLUTIONS LTD,1080.00
Environment & Regeneration,2016-09-15,BELL CONTROL SOLUTIONS LTD,1030.00
Environment & Regeneration,2016-09-22,BELL CONTROL SOLUTIONS LTD,7651.00
Environment & Regeneration,2016-09-22,BELL CONTROL SOLUTIONS LTD,5444.50
HRA,2016-09-12,BELL DECORATING GROUP,28286.90
HRA,2016-09-12,BELL DECORATING GROUP,25162.74
Environment & Regeneration,2016-09-30,BELL TRUCK SALES LTD,42.40
Environment & Regeneration,2016-09-30,BELL TRUCK SALES LTD,234.59
Environment & Regeneration,2016-09-19,BELL TRUCK SALES LTD,790.40
Adult and Culture,2016-09-06,BELLE VUE HOUSE,53104.64
Adult and Culture,2016-09-06,BELLE VUE HOUSE,20024.13
Adult and Culture,2016-09-06,BELLE VUE HOUSE,665.99
Adult and Culture,2016-09-06,BELLE VUE HOUSE,-5291.02
Adult and Culture,2016-09-06,BELLE VUE HOUSE,-5521.82
Chief Executive's,2016-09-20,BEMROSE BOOTH PARAGON LTD,705.00
Children's Services,2016-09-12,BENFIELD SCHOOL,61.32
Children's Services,2016-09-16,BENFIELD SCHOOL,238.97
Children's Services,2016-09-26,BENFIELD SCHOOL,63.30
Environment & Regeneration,2016-09-23,BERENDSEN,1009.74
Children's Services,2016-09-30,BERTRAMS BOOKS,612.50
Children's Services,2016-09-12,BETTAKLEEN LTD,874.28
Children's Services,2016-09-08,BETTAKLEEN LTD,874.28
Adult and Culture,2016-09-15,BETTER DAYS,8699.60
Chief Executive's,2016-09-22,BGC GROUP,30000.00
Adult and Culture,2016-09-29,BIDDLES BOOKS,2744.00
Adult and Culture,2016-09-06,BIKERIGHT LIMITED,10260.00
Environment & Regeneration,2016-09-07,BIKERIGHT LIMITED,542.81
Environment & Regeneration,2016-09-23,BIRTLEY BUILDING PRODUCTS LTD,1478.91
Adult and Culture,2016-09-20,BISHOPSGATE LODGE CARE HOME,1828.76
Adult and Culture,2016-09-20,BISHOPSGATE LODGE CARE HOME,-519.12
HRA,2016-09-23,BLAKE HOPKINSON ARCHITECTURE L.L.P.,5600.00
Adult and Culture,2016-09-12,BLAKELAW WARD COMMUINTY PARTNERSHIP,819.16
Adult and Culture,2016-09-21,BLAKELAW WARD COMMUINTY PARTNERSHIP,409.58
Adult and Culture,2016-09-30,BLAKELAW WARD COMMUINTY PARTNERSHIP,409.58
Adult and Culture,2016-09-15,BLAKELAW WARD COMMUINTY PARTNERSHIP,9052.68
Chief Executive's,2016-09-09,BLAKELAW WARD COMMUINTY PARTNERSHIP,2500.00
Chief Executive's,2016-09-09,BLAKELAW WARD COMMUINTY PARTNERSHIP,9000.00
Adult and Culture,2016-09-12,BLAKEMORE FOODSERVICE,448.92
Adult and Culture,2016-09-23,BLAKEMORE FOODSERVICE,448.92
Children's Services,2016-09-07,BLAKEMORE FOODSERVICE,258.87
Children's Services,2016-09-27,BLAKEMORE FOODSERVICE,329.85
Children's Services,2016-09-15,BLASER MILLS,285.00
Adult and Culture,2016-09-28,BLUE LINE TAXIS,275.70
Children's Services,2016-09-26,BLUE LINE TAXIS,390.00
Children's Services,2016-09-26,BLUE LINE TAXIS,290.00
Children's Services,2016-09-26,BLUE LINE TAXIS,500.00
Children's Services,2016-09-26,BLUE LINE TAXIS,357.00
Adult and Culture,2016-09-28,BLUE SKY TRUST,13579.62
Adult and Culture,2016-09-30,BLUEBIRD CARE (NEWCASTLE),434.96
Adult and Culture,2016-09-30,BLUEBIRD CARE (NEWCASTLE),1789.74
Adult and Culture,2016-09-30,BLUEBIRD CARE (NEWCASTLE),763.38
Adult and Culture,2016-09-27,BLUEBIRD CARE (NEWCASTLE),667.66
Adult and Culture,2016-09-27,BLUEBIRD CARE (NEWCASTLE),715.26
Adult and Culture,2016-09-27,BLUEBIRD CARE (NEWCASTLE),419.98
Adult and Culture,2016-09-27,BLUEBIRD CARE (NEWCASTLE),419.98
Adult and Culture,2016-09-27,BLUEBIRD CARE (NEWCASTLE),1465.08
Adult and Culture,2016-09-27,BLUEBIRD CARE (NEWCASTLE),649.46
Adult and Culture,2016-09-27,BLUEBIRD CARE (NEWCASTLE),419.98
Adult and Culture,2016-09-27,BLUEBIRD CARE (NEWCASTLE),1417.86
Adult and Culture,2016-09-27,BLUEBIRD CARE (NEWCASTLE),770.28
Adult and Culture,2016-09-27,BLYTH STAR ENTERPRISES LIMITED,8513.68
Adult and Culture,2016-09-29,BOB CROSBY AGENCIES LTD,342.08
Adult and Culture,2016-09-12,BOB CROSBY AGENCIES LTD,363.28
Adult and Culture,2016-09-30,BOB CROSBY AGENCIES LTD,286.23
Adult and Culture,2016-09-15,BOB CROSBY AGENCIES LTD,841.75
Adult and Culture,2016-09-27,BOB CROSBY AGENCIES LTD,865.56
Chief Executive's,2016-09-28,BOB CROSBY AGENCIES LTD,258.00
Environment & Regeneration,2016-09-29,BOB CROSBY AGENCIES LTD,361.20
Environment & Regeneration,2016-09-09,BOB CROSBY AGENCIES LTD,997.92
Environment & Regeneration,2016-09-15,BOB CROSBY AGENCIES LTD,480.88
Environment & Regeneration,2016-09-19,BOB CROSBY AGENCIES LTD,665.28
Environment & Regeneration,2016-09-12,BOB CROSBY AGENCIES LTD,515.70
Environment & Regeneration,2016-09-12,BOB CROSBY AGENCIES LTD,2541.61
Environment & Regeneration,2016-09-12,BOB CROSBY AGENCIES LTD,308.14
Environment & Regeneration,2016-09-20,BOB CROSBY AGENCIES LTD,349.22
Environment & Regeneration,2016-09-20,BOB CROSBY AGENCIES LTD,291.24
Environment & Regeneration,2016-09-16,BOB CROSBY AGENCIES LTD,355.09
Environment & Regeneration,2016-09-16,BOB CROSBY AGENCIES LTD,265.01
Environment & Regeneration,2016-09-16,BOB CROSBY AGENCIES LTD,304.97
Environment & Regeneration,2016-09-16,BOB CROSBY AGENCIES LTD,395.91
Environment & Regeneration,2016-09-16,BOB CROSBY AGENCIES LTD,280.40
Environment & Regeneration,2016-09-16,BOB CROSBY AGENCIES LTD,409.14
Environment & Regeneration,2016-09-15,BOB CROSBY AGENCIES LTD,297.50
Environment & Regeneration,2016-09-15,BOB CROSBY AGENCIES LTD,283.25
Environment & Regeneration,2016-09-15,BOB CROSBY AGENCIES LTD,752.33
Environment & Regeneration,2016-09-15,BOB CROSBY AGENCIES LTD,269.98
Environment & Regeneration,2016-09-15,BOB CROSBY AGENCIES LTD,516.92
Environment & Regeneration,2016-09-15,BOB CROSBY AGENCIES LTD,417.66
Environment & Regeneration,2016-09-15,BOB CROSBY AGENCIES LTD,1550.60
Environment & Regeneration,2016-09-15,BOB CROSBY AGENCIES LTD,281.42
Environment & Regeneration,2016-09-15,BOB CROSBY AGENCIES LTD,309.33
Environment & Regeneration,2016-09-15,BOB CROSBY AGENCIES LTD,1701.60
Environment & Regeneration,2016-09-15,BOB CROSBY AGENCIES LTD,512.60
Environment & Regeneration,2016-09-30,BOB CROSBY AGENCIES LTD,284.87
Environment & Regeneration,2016-09-30,BOB CROSBY AGENCIES LTD,321.77
Environment & Regeneration,2016-09-27,BOB CROSBY AGENCIES LTD,559.84
Environment & Regeneration,2016-09-27,BOB CROSBY AGENCIES LTD,560.00
Environment & Regeneration,2016-09-19,BOB CROSBY AGENCIES LTD,508.50
Environment & Regeneration,2016-09-19,BOB CROSBY AGENCIES LTD,728.10
Environment & Regeneration,2016-09-19,BOB CROSBY AGENCIES LTD,341.08
Environment & Regeneration,2016-09-19,BOB CROSBY AGENCIES LTD,338.98
Environment & Regeneration,2016-09-02,BOB CROSBY AGENCIES LTD,826.88
Chief Executive's,2016-09-28,BOND DICKINSON LLP,5436.00
Chief Executive's,2016-09-20,BOND DICKINSON LLP,15000.00
Chief Executive's,2016-09-16,BOND DICKINSON LLP,2271.00
Chief Executive's,2016-09-30,BOND DICKINSON LLP,3000.00
Chief Executive's,2016-09-30,BOND DICKINSON LLP,1010.00
Adult and Culture,2016-09-20,BOOTS PHARMACY,4830.00
Adult and Culture,2016-09-27,BOOTS PHARMACY,1672.33
Environment & Regeneration,2016-09-26,BORDER HEATING SPARES,308.60
Environment & Regeneration,2016-09-26,BORDER HEATING SPARES,490.52
Environment & Regeneration,2016-09-26,BORDER HEATING SPARES,435.80
Environment & Regeneration,2016-09-15,BORDER SIGNS AND GRAPHICS,1090.00
Adult and Culture,2016-09-06,BOWLAND LODGE,41149.46
Adult and Culture,2016-09-06,BOWLAND LODGE,8102.64
Adult and Culture,2016-09-06,BOWLAND LODGE,6593.84
Adult and Culture,2016-09-06,BOWLAND LODGE,5420.00
Adult and Culture,2016-09-06,BOWLAND LODGE,-7580.08
Adult and Culture,2016-09-06,BOWLAND LODGE,-1111.00
Adult and Culture,2016-09-06,BOWLAND LODGE,-834.81
Adult and Culture,2016-09-06,BOWLAND LODGE,-1387.88
Children's Services,2016-09-20,BOXFIT UK LTD,405.95
Adult and Culture,2016-09-20,BRACKEN RIDGE MANOR,2382.52
Environment & Regeneration,2016-09-15,BRAMBLEDOWN LANDSCAPE SERVICES LTD,211504.50
Adult and Culture,2016-09-15,BRAMPTON COURT,353.39
Adult and Culture,2016-09-20,BRAMPTON COURT,7056.00
Adult and Culture,2016-09-20,BRAMPTON COURT,2856.00
Adult and Culture,2016-09-20,BRAMPTON COURT,96904.97
Adult and Culture,2016-09-20,BRAMPTON COURT,6326.12
Adult and Culture,2016-09-20,BRAMPTON COURT,2761.96
Adult and Culture,2016-09-20,BRAMPTON COURT,2469.00
Adult and Culture,2016-09-20,BRAMPTON COURT,2589.96
Adult and Culture,2016-09-20,BRAMPTON COURT,625.00
Adult and Culture,2016-09-20,BRAMPTON COURT,625.00
Adult and Culture,2016-09-20,BRAMPTON COURT,-6517.03
Adult and Culture,2016-09-20,BRAMPTON COURT,-505.20
Chief Executive's,2016-09-27,BRAR AND CO,42639.00
Environment & Regeneration,2016-09-16,BRENDECK LTD,154.00
