Payment Date,Benificiary Name,Amount
2013-03-16,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,7000.00
2013-03-08,ADVANCED CLEANING & MAINTENANCE LTD,472.00
2013-03-06,ADVANCED CLEANING & MAINTENANCE LTD,660.00
2013-03-07,ADVANCED CLEANING & MAINTENANCE LTD,498.00
2013-03-22,ADVANCED WATER TECHNOLOGIES,1365.00
2013-03-28,ADVANCED WATER TECHNOLOGIES,1365.00
2013-03-21,ADVANCED WATER TECHNOLOGIES,1365.00
2013-03-21,ADVANCED WATER TECHNOLOGIES,1365.00
2013-03-19,ADVANCED WATER TECHNOLOGIES,3259.12
2013-03-27,ADVENTURE NORTHUMBERLAND,850.00
2013-03-27,AEBI SCHMIDT UK LTD,417.37
2013-03-25,AEBI SCHMIDT UK LTD,301.14
2013-03-09,AEBI SCHMIDT UK LTD,299.97
2013-03-30,AECOM,10221.00
2013-03-20,AECOM,358.84
2013-03-07,AGD SYSTEMS LTD,6780.00
2013-03-23,AGE UK NEWCASTLE,1369.20
2013-03-23,AGE UK NEWCASTLE,1460.48
2013-03-23,AGE UK NEWCASTLE,502.04
2013-03-23,AGE UK NEWCASTLE,1842.75
2013-03-23,AGE UK NEWCASTLE,1780.00
2013-03-23,AGE UK NEWCASTLE,1551.76
2013-03-21,AGE UK NEWCASTLE,273.84
2013-03-21,AGE UK NEWCASTLE,1141.00
2013-03-21,AGE UK NEWCASTLE,1780.00
2013-03-23,AGE UK NEWCASTLE,6288.85
2013-03-23,AGE UK NEWCASTLE,6332.56
2013-03-21,AGE UK NEWCASTLE,7119.84
2013-03-21,AGE UK NEWCASTLE,6846.00
2013-03-21,AGE UK NEWCASTLE,524.86
2013-03-21,AGE UK NEWCASTLE,1842.75
2013-03-23,AGE UK NEWCASTLE,1780.00
2013-03-23,AGE UK NEWCASTLE,9907.06
2013-03-23,AGE UK NEWCASTLE,68777.42
2013-03-23,AGE UK NEWCASTLE,9786.82
2013-03-23,AGE UK NEWCASTLE,10168.09
2013-03-23,AGE UK NEWCASTLE,53299.75
2013-03-23,AGE UK NEWCASTLE,4444.00
2013-03-23,AGE UK NEWCASTLE,363.00
2013-03-23,AGE UK NEWCASTLE,1248.50
2013-03-23,AGE UK NEWCASTLE,764.50
2013-03-21,AGE UK NEWCASTLE,1805.40
2013-03-21,AGE UK NEWCASTLE,10714.40
2013-03-23,AGE UK NEWCASTLE,236.00
2013-03-27,AGE UK NEWCASTLE,53234.34
2013-03-27,AGE UK NEWCASTLE,5186.50
2013-03-27,AGE UK NEWCASTLE,357.50
2013-03-27,AGE UK NEWCASTLE,1083.50
2013-03-27,AGE UK NEWCASTLE,734.25
2013-03-25,AGE UK NEWCASTLE,1811.30
2013-03-27,AGE UK NEWCASTLE,10655.40
2013-03-25,AGE UK NEWCASTLE,200.60
2013-03-23,AGE UK NEWCASTLE,33207.04
2013-03-30,AIR TECHNIQUE,425.00
2013-03-15,AIR TECHNIQUE,335.00
2013-03-30,AIR TECHNIQUE,625.00
2013-03-30,AIR TECHNIQUE,2175.00
2013-03-30,AIR TECHNIQUE,500.00
2013-03-30,AIR TECHNIQUE,1660.00
2013-03-15,AIR TECHNIQUE,935.00
2013-03-30,AKW MEDI-CARE LTD,512.35
2013-03-21,AKW MEDI-CARE LTD,495.52
2013-03-15,AKW MEDI-CARE LTD,494.11
2013-03-15,AKW MEDI-CARE LTD,559.50
2013-03-08,AKW MEDI-CARE LTD,311.93
2013-03-08,AKW MEDI-CARE LTD,439.48
2013-03-08,AKW MEDI-CARE LTD,470.06
2013-03-06,AKW MEDI-CARE LTD,495.52
2013-03-30,ALAN DARLOW ENTERTAINMENT LTD,3454.86
2013-03-15,ALAN DARLOW ENTERTAINMENT LTD,15000.00
2013-03-26,ALBANY HOUSE  (WHITLEY BAY),2370.68
2013-03-13,ALBANY OFFICE FURNITURE SOLUTIONS,430.00
2013-03-05,ALBANY OFFICE FURNITURE SOLUTIONS,499.00
2013-03-05,ALBANY OFFICE FURNITURE SOLUTIONS,499.00
2013-03-06,ALBANY OFFICE FURNITURE SOLUTIONS,499.00
2013-03-06,ALBANY OFFICE FURNITURE SOLUTIONS,499.00
2013-03-08,ALBANY OFFICE FURNITURE SOLUTIONS,649.00
2013-03-15,ALD HAIRDRESSING TRAINING ACADEMY,9260.36
2013-03-26,ALLAN COURT RESIDENTIAL HOME,-5128.56
2013-03-26,ALLAN COURT RESIDENTIAL HOME,-2363.00
2013-03-26,ALLAN COURT RESIDENTIAL HOME,21076.00
2013-03-26,ALLAN COURT RESIDENTIAL HOME,11998.96
2013-03-26,ALLAN COURT RESIDENTIAL HOME,434.80
2013-03-26,ALLAN COURT RESIDENTIAL HOME,5217.60
2013-03-26,ALLAN COURT RESIDENTIAL HOME,4641.60
2013-03-26,ALLAN COURT RESIDENTIAL HOME,869.60
2013-03-28,ALLIED HEALTHCARE GROUP,2482.56
2013-03-19,ALLIED HEALTHCARE GROUP,68685.48
2013-03-19,ALLIED HEALTHCARE GROUP,1924.73
2013-03-19,ALLIED HEALTHCARE GROUP,11272.56
2013-03-19,ALLIED HEALTHCARE GROUP,683.15
2013-03-19,ALLIED HEALTHCARE GROUP,2970.00
2013-03-19,ALLIED HEALTHCARE GROUP,38.76
2013-03-19,ALLIED HEALTHCARE GROUP,2215.69
2013-03-19,ALLIED HEALTHCARE GROUP,251.94
2013-03-19,ALLIED HEALTHCARE GROUP,2007.76
2013-03-28,ALLPAY.NET LIMITED,8.02
2013-03-28,ALLPAY.NET LIMITED,184.51
2013-03-28,ALLPAY.NET LIMITED,276.98
2013-03-28,ALLPAY.NET LIMITED,1438.14
2013-03-05,ALMET SHEETMETAL FABRICATION LTD,290.00
2013-03-15,ALPHACON LTD,10102.50
2013-03-28,AL-VAC LTD,411.02
2013-03-21,ALZHEIMERS SOCIETY,11440.77
2013-03-12,ALZHEIMERS SOCIETY,14795.36
2013-03-28,AMARI PLASTICS PLC,285.00
2013-03-12,AMBER HOUSE RESIDENTIAL HOME,-1183.88
2013-03-12,AMBER HOUSE RESIDENTIAL HOME,5100.00
2013-03-28,AMCO ENGINEERING,2294.00
2013-03-13,AMCO ENGINEERING,3470.56
2013-03-22,ANCHOR TRUST,18274.96
2013-03-30,ANCHOR TRUST,18274.96
2013-03-23,ANCHOR TRUST,900.24
2013-03-07,ANDRELL EDUCATION LTD,3850.00
2013-03-30,ANDREW REED,480.00
2013-03-17,ANDREW REED,380.00
2013-03-07,ANDREW SYKES HIRE LIMITED,560.00
2013-03-08,ANDREW SYKES HIRE LIMITED,396.00
2013-03-28,ANTALIS MCNAUGHTON LTD,1640.00
2013-03-25,ANTALIS MCNAUGHTON LTD,289.20
2013-03-24,APPLE STORE,24.00
2013-03-24,APPLE STORE,324.00
2013-03-24,AREEEBA DISTRIBUTION,360.00
2013-03-07,AREEEBA DISTRIBUTION,360.00
2013-03-07,AREEEBA DISTRIBUTION,330.00
2013-03-25,ARK HOUSE TREATMENT CENTRE,1648.57
2013-03-25,ARK HOUSE TREATMENT CENTRE,870.90
2013-03-26,ARK HOUSE TREATMENT CENTRE,3421.55
2013-03-26,ARK HOUSE TREATMENT CENTRE,292.65
2013-03-21,ARK HOUSE TREATMENT CENTRE,1029.48
2013-03-21,ARK HOUSE TREATMENT CENTRE,1683.61
2013-03-21,ARK HOUSE TREATMENT CENTRE,2266.20
2013-03-20,ARK HOUSE TREATMENT CENTRE,4916.52
2013-03-10,ARMCON LTD,410.61
2013-03-14,ARNOLD CLARK,378.21
2013-03-08,ARNOLD CLARK,397.98
2013-03-06,ASA AWARD SCHEME,1549.76
2013-03-06,ASCO EDUCATIONAL SUPPLIES LTD,1175.17
2013-03-28,ASDA BUSINESS AWARDS,975.00
2013-03-28,ASHFIELD COURT,-2436.72
2013-03-28,ASHFIELD COURT,6475.07
2013-03-30,ASHMOLE MINICOACHES,408.00
2013-03-17,ASHMOLE MINICOACHES,1055.00
2013-03-30,ASHTEAD PLANT HIRE CO LTD,384.00
2013-03-30,ASHTEAD PLANT HIRE CO LTD,309.84
2013-03-17,ASHTEAD PLANT HIRE CO LTD,352.93
2013-03-24,ASHTEAD PLANT HIRE CO LTD,341.70
2013-03-30,ASKEWS LIBRARY SERVICES LTD,313.80
2013-03-16,ASKEWS LIBRARY SERVICES LTD,826.19
2013-03-17,ASKEWS LIBRARY SERVICES LTD,505.47
2013-03-17,ASKEWS LIBRARY SERVICES LTD,329.82
2013-03-17,ASKEWS LIBRARY SERVICES LTD,603.32
2013-03-09,ASKEWS LIBRARY SERVICES LTD,535.38
2013-03-09,ASKEWS LIBRARY SERVICES LTD,307.23
2013-03-10,ASKEWS LIBRARY SERVICES LTD,1097.70
2013-03-15,ASKEWS LIBRARY SERVICES LTD,553.80
2013-03-24,ASKEWS LIBRARY SERVICES LTD,309.81
2013-03-14,ASPINDEN WOOD CENTRE,-476.80
2013-03-14,ASPINDEN WOOD CENTRE,2760.00
2013-03-21,ASPIRATIONS CARE LTD,10781.46
2013-03-21,ASPIRATIONS CARE LTD,17672.50
2013-03-20,ASPLI SAFETY LTD,338.80
2013-03-20,AT HOME IN THE COMMUNITY LTD,1851.80
2013-03-21,AT HOME IN THE COMMUNITY LTD,9648.00
2013-03-28,AT HOME IN THE COMMUNITY LTD,-611.77
2013-03-21,AT HOME IN THE COMMUNITY LTD,-611.77
2013-03-14,AT HOME IN THE COMMUNITY LTD,-611.77
2013-03-07,AT HOME IN THE COMMUNITY LTD,-611.77
2013-03-30,AT HOME IN THE COMMUNITY LTD,8403.52
2013-03-28,AT HOME IN THE COMMUNITY LTD,1448.57
2013-03-28,AT HOME IN THE COMMUNITY LTD,1108.28
2013-03-28,AT HOME IN THE COMMUNITY LTD,1514.24
2013-03-28,AT HOME IN THE COMMUNITY LTD,1607.12
2013-03-21,AT HOME IN THE COMMUNITY LTD,8260.24
2013-03-21,AT HOME IN THE COMMUNITY LTD,1448.57
2013-03-21,AT HOME IN THE COMMUNITY LTD,1108.28
2013-03-21,AT HOME IN THE COMMUNITY LTD,1514.24
2013-03-21,AT HOME IN THE COMMUNITY LTD,1607.12
2013-03-14,AT HOME IN THE COMMUNITY LTD,7734.88
2013-03-14,AT HOME IN THE COMMUNITY LTD,1448.57
2013-03-14,AT HOME IN THE COMMUNITY LTD,1108.28
2013-03-14,AT HOME IN THE COMMUNITY LTD,1514.24
2013-03-14,AT HOME IN THE COMMUNITY LTD,1607.12
2013-03-07,AT HOME IN THE COMMUNITY LTD,8025.27
2013-03-07,AT HOME IN THE COMMUNITY LTD,1448.57
2013-03-07,AT HOME IN THE COMMUNITY LTD,1108.28
2013-03-07,AT HOME IN THE COMMUNITY LTD,1514.24
2013-03-07,AT HOME IN THE COMMUNITY LTD,1607.12
2013-03-06,ATG ACCESS,5898.45
2013-03-15,ATG ACCESS,4084.50
2013-03-28,ATKINS LTD,39661.78
2013-03-06,ATKINS LTD,31178.14
2013-03-06,ATKINS LTD,3210.00
2013-03-12,ATKINSON ROAD PRIMARY ACADEMY,2913.32
2013-03-18,ATKINSON ROAD PRIMARY ACADEMY,5909.08
2013-03-14,ATRIUM SOFTWARE,14553.27
2013-03-26,AUBREY CORNFOOT LTD,303.33
2013-03-26,AUBREY CORNFOOT LTD,958.67
2013-03-26,AUBREY CORNFOOT LTD,11281.00
2013-03-26,AUBREY CORNFOOT LTD,15031.00
2013-03-26,AUBREY CORNFOOT LTD,12275.00
2013-03-14,AUBREY CORNFOOT LTD,286.00
2013-03-14,AUBREY CORNFOOT LTD,1366.33
2013-03-14,AUBREY CORNFOOT LTD,1361.00
2013-03-14,AUBREY CORNFOOT LTD,1496.00
2013-03-14,AUBREY CORNFOOT LTD,3057.00
2013-03-14,AUBREY CORNFOOT LTD,3749.00
2013-03-13,AUDIT WARE SYSTEMS LTD,335.00
2013-03-26,AURA (NEWCASTLE) PROJECT COMPANY LTD,51874.86
2013-03-08,AURA (NEWCASTLE) PROJECT COMPANY LTD,2416.45
2013-03-08,AURA (NEWCASTLE) PROJECT COMPANY LTD,753.80
2013-03-08,AURA (NEWCASTLE) PROJECT COMPANY LTD,3048.86
2013-03-26,AURA (NEWCASTLE) PROJECT COMPANY LTD,1019733.50
2013-03-08,AURA (NEWCASTLE) PROJECT COMPANY LTD,390.00
2013-03-08,AURA (NEWCASTLE) PROJECT COMPANY LTD,448.08
2013-03-26,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,28163.54
2013-03-28,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,762604.99
2013-03-27,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,28163.54
2013-03-27,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,762604.99
2013-03-22,AURA COMMUNITY AND LEISURE,262.50
2013-03-11,AUTISM CARE UK,1114.56
2013-03-11,AUTISM CARE UK,1207.44
2013-03-19,AUTISM INITIATIVES,18077.36
2013-03-12,AUTISM NORTH - EASTCLIFFE,9528.20
2013-03-12,AUTISM NORTH SEAHAM VIEW,9484.52
2013-03-27,AUTO ELECTRICAL SOLUTIONS LTD,361.30
2013-03-27,AUTO ELECTRICAL SOLUTIONS LTD,662.73
2013-03-07,AUTO ELECTRICAL SOLUTIONS LTD,666.32
2013-03-07,AUTO ELECTRICAL SOLUTIONS LTD,630.93
2013-03-15,AUTOCLOCK SYSTEMS LTD,411.50
2013-03-08,AUTOMATICA LTD,1000.00
2013-03-27,AVOR GARAGES (NORTH EAST) LTD,471.00
2013-03-14,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-03-14,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-03-16,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-03-14,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-03-14,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-03-16,AVOR GARAGES (NORTH EAST) LTD,388.00
2013-03-14,AVOR GARAGES (NORTH EAST) LTD,508.00
2013-03-17,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-03-26,AVOR GARAGES (NORTH EAST) LTD,384.00
2013-03-26,AVOR GARAGES (NORTH EAST) LTD,384.00
2013-03-26,AVOR GARAGES (NORTH EAST) LTD,508.00
2013-03-26,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-03-25,AZURE,1034.52
2013-03-04,AZURE,384.96
2013-03-08,AZURE,1251.12
2013-03-08,AZURE,1227.06
2013-03-08,AZURE,384.96
2013-03-08,AZURE,288.72
2013-03-06,AZURE,384.96
2013-03-06,AZURE,384.96
2013-03-08,AZURE,469.17
2013-03-08,AZURE,336.84
2013-03-06,AZURE,409.02
2013-03-06,AZURE,1130.82
2013-03-06,AZURE,601.50
2013-03-06,AZURE,1443.60
2013-03-08,AZURE,818.04
2013-03-06,AZURE,384.96
2013-03-08,AZURE,577.44
2013-03-06,AZURE,336.84
2013-03-08,AZURE,673.68
2013-03-06,AZURE,288.72
2013-03-06,AZURE,457.14
2013-03-06,AZURE,384.96
2013-03-06,AZURE,769.92
2013-03-06,AZURE,336.84
2013-03-06,AZURE,866.16
2013-03-21,AZURE,10494.12
2013-03-19,AZURE,-2493.80
2013-03-19,AZURE,35896.48
2013-03-13,AZZURRI COMMUNICATIONS LTD,11.51
2013-03-13,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-11,AZZURRI COMMUNICATIONS LTD,34.38
2013-03-13,AZZURRI COMMUNICATIONS LTD,22.94
2013-03-13,AZZURRI COMMUNICATIONS LTD,22.92
2013-03-13,AZZURRI COMMUNICATIONS LTD,174.94
2013-03-13,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-11,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-11,AZZURRI COMMUNICATIONS LTD,1.66
2013-03-11,AZZURRI COMMUNICATIONS LTD,18.49
2013-03-11,AZZURRI COMMUNICATIONS LTD,50.67
2013-03-11,AZZURRI COMMUNICATIONS LTD,41.87
2013-03-11,AZZURRI COMMUNICATIONS LTD,38.72
2013-03-11,AZZURRI COMMUNICATIONS LTD,112.87
2013-03-13,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-13,AZZURRI COMMUNICATIONS LTD,61.14
2013-03-13,AZZURRI COMMUNICATIONS LTD,12.00
2013-03-13,AZZURRI COMMUNICATIONS LTD,22.92
2013-03-11,AZZURRI COMMUNICATIONS LTD,152.40
2013-03-11,AZZURRI COMMUNICATIONS LTD,240.66
2013-03-13,AZZURRI COMMUNICATIONS LTD,68.79
2013-03-13,AZZURRI COMMUNICATIONS LTD,15.34
2013-03-11,AZZURRI COMMUNICATIONS LTD,15.34
2013-03-11,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-11,AZZURRI COMMUNICATIONS LTD,37.42
2013-03-11,AZZURRI COMMUNICATIONS LTD,47.48
2013-03-11,AZZURRI COMMUNICATIONS LTD,34.56
2013-03-11,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-11,AZZURRI COMMUNICATIONS LTD,34.45
2013-03-11,AZZURRI COMMUNICATIONS LTD,11.58
2013-03-11,AZZURRI COMMUNICATIONS LTD,69.91
2013-03-11,AZZURRI COMMUNICATIONS LTD,13.75
2013-03-11,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-13,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-13,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-11,AZZURRI COMMUNICATIONS LTD,38.26
2013-03-13,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-13,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-13,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-13,AZZURRI COMMUNICATIONS LTD,34.38
2013-03-13,AZZURRI COMMUNICATIONS LTD,11.88
2013-03-13,AZZURRI COMMUNICATIONS LTD,24.03
2013-03-11,AZZURRI COMMUNICATIONS LTD,14.72
2013-03-11,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-11,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-11,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-11,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-11,AZZURRI COMMUNICATIONS LTD,35.13
2013-03-11,AZZURRI COMMUNICATIONS LTD,15.34
2013-03-11,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-11,AZZURRI COMMUNICATIONS LTD,15.34
2013-03-11,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-11,AZZURRI COMMUNICATIONS LTD,34.38
2013-03-11,AZZURRI COMMUNICATIONS LTD,15.34
2013-03-11,AZZURRI COMMUNICATIONS LTD,45.84
2013-03-11,AZZURRI COMMUNICATIONS LTD,23.31
2013-03-11,AZZURRI COMMUNICATIONS LTD,68.76
2013-03-11,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-11,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-13,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-13,AZZURRI COMMUNICATIONS LTD,33.61
2013-03-11,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-11,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-11,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-11,AZZURRI COMMUNICATIONS LTD,22.92
2013-03-11,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-11,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-11,AZZURRI COMMUNICATIONS LTD,57.30
2013-03-11,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-13,AZZURRI COMMUNICATIONS LTD,13.26
2013-03-13,AZZURRI COMMUNICATIONS LTD,34.38
2013-03-13,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-13,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-13,AZZURRI COMMUNICATIONS LTD,22.92
2013-03-13,AZZURRI COMMUNICATIONS LTD,22.92
2013-03-13,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-13,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-11,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-11,AZZURRI COMMUNICATIONS LTD,22.92
2013-03-11,AZZURRI COMMUNICATIONS LTD,35.49
2013-03-11,AZZURRI COMMUNICATIONS LTD,21.62
2013-03-11,AZZURRI COMMUNICATIONS LTD,29.24
2013-03-11,AZZURRI COMMUNICATIONS LTD,21.51
2013-03-11,AZZURRI COMMUNICATIONS LTD,22.92
2013-03-11,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-11,AZZURRI COMMUNICATIONS LTD,92.96
2013-03-11,AZZURRI COMMUNICATIONS LTD,33.92
2013-03-11,AZZURRI COMMUNICATIONS LTD,31.86
2013-03-11,AZZURRI COMMUNICATIONS LTD,17.10
2013-03-11,AZZURRI COMMUNICATIONS LTD,49.87
2013-03-11,AZZURRI COMMUNICATIONS LTD,22.32
2013-03-11,AZZURRI COMMUNICATIONS LTD,114.01
2013-03-11,AZZURRI COMMUNICATIONS LTD,76.75
2013-03-11,AZZURRI COMMUNICATIONS LTD,37.21
2013-03-11,AZZURRI COMMUNICATIONS LTD,12.60
2013-03-11,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-11,AZZURRI COMMUNICATIONS LTD,11.46
2013-03-11,AZZURRI COMMUNICATIONS LTD,82.69
