Payment Date,Benificiary Name,Amount
2013-04-10,ADVANCE INSTALLATIONS LTD,1674.00
2013-04-10,ADVANCE INSTALLATIONS LTD,1749.00
2013-04-10,ADVANCE INSTALLATIONS LTD,2585.00
2013-04-10,ADVANCE INSTALLATIONS LTD,1634.00
2013-04-10,ADVANCE INSTALLATIONS LTD,1768.00
2013-04-04,ADVANCED CALIBRATIONS LTD,352.00
2013-05-02,ADVANCED LEGAL LTD,900.00
2013-04-10,ADVANCED LEGAL LTD,900.00
2013-04-14,ADVANCED WATER TECHNOLOGIES,675.00
2013-04-19,ADVANCED WATER TECHNOLOGIES,3221.12
2013-04-14,AFTER ADOPTION,1995.00
2013-04-26,AGD SYSTEMS LTD,12860.00
2013-04-26,AGD SYSTEMS LTD,9415.00
2013-04-23,AGD SYSTEMS LTD,1316.00
2013-04-23,AGD SYSTEMS LTD,180.00
2013-04-23,AGD SYSTEMS LTD,9415.00
2013-04-05,AGD SYSTEMS LTD,18520.00
2013-04-05,AGD SYSTEMS LTD,4830.00
2013-04-05,AGD SYSTEMS LTD,8525.00
2013-04-08,AGE UK NEWCASTLE,581.91
2013-04-10,AGE UK NEWCASTLE,457.49
2013-04-10,AGE UK NEWCASTLE,559.09
2013-04-16,AGE UK NEWCASTLE,1911.60
2013-04-16,AGE UK NEWCASTLE,10454.80
2013-04-16,AGE UK NEWCASTLE,236.00
2013-04-16,AGE UK NEWCASTLE,61964.62
2013-04-16,AGE UK NEWCASTLE,6666.00
2013-04-16,AGE UK NEWCASTLE,357.50
2013-04-16,AGE UK NEWCASTLE,1298.00
2013-04-16,AGE UK NEWCASTLE,734.25
2013-04-18,AGE UK NEWCASTLE,1780.00
2013-04-18,AGE UK NEWCASTLE,616.14
2013-04-18,AGE UK NEWCASTLE,1460.48
2013-04-18,AGE UK NEWCASTLE,1460.48
2013-04-18,AGE UK NEWCASTLE,1780.00
2013-04-18,AGE UK NEWCASTLE,1962.56
2013-04-18,AGE UK NEWCASTLE,1842.75
2013-04-18,AGE UK NEWCASTLE,1905.51
2013-04-18,AGE UK NEWCASTLE,1780.00
2013-04-18,AGE UK NEWCASTLE,251.02
2013-04-18,AGE UK NEWCASTLE,1876.98
2013-04-18,AGE UK NEWCASTLE,1780.00
2013-04-18,AGE UK NEWCASTLE,1574.58
2013-04-18,AGE UK NEWCASTLE,273.84
2013-04-18,AGE UK NEWCASTLE,564.80
2013-04-19,AGE UK NEWCASTLE,561.94
2013-04-19,AGE UK NEWCASTLE,1101.07
2013-04-17,AGE UK NEWCASTLE,1506.12
2013-04-19,AGE UK NEWCASTLE,593.32
2013-04-17,AGE UK NEWCASTLE,6269.79
2013-04-19,AGE UK NEWCASTLE,6543.87
2013-04-19,AGE UK NEWCASTLE,1369.20
2013-04-19,AGE UK NEWCASTLE,7313.81
2013-04-19,AGE UK NEWCASTLE,6709.08
2013-04-19,AGE UK NEWCASTLE,502.04
2013-04-19,AGE UK NEWCASTLE,6686.26
2013-04-20,AGE UK NEWCASTLE,547.68
2013-04-20,AGE UK NEWCASTLE,1494.71
2013-04-20,AGE UK NEWCASTLE,1437.66
2013-04-20,AGE UK NEWCASTLE,524.86
2013-04-20,AGE UK NEWCASTLE,502.04
2013-04-18,AGE UK NEWCASTLE,1026.90
2013-04-22,AGE UK NEWCASTLE,444.99
2013-04-04,AIR TECHNIQUE,2930.00
2013-04-17,AJP PROPERTY SERVICES LTD,455.00
2013-04-16,AKW MEDI-CARE LTD,766.56
2013-04-16,AKW MEDI-CARE LTD,289.34
2013-04-16,AKW MEDI-CARE LTD,439.48
2013-04-18,AKW MEDI-CARE LTD,766.56
2013-04-22,AKW MEDI-CARE LTD,1982.00
2013-04-25,ALBANY HOUSE  (WHITLEY BAY),4670.72
2013-04-19,ALBANY OFFICE FURNITURE SOLUTIONS,475.00
2013-04-21,ALBANY OFFICE FURNITURE SOLUTIONS,345.00
2013-04-29,ALBANY OFFICE FURNITURE SOLUTIONS,990.00
2013-04-17,ALBANY OFFICE FURNITURE SOLUTIONS,499.00
2013-04-17,ALBANY OFFICE FURNITURE SOLUTIONS,269.00
2013-04-19,ALBANY OFFICE FURNITURE SOLUTIONS,1316.00
2013-04-23,ALEXANDRA PARK,13321.80
2013-04-23,ALEXANDRA PARK,8262.96
2013-04-23,ALLAN COURT RESIDENTIAL HOME,-8223.42
2013-04-23,ALLAN COURT RESIDENTIAL HOME,-1214.16
2013-04-23,ALLAN COURT RESIDENTIAL HOME,33136.57
2013-04-23,ALLAN COURT RESIDENTIAL HOME,7063.43
2013-04-23,ALLAN COURT RESIDENTIAL HOME,2903.84
2013-04-23,ALLAN COURT RESIDENTIAL HOME,5217.60
2013-04-23,ALLAN COURT RESIDENTIAL HOME,4641.60
2013-04-23,ALLAN COURT RESIDENTIAL HOME,4751.19
2013-04-23,ALLAN COURT RESIDENTIAL HOME,869.60
2013-04-06,ALLIED HEALTHCARE GROUP,2482.56
2013-04-08,ALLIED HEALTHCARE GROUP,2482.56
2013-04-08,ALLIED HEALTHCARE GROUP,2482.56
2013-04-18,ALLIED HEALTHCARE GROUP,60855.30
2013-04-18,ALLIED HEALTHCARE GROUP,1729.73
2013-04-18,ALLIED HEALTHCARE GROUP,10505.11
2013-04-18,ALLIED HEALTHCARE GROUP,562.02
2013-04-18,ALLIED HEALTHCARE GROUP,2618.00
2013-04-18,ALLIED HEALTHCARE GROUP,38.76
2013-04-18,ALLIED HEALTHCARE GROUP,2242.10
2013-04-18,ALLIED HEALTHCARE GROUP,271.32
2013-04-18,ALLIED HEALTHCARE GROUP,9315.82
2013-04-22,ALLIED HEALTHCARE GROUP,1950.00
2013-04-22,ALLIED HEALTHCARE GROUP,1275.00
2013-04-26,ALLIED HEALTHCARE GROUP,860.32
2013-04-30,ALLPAY.NET LIMITED,26.19
2013-04-18,ALLPAY.NET LIMITED,41.27
2013-04-30,ALLPAY.NET LIMITED,987.54
2013-04-18,ALLPAY.NET LIMITED,4633.52
2013-04-09,ALPHA LIGHTING,1341.00
2013-04-03,ALPHA LIGHTING,560.00
2013-04-19,ALPHA RECOVERY LTD,280.00
2013-04-26,ALPHATEC,1355.00
2013-04-11,ALTONAIDS MOBILITY,353.40
2013-04-08,ALZHEIMERS SOCIETY,16499.32
2013-04-24,AMBER FILM & PHOTOGRAPHY CIC,7500.00
2013-04-11,AMBER HOUSE RESIDENTIAL HOME,-1183.88
2013-04-11,AMBER HOUSE RESIDENTIAL HOME,5100.00
2013-04-14,ANCHOR TRUST,18274.96
2013-04-12,ANCHOR TRUST,18274.96
2013-04-20,ANCHOR TRUST,872.96
2013-04-26,ANCHOR TRUST,18274.96
2013-04-28,ANDRELL EDUCATION LTD,4400.00
2013-04-10,ANDTECH SYSTEMS,235.00
2013-04-10,ANDTECH SYSTEMS,649.00
2013-04-19,ANGLOFIN,299.90
2013-04-12,ANTALIS MCNAUGHTON LTD,1196.60
2013-04-11,ANTALIS MCNAUGHTON LTD,2041.00
2013-04-17,ANTONY HODARI & CO,12000.00
2013-04-30,AON HEWITT LIMITED,575.00
2013-04-13,APOGEE CORPORATION,351.00
2013-04-19,AQA EDUCATION,694.80
2013-05-01,AQA EDUCATION,1992.80
2013-04-11,ARC ENVIRONMENTAL LTD,2800.00
2013-04-10,AREA NORTH TRAINING & SAFETY SERVICES,1485.00
2013-04-19,AREEEBA DISTRIBUTION,300.00
2013-04-19,AREEEBA DISTRIBUTION,480.00
2013-04-19,AREEEBA DISTRIBUTION,30.00
2013-04-19,AREEEBA DISTRIBUTION,255.00
2013-04-19,AREEEBA DISTRIBUTION,240.00
2013-04-19,AREEEBA DISTRIBUTION,255.00
2013-04-19,AREEEBA DISTRIBUTION,252.00
2013-04-19,AREEEBA DISTRIBUTION,300.00
2013-04-18,ARK HOUSE TREATMENT CENTRE,2826.11
2013-04-18,ARK HOUSE TREATMENT CENTRE,2058.95
2013-04-12,ARLINGCLOSE LTD,9794.52
2013-04-29,ARMADILLO NEW MEDIA COMMUNICATIONS LTD,500.00
2013-04-29,ARMADILLO NEW MEDIA COMMUNICATIONS LTD,250.00
2013-04-03,ARNOLD CLARK,279.98
2013-04-03,ARRIVA NORTH EAST,920.00
2013-04-30,ARRIVA NORTH EAST,2880.00
2013-04-04,ARTIS CONSULTING LTD,5745.00
2013-04-24,ASA AWARD SCHEME,291.60
2013-04-24,ASH HIRE EQUIPMENT,4525.00
2013-04-14,ASHBURTON RESIDENTS ASSOCIATION,500.00
2013-04-25,ASHFIELD COURT,-2662.68
2013-04-25,ASHFIELD COURT,32938.11
2013-04-26,ASHMOLE MINICOACHES,938.00
2013-04-12,ASHMOLE MINICOACHES,1162.00
2013-04-10,ASHTEAD PLANT HIRE CO LTD,356.00
2013-04-26,ASHTEAD PLANT HIRE CO LTD,384.00
2013-04-26,ASHTEAD PLANT HIRE CO LTD,504.00
2013-04-05,ASHTEAD PLANT HIRE CO LTD,313.98
2013-04-07,ASKEWS LIBRARY SERVICES LTD,399.38
2013-04-10,ASKEWS LIBRARY SERVICES LTD,440.87
2013-04-14,ASKEWS LIBRARY SERVICES LTD,15000.00
2013-04-12,ASKEWS LIBRARY SERVICES LTD,323.48
2013-04-12,ASKEWS LIBRARY SERVICES LTD,603.32
2013-04-20,ASKEWS LIBRARY SERVICES LTD,835.38
2013-04-20,ASKEWS LIBRARY SERVICES LTD,404.28
2013-04-17,ASKEWS LIBRARY SERVICES LTD,325.27
2013-04-26,ASKEWS LIBRARY SERVICES LTD,379.10
2013-04-28,ASKEWS LIBRARY SERVICES LTD,664.57
2013-04-27,ASKEWS LIBRARY SERVICES LTD,357.39
2013-04-26,ASKEWS LIBRARY SERVICES LTD,259.16
2013-04-26,ASKEWS LIBRARY SERVICES LTD,499.04
2013-04-28,ASKEWS LIBRARY SERVICES LTD,578.43
2013-04-28,ASKEWS LIBRARY SERVICES LTD,495.37
2013-04-11,ASPINDEN WOOD CENTRE,-479.10
2013-04-11,ASPINDEN WOOD CENTRE,2760.00
2013-04-24,ASSOCIATION OF NORTH EAST COUNCILS,2259.13
2013-04-28,A-STRIP ENVIROMENTAL,5728.73
2013-04-06,AT HOME IN THE COMMUNITY LTD,-611.77
2013-04-04,AT HOME IN THE COMMUNITY LTD,8403.52
2013-04-04,AT HOME IN THE COMMUNITY LTD,1448.57
2013-04-04,AT HOME IN THE COMMUNITY LTD,1108.28
2013-04-04,AT HOME IN THE COMMUNITY LTD,1514.24
2013-04-04,AT HOME IN THE COMMUNITY LTD,1607.12
2013-04-16,AT HOME IN THE COMMUNITY LTD,1851.80
2013-04-20,AT HOME IN THE COMMUNITY LTD,-651.77
2013-04-20,AT HOME IN THE COMMUNITY LTD,9275.14
2013-04-20,AT HOME IN THE COMMUNITY LTD,1448.57
2013-04-20,AT HOME IN THE COMMUNITY LTD,1108.28
2013-04-20,AT HOME IN THE COMMUNITY LTD,1514.24
2013-04-20,AT HOME IN THE COMMUNITY LTD,1607.12
2013-04-18,AT HOME IN THE COMMUNITY LTD,9648.00
2013-04-26,AT HOME IN THE COMMUNITY LTD,-651.77
2013-04-26,AT HOME IN THE COMMUNITY LTD,8881.12
2013-04-26,AT HOME IN THE COMMUNITY LTD,1448.57
2013-04-26,AT HOME IN THE COMMUNITY LTD,1108.28
2013-04-26,AT HOME IN THE COMMUNITY LTD,1514.24
2013-04-24,AT HOME IN THE COMMUNITY LTD,1607.12
2013-04-25,AT HOME IN THE COMMUNITY LTD,-651.77
2013-04-25,AT HOME IN THE COMMUNITY LTD,8570.68
2013-04-25,AT HOME IN THE COMMUNITY LTD,1448.57
2013-04-25,AT HOME IN THE COMMUNITY LTD,1108.28
2013-04-25,AT HOME IN THE COMMUNITY LTD,1514.24
2013-04-25,AT HOME IN THE COMMUNITY LTD,1649.24
2013-04-04,ATG ACCESS,1310.07
2013-04-24,ATKINS LTD,2285.30
2013-04-04,ATKINS LTD,3210.00
2013-04-10,AUBREY CORNFOOT LTD,9287.00
2013-04-10,AUBREY CORNFOOT LTD,9874.00
2013-04-26,AURA (NEWCASTLE) PROJECT COMPANY LTD,62249.83
2013-04-12,AURA (NEWCASTLE) PROJECT COMPANY LTD,586.37
2013-04-28,AURA (NEWCASTLE) PROJECT COMPANY LTD,1237093.78
2013-04-11,AURA (NEWCASTLE) PROJECT COMPANY LTD,770.40
2013-04-26,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,33796.25
2013-04-26,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,924631.67
2013-04-11,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,1524.00
2013-04-07,AURA NEWCASTLE LTD,10323.00
2013-04-10,AURA NEWCASTLE LTD,110780.00
2013-05-01,AURA NEWCASTLE LTD,15695.22
2013-05-01,AURA NEWCASTLE LTD,1093.67
2013-05-01,AURA NEWCASTLE LTD,12562.12
2013-04-11,AUTISM CARE UK,1109.52
2013-04-11,AUTISM CARE UK,1109.52
2013-04-16,AUTISM INITIATIVES,18077.36
2013-04-09,AUTISM NORTH - EASTCLIFFE,9528.20
2013-04-09,AUTISM NORTH SEAHAM VIEW,9484.52
2013-04-24,AUTOCLOCK SYSTEMS LTD,295.00
2013-04-12,AUTOCLOCK SYSTEMS LTD,385.00
2013-04-12,AUTOCLOCK SYSTEMS LTD,1460.00
2013-04-21,AUTOMATICA LTD,1000.00
2013-04-19,AV PARTSMASTER LTD,424.76
2013-04-23,AVENUE COMMUNITY NH LTD,1568.00
2013-04-23,AVENUE COMMUNITY NH LTD,434.80
2013-04-23,AVENUE COMMUNITY NH LTD,1568.00
2013-04-23,AVENUE COMMUNITY NH LTD,434.80
2013-04-26,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-04-29,AVOR GARAGES (NORTH EAST) LTD,628.00
2013-04-29,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-04-29,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-04-29,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-04-30,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-04-18,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-04-18,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-04-18,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-04-18,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-04-18,AVOR GARAGES (NORTH EAST) LTD,628.00
2013-04-18,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-04-18,AVOR GARAGES (NORTH EAST) LTD,388.00
2013-04-18,AVOR GARAGES (NORTH EAST) LTD,508.00
2013-04-18,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-04-23,AVOR GARAGES (NORTH EAST) LTD,384.00
2013-04-23,AVOR GARAGES (NORTH EAST) LTD,508.00
2013-04-23,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-04-25,AVOR GARAGES (NORTH EAST) LTD,316.47
2013-04-25,AVOR GARAGES (NORTH EAST) LTD,401.20
2013-04-09,AWESOME MERCHANDISE,304.16
2013-04-06,AZURE,384.96
2013-04-07,AZURE,481.20
2013-04-07,AZURE,1443.60
2013-04-07,AZURE,384.96
2013-04-07,AZURE,469.17
2013-04-07,AZURE,1227.06
2013-04-07,AZURE,1251.12
2013-04-05,AZURE,962.40
2013-04-05,AZURE,288.72
2013-04-05,AZURE,986.40
2013-04-05,AZURE,1130.82
2013-04-05,AZURE,481.20
2013-04-05,AZURE,288.72
2013-04-10,AZURE,384.96
2013-04-10,AZURE,384.96
2013-04-10,AZURE,384.96
2013-04-10,AZURE,336.84
2013-04-08,AZURE,384.96
2013-04-08,AZURE,336.84
2013-04-10,AZURE,866.16
2013-04-10,AZURE,384.96
2013-04-10,AZURE,589.47
2013-04-10,AZURE,348.87
2013-04-10,AZURE,481.20
2013-04-08,AZURE,769.92
2013-04-08,AZURE,577.44
2013-04-10,AZURE,818.04
2013-04-10,AZURE,288.72
2013-04-16,AZURE,-2493.80
2013-04-16,AZURE,36281.44
2013-04-18,AZURE,10494.12
2013-04-26,AZURE,4509.96
2013-04-26,AZURE,1587.96
2013-04-28,AZURE,1010.52
2013-04-28,AZURE,607.52
2013-04-28,AZURE,559.40
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,34.38
2013-04-07,AZZURRI COMMUNICATIONS LTD,23.08
2013-04-07,AZZURRI COMMUNICATIONS LTD,22.92
2013-04-07,AZZURRI COMMUNICATIONS LTD,117.75
2013-04-05,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-05,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-05,AZZURRI COMMUNICATIONS LTD,1.37
2013-04-07,AZZURRI COMMUNICATIONS LTD,18.49
2013-04-07,AZZURRI COMMUNICATIONS LTD,47.35
2013-04-07,AZZURRI COMMUNICATIONS LTD,42.55
2013-04-07,AZZURRI COMMUNICATIONS LTD,38.70
2013-04-07,AZZURRI COMMUNICATIONS LTD,120.77
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-05,AZZURRI COMMUNICATIONS LTD,54.99
2013-04-05,AZZURRI COMMUNICATIONS LTD,11.49
2013-04-05,AZZURRI COMMUNICATIONS LTD,22.92
2013-04-05,AZZURRI COMMUNICATIONS LTD,155.87
2013-04-05,AZZURRI COMMUNICATIONS LTD,240.66
2013-04-05,AZZURRI COMMUNICATIONS LTD,68.76
2013-04-05,AZZURRI COMMUNICATIONS LTD,15.34
2013-04-05,AZZURRI COMMUNICATIONS LTD,15.34
2013-04-05,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-05,AZZURRI COMMUNICATIONS LTD,7.38
2013-04-05,AZZURRI COMMUNICATIONS LTD,53.04
2013-04-05,AZZURRI COMMUNICATIONS LTD,11.61
2013-04-05,AZZURRI COMMUNICATIONS LTD,69.83
2013-04-05,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,38.26
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,34.38
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-05,AZZURRI COMMUNICATIONS LTD,25.56
2013-04-05,AZZURRI COMMUNICATIONS LTD,15.19
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,23.25
2013-04-05,AZZURRI COMMUNICATIONS LTD,15.34
2013-04-05,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-05,AZZURRI COMMUNICATIONS LTD,15.34
2013-04-05,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-05,AZZURRI COMMUNICATIONS LTD,34.38
2013-04-05,AZZURRI COMMUNICATIONS LTD,15.34
2013-04-07,AZZURRI COMMUNICATIONS LTD,45.84
2013-04-07,AZZURRI COMMUNICATIONS LTD,22.92
2013-04-07,AZZURRI COMMUNICATIONS LTD,68.76
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,32.23
2013-04-05,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-05,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-05,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,22.92
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,57.30
2013-04-07,AZZURRI COMMUNICATIONS LTD,12.76
2013-04-07,AZZURRI COMMUNICATIONS LTD,34.38
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,22.92
2013-04-07,AZZURRI COMMUNICATIONS LTD,22.92
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-05,AZZURRI COMMUNICATIONS LTD,22.92
2013-04-05,AZZURRI COMMUNICATIONS LTD,34.69
2013-04-05,AZZURRI COMMUNICATIONS LTD,17.12
2013-04-05,AZZURRI COMMUNICATIONS LTD,25.82
2013-04-05,AZZURRI COMMUNICATIONS LTD,20.75
2013-04-05,AZZURRI COMMUNICATIONS LTD,22.92
2013-04-05,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-05,AZZURRI COMMUNICATIONS LTD,93.61
2013-04-05,AZZURRI COMMUNICATIONS LTD,30.74
2013-04-05,AZZURRI COMMUNICATIONS LTD,30.49
2013-04-05,AZZURRI COMMUNICATIONS LTD,18.08
2013-04-05,AZZURRI COMMUNICATIONS LTD,50.83
2013-04-07,AZZURRI COMMUNICATIONS LTD,19.57
2013-04-07,AZZURRI COMMUNICATIONS LTD,121.98
2013-04-07,AZZURRI COMMUNICATIONS LTD,81.70
2013-04-07,AZZURRI COMMUNICATIONS LTD,38.78
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.50
2013-04-07,AZZURRI COMMUNICATIONS LTD,83.75
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,38.07
2013-04-07,AZZURRI COMMUNICATIONS LTD,112.19
2013-04-07,AZZURRI COMMUNICATIONS LTD,42.04
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,38.40
2013-04-07,AZZURRI COMMUNICATIONS LTD,43.58
2013-04-07,AZZURRI COMMUNICATIONS LTD,24.00
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,15.34
2013-04-05,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-05,AZZURRI COMMUNICATIONS LTD,847.69
2013-04-05,AZZURRI COMMUNICATIONS LTD,77.81
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-05,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-05,AZZURRI COMMUNICATIONS LTD,80.30
2013-04-05,AZZURRI COMMUNICATIONS LTD,24.92
2013-04-05,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-05,AZZURRI COMMUNICATIONS LTD,706.16
2013-04-05,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-05,AZZURRI COMMUNICATIONS LTD,22.92
2013-04-07,AZZURRI COMMUNICATIONS LTD,22.92
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-05,AZZURRI COMMUNICATIONS LTD,67.47
2013-04-05,AZZURRI COMMUNICATIONS LTD,41.54
2013-04-05,AZZURRI COMMUNICATIONS LTD,177.55
2013-04-07,AZZURRI COMMUNICATIONS LTD,339.49
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,2.03
2013-04-07,AZZURRI COMMUNICATIONS LTD,28.03
2013-04-07,AZZURRI COMMUNICATIONS LTD,14.47
2013-04-05,AZZURRI COMMUNICATIONS LTD,89.04
2013-04-05,AZZURRI COMMUNICATIONS LTD,117.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-05,AZZURRI COMMUNICATIONS LTD,34.38
2013-04-07,AZZURRI COMMUNICATIONS LTD,45.84
2013-04-07,AZZURRI COMMUNICATIONS LTD,122.36
2013-04-07,AZZURRI COMMUNICATIONS LTD,11.46
2013-04-07,AZZURRI COMMUNICATIONS LTD,78.25
2013-04-07,AZZURRI COMMUNICATIONS LTD,61.11
