Organisational Unit,Payment Date,Benificiary Name,Amount
HRA,2016-07-20,ADVANTAGE UTILTITIES LTD,500.00
Chief Executive's,2016-07-28,ADVOCACY AFTER FATAL DOMESTIC ABUSE AAFD,4999.00
Environment & Regeneration,2016-07-28,AEBI SCHMIDT UK LTD,300.64
Environment & Regeneration,2016-07-08,AEBI SCHMIDT UK LTD,285.98
Environment & Regeneration,2016-07-14,AEBI SCHMIDT UK LTD,356.14
Environment & Regeneration,2016-07-06,AECOM,19110.00
Environment & Regeneration,2016-07-04,AECOM,18850.00
Environment & Regeneration,2016-07-18,AECOM,14481.66
Environment & Regeneration,2016-07-18,AECOM,18656.00
Environment & Regeneration,2016-07-27,AGD SYSTEMS LTD,7840.00
Children's Services,2016-07-07,AGD SYSTEMS LTD,28640.00
Children's Services,2016-07-07,AGD SYSTEMS LTD,80.00
Children's Services,2016-07-07,AGD SYSTEMS LTD,1000.00
Children's Services,2016-07-07,AGD SYSTEMS LTD,40.00
Chief Executive's,2016-07-27,AGE UK NEWCASTLE,20000.00
Adult and Culture,2016-07-07,AGE UK NEWCASTLE,18875.92
Adult and Culture,2016-07-07,AGE UK NEWCASTLE,13808.20
Adult and Culture,2016-07-08,AGE UK NEWCASTLE,7884.31
Adult and Culture,2016-07-08,AGE UK NEWCASTLE,456.40
Adult and Culture,2016-07-08,AGE UK NEWCASTLE,1437.66
Adult and Culture,2016-07-08,AGE UK NEWCASTLE,1665.88
Adult and Culture,2016-07-08,AGE UK NEWCASTLE,1780.08
Adult and Culture,2016-07-05,AGE UK NEWCASTLE,778.80
Adult and Culture,2016-07-05,AGE UK NEWCASTLE,8206.90
Environment & Regeneration,2016-07-04,AIR TECHNIQUE,2630.00
Adult and Culture,2016-07-26,AIREY TERRACE,575.38
Adult and Culture,2016-07-07,AIREY TERRACE,693.63
Adult and Culture,2016-07-15,AIREY TERRACE,1081.05
Chief Executive's,2016-07-01,AJ PRODUCTS UK LTD,530.00
Environment & Regeneration,2016-07-06,AKW MEDI-CARE LTD,360.17
Environment & Regeneration,2016-07-13,ALARM SUPPLIES SCOTLAND LTD,499.00
Environment & Regeneration,2016-07-13,ALARM SUPPLIES SCOTLAND LTD,294.50
Environment & Regeneration,2016-07-18,ALARM SUPPLIES SCOTLAND LTD,653.00
Adult and Culture,2016-07-12,ALBANY HOUSE  (WHITLEY BAY),4984.44
Environment & Regeneration,2016-07-05,ALBANY OFFICE FURNITURE SOLUTIONS,3070.20
Adult and Culture,2016-07-12,ALLAN COURT RESIDENTIAL HOME,21823.64
Adult and Culture,2016-07-12,ALLAN COURT RESIDENTIAL HOME,24722.60
Adult and Culture,2016-07-12,ALLAN COURT RESIDENTIAL HOME,1952.00
Adult and Culture,2016-07-12,ALLAN COURT RESIDENTIAL HOME,2200.00
Adult and Culture,2016-07-12,ALLAN COURT RESIDENTIAL HOME,5974.08
Adult and Culture,2016-07-12,ALLAN COURT RESIDENTIAL HOME,448.00
Adult and Culture,2016-07-12,ALLAN COURT RESIDENTIAL HOME,-2035.48
Adult and Culture,2016-07-12,ALLAN COURT RESIDENTIAL HOME,-5315.04
Adult and Culture,2016-07-12,ALLAN COURT RESIDENTIAL HOME,-495.80
Adult and Culture,2016-07-12,ALLAN COURT RESIDENTIAL HOME,-477.32
Adult and Culture,2016-07-12,ALLAN COURT RESIDENTIAL HOME,-505.20
Environment & Regeneration,2016-07-01,ALLAWAY ACOUSTICS,950.00
Adult and Culture,2016-07-05,ALLIED HEALTHCARE GROUP,53891.73
Adult and Culture,2016-07-05,ALLIED HEALTHCARE GROUP,11094.89
Adult and Culture,2016-07-05,ALLIED HEALTHCARE GROUP,1753.58
Adult and Culture,2016-07-05,ALLIED HEALTHCARE GROUP,851.36
Adult and Culture,2016-07-05,ALLIED HEALTHCARE GROUP,0.00
Chief Executive's,2016-07-04,ALLPAY.NET LIMITED,383.68
Chief Executive's,2016-07-01,ALLPAY.NET LIMITED,9240.23
Chief Executive's,2016-07-01,ALLPAY.NET LIMITED,9173.07
Chief Executive's,2016-07-01,ALLPAY.NET LIMITED,377.35
Children's Services,2016-07-04,ALLPAY.NET LIMITED,11117.93
Children's Services,2016-07-04,ALLPAY.NET LIMITED,10886.21
Children's Services,2016-07-19,AMJ SUPPORT SERVICES LTD,29305.67
Adult and Culture,2016-07-07,ANCHOR TRUST,763.84
Environment & Regeneration,2016-07-12,ANDREW THOMAS JEFFREYS,2000.00
Environment & Regeneration,2016-07-07,ANGUS AIR LTD,416.28
Environment & Regeneration,2016-07-07,ANGUS AIR LTD,0.00
Adult and Culture,2016-07-29,APPLEBY CARE HOME,2358.60
Chief Executive's,2016-07-21,ARCADIS LLP,15000.00
Environment & Regeneration,2016-07-21,ARCO LTD,888.81
Environment & Regeneration,2016-07-12,ARCO LTD,355.10
Environment & Regeneration,2016-07-19,ARCO LTD,888.81
Environment & Regeneration,2016-07-19,ARCO LTD,0.00
Children's Services,2016-07-18,ARCO LTD,271.15
Environment & Regeneration,2016-07-28,ARNOLD CLARK,290.07
Environment & Regeneration,2016-07-29,ARRIVA RAIL NORTH LTD,808.00
Adult and Culture,2016-07-05,ARTEMIS DOMICILIARY CARE,8883.39
Adult and Culture,2016-07-05,ARTEMIS DOMICILIARY CARE,945.00
Adult and Culture,2016-07-12,ASHFIELD COURT,7318.92
Adult and Culture,2016-07-12,ASHFIELD COURT,-1165.52
Environment & Regeneration,2016-07-28,ASHTEAD PLANT HIRE CO LTD,606.37
Adult and Culture,2016-07-05,ASKEWS LIBRARY SERVICES LTD,315.09
Adult and Culture,2016-07-05,ASKEWS LIBRARY SERVICES LTD,0.00
Adult and Culture,2016-07-29,ASPINDEN WOOD CENTRE,2760.00
Adult and Culture,2016-07-29,ASPINDEN WOOD CENTRE,-495.80
Adult and Culture,2016-07-05,ASPIRATIONS CARE LTD,16313.08
Adult and Culture,2016-07-05,ASPIRATIONS CARE LTD,12453.44
Adult and Culture,2016-07-05,ASPIRATIONS CARE LTD,16492.00
Adult and Culture,2016-07-27,ASSOCIATION OF DIRECTORS OF PUBLIC HEALT,2500.00
Environment & Regeneration,2016-07-25,ASTLEY SIGNS,697.00
Environment & Regeneration,2016-07-06,ASTRA EVENT & CATERING EQUIPMENT HIRE,585.00
Environment & Regeneration,2016-07-27,ASTROFADE LTD,4680.00
Environment & Regeneration,2016-07-27,ASTROFADE LTD,11000.00
Environment & Regeneration,2016-07-28,ASTROFADE LTD,3780.00
Environment & Regeneration,2016-07-15,ATKINS LTD,2240.00
Children's Services,2016-07-26,AURA (NEWCASTLE) PROJECT COMPANY LTD,1101574.67
Children's Services,2016-07-26,AURA (NEWCASTLE) PROJECT COMPANY LTD,0.00
Children's Services,2016-07-27,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,140000.00
Children's Services,2016-07-28,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,140000.00
Children's Services,2016-07-28,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,115000.00
Children's Services,2016-07-26,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,827359.39
Children's Services,2016-07-26,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,0.00
Adult and Culture,2016-07-07,AURA NEWCASTLE LTD,9025.00
Chief Executive's,2016-07-07,AURA NEWCASTLE LTD,97017.00
Children's Services,2016-07-27,AURA NEWCASTLE LTD,2837.50
Children's Services,2016-07-27,AURA NEWCASTLE LTD,1000.00
Children's Services,2016-07-08,AURA NEWCASTLE LTD,2000.00
Children's Services,2016-07-08,AURA NEWCASTLE LTD,1600.00
Adult and Culture,2016-07-05,AUTISM CARE UK,1890.00
Adult and Culture,2016-07-29,AUTISM INITIATIVES,6107.52
Adult and Culture,2016-07-29,AUTISM INITIATIVES,6107.52
Adult and Culture,2016-07-29,AUTISM INITIATIVES,6107.52
Adult and Culture,2016-07-05,AUTISM INITIATIVES,18878.72
Adult and Culture,2016-07-29,AUTISM INITIATIVES,-315.20
Adult and Culture,2016-07-29,AUTISM INITIATIVES,-315.20
Adult and Culture,2016-07-29,AUTISM INITIATIVES,-315.20
Adult and Culture,2016-07-29,AUTISM NORTH - EASTCLIFFE,3811.28
Adult and Culture,2016-07-29,AUTISM NORTH - EASTCLIFFE,5716.92
Adult and Culture,2016-07-29,AUTISM NORTH - EASTCLIFFE,3811.28
Adult and Culture,2016-07-29,AUTISM NORTH - EASTCLIFFE,5716.92
Environment & Regeneration,2016-07-13,AUTOCLOCK SYSTEMS LTD,580.00
Environment & Regeneration,2016-07-12,AUTODIESEL (NEWCASTLE),395.67
Environment & Regeneration,2016-07-25,AUTOGUIDE EQUIPMENT LTD,315.00
Adult and Culture,2016-07-26,AVENTION UK LTD,5120.00
Adult and Culture,2016-07-26,AVENTION UK LTD,0.00
Adult and Culture,2016-07-12,AVENUE COMMUNITY NH LTD,2143.40
Adult and Culture,2016-07-05,AZURE,100.96
Adult and Culture,2016-07-05,AZURE,17068.16
Adult and Culture,2016-07-05,AZURE,7056.72
Adult and Culture,2016-07-05,AZURE,699.52
Adult and Culture,2016-07-05,AZURE,59633.36
Adult and Culture,2016-07-05,AZURE,-3049.88
Adult and Culture,2016-07-20,BACK CARE SOLUTIONS LTD,614.00
Adult and Culture,2016-07-29,BAILIFFGATE,2455.84
Adult and Culture,2016-07-29,BAILIFFGATE,-319.40
Environment & Regeneration,2016-07-26,BALLIOL PROPERTY MANAGEMENT,150.00
Environment & Regeneration,2016-07-26,BALLIOL PROPERTY MANAGEMENT,495.00
Environment & Regeneration,2016-07-14,BALLIOL PROPERTY MANAGEMENT,395.00
Adult and Culture,2016-07-12,BALMORAL COURT,56303.22
Adult and Culture,2016-07-12,BALMORAL COURT,15652.51
Adult and Culture,2016-07-12,BALMORAL COURT,1887.04
Adult and Culture,2016-07-12,BALMORAL COURT,2047.16
Adult and Culture,2016-07-12,BALMORAL COURT,1964.96
Adult and Culture,2016-07-12,BALMORAL COURT,-3618.28
Adult and Culture,2016-07-12,BALMORAL COURT,-3470.72
Environment & Regeneration,2016-07-07,BALMORAL JOINERY,1974.15
Chief Executive's,2016-07-27,BALTIC TRAINING SERVICES LTD,1453.10
Chief Executive's,2016-07-26,BALTIC TRAINING SERVICES LTD,2413.50
Chief Executive's,2016-07-26,BALTIC TRAINING SERVICES LTD,1585.20
Children's Services,2016-07-07,BANG ON PRINT & DESIGN,285.00
Adult and Culture,2016-07-07,BANKS OF THE WEAR LTD,1345.40
Adult and Culture,2016-07-07,BANKS OF THE WEAR LTD,0.00
Adult and Culture,2016-07-29,BARCHESTER HEALTHCARE,13092.00
Children's Services,2016-07-08,BARNARDOS,18000.00
Adult and Culture,2016-07-28,BARNARDOS,1080.00
Adult and Culture,2016-07-07,BARNARDOS,2280.00
Children's Services,2016-07-13,BARNARDO'S NORTH EAST,560.00
Adult and Culture,2016-07-07,BARNARDO'S NORTH EAST,6208.16
Environment & Regeneration,2016-07-27,BARRIER SURVEILLANCE  SYSTEMS LTD,343.75
Environment & Regeneration,2016-07-28,BARRIER SURVEILLANCE  SYSTEMS LTD,720.00
Environment & Regeneration,2016-07-29,BARRIER SURVEILLANCE  SYSTEMS LTD,343.75
Environment & Regeneration,2016-07-29,BARRIER SURVEILLANCE  SYSTEMS LTD,343.75
Environment & Regeneration,2016-07-15,BARRIER SURVEILLANCE  SYSTEMS LTD,343.75
Environment & Regeneration,2016-07-13,BB TRADE KITCHENS & BEDROOMS LTD,275.22
Environment & Regeneration,2016-07-13,BB TRADE KITCHENS & BEDROOMS LTD,454.56
Environment & Regeneration,2016-07-28,BB TRADE KITCHENS & BEDROOMS LTD,334.10
Environment & Regeneration,2016-07-12,BEAL ARCHITECTURAL,20019.00
Adult and Culture,2016-07-15,BEDEBURN,1867.21
Children's Services,2016-07-11,BEECH PROPERTIES,6461.00
Environment & Regeneration,2016-07-04,BELL CONTROL SOLUTIONS LTD,2700.00
Environment & Regeneration,2016-07-04,BELL CONTROL SOLUTIONS LTD,5516.00
HRA,2016-07-21,BELL DECORATING GROUP,581.04
HRA,2016-07-21,BELL DECORATING GROUP,346.54
HRA,2016-07-21,BELL DECORATING GROUP,409.52
HRA,2016-07-21,BELL DECORATING GROUP,285.56
HRA,2016-07-21,BELL DECORATING GROUP,4246.27
HRA,2016-07-27,BELL DECORATING GROUP,596.23
HRA,2016-07-18,BELL DECORATING GROUP,1214.92
HRA,2016-07-14,BELL DECORATING GROUP,15612.25
HRA,2016-07-14,BELL DECORATING GROUP,54473.56
Environment & Regeneration,2016-07-04,BELL DECORATING GROUP,6951.14
Adult and Culture,2016-07-01,BELLE VUE HOUSE,20652.83
Adult and Culture,2016-07-12,BELLE VUE HOUSE,66781.55
Adult and Culture,2016-07-12,BELLE VUE HOUSE,11070.92
Adult and Culture,2016-07-12,BELLE VUE HOUSE,616.56
Adult and Culture,2016-07-12,BELLE VUE HOUSE,-3584.44
Adult and Culture,2016-07-12,BELLE VUE HOUSE,-2436.36
Environment & Regeneration,2016-07-13,BENTLEY SYSTEMS UK LTD,733.00
Environment & Regeneration,2016-07-22,BERENDSEN,1004.18
Environment & Regeneration,2016-07-21,BETTABLAST BLASTING SERVICES,5822.00
Children's Services,2016-07-20,BETTAKLEEN LTD,874.28
Environment & Regeneration,2016-07-26,BIC PLC,3992.00
Environment & Regeneration,2016-07-25,BIC PLC,3992.00
Environment & Regeneration,2016-07-28,BIDVEST FOODSERVICE,600.00
Adult and Culture,2016-07-29,BIKERIGHT LIMITED,600.00
Adult and Culture,2016-07-29,BISHOPSGATE LODGE CARE HOME,1828.76
Adult and Culture,2016-07-29,BISHOPSGATE LODGE CARE HOME,-519.12
Environment & Regeneration,2016-07-18,BLAKE HOPKINSON ARCHITECTURE L.L.P.,2472.50
Adult and Culture,2016-07-08,BLAKEMORE FOODSERVICE,288.77
Adult and Culture,2016-07-29,BLAKEMORE FOODSERVICE,326.51
Adult and Culture,2016-07-01,BLAKEMORE FOODSERVICE,319.78
Children's Services,2016-07-28,BLAKEMORE FOODSERVICE,409.85
Children's Services,2016-07-07,BLAKEMORE FOODSERVICE,385.40
Children's Services,2016-07-28,BLAKEMORE FOODSERVICE,347.41
Environment & Regeneration,2016-07-01,BLP (NORTHERN) LTD,1106.00
Children's Services,2016-07-21,BLUE LINE TAXIS,422.00
Children's Services,2016-07-21,BLUE LINE TAXIS,851.00
Adult and Culture,2016-07-05,BLUEBIRD CARE (NEWCASTLE),1784.88
Adult and Culture,2016-07-05,BLUEBIRD CARE (NEWCASTLE),854.94
Adult and Culture,2016-07-05,BLUEBIRD CARE (NEWCASTLE),1934.94
Adult and Culture,2016-07-05,BLUEBIRD CARE (NEWCASTLE),1721.36
Adult and Culture,2016-07-06,BOB CROSBY AGENCIES LTD,310.27
Adult and Culture,2016-07-15,BOB CROSBY AGENCIES LTD,357.71
Adult and Culture,2016-07-15,BOB CROSBY AGENCIES LTD,836.40
Environment & Regeneration,2016-07-15,BOB CROSBY AGENCIES LTD,530.88
Environment & Regeneration,2016-07-21,BOB CROSBY AGENCIES LTD,253.92
Environment & Regeneration,2016-07-08,BOB CROSBY AGENCIES LTD,350.93
Environment & Regeneration,2016-07-08,BOB CROSBY AGENCIES LTD,456.42
Environment & Regeneration,2016-07-08,BOB CROSBY AGENCIES LTD,263.39
Environment & Regeneration,2016-07-08,BOB CROSBY AGENCIES LTD,402.80
Environment & Regeneration,2016-07-12,BOB CROSBY AGENCIES LTD,444.30
Environment & Regeneration,2016-07-05,BOB CROSBY AGENCIES LTD,282.80
Environment & Regeneration,2016-07-05,BOB CROSBY AGENCIES LTD,288.25
Environment & Regeneration,2016-07-07,BOB CROSBY AGENCIES LTD,419.00
Environment & Regeneration,2016-07-07,BOB CROSBY AGENCIES LTD,1739.15
Environment & Regeneration,2016-07-15,BOB CROSBY AGENCIES LTD,832.37
Environment & Regeneration,2016-07-15,BOB CROSBY AGENCIES LTD,288.90
Children's Services,2016-07-04,BOB CROSBY AGENCIES LTD,257.58
Children's Services,2016-07-04,BOB CROSBY AGENCIES LTD,23.70
Children's Services,2016-07-01,BOB CROSBY AGENCIES LTD,326.58
Adult and Culture,2016-07-01,BOB CROSBY AGENCIES LTD,354.12
Adult and Culture,2016-07-04,BOB CROSBY AGENCIES LTD,599.60
Adult and Culture,2016-07-29,BOB CROSBY AGENCIES LTD,1401.24
Children's Services,2016-07-06,BOB CROSBY AGENCIES LTD,0.00
Children's Services,2016-07-29,BOC LTD,0.00
Environment & Regeneration,2016-07-13,BOMB COSMETICS,931.06
Chief Executive's,2016-07-06,BOND DICKINSON LLP,14038.00
Chief Executive's,2016-07-25,BOND DICKINSON LLP,2219.00
Children's Services,2016-07-18,BOND DICKINSON LLP,1032.00
Children's Services,2016-07-18,BOND DICKINSON LLP,460.00
Children's Services,2016-07-18,BOND DICKINSON LLP,5104.60
Adult and Culture,2016-07-29,BONHOMIE HOUSE CARE HOME,5000.00
Children's Services,2016-07-05,BOOKPOINT LTD,0.00
Adult and Culture,2016-07-12,BOWLAND LODGE,35896.80
Adult and Culture,2016-07-12,BOWLAND LODGE,11018.50
Adult and Culture,2016-07-12,BOWLAND LODGE,1722.24
Adult and Culture,2016-07-12,BOWLAND LODGE,5420.00
Adult and Culture,2016-07-12,BOWLAND LODGE,-8191.35
Adult and Culture,2016-07-12,BOWLAND LODGE,-1742.88
Adult and Culture,2016-07-12,BOWLAND LODGE,-1387.88
Adult and Culture,2016-07-29,BRACKEN RIDGE MANOR,2205.52
Children's Services,2016-07-27,BRADFORD COUNCIL,3750.00
Children's Services,2016-07-04,BRAMBLEDOWN LANDSCAPE SERVICES LTD,42520.40
Adult and Culture,2016-07-29,BRAMPTON COURT,133685.71
Adult and Culture,2016-07-29,BRAMPTON COURT,4189.16
Adult and Culture,2016-07-29,BRAMPTON COURT,3397.20
Adult and Culture,2016-07-29,BRAMPTON COURT,2292.00
Adult and Culture,2016-07-29,BRAMPTON COURT,1964.96
Adult and Culture,2016-07-29,BRAMPTON COURT,448.00
Adult and Culture,2016-07-29,BRAMPTON COURT,448.00
Adult and Culture,2016-07-05,BRAMPTON COURT,7056.00
Adult and Culture,2016-07-05,BRAMPTON COURT,4032.00
Adult and Culture,2016-07-05,BRAMPTON COURT,2856.00
Adult and Culture,2016-07-29,BRAMPTON COURT,-2219.08
Adult and Culture,2016-07-29,BRAMPTON COURT,-505.20
Environment & Regeneration,2016-07-28,BRENDECK LTD,308.00
Adult and Culture,2016-07-12,BRIARDENE MH,2531.60
Adult and Culture,2016-07-12,BRIARDENE MH,81383.27
Adult and Culture,2016-07-12,BRIARDENE MH,13188.80
Adult and Culture,2016-07-12,BRIARDENE MH,448.00
Adult and Culture,2016-07-12,BRIARDENE MH,-10503.24
Adult and Culture,2016-07-12,BRIARDENE MH,-2589.08
Environment & Regeneration,2016-07-25,BRICK SERVICES LTD,298.80
Children's Services,2016-07-07,BRIGHT MINDS,425.60
Children's Services,2016-07-07,BRIGHT MINDS,4674.00
Adult and Culture,2016-07-12,BRILAN CARE HOME,8192.00
Chief Executive's,2016-07-07,BRITISH GAS TRADING LTD,367.77
Chief Executive's,2016-07-07,BRITISH GAS TRADING LTD,0.00
Chief Executive's,2016-07-21,BRITISH TELECOM PLC,5000.02
Environment & Regeneration,2016-07-12,BRITISH TELECOM PLC,3990.51
Children's Services,2016-07-20,BRITISH TELECOM PLC,0.00
Chief Executive's,2016-07-27,BROAD CAIRN ASSOCIATES LTD,1830.00
Chief Executive's,2016-07-27,BROAD CAIRN ASSOCIATES LTD,2560.50
Adult and Culture,2016-07-12,BROOKE HOUSE CARE HOME,136363.70
Adult and Culture,2016-07-12,BROOKE HOUSE CARE HOME,5475.76
Adult and Culture,2016-07-12,BROOKE HOUSE CARE HOME,-8075.71
Adult and Culture,2016-07-12,BROOKE HOUSE CARE HOME,40.84
HRA,2016-07-21,BROWN & ILLINGWORTH LTD,372.00
HRA,2016-07-04,BROWN & ILLINGWORTH LTD,359.60
HRA,2016-07-15,BROWN & ILLINGWORTH LTD,523.40
HRA,2016-07-25,BROWN & ILLINGWORTH LTD,372.00
HRA,2016-07-01,BROWN & ILLINGWORTH LTD,407.60
Environment & Regeneration,2016-07-21,BROXAP LTD,882.00
Adult and Culture,2016-07-12,BRUNSWICK HOUSE,165.45
Adult and Culture,2016-07-12,BRUNSWICK HOUSE,13118.16
Adult and Culture,2016-07-12,BRUNSWICK HOUSE,12310.87
Adult and Culture,2016-07-12,BRUNSWICK HOUSE,1424.00
Adult and Culture,2016-07-12,BRUNSWICK HOUSE,-2264.24
Adult and Culture,2016-07-12,BRUNSWICK HOUSE,-2175.32
Children's Services,2016-07-07,BRUNTON DAY NURSERY LTD,1482.00
Environment & Regeneration,2016-07-05,BRUSH TECHNOLOGY LTD,2517.89
Environment & Regeneration,2016-07-26,BSS GROUP LTD,718.94
Chief Executive's,2016-07-13,BUILDING FUTURES EAST,2000.00
Adult and Culture,2016-07-29,BURN BRAE LODGE,4291.26
Adult and Culture,2016-07-29,BURN BRAE LODGE,-1959.95
Environment & Regeneration,2016-07-08,BURN HAULAGE (CONTRACTS) LTD,483.60
Children's Services,2016-07-28,BUSINESS CONTINUITY TRANSPORT,980.00
Adult and Culture,2016-07-29,BYKER HALL N H (FELLINGATE CC LTD),914.12
Adult and Culture,2016-07-29,BYKER HALL N H (FELLINGATE CC LTD),75743.17
Adult and Culture,2016-07-29,BYKER HALL N H (FELLINGATE CC LTD),26417.04
Adult and Culture,2016-07-29,BYKER HALL N H (FELLINGATE CC LTD),2335.04
Adult and Culture,2016-07-29,BYKER HALL N H (FELLINGATE CC LTD),1813.76
Adult and Culture,2016-07-29,BYKER HALL N H (FELLINGATE CC LTD),-13345.90
Adult and Culture,2016-07-29,BYKER HALL N H (FELLINGATE CC LTD),-5870.71
Adult and Culture,2016-07-29,BYKER HALL N H (FELLINGATE CC LTD),-505.20
Adult and Culture,2016-07-29,BYKER HALL N H (FELLINGATE CC LTD),-351.60
Adult and Culture,2016-07-25,BYKER LODGE,266.62
Adult and Culture,2016-07-25,BYKER LODGE,0.00
Chief Executive's,2016-07-29,C4 SIGHTCARE NEWCASTLE LTD,268.95
Environment & Regeneration,2016-07-27,CA TRAFFIC,9480.00
Adult and Culture,2016-07-29,CA WAKE,1540.00
Environment & Regeneration,2016-07-04,CALE BRIPARC LTD,2242.04
Adult and Culture,2016-07-07,CAMBIAN CHILDCARE LTD,8052.12
Adult and Culture,2016-07-07,CAMBIAN CHILDCARE LTD,4726.37
Adult and Culture,2016-07-07,CAMBIAN CHILDCARE LTD,8975.61
Adult and Culture,2016-07-07,CAMBIAN CHILDCARE LTD,5084.36
Adult and Culture,2016-07-07,CAMBIAN CHILDCARE LTD,8052.12
Adult and Culture,2016-07-07,CAMBIAN CHILDCARE LTD,4726.37
Adult and Culture,2016-07-07,CAMBIAN CHILDCARE LTD,7526.02
Adult and Culture,2016-07-07,CAMBIAN CHILDCARE LTD,8975.61
Adult and Culture,2016-07-07,CAMBIAN CHILDCARE LTD,5084.36
Adult and Culture,2016-07-07,CAMBIAN CHILDCARE LTD,8052.12
Adult and Culture,2016-07-07,CAMBIAN CHILDCARE LTD,4726.37
Adult and Culture,2016-07-12,CAMERON RUTHERFORD,321.00
Children's Services,2016-07-07,CANON UK  LTD,633.07
Chief Executive's,2016-07-27,CANON UK LTD   OCE,80289.22
Children's Services,2016-07-05,CANON UK LTD   OCE,7299.76
Children's Services,2016-07-07,CANON UK LTD   OCE,0.00
Adult and Culture,2016-07-13,CAPABILITYS,552.53
Adult and Culture,2016-07-13,CAPABILITYS,43.15
Adult and Culture,2016-07-28,CAPABILITYS,870.60
Adult and Culture,2016-07-05,CAPABILITYS,777.81
Adult and Culture,2016-07-20,CAPABILITYS,623.03
Adult and Culture,2016-07-26,CAPABILITYS,866.40
Adult and Culture,2016-07-26,CAPABILITYS,51.70
Environment & Regeneration,2016-07-26,CAPITA,5360.00
Environment & Regeneration,2016-07-08,CAPITA,1560.00
Environment & Regeneration,2016-07-07,CAPITA,1566.50
Adult and Culture,2016-07-05,CARE OUTCOMES,784.00
Adult and Culture,2016-07-05,CARE OUTCOMES,854.00
Adult and Culture,2016-07-05,CARE OUTCOMES,784.00
Adult and Culture,2016-07-05,CARE OUTCOMES,784.00
Adult and Culture,2016-07-05,CARE SOLUTIONS LTD,1061.50
Adult and Culture,2016-07-05,CARE SOLUTIONS LTD,14008.33
Adult and Culture,2016-07-05,CARE SOLUTIONS LTD,15753.80
Adult and Culture,2016-07-05,CARE SOLUTIONS LTD,14598.54
Adult and Culture,2016-07-05,CARE SOLUTIONS LTD,191022.34
