Organisational Unit,Payment Date,Benificiary Name,Amount
Environment & Regeneration,2012-03-23,BIN MASTERS LTD,891.00
Environment & Regeneration,2012-03-26,BIN MASTERS LTD,900.00
Environment & Regeneration,2012-03-01,THOMPSONS OF PRUDHOE LTD,663.68
Environment & Regeneration,2012-03-01,THOMPSONS OF PRUDHOE LTD,1767.00
Adult and Culture,2012-03-12,13 FERGUSONS LANE,1800.00
Adult and Culture,2012-03-12,18 SEA VIEW VILLAS,1136.00
Environment & Regeneration,2012-03-29,20-20 VISION SYSTEMS LTD,449.25
Environment & Regeneration,2012-03-09,A PLANT ACROW,21.00
Environment & Regeneration,2012-03-09,A PLANT ACROW,410.24
Chief Executive's,2012-03-16,Redacted Personal Data,1000.00
Children's Services,2012-03-12,A WILDERNESS WAY,24000.00
Children's Services,2012-03-02,A WILDERNESS WAY,3500.00
Environment & Regeneration,2012-03-12,A&J KEITH LTD,4000.00
Environment & Regeneration,2012-03-28,A&J KEITH LTD,93663.75
Environment & Regeneration,2012-03-08,A&J KEITH LTD,4000.00
Environment & Regeneration,2012-03-08,A&J KEITH LTD,8000.00
Environment & Regeneration,2012-03-08,A&J KEITH LTD,4000.00
Environment & Regeneration,2012-03-29,A&J KEITH LTD,4000.00
Environment & Regeneration,2012-03-29,A&J KEITH LTD,12000.00
Environment & Regeneration,2012-03-29,A&J KEITH LTD,4000.00
Environment & Regeneration,2012-03-29,A&J KEITH LTD,4000.00
Environment & Regeneration,2012-03-29,A&J KEITH LTD,4000.00
Environment & Regeneration,2012-03-29,A&J KEITH LTD,4000.00
Environment & Regeneration,2012-03-29,A&J KEITH LTD,12000.00
Environment & Regeneration,2012-03-29,A&J KEITH LTD,4000.00
Environment & Regeneration,2012-03-29,A&J KEITH LTD,4000.00
Environment & Regeneration,2012-03-29,A&J KEITH LTD,4000.00
Environment & Regeneration,2012-03-29,A&J KEITH LTD,8000.00
Environment & Regeneration,2012-03-29,A&J KEITH LTD,4000.00
Environment & Regeneration,2012-03-29,A&J KEITH LTD,4000.00
Environment & Regeneration,2012-03-29,A&J KEITH LTD,4000.00
