Organisational Unit,Payment Date,Benificiary Name,Amount
Adult and Culture,2010-08-31,ANCHOR STAYING PUT NEWCASTLE & GATESHEAD,691.83
Adult and Culture,2010-09-29,ASIAN BUSINESS CONNEXIONS,4577.76
Adult and Culture,2010-09-29,BUILDING FUTURES EAST,17281.44
Adult and Culture,2010-09-06,BUILDING FUTURES EAST,23369.88
Adult and Culture,2010-09-29,EAST END COMMUNITY DEVELOPMENT ALLIANCE,1008.17
Adult and Culture,2010-09-28,FAIRBRIDGE IN TYNE AND WEAR,888.36
Adult and Culture,2010-09-28,FAWDON COMMUNITY ASSOCIATION,3724.89
Adult and Culture,2010-09-28,LYDIAS HOUSE LTD,2368.74
Adult and Culture,2010-09-28,NCVS,1450.07
Adult and Culture,2010-09-27,NEWCASTLE SOCIETY FOR BLIND PEOPLE,845.80
Adult and Culture,2010-09-20,NEWCASTLE UNITED FOUNDATION,1300.41
Adult and Culture,2010-09-28,NORTHERN LEARNING TRUST,2834.96
Adult and Culture,2010-09-09,NORTHUMBERLAND COUNTY SCOUT COUNCIL,1294.68
Adult and Culture,2010-09-27,SF SOFTWARE LIMITED,1456.20
Adult and Culture,2010-08-31,N POWER NORTHERN LTD,687.27
Adult and Culture,2010-09-08,LA TAXIS,640.80
Adult and Culture,2010-08-31,LA TAXIS,600.80
Adult and Culture,2010-08-31,LA TAXIS,724.80
Adult and Culture,2010-09-05,LA TAXIS,640.80
Adult and Culture,2010-09-08,NODA TAXIS LTD,595.80
Adult and Culture,2010-08-31,NODA TAXIS LTD,614.40
Adult and Culture,2010-08-31,NODA TAXIS LTD,705.40
Adult and Culture,2010-08-31,NODA TAXIS LTD,796.60
Adult and Culture,2010-09-05,NODA TAXIS LTD,667.00
Adult and Culture,2010-09-05,READYPAY LTD,1094.75
Adult and Culture,2010-09-05,READYPAY LTD,1311.13
Adult and Culture,2010-09-09,N POWER NORTHERN LTD,1193.37
Adult and Culture,2010-09-27,NEWCASTLE AMBULANCE SERVICE,1572.00
Adult and Culture,2010-09-05,NEWCASTLE AMBULANCE SERVICE,1572.00
Adult and Culture,2010-09-14,NEWCASTLE AMBULANCE SERVICE,1180.00
Adult and Culture,2010-09-14,NEWCASTLE AMBULANCE SERVICE,1572.00
Adult and Culture,2010-09-19,CONNEVANS LTD,1439.65
Adult and Culture,2010-09-19,CONNEVANS LTD,1439.65
Adult and Culture,2010-09-16,HEARING PRODUCTS INTERNATIONAL,1596.00
Adult and Culture,2010-09-23,RNID SOUND ADVANTAGE,620.28
Adult and Culture,2010-09-29,HILL-ROM  UK LTD,1600.00
Adult and Culture,2010-08-31,N POWER NORTHERN LTD,878.17
Adult and Culture,2010-09-02,N POWER NORTHERN LTD,757.35
Adult and Culture,2010-09-23,NEWCASTLE LOCKSMITHS & SAFE COMPANY,531.00
Adult and Culture,2010-09-26,ASKEWS LIBRARY SERVICES LTD,797.36
Adult and Culture,2010-09-26,ASKEWS LIBRARY SERVICES LTD,827.36
Adult and Culture,2010-09-26,ASKEWS LIBRARY SERVICES LTD,755.01
Adult and Culture,2010-09-26,ASKEWS LIBRARY SERVICES LTD,809.84
Adult and Culture,2010-09-26,ASKEWS LIBRARY SERVICES LTD,914.90
Adult and Culture,2010-09-26,ASKEWS LIBRARY SERVICES LTD,727.89
Adult and Culture,2010-09-26,ASKEWS LIBRARY SERVICES LTD,847.47
Adult and Culture,2010-09-26,ASKEWS LIBRARY SERVICES LTD,518.26
Adult and Culture,2010-09-26,ASKEWS LIBRARY SERVICES LTD,536.86
Adult and Culture,2010-09-12,ASKEWS LIBRARY SERVICES LTD,653.36
Adult and Culture,2010-09-12,ASKEWS LIBRARY SERVICES LTD,518.86
Adult and Culture,2010-09-20,ASKEWS LIBRARY SERVICES LTD,650.79
Adult and Culture,2010-09-08,BBC AUDIO BOOKS LTD,635.26
Adult and Culture,2010-09-19,BLACKWELL'S BOOKSHOP,1000.24
Adult and Culture,2010-09-02,N POWER NORTHERN LTD,527.12
Adult and Culture,2010-09-22,NORTHUMBERLAND COUNTY COUNCIL,1234.31
Adult and Culture,2010-09-09,AXIELL LTD,1138.60
Adult and Culture,2010-09-09,AXIELL LTD,1707.90
Adult and Culture,2010-09-09,AXIELL LTD,1138.60
Adult and Culture,2010-09-23,AXIELL LTD,14011.07
Adult and Culture,2010-09-09,ELECTRONIC READING SYSTEMS LTD,6820.00
Adult and Culture,2010-09-29,ENGLISH HERITAGE,1000.00
Adult and Culture,2010-09-09,KAJIMA NEWCASTLE LIBRARIES LTD,273030.75
Adult and Culture,2010-09-08,NAVIGATOR SIGNING SOLUTIONS LTD,653.00
Adult and Culture,2010-09-15,NAVIGATOR SIGNING SOLUTIONS LTD,528.00
Adult and Culture,2010-09-20,NEOPOST FINANCE LTD,538.17
Adult and Culture,2010-08-31,RILEY DUNN & WILSON,5831.98
Adult and Culture,2010-09-20,RILEY DUNN & WILSON,24168.02
Adult and Culture,2010-09-13,THOMAS OWEN & SONS LTD,793.35
Adult and Culture,2010-09-29,EVOLUTION CHILDREN SERVICES,12000.00
Adult and Culture,2010-09-07,DARLINGTON BOROUGH COUNCIL,33293.83
Adult and Culture,2010-09-27,DARLINGTON BOROUGH COUNCIL,27107.01
Adult and Culture,2010-09-07,GATESHEAD MBC,77189.30
Adult and Culture,2010-09-27,GATESHEAD MBC,69635.28
Adult and Culture,2010-09-06,GATESHEAD MBC,67545.46
Adult and Culture,2010-09-07,MIDDLESBROUGH BOROUGH COUNCIL,67545.46
Adult and Culture,2010-09-27,MIDDLESBROUGH BOROUGH COUNCIL,60044.28
Adult and Culture,2010-09-07,STOCKTON BOROUGH COUNCIL,54993.61
Adult and Culture,2010-09-27,STOCKTON BOROUGH COUNCIL,47377.41
Adult and Culture,2010-09-07,SUNDERLAND CITY COUNCIL,77583.47
Adult and Culture,2010-09-27,SUNDERLAND CITY COUNCIL,64905.14
Adult and Culture,2010-09-28,GE CAPITAL EQUIPMENT FINANCE LTD,720.96
Adult and Culture,2010-09-29,HEATON COMMUNITY CENTRE,3570.00
Adult and Culture,2010-09-27,HEATON COMMUNITY CENTRE,2625.00
Adult and Culture,2010-09-19,ADASS TREASURY,1025.00
Adult and Culture,2010-09-16,AIM PROJECT,2000.00
Adult and Culture,2010-09-16,AT HOME IN THE COMMUNITY LTD,1833.53
Adult and Culture,2010-09-06,BURDUS LTD,2000.00
Adult and Culture,2010-09-09,CAPABILITYS,1060.86
Adult and Culture,2010-09-27,CAPABILITYS,1185.52
Adult and Culture,2010-09-12,CARE AND HEALTH LAW,625.00
Adult and Culture,2010-09-09,CHEVIOT VIEW,1137.60
Adult and Culture,2010-09-09,CHEVIOT VIEW,749.87
Adult and Culture,2010-09-27,COMENSURA LTD,6273.82
Adult and Culture,2010-09-12,COMENSURA LTD,6088.64
Adult and Culture,2010-09-29,COQUET TRUST,2021.18
Adult and Culture,2010-09-16,COQUET TRUST,1832.68
Adult and Culture,2010-09-16,COQUET TRUST,1832.68
Adult and Culture,2010-09-16,COQUET TRUST,1067.44
Adult and Culture,2010-09-16,COQUET TRUST,1062.04
Adult and Culture,2010-09-16,COQUET TRUST,749.24
Adult and Culture,2010-09-16,COQUET TRUST,743.84
Adult and Culture,2010-09-16,COQUET TRUST,2534.32
Adult and Culture,2010-09-16,COQUET TRUST,2534.32
Adult and Culture,2010-09-29,DEMENTIA CARE PARTNERSHIP,1804.12
Adult and Culture,2010-09-16,DEMENTIA CARE PARTNERSHIP,1511.10
Adult and Culture,2010-09-13,DEMENTIA CARE PARTNERSHIP,786.52
Adult and Culture,2010-09-20,GARDINER AND THEOBALD,2176.00
Adult and Culture,2010-09-29,GUARDIAN HOMECARE & NURSING (NCLE) LTD,2021.18
Adult and Culture,2010-09-28,GUARDIAN HOMECARE & NURSING (NCLE) LTD,540.00
Adult and Culture,2010-09-12,HAWKSIDE MANAGEMENT SERVICES LTD,520.00
Adult and Culture,2010-09-12,HAWKSIDE MANAGEMENT SERVICES LTD,570.00
Adult and Culture,2010-09-28,HAWKSIDE MANAGEMENT SERVICES LTD,570.00
Adult and Culture,2010-09-28,HAWKSIDE MANAGEMENT SERVICES LTD,520.00
Adult and Culture,2010-09-13,HEATON PARK REMOVALS,550.00
Adult and Culture,2010-09-06,JPM CONSULTANTS,4723.34
Adult and Culture,2010-08-31,LIVABILITY HOUSING,512.00
Adult and Culture,2010-09-27,MILLHOME PROPERTIES,1689.99
Adult and Culture,2010-09-02,NEOPOST LTD,1000.00
Adult and Culture,2010-09-21,NORTH EAST CIRCUS DEVELOPMENT TRUST,16000.00
Adult and Culture,2010-09-07,NORTH TYNESIDE PRIMARY CARE TRUST,899.00
Adult and Culture,2010-09-23,NORTH TYNESIDE PRIMARY CARE TRUST,628.50
Adult and Culture,2010-09-20,NORTHERN STREET ARTS,5000.00
Adult and Culture,2010-09-29,NORTHUMBERLAND COLLEGE,2325.15
Adult and Culture,2010-09-29,NORTHUMBERLAND COLLEGE,1875.75
Adult and Culture,2010-09-29,NORTHUMBERLAND COLLEGE,525.15
Adult and Culture,2010-09-13,PAKISTAN CULTURAL SOCIETY,6000.00
Adult and Culture,2010-09-27,PAS AMBULANCE CONSULTANTS,549.46
Adult and Culture,2010-09-05,"PATIENTS MONIES, NORTHGATE HOSPITAL",1000.00
Adult and Culture,2010-09-09,PHILIPSON STREET,566.83
Adult and Culture,2010-09-19,QSOFT CONSULTING LTD,2350.00
Adult and Culture,2010-09-16,R W BARRETT & SON,656.00
Adult and Culture,2010-09-06,R W BARRETT & SON,656.00
Adult and Culture,2010-09-02,Redacted Personal Data,964.29
Adult and Culture,2010-09-14,Redacted Personal Data,800.00
Adult and Culture,2010-09-13,Redacted Personal Data,1900.00
Adult and Culture,2010-09-02,Redacted Personal Data,799.47
Adult and Culture,2010-09-06,Redacted Personal Data,1800.00
Adult and Culture,2010-09-15,Redacted Personal Data,5175.87
Adult and Culture,2010-09-20,Redacted Personal Data,870.00
Adult and Culture,2010-09-05,Redacted Personal Data,769.60
Adult and Culture,2010-09-27,Redacted Personal Data,4524.41
Adult and Culture,2010-09-01,Redacted Personal Data,7500.00
Adult and Culture,2010-09-20,Redacted Personal Data,1897.20
Adult and Culture,2010-09-06,Redacted Personal Data,1100.00
Adult and Culture,2010-09-20,ROBSON & COWAN,816.36
Adult and Culture,2010-09-09,ROYAL MAIL RETAIL,509.20
Adult and Culture,2010-09-06,SWING BRIDGE MEDIA,2250.00
Adult and Culture,2010-09-01,THE CYRENIANS,243580.30
Adult and Culture,2010-09-28,THE CYRENIANS,195897.70
Adult and Culture,2010-09-20,UK CHOI LEE FUT KUNG FU DRAGON & LION AS,5000.00
Adult and Culture,2010-09-06,WORKMAN LLP,2160.00
Adult and Culture,2010-09-06,WS HARRISON & SON,3488.50
Adult and Culture,2010-09-12,YOUR HOMES NEWCASTLE,1070.74
Adult and Culture,2010-09-12,YOUR HOMES NEWCASTLE,1150.76
Adult and Culture,2010-09-29,A WILDERNESS WAY,3500.00
Adult and Culture,2010-09-29,A WILDERNESS WAY,3500.00
Adult and Culture,2010-09-29,A WILDERNESS WAY,3500.00
Adult and Culture,2010-09-29,A WILDERNESS WAY,2500.00
Adult and Culture,2010-09-29,A WILDERNESS WAY,3500.00
Adult and Culture,2010-09-29,A WILDERNESS WAY,3500.00
Adult and Culture,2010-09-08,A WILDERNESS WAY,3500.00
Adult and Culture,2010-08-31,A WILDERNESS WAY,3500.00
Adult and Culture,2010-09-22,A WILDERNESS WAY,3500.00
Adult and Culture,2010-09-23,ACCEPT CARE,6612.00
Adult and Culture,2010-09-13,AGE CONCERN NEWCASTLE,3320.31
Adult and Culture,2010-09-13,AGE CONCERN NEWCASTLE,1049.72
Adult and Culture,2010-09-13,AGE CONCERN NEWCASTLE,559.09
Adult and Culture,2010-09-13,AGE CONCERN NEWCASTLE,524.86
Adult and Culture,2010-09-13,AGE CONCERN NEWCASTLE,17531.79
Adult and Culture,2010-09-13,AGE CONCERN NEWCASTLE,1780.00
Adult and Culture,2010-09-13,AGE CONCERN NEWCASTLE,502.04
Adult and Culture,2010-09-12,AGE CONCERN NEWCASTLE,1300.74
Adult and Culture,2010-09-12,AGE CONCERN NEWCASTLE,1780.00
Adult and Culture,2010-09-12,AGE CONCERN NEWCASTLE,1095.36
Adult and Culture,2010-09-12,AGE CONCERN NEWCASTLE,6298.33
Adult and Culture,2010-09-12,AGE CONCERN NEWCASTLE,6846.00
Adult and Culture,2010-09-08,AK CARE,14420.00
Adult and Culture,2010-09-08,AK CARE,14420.00
Adult and Culture,2010-09-08,AK CARE,14420.00
Adult and Culture,2010-09-08,AK CARE,14420.00
Adult and Culture,2010-09-16,ALLIED HEALTHCARE GROUP LTD,1640.89
Adult and Culture,2010-09-16,ALLIED HEALTHCARE GROUP LTD,5743.06
Adult and Culture,2010-09-23,ALMA CARE NEWCASTLE LTD,2398.84
Adult and Culture,2010-09-12,ALMA CARE NEWCASTLE LTD,2398.84
Adult and Culture,2010-09-06,ALMA CARE NEWCASTLE LTD,2315.55
Adult and Culture,2010-09-09,ANCHOR CARE,16051.20
Adult and Culture,2010-09-09,ANCHOR CARE,16051.20
Adult and Culture,2010-09-09,ANCHOR CARE,16051.20
Adult and Culture,2010-09-01,ANCHOR CARE,16051.20
Adult and Culture,2010-09-07,ARABELLA HEALTH STAFFING,878.60
Adult and Culture,2010-09-07,ARABELLA HEALTH STAFFING,847.18
Adult and Culture,2010-09-16,ARABELLA HEALTH STAFFING,516.64
Adult and Culture,2010-09-16,ARABELLA HEALTH STAFFING,670.81
Adult and Culture,2010-09-15,ARABELLA HEALTH STAFFING,686.56
Adult and Culture,2010-09-15,ARABELLA HEALTH STAFFING,850.48
Adult and Culture,2010-09-19,ARABELLA HEALTH STAFFING,592.85
Adult and Culture,2010-09-19,ARABELLA HEALTH STAFFING,557.64
Adult and Culture,2010-09-20,ARABELLA HEALTH STAFFING,607.71
Adult and Culture,2010-09-20,ARABELLA HEALTH STAFFING,526.93
Adult and Culture,2010-09-20,ARABELLA HEALTH STAFFING,507.72
Adult and Culture,2010-09-20,ARABELLA HEALTH STAFFING,591.46
Adult and Culture,2010-09-20,ARABELLA HEALTH STAFFING,747.75
Adult and Culture,2010-09-20,ARABELLA HEALTH STAFFING,666.48
Adult and Culture,2010-09-29,ARK HOUSE TREATMENT CENTRE,1684.10
Adult and Culture,2010-09-21,ASHLEY SMITH CHARTERED SURVEYORS,26914.26
Adult and Culture,2010-09-16,AT HOME IN THE COMMUNITY LTD,620.88
Adult and Culture,2010-09-16,AT HOME IN THE COMMUNITY LTD,3955.52
Adult and Culture,2010-09-01,AT HOME IN THE COMMUNITY LTD,955.20
Adult and Culture,2010-09-01,AT HOME IN THE COMMUNITY LTD,4218.20
Adult and Culture,2010-09-01,AT HOME IN THE COMMUNITY LTD,3955.52
Adult and Culture,2010-09-01,AT HOME IN THE COMMUNITY LTD,6056.96
Adult and Culture,2010-09-15,AT HOME IN THE COMMUNITY LTD,6056.96
Adult and Culture,2010-09-22,AT HOME IN THE COMMUNITY LTD,2196.96
Adult and Culture,2010-09-22,AT HOME IN THE COMMUNITY LTD,3653.64
Adult and Culture,2010-09-19,AT HOME IN THE COMMUNITY LTD,955.20
Adult and Culture,2010-09-19,AT HOME IN THE COMMUNITY LTD,4218.20
Adult and Culture,2010-09-06,AT HOME IN THE COMMUNITY LTD,3629.76
Adult and Culture,2010-09-01,AUTISM NORTH - EASTCLIFFE,10377.83
Adult and Culture,2010-09-15,AUTISM NORTH - EASTCLIFFE,10043.06
Adult and Culture,2010-09-01,AUTISM NORTH SEAHAM VIEW,10330.26
Adult and Culture,2010-09-15,AUTISM NORTH SEAHAM VIEW,9997.03
Adult and Culture,2010-09-07,AZURE,1308.12
Adult and Culture,2010-09-23,AZURE,2600.49
Adult and Culture,2010-09-05,AZURE,818.04
Adult and Culture,2010-09-05,AZURE,577.44
Adult and Culture,2010-09-05,AZURE,986.40
Adult and Culture,2010-09-05,AZURE,1227.04
Adult and Culture,2010-09-05,AZURE,962.38
Adult and Culture,2010-09-05,AZURE,1443.60
Adult and Culture,2010-09-06,AZURE,529.32
Adult and Culture,2010-09-06,AZURE,1587.96
Adult and Culture,2010-09-06,AZURE,769.92
Adult and Culture,2010-09-06,AZURE,769.92
Adult and Culture,2010-09-14,AZURE,866.16
Adult and Culture,2010-09-26,BARCHESTER HEALTHCARE,12801.69
Adult and Culture,2010-09-08,BARCHESTER HEALTHCARE,12801.69
Adult and Culture,2010-09-08,BARCHESTER HEALTHCARE,13228.41
Adult and Culture,2010-09-29,BLUE LINE TAXIS,514.00
Adult and Culture,2010-09-29,CARE SOLUTIONS LTD,31279.98
Adult and Culture,2010-09-29,CARE SOLUTIONS LTD,3510.07
Adult and Culture,2010-09-07,CARE SOLUTIONS LTD,1556.24
Adult and Culture,2010-09-07,CARE SOLUTIONS LTD,1112.00
Adult and Culture,2010-09-08,CARE SOLUTIONS LTD,622.08
Adult and Culture,2010-09-05,CARE SOLUTIONS LTD,586.96
Adult and Culture,2010-09-05,CARE SOLUTIONS LTD,1556.24
Adult and Culture,2010-09-05,CARE SOLUTIONS LTD,1112.00
Adult and Culture,2010-09-05,CARE SOLUTIONS LTD,1556.24
Adult and Culture,2010-09-05,CARE SOLUTIONS LTD,3544.72
Adult and Culture,2010-09-06,CARE SOLUTIONS LTD,944.24
Adult and Culture,2010-09-06,CARE SOLUTIONS LTD,605.60
Adult and Culture,2010-09-06,CARE SOLUTIONS LTD,586.96
Adult and Culture,2010-09-06,CARE SOLUTIONS LTD,605.60
Adult and Culture,2010-09-14,CARE SOLUTIONS LTD,1556.24
Adult and Culture,2010-09-14,CARE SOLUTIONS LTD,4287.36
Adult and Culture,2010-09-15,CARE UK HOMECARE,3788.79
Adult and Culture,2010-09-05,CARELINE HOMECARE LTD,1249.92
Adult and Culture,2010-09-16,CARES (HUMAN SERVICES) LTD,1989.00
Adult and Culture,2010-09-08,CARES (HUMAN SERVICES) LTD,1989.00
Adult and Culture,2010-09-19,CARES (HUMAN SERVICES) LTD,1989.00
Adult and Culture,2010-08-31,CAR-ES (UK) LTD,536.64
Adult and Culture,2010-09-13,CAREWATCH (NEWCASTLE UPON TYNE),2548.47
Adult and Culture,2010-09-13,CAREWATCH (NEWCASTLE UPON TYNE),1727.87
Adult and Culture,2010-09-15,CAREWATCH (NEWCASTLE UPON TYNE),546.24
Adult and Culture,2010-09-19,CASTLE CRAIG HOSPITAL LTD,1263.64
Adult and Culture,2010-09-22,CIC,4780.94
Adult and Culture,2010-09-22,CIC,6359.80
Adult and Culture,2010-09-22,CIC,9373.36
Adult and Culture,2010-09-01,CITY OF EDINBURGH COUNCIL,10922.56
Adult and Culture,2010-09-21,COMENSURA LTD,5074.63
Adult and Culture,2010-09-21,COMENSURA LTD,6337.55
Adult and Culture,2010-09-27,COMENSURA LTD,6666.25
Adult and Culture,2010-09-19,COMFORT CALL LTD,2047.32
Adult and Culture,2010-09-15,COMMUNITY INTEGRATED CARE,5925.38
Adult and Culture,2010-09-01,CONNECT FOR CARE,13150.00
Adult and Culture,2010-09-05,CONNECT FOR CARE,8000.00
Adult and Culture,2010-09-29,CONTINUUM GROUP,14500.00
Adult and Culture,2010-09-29,CONTINUUM GROUP,12021.38
Adult and Culture,2010-09-29,CONTINUUM GROUP,14614.33
Adult and Culture,2010-09-29,CONTINUUM GROUP,14950.37
Adult and Culture,2010-09-29,CONTINUUM GROUP,15500.00
Adult and Culture,2010-09-29,CONTINUUM GROUP,12297.39
Adult and Culture,2010-09-29,CONTINUUM GROUP,17492.99
Adult and Culture,2010-09-29,CONTINUUM GROUP,21921.34
Adult and Culture,2010-09-26,CONTINUUM GROUP,21214.20
Adult and Culture,2010-09-08,CONTINUUM GROUP,14468.10
Adult and Culture,2010-09-08,CONTINUUM GROUP,1975.00
Adult and Culture,2010-09-08,CONTINUUM GROUP,11900.70
Adult and Culture,2010-09-08,CONTINUUM GROUP,16928.70
Adult and Culture,2010-09-08,CONTINUUM GROUP,14142.90
Adult and Culture,2010-09-16,COQUET TRUST,858.52
Adult and Culture,2010-09-16,COQUET TRUST,1271.27
Adult and Culture,2010-09-16,COQUET TRUST,1717.04
Adult and Culture,2010-09-16,COQUET TRUST,1997.71
Adult and Culture,2010-09-22,COQUET TRUST,715.78
Adult and Culture,2010-09-22,COQUET TRUST,2189.46
Adult and Culture,2010-09-22,COQUET TRUST,505.26
Adult and Culture,2010-09-19,COQUET TRUST,1407.51
Adult and Culture,2010-09-13,DEMENTIA CARE PARTNERSHIP,2236.68
Adult and Culture,2010-09-15,DEMENTIA CARE PARTNERSHIP,756.09
Adult and Culture,2010-09-19,DEMENTIA CARE PARTNERSHIP,3438.85
Adult and Culture,2010-09-07,DUMFRIES & GALLOWAY COUNCIL,2160.40
Adult and Culture,2010-09-01,DUMFRIES & GALLOWAY COUNCIL,2160.40
Adult and Culture,2010-09-23,EDWARD LLOYD TRUST,1118.38
Adult and Culture,2010-09-13,ESPA LTD - EUROPEAN SERVICES FOR,881.28
Adult and Culture,2010-09-29,ESTELLE LOUW PSYCHOLOGICAL SERVICES,1903.50
Adult and Culture,2010-09-29,EVOLUTION CHILDREN SERVICES,12000.00
Adult and Culture,2010-09-29,EVOLUTION CHILDREN SERVICES,12000.00
Adult and Culture,2010-09-09,EVOLUTION CHILDREN SERVICES,12000.00
Adult and Culture,2010-08-31,EVOLUTION CHILDREN SERVICES,12000.00
Adult and Culture,2010-08-31,EVOLUTION CHILDREN SERVICES,12000.00
Adult and Culture,2010-08-31,EVOLUTION CHILDREN SERVICES,12000.00
Adult and Culture,2010-08-31,EVOLUTION CHILDREN SERVICES,12000.00
Adult and Culture,2010-09-19,EVOLUTION CHILDREN SERVICES,24000.00
Adult and Culture,2010-09-14,EVOLUTION CHILDREN SERVICES,25714.28
Adult and Culture,2010-09-20,FIBONACCI,2230.00
Adult and Culture,2010-09-20,FIBONACCI,4000.00
Adult and Culture,2010-08-31,FOSTER CARE ASSOCIATES,1621.04
Adult and Culture,2010-09-22,FOSTER CARE ASSOCIATES,1404.00
Adult and Culture,2010-09-01,FOUR SEASONS HEALTH CARE,784.52
Adult and Culture,2010-09-29,FUN,798.00
Adult and Culture,2010-08-31,FUTURES FOR CHILDREN  LTD,590.35
Adult and Culture,2010-09-15,GAILEY LODGE,1050.00
Adult and Culture,2010-09-29,GUARDIAN HOMECARE & NURSING (NCLE) LTD,626.50
Adult and Culture,2010-09-29,GUARDIAN HOMECARE & NURSING (NCLE) LTD,571.30
Adult and Culture,2010-09-29,GUARDIAN HOMECARE & NURSING (NCLE) LTD,501.20
Adult and Culture,2010-09-29,GUARDIAN HOMECARE & NURSING (NCLE) LTD,1282.43
Adult and Culture,2010-09-26,GUARDIAN HOMECARE & NURSING (NCLE) LTD,503.84
Adult and Culture,2010-09-26,GUARDIAN HOMECARE & NURSING (NCLE) LTD,1265.51
Adult and Culture,2010-09-26,GUARDIAN HOMECARE & NURSING (NCLE) LTD,1401.12
Adult and Culture,2010-09-26,GUARDIAN HOMECARE & NURSING (NCLE) LTD,11529.10
Adult and Culture,2010-09-26,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4291.71
Adult and Culture,2010-09-26,GUARDIAN HOMECARE & NURSING (NCLE) LTD,5121.58
Adult and Culture,2010-09-26,GUARDIAN HOMECARE & NURSING (NCLE) LTD,8810.86
Adult and Culture,2010-09-26,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4307.82
Adult and Culture,2010-09-12,GUARDIAN HOMECARE & NURSING (NCLE) LTD,1459.63
Adult and Culture,2010-09-12,GUARDIAN HOMECARE & NURSING (NCLE) LTD,1288.56
Adult and Culture,2010-09-05,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4523.24
Adult and Culture,2010-09-05,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4253.45
Adult and Culture,2010-09-05,GUARDIAN HOMECARE & NURSING (NCLE) LTD,5244.46
Adult and Culture,2010-09-05,GUARDIAN HOMECARE & NURSING (NCLE) LTD,10478.22
Adult and Culture,2010-09-05,GUARDIAN HOMECARE & NURSING (NCLE) LTD,501.20
Adult and Culture,2010-09-05,GUARDIAN HOMECARE & NURSING (NCLE) LTD,2442.32
Adult and Culture,2010-09-05,GUARDIAN HOMECARE & NURSING (NCLE) LTD,7691.04
Adult and Culture,2010-09-14,GUARDIAN HOMECARE & NURSING (NCLE) LTD,1388.80
Adult and Culture,2010-09-14,GUARDIAN HOMECARE & NURSING (NCLE) LTD,1257.84
Adult and Culture,2010-09-14,GUARDIAN HOMECARE & NURSING (NCLE) LTD,757.92
Adult and Culture,2010-09-14,GUARDIAN HOMECARE & NURSING (NCLE) LTD,621.12
Adult and Culture,2010-09-15,HAMPSHIRE COUNTY COUNCIL,1125.25
Adult and Culture,2010-09-29,HOWARD HOUSE CARE LTD,3520.00
