Organisational Unit,Payment Date,Benificiary Name,Amount
Environment & Regeneration,2015-02-23,3663,259.25
Environment & Regeneration,2015-02-23,3663,258.84
Adult and Culture,2015-02-23,BRITANNIA GEORGE BERNARD SHAW,415.00
Children's Services,2015-02-12,CORE CATERING MAINTENANCE CONTRACTS LTD,806.04
Adult and Culture,2015-02-10,HAWKSIDE MANAGEMENT,600.00
Adult and Culture,2015-02-11,ORCHARD CARE HOME .COM (3)LTD,62131.87
Environment & Regeneration,2015-02-06,THOMPSONS OF PRUDHOE LTD,1989.36
Environment & Regeneration,2015-02-06,THOMPSONS OF PRUDHOE LTD,470.21
Environment & Regeneration,2015-02-13,THOMPSONS OF PRUDHOE LTD,286.23
Environment & Regeneration,2015-02-20,THOMPSONS OF PRUDHOE LTD,2616.30
Environment & Regeneration,2015-02-20,THOMPSONS OF PRUDHOE LTD,2106.56
Environment & Regeneration,2015-02-20,THOMPSONS OF PRUDHOE LTD,867.10
Environment & Regeneration,2015-02-27,THOMPSONS OF PRUDHOE LTD,2400.00
Environment & Regeneration,2015-02-03,THOMPSONS OF PRUDHOE LTD,4500.00
Adult and Culture,2015-02-11,14 EIGHTH ROW,9800.00
Adult and Culture,2015-02-11,18 SEA VIEW VILLAS,1540.00
Environment & Regeneration,2015-02-09,A PLANT ACROW,650.00
Chief Executive's,2015-02-18,A W T LTD,352.20
Environment & Regeneration,2015-02-27,A&J KEITH LTD,470.00
Environment & Regeneration,2015-02-23,A&J KEITH LTD,32527.71
Environment & Regeneration,2015-02-23,A&J KEITH LTD,2700.00
Environment & Regeneration,2015-02-20,A&J KEITH LTD,470.00
Environment & Regeneration,2015-02-20,A&J KEITH LTD,470.00
Environment & Regeneration,2015-02-20,A&J KEITH LTD,470.00
Environment & Regeneration,2015-02-18,A&J KEITH LTD,470.00
Environment & Regeneration,2015-02-18,A&J KEITH LTD,470.00
Environment & Regeneration,2015-02-18,A&J KEITH LTD,470.00
Environment & Regeneration,2015-02-18,A&J KEITH LTD,167129.66
HRA,2015-02-20,AARAN BUILDERS (NE) LTD,2700.00
Adult and Culture,2015-02-24,ABBEYFIELD CASTLE FARM,-495.80
Adult and Culture,2015-02-24,ABBEYFIELD CASTLE FARM,1969.28
Adult and Culture,2015-02-24,ABBEYFIELD THE GROVE,-1481.68
Adult and Culture,2015-02-24,ABBEYFIELD THE GROVE,1969.28
Adult and Culture,2015-02-24,ABBEYMOOR,-397.20
Adult and Culture,2015-02-24,ABBEYMOOR,2010.56
Adult and Culture,2015-02-24,ABBEYMOOR,4000.00
Adult and Culture,2015-02-24,ABIGAIL HOUSE,-3190.47
Adult and Culture,2015-02-24,ABIGAIL HOUSE,23242.97
Environment & Regeneration,2015-02-04,ABLE 2 OCCUPATIONAL THERAPY SERVICES LTD,730.10
Environment & Regeneration,2015-02-02,ABLE 2 OCCUPATIONAL THERAPY SERVICES LTD,856.00
Adult and Culture,2015-02-24,ACCOUNTABILITY,2782.00
Environment & Regeneration,2015-02-23,ACORN DAIRY,13658.25
Environment & Regeneration,2015-02-25,ACP,580.53
Environment & Regeneration,2015-02-05,ACROL AIR CONDITIONING CO LTD,783.75
Children's Services,2015-02-09,ACTION FOR CHILDREN,11176.00
Children's Services,2015-02-25,ACTION FOR CHILDREN,2491.42
Children's Services,2015-02-23,ACTION FOR CHILDREN,5187.50
Children's Services,2015-02-26,ACTION FOR CHILDREN,2004.95
Children's Services,2015-02-26,ACTION FOR CHILDREN,10000.00
Children's Services,2015-02-23,ACTION FOR CHILDREN,16127.00
Children's Services,2015-02-23,ACTION FOR CHILDREN,16954.50
Children's Services,2015-02-23,ACTION FOR CHILDREN,4806.00
Children's Services,2015-02-23,ACTION FOR CHILDREN,5433.30
Children's Services,2015-02-23,ACTION FOR CHILDREN,10262.90
Children's Services,2015-02-23,ACTION FOR CHILDREN,9055.50
Children's Services,2015-02-23,ACTION FOR CHILDREN,5433.30
Children's Services,2015-02-23,ACTION FOR CHILDREN,67000.75
