Organisational Unit,Payment Date,Benificiary Name,Amount
Adult & Culture,2012-08-24,PURCHASE POWER,1002.58
Adult & Culture,2012-08-22,BERTRAMS BOOKS,522.17
Adult & Culture,2012-08-02,Redacted Personal Data,2850.00
Adult & Culture,2012-08-16,UNIVERSITY OF NORTHUMBRIA,14850.00
Adult & Culture,2012-08-23,FIBONACCI,794.00
Adult & Culture,2012-08-22,FIRSTLINK I.T. SOLUTIONS LTD,950.00
Adult & Culture,2012-08-30,OLM SYSTEMS LTD,13000.00
Adult & Culture,2012-08-01,BUNZL CLEANING & HYGIENE SUPPLIES,654.80
Adult & Culture,2012-08-06,N POWER NORTHERN LTD,569.58
Adult & Culture,2012-08-07,N POWER NORTHERN LTD,1997.43
Adult & Culture,2012-08-24,N POWER NORTHERN LTD,715.29
Adult & Culture,2012-08-01,LTC HEALTHCARE,1450.50
Adult & Culture,2012-08-10,PRINT & PROMOTIONAL SERVICES LTD,1930.00
Adult & Culture,2012-08-10,PRINT & PROMOTIONAL SERVICES LTD,1585.00
Adult & Culture,2012-08-24,PRINT & PROMOTIONAL SERVICES LTD,1835.00
Adult & Culture,2012-08-20,SUPPLIES TEAM LTD,462.58
Adult & Culture,2012-08-22,YELL,592.00
Adult & Culture,2012-08-17,ABC,505.05
Adult & Culture,2012-08-14,BARRATT AND DAVID WILSON HOMESNORTH EAST,573.10
Adult & Culture,2012-08-09,NORTHEAST AMBULANCE SERV NHS TRUST,540.00
Adult & Culture,2012-08-30,NORTHEAST AMBULANCE SERV NHS TRUST,540.00
Adult & Culture,2012-08-31,NORTHUMBRIA PROBATION BOARD,6797.06
Adult & Culture,2012-08-22,Redacted Personal Data,720.00
Adult & Culture,2012-08-01,BETASOFT,33726.06
Adult & Culture,2012-08-06,NCJ MEDIA LTD,857.53
Adult & Culture,2012-08-13,AGE UK NEWCASTLE,513.45
Adult & Culture,2012-08-13,AZURE,1070.67
Adult & Culture,2012-08-13,AZURE,1587.96
Adult & Culture,2012-08-13,AZURE,4509.96
Adult & Culture,2012-08-13,AZURE,866.16
Adult & Culture,2012-08-10,COQUET TRUST,661.65
Adult & Culture,2012-08-03,DEMENTIA CARE PARTNERSHIP,719.32
Adult & Culture,2012-08-03,DEMENTIA CARE PARTNERSHIP,719.32
Adult & Culture,2012-08-24,GUARDIAN HOMECARE & NURSING (NCLE) LTD,7673.81
Adult & Culture,2012-08-24,GUARDIAN HOMECARE & NURSING (NCLE) LTD,2373.94
Adult & Culture,2012-08-24,GUARDIAN HOMECARE & NURSING (NCLE) LTD,7725.32
Adult & Culture,2012-08-24,GUARDIAN HOMECARE & NURSING (NCLE) LTD,616.12
Adult & Culture,2012-08-24,GUARDIAN HOMECARE & NURSING (NCLE) LTD,1300.63
Adult & Culture,2012-08-24,GUARDIAN HOMECARE & NURSING (NCLE) LTD,1750.78
Adult & Culture,2012-08-24,GUARDIAN HOMECARE & NURSING (NCLE) LTD,2024.47
Adult & Culture,2012-08-24,GUARDIAN HOMECARE & NURSING (NCLE) LTD,2863.25
