Organisational Unit,Payment Date,Benificiary Name,Amount
Environment & Regeneration,2013-11-22,ACROL AIR CONDITIONING CO LTD,777.00
Environment & Regeneration,2013-11-22,ACROL AIR CONDITIONING CO LTD,785.00
Environment & Regeneration,2013-11-25,ACROL AIR CONDITIONING CO LTD,618.00
Environment & Regeneration,2013-11-29,ACTION BUILDING MAINTENANCE LTD,491.18
Children's Services,2013-11-20,ACTION FOR CHILDREN,11176.00
Children's Services,2013-11-25,ACTION FOR CHILDREN,7261.00
Children's Services,2013-11-25,ACTION FOR CHILDREN,10116.50
Children's Services,2013-11-26,ACTION FOR CHILDREN,1411.27
Children's Services,2013-11-28,ACTION FOR CHILDREN,5187.50
Children's Services,2013-11-25,ACTION FOR CHILDREN,26964.00
Adult and Culture,2013-11-25,ACTION FOUNDATION,300.00
Adult and Culture,2013-11-27,ACTION ON HEARING LOSS,1032.90
Environment & Regeneration,2013-11-14,ACTION STREETS LIMITED,300.00
Adult and Culture,2013-11-04,ACTIVE HORIZONS LTD,2116.20
Adult and Culture,2013-11-19,ACTIVE HORIZONS LTD,-486.00
Adult and Culture,2013-11-19,ACTIVE HORIZONS LTD,-433.80
Adult and Culture,2013-11-19,ACTIVE HORIZONS LTD,1648.00
Adult and Culture,2013-11-19,ACTIVE HORIZONS LTD,2550.00
Children's Services,2013-11-28,ACTIVE TRAVEL,1805.00
Children's Services,2013-11-28,ACTIVE TRAVEL,1938.00
Chief Executive's,2013-11-18,ADARE LTD,28196.90
Chief Executive's,2013-11-14,ADARE LTD,3281.86
Children's Services,2013-11-22,ADARE LTD,447.59
Environment & Regeneration,2013-11-19,ADC ELECTRICAL CO LTD(F),494.23
Adult and Culture,2013-11-18,ADELPHI HOTEL,1224.50
Children's Services,2013-11-29,ADOPTION UK,445.00
Children's Services,2013-11-29,ADOPTION UK,426.75
Children's Services,2013-11-29,ADOPTION UK,685.13
Children's Services,2013-11-29,ADOPTION UK,445.00
Children's Services,2013-11-29,ADOPTION UK,550.00
Children's Services,2013-11-12,ADOPTION UK,685.13
Children's Services,2013-11-12,ADOPTION UK,550.00
Children's Services,2013-11-12,ADOPTION UK,538.88
Children's Services,2013-11-12,ADOPTION UK,435.00
Chief Executive's,2013-11-28,ADT FIRE & SECURITY,2600.45
Children's Services,2013-11-12,ADT FIRE & SECURITY,351.59
Environment & Regeneration,2013-11-04,ADT FIRE & SECURITY,350.00
Environment & Regeneration,2013-11-28,ADT FIRE & SECURITY,378.10
Children's Services,2013-11-20,ADVANCED CHILDCARE GROUP,700.00
Children's Services,2013-11-20,ADVANCED CHILDCARE GROUP,13200.00
Children's Services,2013-11-20,ADVANCED CHILDCARE GROUP,13200.00
HRA,2013-11-08,ADVANCED CLEANING & MAINTENANCE LTD,680.70
Children's Services,2013-11-28,ADVANCED WATER TECHNOLOGIES,1365.00
Environment & Regeneration,2013-11-05,ADVANCED WATER TECHNOLOGIES,1365.00
Environment & Regeneration,2013-11-07,AEBI SCHMIDT UK LTD,464.76
Environment & Regeneration,2013-11-18,AEBI SCHMIDT UK LTD,631.96
Environment & Regeneration,2013-11-18,AEBI SCHMIDT UK LTD,296.45
Environment & Regeneration,2013-11-19,AEBI SCHMIDT UK LTD,589.34
Environment & Regeneration,2013-11-26,AEBI SCHMIDT UK LTD,440.09
Environment & Regeneration,2013-11-25,AEBI SCHMIDT UK LTD,256.09
Environment & Regeneration,2013-11-07,AECOM,7758.00
Environment & Regeneration,2013-11-21,AECOM,9655.50
Environment & Regeneration,2013-11-14,AECOM,5730.00
Children's Services,2013-11-07,AFTER ADOPTION,14333.00
Environment & Regeneration,2013-11-04,AGD SYSTEMS LTD,1990.00
Environment & Regeneration,2013-11-15,AGD SYSTEMS LTD,3920.00
Environment & Regeneration,2013-11-15,AGD SYSTEMS LTD,7360.00
Environment & Regeneration,2013-11-15,AGD SYSTEMS LTD,130.00
Environment & Regeneration,2013-11-15,AGD SYSTEMS LTD,14040.00
Environment & Regeneration,2013-11-18,AGD SYSTEMS LTD,7360.00
Environment & Regeneration,2013-11-18,AGD SYSTEMS LTD,170.00
Environment & Regeneration,2013-11-18,AGD SYSTEMS LTD,15735.00
Environment & Regeneration,2013-11-19,AGD SYSTEMS LTD,1430.00
Environment & Regeneration,2013-11-26,AGD SYSTEMS LTD,20.00
Environment & Regeneration,2013-11-26,AGD SYSTEMS LTD,5520.00
Environment & Regeneration,2013-11-25,AGD SYSTEMS LTD,10765.00
Environment & Regeneration,2013-11-25,AGD SYSTEMS LTD,70.00
Adult and Culture,2013-11-18,AGE UK NEWCASTLE,1780.00
Adult and Culture,2013-11-18,AGE UK NEWCASTLE,1369.20
Adult and Culture,2013-11-18,AGE UK NEWCASTLE,6435.25
Adult and Culture,2013-11-18,AGE UK NEWCASTLE,1460.48
Adult and Culture,2013-11-01,AGE UK NEWCASTLE,439.29
Adult and Culture,2013-11-01,AGE UK NEWCASTLE,2647.12
Adult and Culture,2013-11-01,AGE UK NEWCASTLE,1780.00
Adult and Culture,2013-11-25,AGE UK NEWCASTLE,1460.48
Adult and Culture,2013-11-25,AGE UK NEWCASTLE,6846.00
Adult and Culture,2013-11-29,AGE UK NEWCASTLE,1779.99
Adult and Culture,2013-11-29,AGE UK NEWCASTLE,273.84
Adult and Culture,2013-11-12,AGE UK NEWCASTLE,1762.88
Adult and Culture,2013-11-12,AGE UK NEWCASTLE,1369.20
Adult and Culture,2013-11-13,AGE UK NEWCASTLE,6846.00
Adult and Culture,2013-11-13,AGE UK NEWCASTLE,695.10
Adult and Culture,2013-11-13,AGE UK NEWCASTLE,6298.32
Adult and Culture,2013-11-13,AGE UK NEWCASTLE,446.93
Adult and Culture,2013-11-14,AGE UK NEWCASTLE,1574.58
Adult and Culture,2013-11-01,AGE UK NEWCASTLE,22493.62
Adult and Culture,2013-11-18,AGE UK NEWCASTLE,26153.82
Adult and Culture,2013-11-18,AGE UK NEWCASTLE,85411.06
Adult and Culture,2013-11-28,AGE UK NEWCASTLE,20811.84
Adult and Culture,2013-11-28,AGE UK NEWCASTLE,3076.92
Adult and Culture,2013-11-28,AGE UK NEWCASTLE,10048.36
Adult and Culture,2013-11-14,AGE UK NEWCASTLE,41623.68
Adult and Culture,2013-11-26,AGE UK NEWCASTLE,1935.20
Adult and Culture,2013-11-26,AGE UK NEWCASTLE,10832.40
Adult and Culture,2013-11-26,AGE UK NEWCASTLE,236.00
Adult and Culture,2013-11-26,AGE UK NEWCASTLE,56469.50
Adult and Culture,2013-11-26,AGE UK NEWCASTLE,5601.75
Adult and Culture,2013-11-26,AGE UK NEWCASTLE,715.18
Adult and Culture,2013-11-26,AGE UK NEWCASTLE,1232.00
Adult and Culture,2013-11-26,AGE UK NEWCASTLE,1281.68
Children's Services,2013-11-06,AGE UK NEWCASTLE,604.73
Chief Executive's,2013-11-28,AHMEDIA LTD,495.00
Chief Executive's,2013-11-27,AHMEDIA LTD,495.00
Environment & Regeneration,2013-11-04,AIR TECHNIQUE,1532.00
Environment & Regeneration,2013-11-04,AIR TECHNIQUE,1510.00
Environment & Regeneration,2013-11-04,AIR TECHNIQUE,1765.00
Environment & Regeneration,2013-11-05,AIR TECHNIQUE,1055.00
Environment & Regeneration,2013-11-05,AIR TECHNIQUE,1325.00
Environment & Regeneration,2013-11-05,AIR TECHNIQUE,580.00
Adult and Culture,2013-11-29,AJP PROPERTY SERVICES LTD,455.00
Adult and Culture,2013-11-01,AJP PROPERTY SERVICES LTD,455.00
Environment & Regeneration,2013-11-11,AKW MEDI-CARE LTD,308.68
Environment & Regeneration,2013-11-14,AKW MEDI-CARE LTD,329.33
Environment & Regeneration,2013-11-04,AKW MEDI-CARE LTD,452.66
Environment & Regeneration,2013-11-18,AKW MEDI-CARE LTD,518.42
Environment & Regeneration,2013-11-18,AKW MEDI-CARE LTD,300.64
Environment & Regeneration,2013-11-25,AKW MEDI-CARE LTD,300.64
Environment & Regeneration,2013-11-25,AKW MEDI-CARE LTD,321.29
Environment & Regeneration,2013-11-25,AKW MEDI-CARE LTD,514.40
Environment & Regeneration,2013-11-25,AKW MEDI-CARE LTD,300.64
Environment & Regeneration,2013-11-25,AKW MEDI-CARE LTD,308.68
Adult and Culture,2013-11-05,ALBANY HOUSE  (WHITLEY BAY),4793.36
Adult and Culture,2013-11-11,ALBANY OFFICE FURNITURE SOLUTIONS,360.00
Adult and Culture,2013-11-22,ALBANY OFFICE FURNITURE SOLUTIONS,4925.00
Adult and Culture,2013-11-11,ALBANY OFFICE FURNITURE SOLUTIONS,299.00
Chief Executive's,2013-11-11,ALBANY OFFICE FURNITURE SOLUTIONS,345.00
Chief Executive's,2013-11-01,ALBANY OFFICE FURNITURE SOLUTIONS,475.00
Children's Services,2013-11-12,ALBANY OFFICE FURNITURE SOLUTIONS,1210.00
Environment & Regeneration,2013-11-11,ALBANY OFFICE FURNITURE SOLUTIONS,2120.00
Adult and Culture,2013-11-01,ALBERT KENNEDY TRUST OUTPOST,5822.32
Adult and Culture,2013-11-28,ALBERT KENNEDY TRUST OUTPOST,5822.32
Adult and Culture,2013-11-05,ALLAN COURT RESIDENTIAL HOME,-13253.01
Adult and Culture,2013-11-05,ALLAN COURT RESIDENTIAL HOME,-3676.40
Adult and Culture,2013-11-05,ALLAN COURT RESIDENTIAL HOME,55258.33
Adult and Culture,2013-11-05,ALLAN COURT RESIDENTIAL HOME,21951.80
Adult and Culture,2013-11-05,ALLAN COURT RESIDENTIAL HOME,2788.57
Adult and Culture,2013-11-05,ALLAN COURT RESIDENTIAL HOME,1317.48
Adult and Culture,2013-11-05,ALLAN COURT RESIDENTIAL HOME,4391.60
Adult and Culture,2013-11-05,ALLAN COURT RESIDENTIAL HOME,7173.48
Adult and Culture,2013-11-05,ALLAN COURT RESIDENTIAL HOME,878.32
Environment & Regeneration,2013-11-28,ALLIANCE DISPOSABLES LTD,250.80
Adult and Culture,2013-11-26,ALLIED HEALTHCARE GROUP,65037.06
Adult and Culture,2013-11-26,ALLIED HEALTHCARE GROUP,1301.11
Adult and Culture,2013-11-26,ALLIED HEALTHCARE GROUP,14238.14
Adult and Culture,2013-11-26,ALLIED HEALTHCARE GROUP,426.36
Adult and Culture,2013-11-26,ALLIED HEALTHCARE GROUP,2511.86
Adult and Culture,2013-11-26,ALLIED HEALTHCARE GROUP,19.38
Adult and Culture,2013-11-26,ALLIED HEALTHCARE GROUP,2533.60
Adult and Culture,2013-11-26,ALLIED HEALTHCARE GROUP,271.32
HRA,2013-11-27,ALLPAY.NET LIMITED,23.99
HRA,2013-11-27,ALLPAY.NET LIMITED,342.06
HRA,2013-11-27,ALLPAY.NET LIMITED,300.90
HRA,2013-11-27,ALLPAY.NET LIMITED,2066.57
Adult and Culture,2013-11-20,ALZHEIMERS SOCIETY,14379.76
Adult and Culture,2013-11-06,ALZHEIMERS SOCIETY,15751.24
Environment & Regeneration,2013-11-11,AMARI PLASTICS PLC,408.78
Adult and Culture,2013-11-19,AMBER HOUSE RESIDENTIAL HOME,-5290.93
Adult and Culture,2013-11-19,AMBER HOUSE RESIDENTIAL HOME,19384.42
Environment & Regeneration,2013-11-25,AMCO ENGINEERING,1251.00
Environment & Regeneration,2013-11-25,AMCO ENGINEERING,3759.95
Adult and Culture,2013-11-01,ANCHOR TRUST,872.96
Adult and Culture,2013-11-28,ANCHOR TRUST,872.96
Children's Services,2013-11-22,ANDRELL EDUCATION LTD,4400.00
Chief Executive's,2013-11-28,ANTALIS MCNAUGHTON LTD,2648.10
Chief Executive's,2013-11-25,ANTALIS MCNAUGHTON LTD,421.40
Chief Executive's,2013-11-25,ANTALIS MCNAUGHTON LTD,1456.00
Chief Executive's,2013-11-18,AON HEWITT LIMITED,960.00
Children's Services,2013-11-29,APOGEE CORPORATION,324.09
Adult and Culture,2013-11-19,APPLEBY CARE HOME,-312.43
Adult and Culture,2013-11-19,APPLEBY CARE HOME,1372.61
Environment & Regeneration,2013-11-06,ARBORICULTURAL ASSOCIATION,625.00
Environment & Regeneration,2013-11-05,ARCO LTD,318.41
Environment & Regeneration,2013-11-06,ARCO LTD,368.20
Environment & Regeneration,2013-11-25,ARCO LTD,459.00
Environment & Regeneration,2013-11-29,ARCO LTD,314.25
Chief Executive's,2013-11-08,AREEEBA DISTRIBUTION,360.00
Adult and Culture,2013-11-25,ARK HOUSE TREATMENT CENTRE,480.00
Adult and Culture,2013-11-06,ARK HOUSE TREATMENT CENTRE,1800.91
Environment & Regeneration,2013-11-01,ARMCON LTD,580.99
Environment & Regeneration,2013-11-26,ARMCON LTD,681.26
Environment & Regeneration,2013-11-26,ARMCON LTD,51.51
Environment & Regeneration,2013-11-01,ARMCON LTD,65.00
Environment & Regeneration,2013-11-11,ARNOLD CLARK,310.54
Environment & Regeneration,2013-11-14,ARNOLD CLARK,347.26
Environment & Regeneration,2013-11-08,ARNOLD CLARK,378.00
Environment & Regeneration,2013-11-26,ARNOLD CLARK,294.00
Environment & Regeneration,2013-11-22,ARNOLD CLARK,378.00
Environment & Regeneration,2013-11-27,ARNOLD CLARK,369.80
Environment & Regeneration,2013-11-18,ASGARD SECURE STEEL STORAGE,1641.68
Adult and Culture,2013-11-05,ASHFIELD COURT,-1266.00
Adult and Culture,2013-11-05,ASHFIELD COURT,5244.24
Children's Services,2013-11-04,ASHMOLE MINICOACHES,1970.00
Environment & Regeneration,2013-11-15,ASHTEAD PLANT HIRE CO LTD,1064.53
Environment & Regeneration,2013-11-15,ASHTEAD PLANT HIRE CO LTD,9153.89
Environment & Regeneration,2013-11-25,ASHTEAD PLANT HIRE CO LTD,497.88
Environment & Regeneration,2013-11-25,ASHTEAD PLANT HIRE CO LTD,300.00
Adult and Culture,2013-11-21,ASKEWS LIBRARY SERVICES LTD,274.60
Adult and Culture,2013-11-19,ASPINDEN WOOD CENTRE,-486.00
Adult and Culture,2013-11-19,ASPINDEN WOOD CENTRE,2760.00
Adult and Culture,2013-11-28,ASPIRATIONS CARE LTD,17672.50
Chief Executive's,2013-11-04,ASSOCIATION OF EDUCATIONAL PSYCHOLOGISTS,630.00
Adult and Culture,2013-11-29,AT HOME IN THE COMMUNITY LTD,1821.60
Adult and Culture,2013-11-28,AT HOME IN THE COMMUNITY LTD,9648.00
Adult and Culture,2013-11-01,AT HOME IN THE COMMUNITY LTD,9648.00
Adult and Culture,2013-11-14,AT HOME IN THE COMMUNITY LTD,-651.77
Adult and Culture,2013-11-07,AT HOME IN THE COMMUNITY LTD,-651.77
Adult and Culture,2013-11-28,AT HOME IN THE COMMUNITY LTD,-651.77
Adult and Culture,2013-11-21,AT HOME IN THE COMMUNITY LTD,-651.77
Adult and Culture,2013-11-01,AT HOME IN THE COMMUNITY LTD,-651.77
Adult and Culture,2013-11-14,AT HOME IN THE COMMUNITY LTD,8403.52
Adult and Culture,2013-11-14,AT HOME IN THE COMMUNITY LTD,2077.87
Adult and Culture,2013-11-14,AT HOME IN THE COMMUNITY LTD,1108.28
Adult and Culture,2013-11-14,AT HOME IN THE COMMUNITY LTD,1514.24
Adult and Culture,2013-11-14,AT HOME IN THE COMMUNITY LTD,1607.25
Adult and Culture,2013-11-07,AT HOME IN THE COMMUNITY LTD,8212.48
Adult and Culture,2013-11-07,AT HOME IN THE COMMUNITY LTD,2077.87
Adult and Culture,2013-11-07,AT HOME IN THE COMMUNITY LTD,1108.28
Adult and Culture,2013-11-07,AT HOME IN THE COMMUNITY LTD,1514.24
Adult and Culture,2013-11-07,AT HOME IN THE COMMUNITY LTD,1607.25
Adult and Culture,2013-11-28,AT HOME IN THE COMMUNITY LTD,8403.52
Adult and Culture,2013-11-28,AT HOME IN THE COMMUNITY LTD,2077.87
Adult and Culture,2013-11-28,AT HOME IN THE COMMUNITY LTD,1108.28
Adult and Culture,2013-11-28,AT HOME IN THE COMMUNITY LTD,1514.24
Adult and Culture,2013-11-28,AT HOME IN THE COMMUNITY LTD,1607.25
Adult and Culture,2013-11-21,AT HOME IN THE COMMUNITY LTD,8403.52
Adult and Culture,2013-11-21,AT HOME IN THE COMMUNITY LTD,2077.87
Adult and Culture,2013-11-21,AT HOME IN THE COMMUNITY LTD,1108.28
Adult and Culture,2013-11-21,AT HOME IN THE COMMUNITY LTD,1514.24
Adult and Culture,2013-11-21,AT HOME IN THE COMMUNITY LTD,1607.25
Adult and Culture,2013-11-01,AT HOME IN THE COMMUNITY LTD,8690.08
Adult and Culture,2013-11-01,AT HOME IN THE COMMUNITY LTD,2077.87
Adult and Culture,2013-11-01,AT HOME IN THE COMMUNITY LTD,1108.28
Adult and Culture,2013-11-01,AT HOME IN THE COMMUNITY LTD,1514.24
Adult and Culture,2013-11-01,AT HOME IN THE COMMUNITY LTD,1607.25
Environment & Regeneration,2013-11-08,ATG ACCESS,547.50
Environment & Regeneration,2013-11-18,ATG ACCESS,1240.30
Environment & Regeneration,2013-11-26,ATG ACCESS,427.51
Environment & Regeneration,2013-11-20,ATKINS LTD,1000.00
Children's Services,2013-11-26,AURA (NEWCASTLE) PROJECT COMPANY LTD,74635.34
Children's Services,2013-11-26,AURA (NEWCASTLE) PROJECT COMPANY LTD,1031205.44
Children's Services,2013-11-27,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,28163.54
Children's Services,2013-11-27,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,773125.33
Chief Executive's,2013-11-21,AURA NEWCASTLE LTD,206160.00
Children's Services,2013-11-12,AUTISM DIMENSIONS,425.20
Children's Services,2013-11-12,AUTISM DIMENSIONS,259.00
Adult and Culture,2013-11-19,AUTISM INITIATIVES,-315.20
Adult and Culture,2013-11-19,AUTISM INITIATIVES,-315.20
Adult and Culture,2013-11-19,AUTISM INITIATIVES,-315.20
Adult and Culture,2013-11-19,AUTISM INITIATIVES,-315.20
Adult and Culture,2013-11-19,AUTISM INITIATIVES,6107.52
Adult and Culture,2013-11-19,AUTISM INITIATIVES,6107.52
Adult and Culture,2013-11-19,AUTISM INITIATIVES,6107.52
Adult and Culture,2013-11-19,AUTISM INITIATIVES,6107.52
Adult and Culture,2013-11-26,AUTISM INITIATIVES,18077.36
Adult and Culture,2013-11-19,AUTISM NORTH - EASTCLIFFE,5716.92
Adult and Culture,2013-11-19,AUTISM NORTH - EASTCLIFFE,3811.28
Adult and Culture,2013-11-19,AUTISM NORTH SEAHAM VIEW,4742.24
Adult and Culture,2013-11-19,AUTISM NORTH SEAHAM VIEW,4742.28
Environment & Regeneration,2013-11-27,AUTOCLOCK SYSTEMS LTD,256.00
Environment & Regeneration,2013-11-26,AUTODIESEL (NEWCASTLE),326.16
Environment & Regeneration,2013-11-28,AUTODIESEL (NEWCASTLE),328.12
Children's Services,2013-11-28,AUTOMATICA LTD,1000.00
Adult and Culture,2013-11-05,AVENUE COMMUNITY NH LTD,1627.72
Adult and Culture,2013-11-05,AVENUE COMMUNITY NH LTD,439.16
Environment & Regeneration,2013-11-04,AVERY WEIGH TRONIX,933.00
Environment & Regeneration,2013-11-12,AVOR GARAGES (NORTH EAST) LTD,384.00
Adult and Culture,2013-11-14,AXIELL LTD,2250.00
Adult and Culture,2013-11-04,AXIELL LTD,17410.79
Adult and Culture,2013-11-04,AXIELL LTD,17434.29
Children's Services,2013-11-29,AYCLIFFE & DISTRICT BUS PRESERVATION SOC,600.00
Adult and Culture,2013-11-07,AZURE,768.00
Adult and Culture,2013-11-07,AZURE,456.00
Adult and Culture,2013-11-07,AZURE,300.00
Adult and Culture,2013-11-07,AZURE,744.00
Adult and Culture,2013-11-07,AZURE,1014.00
Adult and Culture,2013-11-07,AZURE,444.00
Adult and Culture,2013-11-07,AZURE,336.00
Adult and Culture,2013-11-07,AZURE,384.00
Adult and Culture,2013-11-07,AZURE,480.00
Adult and Culture,2013-11-07,AZURE,1392.00
Adult and Culture,2013-11-07,AZURE,1128.00
Adult and Culture,2013-11-07,AZURE,336.00
Adult and Culture,2013-11-07,AZURE,384.00
Adult and Culture,2013-11-07,AZURE,336.00
Adult and Culture,2013-11-07,AZURE,984.00
Adult and Culture,2013-11-08,AZURE,1584.00
Adult and Culture,2013-11-08,AZURE,1008.00
Adult and Culture,2013-11-08,AZURE,672.98
Adult and Culture,2013-11-08,AZURE,300.00
Adult and Culture,2013-11-08,AZURE,252.00
Adult and Culture,2013-11-27,AZURE,600.00
Adult and Culture,2013-11-27,AZURE,4704.00
Adult and Culture,2013-11-27,AZURE,480.00
Adult and Culture,2013-11-27,AZURE,432.00
Adult and Culture,2013-11-27,AZURE,252.00
Adult and Culture,2013-11-27,AZURE,480.00
Adult and Culture,2013-11-27,AZURE,336.00
Adult and Culture,2013-11-27,AZURE,384.00
Adult and Culture,2013-11-27,AZURE,984.00
Adult and Culture,2013-11-27,AZURE,1128.00
Adult and Culture,2013-11-27,AZURE,384.00
Adult and Culture,2013-11-27,AZURE,1224.00
Adult and Culture,2013-11-27,AZURE,384.00
Adult and Culture,2013-11-27,AZURE,384.00
Adult and Culture,2013-11-27,AZURE,1248.00
Adult and Culture,2013-11-27,AZURE,432.00
Adult and Culture,2013-11-27,AZURE,384.00
Adult and Culture,2013-11-27,AZURE,768.00
Adult and Culture,2013-11-27,AZURE,288.00
Adult and Culture,2013-11-27,AZURE,396.00
Adult and Culture,2013-11-27,AZURE,1440.00
Adult and Culture,2013-11-27,AZURE,264.00
Adult and Culture,2013-11-27,AZURE,288.00
Adult and Culture,2013-11-19,AZURE,546.48
Adult and Culture,2013-11-27,AZURE,450.48
Adult and Culture,2013-11-28,AZURE,846.12
Adult and Culture,2013-11-01,AZURE,846.12
Adult and Culture,2013-11-26,AZURE,-2653.80
Adult and Culture,2013-11-26,AZURE,47642.28
Children's Services,2013-11-11,AZURE,1224.00
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,23.09
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,15.34
Chief Executive's,2013-11-19,AZZURRI COMMUNICATIONS LTD,23.43
Chief Executive's,2013-11-19,AZZURRI COMMUNICATIONS LTD,15.34
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,167.96
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,80.35
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,22.99
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,73.41
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,48.53
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,135.68
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,329.84
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,34.38
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,22.92
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,80.22
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,33.59
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,20.55
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,22.02
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,20.27
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,34.63
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,22.92
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,22.92
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,39.62
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,53.70
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,16.08
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,103.32
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,12.46
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,22.92
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,11.88
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,40.37
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,15.00
Chief Executive's,2013-11-07,AZZURRI COMMUNICATIONS LTD,91.02
